,GAAC_alphatic,GAAC_aromatic,GAAC_postivecharge,GAAC_negativecharge,GAAC_uncharge,y
NP08838,1.74961,-1.47323,-0.65689,-1.44384,0.61998,1
NP07048,2.59892,1.46493,-1.99951,-1.44384,-1.15209,1
NP07092,-0.39603,-1.47323,2.66432,1.19379,-1.38525,1
NP11347,-0.81047,0.37361,-0.73361,-0.01199,1.11363,1
NP03368,0.54641,-0.7999,-0.76878,0.12225,0.32464,1
NP06836,-1.85148,2.40514,0.3635,0.05961,0.19469,1
NP09588,-0.47167,2.25597,0.27261,-0.48009,-0.67499,1
NP07359,1.0791,1.07833,-1.2222,-1.44384,0.15365,1
NP05728,2.49275,-0.46324,-1.07646,-1.44384,-0.48756,1
NP02023,0.43046,-0.44175,0.2001,1.22185,-1.2652,1
NP03799,3.87289,-1.47323,0.01442,-1.44384,-2.03812,1
NP01356,-0.50806,0.57232,0.24385,0.61785,-0.45672,1
NP08565,-0.78939,-0.62271,1.73156,0.13874,-0.05154,1
NP06625,2.17426,-0.73869,0.01442,-0.87435,-1.15209,1
NP05092,0.11389,0.32231,-1.45252,-0.51579,1.04659,1
NP06869,-0.85495,0.68142,1.93884,0.22666,-0.97488,1
NP00041,0.19741,-0.17301,0.37708,0.14025,-0.45955,1
NP06243,0.58739,-1.04797,0.33241,-0.45473,0.15365,1
NP11322,-0.23212,0.40038,0.56898,-0.17281,-0.24037,1
NP06806,-0.63395,0.09063,0.38255,-0.3661,0.63904,1
NP06903,0.80592,-1.47323,-0.35853,-0.7478,0.8661,1
NP10783,-0.85495,0.68142,-1.99951,4.40291,-1.62464,1
NP02526,-1.27017,2.11785,2.10293,0.64428,-1.84122,1
NP09356,-1.47778,0.68142,-1.01492,0.64428,1.29928,1
NP02520,-0.04894,0.42793,0.60675,0.03013,-0.63089,1
NP01819,-0.06379,-0.59973,-0.40288,-1.10523,1.55391,1
NP06169,0.50062,0.42793,-1.13076,0.03013,-0.05757,1
NP01411,1.32495,-1.47323,-0.15341,-0.92181,0.32464,1
NP01226,-0.62847,-0.8856,2.02834,-0.53266,0.26557,1
NP01741,2.59892,1.46493,-0.65689,-0.30487,-2.92415,1
NP07230,-0.62139,-0.7999,-0.15341,2.73241,-0.89366,1
NP01768,-0.45456,-0.70371,0.28614,-0.39978,1.02081,1
NP10810,-1.08144,-0.00415,-1.55197,3.11207,-0.26605,1
NP02079,-1.22299,-1.10596,2.364,0.54937,-0.04454,1
NP02177,-0.51523,-0.49385,-1.55197,0.45445,1.50602,1
NP04276,-1.41335,1.31296,-0.4717,0.71629,0.43667,1
NP08176,-1.22299,-0.00415,-1.3282,3.11207,-0.26605,1
NP04628,-0.33258,0.09063,0.85897,0.17277,-0.40896,1
NP04221,-1.7892,-0.93457,-0.52263,1.89716,1.29928,1
NP01529,-0.12474,-0.35876,0.54684,-1.01182,0.77275,1
NP09265,0.11389,-0.87472,-0.90552,0.8763,0.32464,1
NP10292,-3.02412,0.75572,2.07464,-0.57979,1.78099,1
NP02816,0.05098,1.46493,-0.65689,-0.30487,-0.26605,1
NP01352,-0.23212,0.80573,0.08327,0.32303,-0.55004,1
NP08544,-0.63395,-0.95195,-0.09386,-0.23138,1.47744,1
NP11369,-0.59271,0.0577,0.33241,-0.38879,0.66662,1
NP06971,0.39071,-0.39591,-0.03034,-0.60859,0.32464,1
NP03791,0.70212,-0.39591,-0.03034,-0.19097,-0.32512,1
NP07383,1.32495,0.54675,-0.15341,-0.6608,-1.09671,1
NP07439,0.09568,1.07833,-0.4449,0.53438,-0.87228,1
NP01250,-1.07739,-0.0881,-0.52263,1.41987,0.41746,1
NP01533,1.15194,-0.2762,0.18846,-1.44384,-0.03634,1
NP05506,-1.64765,0.73039,0.68573,0.26462,0.61998,1
NP08518,0.24698,1.0129,-0.86345,-0.48009,0.07473,1
NP07575,1.32495,-1.47323,-0.76878,-0.39978,0.32464,1
NP02125,0.11389,-1.47323,1.28245,0.8763,-0.75829,1
NP09051,-0.55428,-0.17301,0.71659,1.14831,-0.68361,1
NP08487,-0.47167,-0.23016,-0.86345,-0.48009,1.57418,1
NP01898,0.39071,0.68142,-0.03034,-1.44384,0.32464,1
NP03523,1.74961,-0.00415,-0.65689,-0.30487,-1.15209,1
NP07577,1.68427,-0.23016,-0.48476,0.48366,-1.67462,1
NP01295,0.39071,-1.47323,0.21581,-0.81741,0.9744,1
NP02584,-1.56676,0.0658,0.11032,0.94259,0.78875,1
NP06557,-1.64765,-0.00415,0.68573,-0.30487,1.50602,1
NP08704,2.59892,-1.47323,-0.65689,-1.44384,-0.26605,1
NP03762,0.24698,-0.23016,0.84064,-0.48009,-0.30013,1
NP01775,-0.42676,0.54675,-1.07646,-0.6608,1.33989,1
NP06703,0.98315,-1.07909,0.16178,-0.22153,-0.30927,1
NP08253,-0.11679,-1.27373,-0.90552,1.18565,0.56529,1
NP06706,0.90029,-0.49385,0.23819,-0.68453,-0.26605,1
NP09779,-1.19032,1.0129,0.27261,-0.48009,0.82445,1
NP06981,2.13033,-1.47323,-1.49024,-0.14777,-0.2355,1
NP04814,-2.12769,-0.06803,-0.07314,0.19034,2.16091,1
NP07571,-1.01066,0.32231,0.05171,0.29626,0.59537,1
NP06573,-2.49696,-0.00415,-0.65689,-0.30487,3.27809,1
NP01420,1.32495,-0.57546,-0.35853,-0.7478,-0.21683,1
NP08587,0.65763,0.83532,-0.94459,-1.44384,0.5567,1
NP03846,-0.79833,1.46493,-0.65689,0.83411,-0.26605,1
NP09154,-0.56879,-0.16297,-0.40288,0.07992,0.89537,1
NP04206,-1.5861,-0.06803,0.56898,0.55349,0.88965,1
NP05003,0.19741,0.19848,0.03757,-0.57979,0.10058,1
NP07241,-0.23212,0.0658,-1.29623,0.94259,0.32464,1
NP07494,-0.09673,-0.77063,-0.07314,2.09689,-1.01725,1
NP01247,-1.42987,-0.43734,-0.10607,2.25053,0.07473,1
NP07861,-0.51523,-0.00415,-1.10443,0.07479,1.21067,1
NP02789,0.90029,-0.00415,0.68573,-1.44384,-0.26605,1
NP06857,-2.49696,2.93401,-0.65689,0.83411,0.61998,1
NP01386,0.14157,0.46595,0.3635,0.39371,-0.97488,1
NP06420,-0.23212,1.22008,0.46196,-1.44384,0.32464,1
NP08245,-0.40276,-0.80913,-0.38101,0.61568,0.68067,1
NP06575,-1.7892,-1.47323,0.46196,-1.44384,3.57343,1
NP07273,-0.23212,-0.39591,-1.01492,-1.44384,2.27392,1
NP06252,0.05098,-0.00415,-1.99951,-0.30487,1.50602,1
NP09210,1.05017,-1.47323,-1.13076,0.03013,0.51574,1
NP07421,-0.677,1.9896,-0.94459,-1.44384,1.25287,1
NP08446,0.05098,-1.47323,-0.65689,-0.30487,1.50602,1
NP06432,1.1381,-0.82684,-0.22725,-0.94269,0.19469,1
NP09755,0.05098,-1.47323,0.68573,-1.44384,1.50602,1
NP04054,3.87289,-1.47323,-0.65689,-1.44384,-1.5951,1
NP00885,-2.49696,2.93401,2.02834,-0.30487,-0.26605,1
NP03057,1.54739,0.0658,0.11032,-0.84724,-1.0677,1
NP04287,-1.36454,0.97524,1.13327,0.07479,0.02929,1
NP07623,-0.31629,0.71054,0.79459,-0.08938,-0.55341,1
NP07387,0.15714,0.54675,-1.07646,0.9053,-0.48756,1
NP01494,-0.41318,-0.3458,0.9199,-0.42406,0.36242,1
NP05413,-0.41531,-0.20579,0.02758,0.76711,-0.05757,1
NP04195,-0.06379,-0.16297,-0.00373,-0.428,0.50025,1
NP03592,-0.79833,-0.00415,-1.3282,2.54258,-0.26605,1
NP09722,0.65763,-0.31896,0.11032,-1.44384,0.5567,1
NP02008,-0.73039,-0.18044,-0.22725,1.06191,0.19469,1
NP02984,0.39071,-0.39591,-1.01492,2.73241,-1.62464,1
NP05732,1.99227,1.60484,-0.59296,-1.44384,-1.53181,1
NP08167,0.39071,-1.47323,-0.89185,2.31478,-0.73122,1
NP06962,1.74961,1.46493,-1.99951,-0.30487,-1.15209,1
NP01695,-1.08766,-0.40775,2.22015,-0.34241,0.18183,1
NP05218,-1.61619,0.92083,1.28245,-0.51579,0.68562,1
NP04802,-0.23212,-0.57546,-0.35853,0.64428,0.32464,1
NP06862,-1.19032,1.0129,0.27261,0.48366,0.07473,1
NP03744,-1.90897,-1.47323,-1.99951,3.37491,1.57418,1
NP08202,0.77539,0.90322,-0.262,1.13561,-2.06418,1
NP05004,0.07929,1.22008,0.46196,-0.60859,-0.65,1
NP10833,-1.19032,1.0129,2.54474,0.48366,-1.42471,1
NP05208,-0.23212,-0.7999,-0.76878,-0.39978,1.54294,1
NP01752,1.74961,1.46493,-0.65689,-0.30487,-2.03812,1
NP02251,1.32495,-1.47323,-1.99951,2.1358,-0.83564,1
NP09152,-0.95077,-0.02299,0.08327,0.00178,0.94941,1
NP01292,-0.07642,-0.66524,-1.99951,-0.19097,1.94904,1
NP06275,2.88202,-1.47323,-0.76878,-1.44384,-0.48756,1
NP09386,-0.59849,-0.52265,0.60675,-0.70686,1.08906,1
NP07274,-1.59456,2.56674,-0.15341,2.47139,-1.70586,1
NP07232,0.96562,-1.47323,0.27261,0.48366,-0.67499,1
NP08056,-0.00968,-0.31896,-1.99951,2.1358,-0.13947,1
NP02561,-0.76481,-0.62271,1.88702,-0.12503,0.02541,1
NP07940,0.24698,-1.47323,-1.99951,-1.44384,3.07362,1
NP02883,-0.42676,1.55675,0.76964,0.12225,-1.09671,1
NP08546,-1.36454,-0.98354,-0.65689,-0.30487,2.6874,1
NP05089,-0.07642,0.14276,-0.52263,-0.19097,0.48708,1
NP03759,0.51957,0.19848,0.54684,-0.57979,-0.57158,1
NP06758,1.32495,-1.47323,2.22015,-0.10148,-1.8799,1
NP11314,-0.00968,0.14276,0.95425,-0.72791,-0.13947,1
NP03367,-0.23212,-0.7999,-1.38414,1.68834,0.32464,1
NP09774,-0.47167,1.0129,-0.86345,-0.48009,0.82445,1
NP01528,1.65861,-0.31896,0.11032,-1.44384,-0.48756,1
NP01731,1.74961,1.46493,-0.65689,-0.30487,-2.03812,1
NP01535,2.13033,-0.35876,0.03757,-1.44384,-0.90766,1
NP04211,-1.8569,-0.06803,0.78302,1.09822,0.60714,1
NP05642,-0.79833,1.46493,0.68573,0.83411,-1.15209,1
NP05184,-0.23212,-0.12658,0.46196,0.64428,-0.48756,1
NP04629,-0.36752,-0.30223,0.35494,0.73507,-0.24037,1
NP06902,0.93568,-0.12658,-1.38414,1.68834,-1.29976,1
NP06823,-0.51523,0.97524,1.13327,-0.68453,-0.26605,1
NP09803,0.12999,0.40582,-0.28221,0.30435,-0.43089,1
NP01323,-0.01883,0.74045,0.02361,0.27242,-0.65445,1
NP03420,0.15714,-1.47323,-1.07646,-1.44384,2.55818,1
NP03500,1.32495,0.83532,-0.94459,0.34598,-1.53181,1
NP04372,0.59832,-0.39591,0.95425,-0.05176,-0.97488,1
NP00804,0.05098,1.46493,0.68573,-1.44384,-0.26605,1
NP00052,0.23169,-0.78558,-0.42836,-0.9107,1.22324,1
NP04822,-1.10408,-0.18044,0.3635,0.56076,0.58454,1
NP04668,0.45404,-0.10375,0.754,0.04262,-0.94184,1
NP04716,-0.90911,-0.06803,-0.71527,0.73507,0.88965,1
NP01901,0.39071,0.68142,1.93884,-1.44384,-0.97488,1
NP06751,0.81995,-1.03648,0.19585,0.58785,-0.81683,1
NP01483,1.71422,-1.47323,-1.38414,-0.39978,0.32464,1
NP01036,-1.19032,2.25597,1.40867,-1.44384,0.07473,1
NP01104,-0.47167,2.25597,1.40867,-1.44384,-0.67499,1
NP06288,-0.88773,1.07833,-1.2222,1.8532,-0.35932,1
NP04658,-0.65438,0.17015,1.25463,0.46732,-0.61145,1
NP07081,0.96562,1.0129,-1.99951,0.48366,-0.67499,1
NP05991,0.39071,-0.39591,-1.01492,-0.60859,0.9744,1
NP01733,0.05098,-1.47323,-1.99951,4.25104,-1.15209,1
NP09655,1.32495,-0.46324,-1.07646,0.12225,-0.48756,1
NP08571,1.20517,-0.23016,0.6513,0.48366,-1.92453,1
NP10815,0.15714,-1.47323,-1.99951,3.25444,-0.48756,1
NP06996,0.50062,0.42793,1.4755,-0.70686,-1.20421,1
NP00805,-1.64765,1.46493,-0.65689,-0.30487,1.50602,1
NP06921,0.65763,0.83532,-0.94459,-1.44384,0.5567,1
NP06419,1.71422,-0.12658,0.46196,-1.44384,-0.89366,1
NP02694,-0.79833,-0.00415,-0.65689,0.83411,0.61998,1
NP06307,-2.56773,-1.47323,1.69269,1.68834,1.13684,1
NP06406,-2.17847,2.06174,0.30812,0.9053,0.12159,1
NP05169,-0.07642,-0.66524,-1.26107,-0.19097,1.46172,1
NP05236,-0.23212,0.68142,1.93884,-1.44384,-0.32512,1
NP05768,-0.90911,2.03979,0.56898,0.73507,-1.22913,1
NP06636,0.39071,0.14276,0.21581,-0.19097,-0.48756,1
NP08573,-0.04894,3.27968,-0.262,-1.44384,-0.63089,1
NP08547,0.21275,-0.70371,1.16523,0.34598,-0.83564,1
NP11283,-0.53074,-0.14502,1.4398,-0.58571,0.14662,1
NP08606,1.74961,-0.00415,-0.65689,-0.30487,-1.15209,1
NP08081,-0.44689,1.31296,0.03757,0.28426,-0.57158,1
NP04273,0.54641,-0.12658,-1.99951,3.77647,-2.11196,1
NP09580,0.11389,-0.2762,-1.45252,0.41227,0.68562,1
NP01484,-0.43434,-0.63376,-0.08148,-0.63029,1.37944,1
NP01249,-1.10935,0.12,-0.33542,1.556,0.09585,1
NP09891,1.47563,0.09063,-0.09386,-0.63554,-1.03776,1
NP07407,-0.42676,0.54675,-0.15341,3.25444,-2.31501,1
NP04362,0.33408,-0.00415,-0.20935,0.07479,-0.26605,1
NP05197,0.12378,-0.0881,1.37622,0.34598,-1.25335,1
NP06313,-0.677,0.83532,1.16523,-1.44384,0.5567,1
NP00714,-0.23212,-0.70371,-1.29623,2.1358,-0.13947,1
NP07718,2.88202,-1.47323,-1.29623,-1.44384,-0.13947,1
NP02640,-1.01066,2.56674,2.92342,-1.44384,-1.29976,1
NP08455,-1.34432,1.9896,-0.94459,1.24089,-0.13947,1
NP08580,1.01353,0.68142,-1.99951,-0.60859,0.32464,1
NP09912,0.39071,-1.47323,0.21581,0.74869,-0.2439,1
NP10736,-0.00968,-1.47323,0.11032,3.03071,-1.53181,1
NP08878,2.10349,-1.47323,-0.76878,-1.44384,0.32464,1
NP06311,0.39071,0.68142,0.95425,-1.44384,-0.32512,1
NP07012,2.69884,0.42793,-0.262,-1.44384,-1.77752,1
NP08430,-0.42676,1.55675,0.76964,0.9053,-1.70586,1
NP10370,0.05098,-0.00415,-0.65689,-1.44384,1.50602,1
NP02602,-2.67895,-1.47323,1.16523,-0.54893,3.34138,1
NP02971,0.54641,-0.12658,0.46196,-0.39978,-0.48756,1
NP02108,-0.23212,-0.70371,-0.59296,1.24089,0.09258,1
NP06879,-0.39603,-1.47323,1.10971,-0.78444,1.17958,1
NP01248,-1.29861,-0.14502,-0.1787,1.98869,0.01311,1
NP11334,-1.5041,0.5752,1.53668,-1.09092,1.05676,1
NP04384,0.21275,-0.31896,0.11032,0.04767,-0.13947,1
NP05921,1.63636,-1.47323,-1.01492,1.89716,-1.62464,1
NP02026,-0.05912,-1.17398,-1.17902,2.03637,-0.03634,1
NP04052,3.44823,-1.47323,0.68573,-1.44384,-2.03812,1
NP10757,-0.79833,1.46493,-1.99951,0.83411,0.61998,1
NP00032,0.02135,0.03001,0.74817,0.7414,-1.11087,1
NP06350,-2.10061,-1.47323,0.95425,1.89716,0.9744,1
NP04300,-0.06379,0.71054,0.39543,0.92646,-1.34366,1
NP07879,1.033,-0.46324,-0.61493,-0.6608,0.12159,1
NP07628,0.15714,0.04176,0.76964,0.12225,-0.79213,1
NP10725,-0.75115,-0.57546,-1.17902,-0.05176,1.94904,1
NP04981,0.57153,1.1332,-0.57027,-0.63554,-0.40896,1
NP07459,0.39071,0.68142,-1.01492,-0.60859,0.32464,1
NP04344,-0.33258,0.61191,0.38255,1.38523,-1.35216,1
NP00953,-0.85495,1.75875,0.95425,0.22666,-0.97488,1
NP06977,-1.37944,-0.62271,-0.4449,2.5126,0.15365,1
NP01426,1.84397,-1.47323,-1.17902,-0.7478,0.32464,1
NP04701,-0.1819,0.09063,-0.57027,0.17277,0.37704,1
NP07826,0.90029,-0.00415,2.02834,-0.30487,-2.03812,1
NP06985,0.15714,-0.96824,-1.07646,-0.26927,1.33989,1
NP05220,-1.39993,1.89341,-0.76878,0.12225,0.73074,1
NP08261,2.40292,1.0129,-0.86345,-1.44384,-1.42471,1
NP07074,0.74105,0.54675,-0.15341,0.12225,-1.09671,1
NP02467,1.68427,-1.47323,1.40867,-0.48009,-1.42471,1
NP04788,-0.23212,-0.70371,-0.59296,-0.25063,1.25287,1
NP06026,1.01353,0.68142,-0.03034,1.06191,-2.2744,1
NP07663,-0.49164,0.7712,-0.35853,0.29626,0.05391,1
NP05437,0.45991,-1.47323,-0.90552,1.80435,-0.39732,1
NP07412,1.10251,-0.70371,0.8136,-0.84724,-0.60359,1
NP11344,-0.77371,0.63458,-0.50123,0.00877,0.74839,1
NP03637,-0.23212,2.11785,0.46196,-0.7478,-0.75829,1
NP04728,0.21275,0.0658,-1.29623,0.34598,0.32464,1
NP07812,-2.01164,0.83532,0.11032,0.34598,1.25287,1
NP05024,0.24698,-1.47323,-0.29542,-0.96197,1.57418,1
NP01709,-1.64765,1.46493,2.02834,-1.44384,0.61998,1
NP11285,-0.6119,-0.48787,0.88221,-0.22153,0.52274,1
NP07339,-1.01066,1.22008,-0.76878,-0.39978,1.13684,1
NP11277,1.59973,3.27968,-0.84117,-1.44384,-1.96863,1
NP07899,0.65763,-0.31896,-1.99951,-0.54893,1.25287,1
NP07409,0.45991,-0.2762,-0.90552,-0.51579,0.68562,1
NP07545,-0.54354,-0.93457,-0.52263,0.64428,0.9744,1
NP06924,1.05017,-0.52265,2.34425,-1.44384,-1.20421,1
NP07075,-1.01066,1.22008,-0.76878,0.64428,0.32464,1
NP02817,0.90029,1.46493,-0.65689,-0.30487,-1.15209,1
NP02939,0.24698,1.0129,-0.86345,0.48366,-0.67499,1
NP01022,0.90029,-1.47323,-1.55197,1.97309,-0.5614,1
NP06306,-1.47778,1.75875,-1.40876,0.56076,0.9744,1
NP06666,0.85783,-1.47323,1.69269,-0.81741,-0.48756,1
NP06871,0.96562,1.0129,-0.86345,1.44741,-2.17443,1
NP08549,-0.05518,-0.92233,1.52486,0.40699,-0.70907,1
NP06244,-0.00968,-0.31896,-0.41714,-0.54893,0.90478,1
NP01990,-0.76905,0.19848,0.54684,1.14831,-0.57158,1
NP01191,0.24698,2.25597,-0.86345,-0.48009,-0.67499,1
NP01499,0.22923,-0.47571,0.55312,-0.97982,0.44496,1
NP02442,-0.42676,-1.47323,-0.15341,0.51377,1.03531,1
NP05191,0.84172,-0.35876,-0.4717,0.28426,-0.57158,1
NP01742,0.90029,2.93401,-0.65689,-0.30487,-2.03812,1
NP06910,-0.831,1.63444,-0.86345,1.92928,-1.04985,1
NP06710,0.12378,-0.54981,-0.31165,-0.72791,0.9744,1
NP04686,-0.85495,-0.39591,-0.03034,0.22666,0.9744,1
NP07666,0.39071,-0.66524,0.21581,1.06191,-0.97488,1
NP10291,-2.05766,0.75572,1.0561,-0.57979,1.44491,1
NP08767,0.90029,-0.00415,-0.65689,-1.44384,0.61998,1
NP07348,-0.79833,-0.00415,-0.65689,-0.30487,1.50602,1
NP07474,0.80592,-1.47323,0.46196,-0.05176,-0.21683,1
NP06622,1.32495,-0.00415,0.01442,-0.87435,-0.70907,1
NP04635,-0.23212,-0.249,0.23819,0.45445,-0.11838,1
NP10080,-0.00968,1.9896,1.16523,-0.54893,-1.53181,1
NP03078,-1.19032,1.0129,2.54474,0.48366,-1.42471,1
NP02599,-1.14805,1.37851,-1.13076,1.5041,-0.05757,1
NP06785,0.18871,-1.03648,-1.60035,0.58785,1.02708,1
NP01571,0.05098,1.46493,-0.65689,-1.44384,0.61998,1
NP01568,-0.79833,1.46493,-0.65689,-1.44384,1.50602,1
NP05802,0.61239,-0.37765,0.754,0.46732,-1.27223,1
NP08617,1.68427,1.0129,-0.86345,-1.44384,-0.67499,1
NP04231,-0.00968,-1.47323,-1.99951,1.68834,0.90478,1
NP04884,-0.23212,0.0658,-1.29623,0.34598,0.78875,1
NP02940,0.05098,1.46493,-0.65689,-0.30487,-0.26605,1
NP01777,-0.13481,0.04176,-1.07646,-1.05232,1.64446,1
NP05394,-0.00968,-0.31896,-0.94459,2.1358,-0.83564,1
NP02547,0.00743,0.59855,-0.48476,-0.48009,0.32464,1
NP07926,-0.65438,0.71794,0.00304,1.31673,-0.77665,1
NP07909,-0.04894,-0.04736,-1.13076,0.03013,0.8024,1
NP09535,0.74105,-0.46324,-1.53798,0.51377,0.12159,1
NP00792,0.15714,-1.47323,-1.07646,0.12225,1.33989,1
NP01299,-1.47778,-1.47323,-0.03034,1.89716,0.9744,1
NP11401,-0.82129,-0.38135,1.19374,-0.59731,0.76367,1
NP06352,0.23713,0.07635,0.83286,0.27242,-1.05499,1
NP03786,0.13735,-0.65154,0.00304,1.31673,-0.77665,1
NP06901,-1.14805,1.37851,0.60675,1.5041,-1.20421,1
NP11047,-1.64765,2.93401,-0.65689,-0.30487,0.61998,1
NP09986,0.24698,2.25597,1.40867,-0.48009,-2.17443,1
NP08988,-0.38403,0.49749,0.88221,-0.22153,-0.30927,1
NP09933,0.29956,-1.07909,0.16178,1.00079,-0.54699,1
NP06304,-0.23212,-1.47323,-1.01492,4.40291,-1.62464,1
NP07275,-0.00968,-0.31896,-1.99951,1.24089,0.5567,1
NP01865,-2.49696,2.93401,-1.99951,-1.44384,3.27809,1
NP06569,0.05098,-1.47323,-1.99951,-1.44384,3.27809,1
NP02884,1.32495,-0.12658,-0.76878,1.68834,-2.11196,1
NP00963,0.11389,0.32231,0.73545,-0.97982,-0.03634,1
NP07179,-1.7892,2.56674,-0.76878,0.64428,0.32464,1
NP09336,0.65763,0.83532,-0.94459,-0.54893,-0.13947,1
NP10752,-0.79833,1.46493,0.68573,-1.44384,0.61998,1
NP04715,-0.34334,-0.31896,0.11032,0.79343,-0.13947,1
NP09439,-1.27017,1.22008,0.46196,1.34032,-0.75829,1
NP01359,-0.59145,0.59855,-0.10607,0.16241,0.19969,1
NP07224,-1.01066,-0.31896,1.69269,-0.54893,0.5567,1
NP07167,2.06251,3.62989,-1.99951,-1.44384,-1.89822,1
NP05478,0.58739,-1.47323,-1.99951,-0.12503,1.69255,1
NP04711,-0.00968,-0.31896,0.63778,-0.10148,-0.13947,1
NP09658,-0.04894,0.42793,-0.262,-0.70686,0.51574,1
NP02007,-0.35669,-0.18044,-0.22725,1.06191,-0.19517,1
NP04352,0.05098,-0.00415,0.23819,0.45445,-0.5614,1
NP05470,0.54641,-1.02435,0.8722,0.64428,-1.02902,1
NP01290,0.15714,-1.47323,-1.07646,0.9053,0.73074,1
NP02074,-1.7215,0.63458,1.2111,1.82453,-0.80538,1
NP01735,1.74961,1.46493,-0.65689,-0.30487,-2.03812,1
NP11305,-0.88773,-0.41008,0.72106,-0.28988,0.9231,1
NP07495,-1.35852,0.2459,-0.74259,-0.111,1.84535,1
NP10593,-0.43973,-0.21635,0.29786,0.22666,0.21635,1
NP03840,2.88202,-0.87472,0.18846,-1.44384,-1.48025,1
NP00002,-2.62762,-0.23016,0.27261,3.37491,0.07473,1
NP10305,0.18871,0.27378,0.39543,-1.10523,0.23683,1
NP10274,-1.67798,0.83532,0.63778,-0.54893,1.25287,1
NP05164,-0.35669,-0.82684,0.06812,0.31018,0.58454,1
NP07609,-0.49164,0.32231,0.46196,0.29626,-0.21683,1
NP11303,-1.41999,-0.30706,0.58884,-0.41054,1.59736,1
NP09756,0.77539,-1.47323,-0.262,-0.70686,0.8024,1
NP02692,-1.64765,-0.00415,-0.65689,0.83411,1.50602,1
NP02701,-1.01066,0.54675,-0.15341,1.68834,-0.48756,1
NP04768,-0.54354,0.14276,-1.99951,1.06191,0.9744,1
NP09527,0.24698,1.0129,-0.86345,-1.44384,0.82445,1
NP08706,2.59892,-1.47323,-0.65689,-1.44384,-0.26605,1
NP08540,0.33408,-0.49385,-0.65689,0.45445,0.02929,1
NP00936,0.15714,1.55675,-0.15341,-0.6608,-0.48756,1
NP05697,-0.71871,-0.46324,1.23117,-0.26927,0.42616,1
NP00648,-0.79833,1.46493,2.02834,0.83411,-2.03812,1
NP11033,-1.59456,0.54675,0.76964,0.12225,0.73074,1
NP06167,-2.30822,0.32231,-1.17902,-0.05176,3.03197,1
NP08769,0.96562,1.0129,-0.86345,-1.44384,0.07473,1
NP04403,1.90885,-1.13657,-0.15341,0.12225,-1.29976,1
NP06568,-0.79833,-1.47323,0.68573,-1.44384,2.39205,1
NP01734,-2.01164,-1.47323,-0.94459,3.92562,0.5567,1
NP10596,-0.54354,-0.0368,0.95425,0.36587,-0.32512,1
NP04653,-0.0716,-0.64025,0.58884,-0.53971,0.4921,1
NP05247,1.32495,0.14276,-0.52263,-1.44384,-0.00024,1
NP05117,-1.10408,-0.82684,-0.81801,-0.44154,2.53382,1
NP00023,-1.64765,-0.00415,0.68573,-1.44384,2.39205,1
NP06906,0.24698,-0.23016,0.27261,-1.44384,0.82445,1
NP03639,-1.37944,0.22781,-0.4449,1.19379,0.66662,1
NP09868,0.71566,-1.12193,0.56898,0.19034,-0.5935,1
NP01674,-1.19032,1.0129,-0.86345,-0.48009,1.57418,1
NP11020,0.6063,-1.47323,-1.43148,1.44741,0.07473,1
NP02603,-0.88773,0.22781,-1.2222,0.53438,1.17958,1
NP07633,-2.17847,0.54675,0.76964,0.12225,1.33989,1
NP08511,1.01353,-0.39591,-1.99951,-0.60859,0.9744,1
NP07054,0.54641,0.54675,-1.38414,0.12225,-0.08146,1
NP07643,0.02739,0.32231,-0.35853,-0.05176,0.05391,1
NP11179,-0.53349,-0.77818,-0.88788,0.44221,1.26784,1
NP01673,0.90029,-0.00415,2.02834,-1.44384,-1.15209,1
NP06966,2.88202,-1.47323,-1.01492,-1.44384,-0.32512,1
NP07418,0.54641,-1.47323,-0.76878,2.73241,-1.29976,1
NP09936,0.90029,1.46493,0.68573,-1.44384,-1.15209,1
NP04770,-0.35669,-0.82684,-0.81801,1.06191,0.58454,1
NP09132,0.39071,1.75875,1.93884,-0.60859,-2.2744,1
NP08375,-1.64765,1.46493,-0.65689,3.11207,-1.15209,1
NP01754,0.90029,1.46493,-1.99951,0.83411,-1.15209,1
NP08312,-1.19032,2.25597,0.27261,1.44741,-1.42471,1
NP07670,0.27016,-0.95195,0.14435,-0.63554,0.69144,1
NP01618,-1.01066,1.22008,-0.76878,-1.44384,1.94904,1
NP06591,0.15714,-0.96824,1.69269,-1.05232,0.12159,1
NP02843,0.90029,-0.00415,0.68573,-1.44384,-0.26605,1
NP02646,0.80592,0.32231,1.28245,-1.44384,-0.75829,1
NP06872,-2.67895,5.45244,-0.94459,-1.44384,1.25287,1
NP08429,3.44823,-1.47323,-0.65689,-0.30487,-2.03812,1
NP04293,-0.87327,0.42793,-0.262,0.39862,0.51574,1
NP02027,0.27631,-0.81365,-0.19108,1.11304,-0.53729,1
NP07794,-0.79833,0.73039,1.35704,0.26462,-0.70907,1
NP07491,-1.13359,0.22781,-0.4449,1.52349,0.15365,1
NP06866,0.01701,-0.82684,0.3635,0.05961,0.19469,1
NP07941,-0.23212,-1.47323,4.15416,0.64428,-2.11196,1
NP10923,-0.00968,1.9896,1.16523,-0.54893,-1.53181,1
NP07443,1.59973,-0.52265,-0.262,-1.44384,-0.05757,1
NP07634,-0.23212,0.68142,0.95425,-0.60859,-0.32512,1
NP01455,1.84397,-1.47323,-1.17902,-0.05176,-0.21683,1
