,Moran_CIDH920105.lag1,Moran_CIDH920105.lag2,Moran_CIDH920105.lag3,Moran_BHAR880101.lag1,Moran_BHAR880101.lag2,Moran_BHAR880101.lag3,Moran_CHAM820101.lag1,Moran_CHAM820101.lag2,Moran_CHAM820101.lag3,Moran_CHAM820102.lag1,Moran_CHAM820102.lag2,Moran_CHAM820102.lag3,Moran_CHOC760101.lag1,Moran_CHOC760101.lag2,Moran_CHOC760101.lag3,Moran_BIGC670101.lag1,Moran_BIGC670101.lag2,Moran_BIGC670101.lag3,Moran_CHAM810101.lag1,Moran_CHAM810101.lag2,Moran_CHAM810101.lag3,Moran_DAYM780201.lag1,Moran_DAYM780201.lag2,Moran_DAYM780201.lag3,y
NP01206,-1.41263,-0.58632,0.90219,-0.9228,-1.46394,1.9756,-0.61507,-0.16614,-0.51262,-1.53866,0.08989,1.02124,-0.43185,-0.49752,-0.57188,-0.80618,-0.10034,-1.09245,0.88157,-0.08003,-0.06571,0.65828,1.12038,-2.40572,1
NP10091,0.62135,-1.42087,-1.34503,-0.40732,0.26154,0.11727,-0.42932,0.54408,-0.88769,0.52031,-0.7195,-1.61921,-0.57219,0.42332,-1.32067,-0.78487,0.51433,-1.37922,0.06912,-0.53285,-0.38044,-0.73785,-1.56407,1.67625,1
NP09288,-2.10617,0.71266,-1.6123,-0.37608,-1.02616,-0.93423,-1.23994,-0.46737,-0.24401,0.88349,0.63606,-1.75171,-0.94938,-0.51456,-0.26898,-1.57799,0.0722,-0.56206,-0.15033,-0.43888,-1.0622,-2.13585,1.77326,-0.90054,1
NP07572,-1.02937,4.27551,-1.69895,-1.17765,3.66055,-1.09841,1.01592,0.45875,1.00439,-1.52105,2.11204,-0.26367,0.95489,0.32675,0.90753,1.57128,1.00986,0.7258,2.44316,0.75698,0.99987,-1.25919,2.6781,-2.66251,1
NP07044,-0.25839,-1.10442,-2.26566,-0.72168,-1.52951,0.11735,0.20017,-2.11437,-2.42738,-0.57454,0.01421,-0.07477,0.27679,-2.36907,-2.04616,0.26772,-2.18421,-2.29084,0.01031,-3.34396,0.60445,-1.57148,-2.06913,3.15129,1
NP05097,0.91124,0.24402,-0.61126,-0.83081,-0.45559,-0.22889,0.93478,-0.33736,-2.57035,0.30472,0.38943,-1.18314,1.1673,-0.44133,-2.41864,1.14392,-0.45514,-2.4717,-0.36052,-0.99118,0.05957,0.52878,0.74988,-2.24945,1
NP02172,0.43217,-0.6378,1.18008,0.00958,0.10077,-0.12719,-0.53163,-2.02817,1.09788,-1.01186,-0.7061,-0.24568,-0.69598,-2.18039,0.7229,-0.6346,-1.57918,0.92015,-0.19295,-0.06325,-1.44427,-0.00301,-0.29004,1.67233,1
NP05452,0.26703,1.6524,-0.13602,-0.10419,0.61147,-1.16375,1.15377,1.04619,-0.23665,-1.02518,-0.27275,0.97759,1.01568,0.39728,-0.76025,0.92036,0.95367,-0.52621,-0.29355,-0.60978,-0.13068,0.15662,0.92648,-0.14468,1
NP07391,1.56875,-1.28648,-0.65923,1.32751,-2.04947,-1.12475,1.02354,-0.55014,-0.83347,1.08539,-0.51588,-1.34946,0.81406,-0.6424,-0.92786,0.93358,-0.89076,-0.79251,-0.57378,-1.62934,-0.00344,1.30655,0.78232,-0.76957,1
NP01524,-1.45137,1.28821,-2.17969,-1.18087,2.0889,-1.95129,-1.11166,0.31127,-3.9565,-1.66261,0.27111,-1.2324,-0.80222,-0.04165,-3.7709,-0.94745,0.09534,-3.68079,-1.40233,-0.57825,-0.83066,-2.12482,-0.38691,0.08742,1
NP06691,-0.7845,0.35846,0.03094,-1.035,0.93672,-0.33799,-0.00628,-0.73151,1.46577,-0.60743,1.36129,0.28993,0.09881,-0.41691,1.48211,0.10304,-0.38767,1.1155,-1.52846,1.61197,-0.03743,-0.13932,1.25119,-0.67926,1
NP06044,-0.96712,-0.24795,-0.58699,-0.7464,-0.74991,-0.97453,-1.27232,-0.68059,0.25242,-1.63647,-0.88026,1.25228,-1.82964,-0.71157,0.74986,-1.32264,-0.65008,0.06057,-2.04052,-0.08046,1.39691,2.27187,0.99225,0.37917,1
NP05496,0.61407,-0.98699,0.71575,0.41604,0.30393,0.11623,0.10671,-0.86103,-0.38468,1.27926,-1.19771,-0.31869,-0.16166,-0.66933,-0.31934,-0.13358,-0.79796,-1.03029,-0.0812,-0.80944,-0.8452,-0.96192,-1.67513,1.86616,1
NP09313,1.88926,0.47418,-2.02702,1.10874,-1.04642,-3.43767,1.4639,-2.09216,0.55768,2.00457,-1.74727,-1.93938,1.07482,-2.35096,0.41411,1.38751,-1.8936,0.02533,0.3753,-1.62657,-2.47549,1.86704,1.50683,1.05104,1
NP06410,-0.49272,1.65477,-1.27681,0.28534,1.80986,-1.13484,-0.86758,-1.88602,0.14823,0.2252,-0.60769,0.22994,-0.94719,-1.92884,0.40958,-0.88267,-1.82199,0.07123,-0.05613,-2.58125,0.26697,-0.72956,-0.6479,-1.15604,1
NP07468,-1.41144,-0.48894,1.70644,-0.42316,1.45765,-3.15978,-1.10579,-0.64938,0.02755,-0.95306,-2.45643,2.23362,-1.05799,-0.60264,0.47966,-1.58245,-1.8401,1.20427,0.60624,-1.90944,1.75911,-0.69011,-0.70577,1.2138,1
NP00035,-0.21955,-0.09066,0.93009,-0.99734,0.4694,0.66573,0.00503,-0.10583,1.18861,0.34718,0.71131,0.5785,0.03173,0.25101,0.58295,-0.17585,0.02686,1.1682,-0.29505,0.11531,0.61713,0.27399,-0.2822,1.11613,1
NP05891,1.3453,0.6319,-1.39115,-1.24816,1.87326,-1.62378,1.86414,-0.36169,-1.38875,-1.53968,1.3829,0.22407,1.6473,-0.8964,-1.58726,1.31207,-1.3185,-1.53418,0.46906,-0.28725,0.35604,0.61037,-0.53003,0.73996,1
NP05940,0.16635,-1.2125,0.70459,0.24584,-0.19926,-1.5205,-0.92922,-0.93952,-0.59616,-0.52012,-2.15824,1.43549,-0.91445,-1.13737,-0.10139,-1.13041,-0.73175,-0.09834,-1.15842,-1.9604,2.53325,-0.40335,-1.32474,0.03854,1
NP06905,0.68691,-0.27668,-1.54294,0.49544,-0.54941,-1.11458,1.2507,0.89669,1.62825,-1.24265,1.02316,-3.22202,2.14531,1.16335,1.07232,1.65101,1.1569,0.5806,-0.13305,0.38822,-0.77657,-1.54776,0.24744,-2.15189,1
NP09733,1.55443,-0.15581,-0.76345,1.4919,-0.57515,-1.98299,1.33447,-2.21346,-0.77086,0.67499,-1.50674,-2.24801,0.52764,-2.38819,-1.58922,1.14218,-2.26594,-1.47041,-0.02643,-1.89989,-2.415,1.97941,0.98976,0.17298,1
NP06576,0.54562,-0.38944,-1.41944,1.22443,-0.11446,-1.1485,-0.41229,0.02322,-0.06567,0.08347,0.82612,0.44433,-1.55442,0.8882,0.64699,-0.6134,0.50968,-0.1679,-2.08504,1.95096,-0.79155,-3.2709,2.17896,-2.41058,1
NP05103,0.69093,0.46881,0.14718,0.25308,-0.30474,-0.65368,-1.58229,-0.02852,1.0622,-1.37964,-0.91886,0.49754,-0.76771,0.05047,0.28072,-1.05976,-0.19384,0.86972,0.68877,0.636,0.80038,0.30638,-1.03806,-0.12984,1
NP08976,-0.8664,0.99149,-0.04782,-1.25622,1.86645,0.34374,-0.08094,1.2115,-0.52757,-1.07428,0.84569,0.35568,-0.66378,0.67425,-0.75764,-0.57786,1.0771,-0.81261,-1.33486,1.34756,-1.38672,1.18825,1.48395,1.51555,1
NP05219,-0.11633,0.58095,0.12031,0.76959,0.08182,0.39589,-0.19438,0.36618,-0.04204,0.85406,-0.24725,-0.14512,0.09928,0.48115,-0.17942,-0.11697,0.22198,-0.21282,0.06022,-0.45656,-0.14338,0.13248,0.00504,-0.12833,1
NP03724,0.49663,-1.40845,-2.50546,0.52847,-1.92628,-1.56871,0.54972,-1.9836,-1.88903,0.39774,-0.32551,-1.67466,0.98644,-1.9103,-1.62361,0.94346,-2.2828,-1.77412,0.14334,-3.54564,0.56243,-1.35521,1.00096,0.54851,1
NP07903,0.12094,1.4747,0.43879,0.26791,0.49988,-0.57645,-0.78257,0.33241,1.95427,-0.63733,0.15402,1.05435,-0.6963,-0.14898,2.12554,-0.81124,0.18606,1.58959,0.19108,0.24107,-0.75328,-1.34642,0.29097,1.71674,1
NP03808,-0.06213,0.74855,-0.49765,0.07129,0.082,0.04839,-0.57704,-0.58679,0.76245,-0.17471,0.10595,0.7036,-0.55572,-0.58434,0.80847,-0.62718,-0.71977,0.58309,-0.24021,-0.52123,0.32675,-0.2208,0.42643,-0.85201,1
NP09491,-0.17165,1.77611,-0.43332,0.01929,-0.35485,0.35868,1.79525,-0.54498,0.07748,1.11993,-2.87206,-2.58954,1.33637,-1.36801,-0.6992,2.08738,-0.61936,-0.6143,2.17529,-2.34956,-2.13729,-0.4118,-1.41041,-0.00032,1
NP08146,-0.75933,-1.53095,1.62186,-1.46952,-1.62607,1.39749,-0.1947,-3.41352,0.02552,-0.06641,-1.07446,1.96422,0.32045,-3.40159,0.25591,0.14084,-3.33393,0.03016,1.3534,-0.56799,1.76652,1.21453,-0.26517,-0.73127,1
NP00036,-1.09837,0.04259,0.86019,-0.69398,-0.2661,0.93998,-0.677,-0.25094,1.11674,-0.05992,0.00798,-0.09846,-0.49704,-0.00937,0.40868,-0.51398,0.08913,0.69982,-0.08972,-0.07124,-0.29399,0.0657,0.70916,0.42881,1
NP05199,-0.50419,-0.19363,-0.42295,-0.24565,-2.17662,-0.4011,-0.78654,0.02227,0.05913,-0.81155,-0.85457,0.37651,-0.3872,-0.07869,0.00668,-0.01771,-0.1036,-0.04482,0.68378,-0.63522,-0.75507,0.44894,-0.05017,-1.6081,1
NP03163,1.44547,1.45106,0.13779,-0.03801,0.43305,2.56932,-0.58745,-0.92188,1.41751,0.34272,1.68383,1.08307,-0.65083,-1.08775,1.37031,-0.02745,-0.46156,0.88198,1.64558,0.56193,-0.64969,2.0213,1.42779,-0.81949,1
NP04650,-0.58119,-0.38329,-0.12057,-0.10817,0.25894,1.00372,0.34141,0.11264,-0.8642,-0.02863,-0.03163,-0.71284,0.18833,-0.27136,-0.81837,0.52181,-0.30739,-0.81233,1.39654,-0.26666,0.47587,0.24056,0.1168,0.51623,1
NP11008,0.87881,0.86598,0.13625,-0.14669,0.88311,-0.06363,-1.18957,-0.41439,-1.71172,0.09808,0.64273,-0.52144,-1.92178,0.6182,-1.43955,-1.13318,0.53309,-1.7797,2.18437,0.44853,-1.04206,-0.16891,-1.36022,-0.83258,1
NP07003,-0.12537,-0.82136,-0.25982,1.49851,0.58596,-3.60762,-1.05716,-0.94753,0.40502,0.04509,-1.58289,0.8256,-0.91831,-1.55056,0.09943,-1.44282,-1.20761,1.54921,-1.44389,-1.55704,2.00954,0.37901,1.37149,-1.54511,1
NP00924,-0.49785,2.50874,-0.64728,-0.39977,2.9749,-1.35808,-0.2415,0.17643,-0.95648,-0.47675,1.72608,-0.19962,-0.20676,-0.24173,-1.00431,-0.34751,0.53168,-1.12739,-1.03187,-0.76371,-0.90375,-0.40648,-1.32596,1.04397,1
NP05839,0.78673,-2.05441,0.18953,-0.95989,-1.1968,1.44364,0.38585,-2.22068,-1.41874,-1.97688,0.94262,-1.47802,0.64248,-3.22859,-0.46823,1.44807,-2.60795,-1.60909,-1.46634,0.24454,-1.71057,-0.53989,0.38613,-1.86534,1
NP05204,-0.39393,-0.73295,-0.45515,-0.63729,0.3142,-1.40278,-0.23887,1.04005,-0.23816,0.92325,-1.14871,-0.43725,0.41211,0.7354,0.08219,0.03332,0.62277,0.05523,0.23981,0.40132,0.26742,-0.18916,-1.00607,-0.44961,1
NP07579,-0.20985,-1.15665,1.47186,0.18921,-1.16093,-0.18499,-0.53823,0.64333,0.4042,1.05735,0.62251,0.26476,-0.42274,0.86313,0.09682,-0.61694,0.8956,0.86446,0.50889,0.98645,0.32167,-1.79852,-0.14271,1.67778,1
NP09785,0.41075,1.0211,-0.69011,0.38143,1.68852,-1.17205,0.6103,-3.08329,-0.80846,1.40918,-1.73078,-0.71725,0.23213,-2.91543,-0.67871,0.57277,-2.89259,-1.39438,1.27553,-1.77599,-1.57615,2.26339,2.37201,0.41704,1
NP09420,0.84553,0.33801,-1.2125,1.40284,-1.10188,-0.44926,0.12082,-2.23443,-0.11118,-0.30607,-1.17212,-2.51821,-0.85115,-2.0597,1.05162,1.06998,-2.5495,-0.73994,-0.04964,-2.31264,-0.28359,0.61963,-1.01448,-2.85999,1
NP07631,0.15767,-2.02183,0.52704,-0.64953,-1.33753,0.04609,0.21498,-1.12503,-0.10816,0.00564,-0.60241,0.59947,-0.15571,-1.36332,0.77391,0.84759,-1.38129,-0.059,1.05174,-0.00444,-0.16365,0.51165,-0.15693,-0.03216,1
NP04964,1.84523,-0.69049,-1.88417,1.73695,-0.44903,-1.63494,1.11893,-0.63207,-0.68405,0.30975,-0.27045,0.08567,1.10679,-0.72568,-0.58391,1.40566,-0.82477,-1.29284,1.13417,-0.37368,-0.58375,0.42281,-1.78589,-1.20406,1
NP07116,-2.87522,1.10019,0.16826,-1.33684,0.98371,1.28006,0.52146,-2.29316,-0.27951,-2.29266,2.55704,-2.53974,0.4612,-2.39881,0.08466,-0.118,-1.26295,-1.31695,-3.03724,1.42594,-2.60541,0.85206,-1.98981,-0.74285,1
NP08515,-2.42925,0.67753,0.95466,-0.49457,-2.67629,1.11538,-1.68492,-0.38652,-0.53515,-1.65483,-0.97542,0.21529,-1.44929,-0.61083,-0.4276,-1.78828,-0.31159,-0.30538,-1.45568,-0.75955,0.64006,-0.42738,-0.70863,0.61623,1
NP08956,0.17892,-0.03277,-0.00421,-0.56144,-0.74263,3.65163,0.41882,1.67676,0.98616,0.06068,-1.23427,1.86236,0.71814,1.45274,1.34093,0.73624,0.83407,1.18608,0.04395,-0.55514,2.53588,0.52656,-3.53812,-1.57181,1
NP02519,-1.08013,1.69488,-0.53589,-0.77067,-0.22614,-0.63174,-1.0813,0.86151,-1.21831,1.01041,-0.82444,0.96075,-0.77355,0.64738,-0.71677,-1.01874,0.93231,-0.75334,-0.92342,0.34199,0.12423,0.58489,0.31735,-0.06172,1
NP02016,0.37968,-0.47437,0.85023,0.96018,-0.20826,1.28511,0.37208,-0.9542,1.30041,0.69924,0.40185,-0.42453,0.89865,-0.63067,1.02058,0.36247,-0.72052,1.20074,0.24912,1.08443,0.95419,0.18445,-0.91254,1.72256,1
NP10717,0.8872,-0.57413,1.56348,0.58863,-1.61918,1.68768,0.4202,-1.37682,-2.46366,-0.54828,1.31544,1.12599,-0.10865,-0.69022,-2.22528,-0.48493,-1.0842,-1.65858,-2.33222,-0.19947,-0.23795,-0.39677,1.18718,-0.63426,1
NP10733,1.08895,-1.39447,-2.24648,1.1505,-0.65816,-2.37092,-0.35558,-1.08815,-1.14449,-0.79066,-0.50761,1.30842,0.15519,-0.85491,-0.19092,-0.18624,-1.41384,-0.9681,-1.06278,-1.71302,0.48414,0.11942,-1.99283,-0.46455,1
NP07380,0.87692,-1.94911,0.72493,-1.10994,-0.63805,1.0551,-1.29515,1.6647,-1.28276,-2.81056,0.7262,0.50069,-1.47904,2.19238,-2.29707,-1.49775,0.64511,-0.90887,-1.11365,0.52871,-0.15024,-0.34445,-1.37122,-0.21515,1
NP07165,-1.25438,-0.58304,0.08083,0.55266,-0.54309,-1.68494,0.29878,-1.73515,-0.75071,2.62313,-1.3715,-3.25165,0.45165,-1.53217,-1.13795,0.59776,-1.69317,-1.18189,0.9054,-0.9122,-1.86408,-0.60568,-1.25547,0.09196,1
NP02588,1.88316,0.46377,-0.64719,0.51925,-0.181,-0.34547,0.39144,-0.04698,-0.12566,-2.11747,2.7568,-0.43417,0.1641,-0.88683,0.02553,0.45402,0.06535,-0.23914,1.60211,0.26858,-0.68256,0.86797,1.26766,-0.19657,1
NP07446,-1.23774,-0.87707,2.00093,-1.58203,-0.97922,1.36408,-1.07429,-2.0969,1.06495,-0.18703,-3.05664,0.13895,-0.95267,-2.22717,1.19573,-1.67038,-2.00664,1.74966,-0.98248,-1.59776,1.10358,0.00451,1.61628,-2.71869,1
NP05203,-0.01408,-0.80225,-0.93481,-0.4087,-0.73388,0.18559,-0.54216,-0.13939,-0.03505,-0.47632,-1.35676,0.66609,-0.37369,-0.08903,0.45752,-0.61285,-0.24945,0.05518,-0.33834,0.433,0.26636,0.53612,-0.7002,-1.9948,1
NP06302,0.2332,-0.98145,1.02116,0.56487,1.43816,1.18828,0.89473,-0.23793,-0.02752,0.4729,0.71608,-0.55316,1.18283,-0.05718,-0.46735,0.89199,0.14003,0.89517,0.62328,1.00611,0.58734,-0.95755,-0.7793,2.07602,1
NP02544,0.86928,0.54655,-0.43664,0.33762,0.43805,-0.76227,0.12216,0.53564,-0.46452,-0.83353,2.3995,0.56571,0.28429,0.7057,-0.01874,0.29556,0.61725,-0.1654,-0.16367,2.48077,-0.57706,-0.55755,0.20147,0.43597,1
NP05885,-0.86816,-2.12524,-0.27044,-0.43512,-1.80643,-1.51985,-0.57426,-2.12251,-0.12133,-0.18413,-2.00933,1.75368,-0.57967,-2.12329,0.02825,-0.47485,-2.40602,0.31588,0.43435,-2.72975,0.93523,0.63783,-0.27592,-0.33899,1
NP07255,-2.62074,-0.78263,2.98596,-2.16084,-0.25285,1.91432,-2.12255,0.22574,1.87939,-1.87581,0.93941,-0.16327,-1.77411,0.76032,1.3037,-2.4801,0.44581,1.92818,-1.83849,1.44889,0.27261,-0.37479,-1.0848,1.77671,1
NP06984,0.10709,0.9929,2.06122,-0.5388,0.61721,0.54926,-0.60363,-1.18613,0.84775,-0.27016,-1.13213,2.5775,-0.7471,-1.47884,0.84554,-0.50559,-1.10831,1.33562,-1.08752,-1.64792,1.95732,-0.08538,1.38757,0.82805,1
NP06059,-0.44111,0.63799,0.45746,-0.75261,0.56085,-0.41671,0.75407,-1.37687,0.38898,-0.23579,-1.2288,0.04766,0.99565,-1.32123,0.29397,1.28179,-1.64684,-0.19136,1.66778,-1.04088,-1.48669,-2.07434,-1.43446,2.90848,1
NP06835,1.32039,0.22384,-1.57458,1.13858,0.14423,-1.84275,1.50876,0.70863,0.75002,1.52533,-0.02874,0.06187,1.3626,0.52019,0.41617,1.39552,0.0671,0.25136,1.03433,-1.98974,-0.51927,1.49234,1.53506,-0.52151,1
NP08604,0.62565,0.38827,1.09919,0.26875,-1.51285,0.13833,-0.39264,1.80659,-0.58301,-0.06294,-0.23473,-1.07568,-0.61609,1.35628,-1.13073,-0.54183,0.8118,-0.58524,-0.78349,-1.12093,-1.06743,1.14191,-0.20215,-2.19102,1
NP09164,-0.47252,-0.28867,-0.06273,-0.80953,0.56217,-0.27172,0.5893,-1.21607,-1.08859,0.39516,0.59389,-0.62646,0.43967,-1.19697,-1.57348,0.5378,-1.35405,-1.48896,0.39841,-1.19388,-1.3529,0.64118,-0.32021,1.99804,1
NP11108,0.65298,0.9247,0.05484,0.59549,1.0687,0.13762,-0.78985,-0.12144,0.23481,-0.09884,0.02596,0.21852,-0.86711,-0.51128,0.02372,-0.769,-0.20149,0.20908,0.01413,0.12422,-0.2509,-0.08564,0.07088,0.95798,1
NP05096,0.86215,-0.02379,-0.35314,-1.06114,-0.21206,-0.23016,1.35588,-0.88005,-2.81153,0.14702,0.23708,-1.28292,1.57231,-1.19099,-2.35296,1.69703,-1.10001,-2.46619,-0.41598,-0.90122,0.59967,0.44616,0.7701,-2.2406,1
NP04406,-0.25151,-1.79202,-0.57202,-0.20821,-0.53266,-0.27576,-0.34588,1.14831,-0.18965,-0.04774,0.4566,-1.56995,-0.32967,1.36019,-0.5857,-0.19395,1.17605,-0.18542,0.05547,1.26221,-0.71865,-0.27604,-0.25366,0.66621,1
NP05890,-2.80839,0.17871,3.22518,-2.11961,0.22932,3.45381,-1.3828,-0.97879,-0.11178,-2.22353,0.71726,-0.52765,-0.98189,-1.14228,-0.62766,-1.07077,-1.65499,0.0231,0.4325,-1.45091,-0.96886,1.56473,0.23542,-1.49834,1
NP07464,-0.38708,-1.06124,2.54422,-0.00264,-0.08307,2.20112,0.27462,0.32594,-0.52378,-0.09776,-1.7216,0.88035,1.05144,0.75183,-1.06047,0.39678,-0.06846,-0.26147,1.01345,-0.63178,0.25371,-0.98819,-1.72914,0.16233,1
NP06418,0.82068,0.02238,-1.09518,1.18225,-0.27242,-2.35117,0.66692,-1.25059,1.50216,0.21956,-3.05301,0.92929,-0.06362,-1.57273,2.04465,0.05479,-1.67877,1.48777,-1.03879,-1.83848,0.03716,0.8856,0.30891,0.13624,1
NP08246,-0.03715,0.01622,0.67559,0.9662,0.39004,1.27701,0.63057,0.1325,-0.20857,-0.49413,0.41499,0.17066,1.10166,-0.32045,-0.65999,1.00474,0.48866,-0.28367,-0.08868,1.13967,0.75273,0.04102,-0.98842,1.28073,1
NP04291,1.01772,-0.6907,0.40822,2.09283,-0.49943,0.51031,0.54317,-0.29833,-0.17016,-0.64052,-1.76749,2.03191,0.48097,-0.31308,-0.24542,1.03417,-0.32438,-0.34409,0.25742,-0.46708,-0.56522,0.8232,-0.59726,0.39414,1
NP07463,-1.21315,-0.31687,1.80187,0.19862,0.46097,1.31504,-0.64253,-0.76308,0.5171,-1.05843,-2.38776,2.07844,-0.60899,-1.09786,0.74998,-0.97777,-0.9422,1.01108,-1.92774,-1.97884,3.34863,-0.21916,0.74028,0.3645,1
NP08426,-1.29918,-1.18856,1.96792,-0.30105,-0.80333,1.80632,-2.19633,-1.69751,3.45824,1.30174,0.68539,-0.20081,-1.53487,-1.60989,3.40414,-1.79024,-1.55511,3.29398,0.24861,-0.65224,2.12833,-1.61064,-0.27766,2.19787,1
NP07447,-1.55484,-2.15816,1.26103,0.75107,-1.05216,0.28773,1.00988,-3.35086,-1.89605,1.07803,-0.94146,-1.54598,2.30703,-2.18374,-2.62561,0.67662,-4.065,-1.22628,-0.45195,-2.84112,1.82741,0.43352,-3.1955,0.71048,1
NP07562,1.04412,-1.35269,-1.01126,1.35974,-0.82584,-0.51281,0.88093,-1.01458,-0.79218,-0.38844,-1.14272,0.06537,0.69174,-0.98394,-1.16978,1.06825,-1.08735,-1.27651,0.89635,-0.03242,-0.99292,0.62401,-1.21651,-0.28658,1
NP07080,-2.11753,0.94483,-0.22404,-2.10565,2.12154,-1.0978,-3.25164,2.56633,-1.35749,-0.52951,-1.35451,0.05865,-3.46871,2.6325,-1.41031,-3.07303,1.97413,-0.69851,-1.38674,1.99394,-0.04802,-1.43855,0.65841,-0.16341,1
NP11340,0.48346,-0.55418,-0.6531,-0.09612,0.64264,-0.68645,-0.15753,-0.28094,-0.15544,1.13013,-0.22072,-0.7566,0.05938,-0.17397,0.2104,0.12733,-0.2565,0.03128,0.71963,0.03647,0.64933,-0.33093,-0.55178,-0.20841,1
NP01384,0.93596,-0.84992,0.08471,0.31859,0.07509,0.62365,0.20511,-0.33213,0.24884,0.43044,-0.2507,-0.22938,0.40868,-0.21112,0.55712,0.35735,-0.2627,0.46935,-0.05142,-0.1764,0.48461,-0.30455,0.1605,-0.88047,1
NP06184,-0.5493,-0.7086,-0.82859,-1.09004,-1.02397,-0.54622,0.29988,-1.74727,1.36957,-1.5763,0.94675,-0.1973,-0.04789,-1.8714,2.01725,0.17518,-1.64179,1.55614,-1.55682,-1.28006,2.12993,-0.83949,0.53076,-1.30362,1
NP08799,-0.76004,-0.2992,1.56335,-2.39061,-1.79153,4.33865,0.60566,2.31615,1.15545,-0.4372,-0.64668,0.41058,0.62984,1.98961,1.50513,0.6102,1.49837,1.496,-0.02835,-0.86812,1.86514,-0.02101,-4.04216,0.02732,1
NP09363,2.29885,0.65563,-1.44188,0.96652,-0.81684,-1.89137,2.04097,-1.26868,-0.01731,2.37991,-1.90375,-2.71321,1.43557,-1.50846,0.12967,2.02009,-0.97514,-0.35387,-0.61977,-1.1713,-0.16828,0.32315,2.16333,2.1886,1
NP10995,-2.01828,0.99043,-1.13794,-1.2374,-0.24222,-1.40305,-1.07023,-1.77071,0.95382,-0.7741,0.28326,-1.50409,-0.95622,-1.34273,0.35244,-1.00149,-1.79151,0.29677,-1.10708,-1.67288,-1.1494,-2.77868,2.24952,-2.51445,1
NP02542,-0.94722,-0.87367,2.23617,-1.37084,2.49284,-1.58174,-1.60099,1.92566,-1.10049,-1.88069,0.65136,-0.87343,-2.45819,2.4196,-0.92698,-1.56951,2.26633,-0.12557,-0.93113,1.3245,1.03255,0.36586,-1.45301,-0.08957,1
NP09790,-1.06326,-0.43163,-0.39161,-1.53188,1.75182,1.28186,0.63089,-1.2427,0.82681,0.0706,0.55909,-0.20947,0.65646,-0.98537,0.99674,0.02389,-0.65938,0.3436,-1.57649,0.82289,0.94448,-0.70629,-2.17126,0.76569,1
NP06660,1.83626,-0.55768,-0.30137,1.55124,0.63927,-0.62207,-0.49263,-1.27955,-0.81665,0.69167,-1.26342,-1.11417,-0.63497,-0.85635,-1.09855,0.13992,-1.54451,-0.48817,1.28285,-2.41538,-0.72087,1.17207,-1.49995,0.50256,1
NP04630,-0.98181,-0.83853,0.835,-0.30588,-0.39316,0.90369,-0.04762,0.12027,-0.95537,-0.54263,0.40341,-1.3987,-0.37124,0.51611,-1.03707,-0.36213,0.08145,-1.11165,0.50365,0.55118,-0.59962,-0.00291,0.08957,0.75703,1
NP05227,-0.29686,0.63701,0.11497,1.96533,1.83507,-0.09535,-1.95312,0.76226,1.3122,-2.754,2.12296,-1.16103,-1.86584,0.69504,0.69441,-1.79601,1.23685,0.76529,-1.26745,0.2797,-1.32951,0.32436,-0.90509,1.28683,1
NP08585,-1.25839,1.36488,1.03229,1.21352,-0.51139,-0.09955,-1.24026,1.56528,0.27957,0.00762,-0.40502,0.91035,-0.91811,1.16456,0.4032,-1.28316,0.89484,0.93626,-1.05273,0.34317,0.65554,-0.54425,-1.90471,-1.49326,1
NP07536,1.28144,1.47818,-1.19123,0.29116,-1.89041,1.14685,-1.62065,-0.0776,2.55542,1.39237,-0.11698,-1.16052,-2.03356,-0.12159,2.95627,-1.40931,0.97264,1.64987,1.47836,0.77377,-0.01091,-2.04249,1.60936,-1.39699,1
NP05264,1.32871,2.41303,0.522,-0.18783,1.36586,-0.07274,-0.44663,2.06985,-0.00946,-0.96883,-1.5589,1.15798,-1.00782,2.11578,-0.54341,-0.40216,2.15745,-0.38679,-2.66158,2.41205,-2.00055,-0.34449,2.88184,0.26648,1
NP01550,-0.20637,0.59161,-1.04013,0.96138,0.9469,-1.02586,-1.3848,0.33458,-2.18606,0.34469,0.84724,0.52915,-1.57343,0.63967,-2.32057,-1.04077,0.29155,-2.04348,-0.01648,-0.31484,-1.13189,-2.32136,-0.13155,0.57743,1
NP02268,-0.68158,0.0644,-0.42577,-1.69687,0.09848,-0.97793,0.8952,0.1691,0.6496,0.4326,-0.41675,0.62628,1.04467,0.50006,0.31915,1.11662,0.27463,0.21397,1.81384,1.33963,0.43624,-0.87107,-1.77539,0.47199,1
NP03567,0.1142,2.39368,-0.38448,0.36533,1.70161,-1.11855,-1.94776,0.86315,-0.31219,-3.64049,2.3905,-0.78909,-1.86271,0.31541,-0.31923,-1.00208,1.04835,0.87642,-2.1065,2.5337,0.0226,2.47176,1.71103,1.07877,1
NP07927,0.34504,-0.22517,-1.06567,0.12984,1.09326,-0.41189,-0.26274,-0.56028,0.04621,-0.15685,-0.53418,-0.12208,-0.09339,-0.26784,0.31109,0.15796,-0.52023,0.10903,1.37006,0.69384,0.47522,-0.6353,0.82095,-1.16923,1
NP10821,3.08619,2.18268,0.85562,1.7054,1.57323,0.589,1.04737,2.56022,0.65467,-0.28846,0.68561,-1.93835,0.6304,2.35606,0.18937,1.6569,2.34097,0.7842,-0.52315,1.40783,-0.63511,1.53497,1.21417,-0.15319,1
