,Calculate_mw,Calculate_charge,y
NP02298,1.25857,-0.22365,1
NP03193,-1.1152,0.28041,1
NP09156,1.21229,-0.02433,1
NP02129,-0.44852,-1.75677,1
NP11005,-0.96138,-0.50459,1
NP02529,-1.05323,0.54199,1
NP11292,2.11948,1.80567,1
NP08543,-0.43103,-1.00028,1
NP09404,-0.94194,-0.5038,1
NP06397,-0.83846,0.04447,1
NP09595,-1.07963,0.04499,1
NP04664,1.07367,-0.45018,1
NP05740,-0.13868,0.02014,1
NP02647,-0.86019,0.82946,1
NP03481,-0.93044,-0.97438,1
NP10947,-1.09376,0.54225,1
NP05886,-0.75582,0.28015,1
NP04648,0.97516,-0.20613,1
NP07512,-1.06412,0.28093,1
NP06658,-1.08812,0.28041,1
NP02160,-0.77752,0.01962,1
NP00830,-1.15641,0.28041,1
NP04207,1.11904,0.30761,1
NP05087,-0.98507,0.80304,1
NP07042,-0.95939,0.01857,1
NP08200,-1.03325,-1.00054,1
NP01317,-0.73938,-0.50354,1
NP06115,1.31751,-0.40153,1
NP04957,-0.43687,0.53205,1
NP09896,-0.11361,1.06567,1
NP07736,-1.02693,0.01909,1
NP09750,-0.95509,0.04499,1
NP01319,1.30797,-0.81848,1
NP11127,-0.17296,0.07088,1
NP04073,-1.09777,-0.21685,1
NP08995,-0.04449,0.56893,1
NP08152,-0.37853,0.28198,1
NP07360,-0.28469,0.01883,1
NP07489,-0.38515,0.28093,1
NP05067,0.92179,-0.08528,1
NP02702,-0.98215,-0.50354,1
NP01539,-0.65164,0.33246,1
NP01385,1.49844,-0.08502,1
NP04637,0.85848,-1.22576,1
NP07182,-0.85793,0.5412,1
NP04691,-1.02262,0.04447,1
NP11046,-1.16728,-1.28749,1
NP09958,0.05397,-1.02513,1
NP03830,-0.79128,0.54173,1
NP09264,-0.54263,-0.21502,1
NP05182,-0.65067,-0.05153,1
NP05436,-0.59271,-0.50302,1
NP09036,-0.70276,0.33194,1
NP07504,-0.82169,-1.2616,1
NP06371,0.90229,0.15145,1
NP06832,-0.54426,0.54277,1
NP11160,1.68681,-1.00996,1
NP06753,-1.08002,-0.13916,1
NP10739,-1.09342,0.56815,1
NP07257,-0.99794,0.28041,1
NP08578,-1.08457,0.01883,1
NP06050,-0.97523,-0.76564,1
NP08466,-1.02924,-0.5038,1
NP07588,-0.05501,0.01935,1
NP08263,-1.03813,-0.5038,1
NP07195,-0.93274,0.80304,1
NP05143,-0.39496,1.25662,1
NP11350,1.00611,-0.57417,1
NP01296,-0.99172,0.04473,1
NP11244,-0.49925,-1.54724,1
NP08162,-0.84181,-1.81013,1
NP05693,-0.80811,0.56788,1
NP09438,-0.22605,-1.02565,1
NP03131,-0.75707,0.80383,1
NP05434,1.63011,0.0374,1
NP01511,-1.11024,0.30604,1
NP01892,-0.58779,-1.28828,1
NP07207,-1.09317,-0.76538,1
NP06166,-1.08128,0.30604,1
NP06047,-0.85764,-0.24249,1
NP06915,-0.95741,0.30578,1
NP08468,-0.44709,0.01935,1
NP04222,-0.43829,-1.78423,1
NP09853,-0.02075,-0.45123,1
NP00356,-0.11366,0.26288,1
NP09957,0.30897,-1.52265,1
NP04792,-0.21608,0.0442,1
NP07456,-1.07435,0.54199,1
NP06186,1.21538,0.29767,1
NP08449,-1.07107,-0.21685,1
NP08055,-0.98936,0.01909,1
NP11374,1.26252,1.51794,1
NP06683,-0.42667,-1.26186,1
NP06318,0.00195,0.5514,1
NP07739,-1.10436,0.30631,1
NP03687,-1.14582,0.54199,1
NP01410,-0.68686,0.28067,1
NP08504,-1.17125,-0.21711,1
NP02524,-1.03545,0.54199,1
NP07020,-1.09543,0.54173,1
NP07525,-1.06806,0.54199,1
NP04020,0.24609,-1.47138,1
NP08082,-0.47446,0.01935,1
NP06874,-0.93499,-0.76538,1
NP00712,-0.91493,-0.50354,1
NP03837,-0.71061,0.8033,1
NP05696,-0.75543,0.52446,1
NP10730,-0.9555,-2.07197,1
NP06897,-0.80851,0.26288,1
NP05173,-0.67038,0.4711,1
NP07471,-1.10234,-0.24249,1
NP01347,1.26346,-0.60948,1
NP07308,-0.74684,0.28067,1
NP01810,-0.23621,0.79389,1
NP07008,-0.7818,0.28015,1
NP08576,-1.05788,0.01883,1
NP08541,-0.39638,0.07088,1
NP05134,-0.26756,0.01883,1
NP06046,-0.84931,0.28067,1
NP04745,-0.71058,-0.05127,1
NP06888,-0.99853,0.54199,1
NP05162,0.52618,-0.03479,1
NP01398,0.50638,-0.52081,1
NP00606,-0.84834,0.27989,1
NP00664,-0.8513,0.04447,1
NP02159,0.04509,-1.26107,1
NP05381,-0.78075,0.2451,1
NP02783,-1.18868,0.54173,1
NP04374,0.03689,0.59404,1
NP06567,-1.07729,0.30631,1
NP08811,-1.1613,0.28041,1
NP01544,-0.95511,-0.24249,1
NP01961,-0.76859,1.32646,1
NP01209,-1.1587,0.01883,1
NP09872,0.01547,-0.71254,1
NP01424,-0.91883,0.01909,1
NP01418,-0.93366,-0.24223,1
NP08496,-1.18243,0.04473,1
NP09799,1.49177,-0.40964,1
NP07353,-0.81017,0.01857,1
NP07428,-0.94846,0.54173,1
NP09338,-1.06811,0.28041,1
NP01786,-0.30278,0.79415,1
NP04878,-0.7472,-0.28722,1
NP08332,-1.16762,-0.21685,1
NP10785,-1.15079,-0.47817,1
NP09246,-1.16265,-0.24249,1
NP04639,1.11385,-0.41513,1
NP00887,-1.13035,0.28041,1
NP02484,1.70977,0.2982,1
NP07205,-0.57783,0.30657,1
NP08962,-0.49586,-0.24223,1
NP04959,-0.4322,0.53231,1
NP07334,-1.02197,-0.24249,1
NP01722,-1.1241,0.28041,1
NP04771,-0.19539,-0.82659,1
NP01471,1.02509,-1.4978,1
NP06747,1.98136,1.6074,1
NP05144,-0.66251,-0.77428,1
NP05086,-0.74951,0.53231,1
NP03421,-1.07236,0.28041,1
NP08619,-1.16657,0.28041,1
NP07245,-1.06642,0.8033,1
NP11328,1.83453,3.92368,1
NP04796,-0.57522,-0.01596,1
NP01758,-1.1468,0.01883,1
NP06868,-0.95215,-0.21685,1
NP02031,-1.12513,-0.76538,1
NP06105,-0.68496,-0.50302,1
NP08474,-1.0622,-1.0267,1
NP08837,-1.19589,0.28041,1
NP06613,-0.18707,1.81457,1
NP07287,-1.06084,-1.0267,1
NP03423,-1.10891,0.54173,1
NP00599,-1.02262,0.24483,1
NP07330,-0.79893,-0.24327,1
NP01879,-1.11877,0.80357,1
NP06176,-0.30939,-0.7646,1
NP00281,-0.53737,-0.26027,1
NP07600,-0.18584,0.30631,1
NP07948,-0.72744,-1.02644,1
NP06662,-0.84899,0.80357,1
NP01720,-0.84171,0.80357,1
NP02232,-0.62859,0.01935,1
NP05941,-1.15834,0.76799,1
NP09380,-0.80855,-0.24196,1
NP09368,-0.96796,0.04525,1
NP04720,-0.5495,-0.25243,1
NP03234,-0.96203,0.28067,1
NP07480,-0.68332,-1.02618,1
NP03533,-0.25075,0.01909,1
NP02067,-0.5012,-0.24092,1
NP07171,-0.77357,0.54094,1
NP07625,-0.15513,0.28093,1
NP09863,-1.03717,-0.73896,1
NP03695,-1.13067,0.54173,1
NP04292,-0.31272,-0.21633,1
NP01428,0.39075,0.04577,1
NP10942,-1.18139,0.28041,1
NP07519,-1.08882,0.30631,1
NP07150,-0.82798,0.54068,1
NP03043,-0.9699,-0.47791,1
NP07256,-0.93202,0.04499,1
NP04468,-0.47505,0.30604,1
NP03804,-0.33047,-0.47738,1
NP06405,-0.76665,-0.21659,1
NP05165,0.28971,-0.12085,1
NP09028,-0.80028,-1.02591,1
NP04404,0.11428,-0.47738,1
NP08151,-1.17157,-0.50407,1
NP09746,-1.02496,-0.5038,1
NP05656,1.73528,-0.25792,1
NP01405,-0.39667,-0.47765,1
NP06222,-1.12706,0.04473,1
NP10737,-1.13003,-0.24275,1
NP00756,-1.16003,-0.21685,1
NP01358,1.23382,-0.32201,1
NP10626,-0.71262,-1.02644,1
NP07461,-1.18604,0.01883,1
NP02624,-1.15736,0.28041,1
NP01342,1.1742,-1.10648,1
NP04051,-0.92306,0.8033,1
NP02450,-0.57854,-0.73975,1
NP07018,-0.9857,0.28067,1
NP07481,-0.64248,0.07062,1
NP02443,-0.1272,0.01935,1
NP01526,-1.11553,0.04473,1
NP02690,-1.17156,-0.24249,1
NP05483,0.21303,-0.76407,1
NP09781,-0.81743,-0.7646,1
NP08476,-1.03617,-0.5038,1
NP04713,-0.58346,0.00915,1
NP07529,-1.01405,0.54173,1
NP02103,-0.39849,-3.37698,1
NP05325,0.34158,0.30683,1
NP07120,-1.157,0.54199,1
NP04730,-0.84306,-0.83653,1
NP01534,-0.62558,0.59326,1
NP05895,-1.04702,0.56788,1
NP00338,-1.12773,0.28041,1
NP08408,-1.09216,-0.5038,1
NP00780,-0.74289,0.8033,1
NP09877,-1.09739,0.28067,1
NP08552,1.53459,0.64819,1
NP07276,-1.17576,0.54199,1
NP01465,0.65533,0.31598,1
NP00910,-0.52516,0.79363,1
NP07293,-1.11587,0.54199,1
NP04784,-0.22804,-0.8279,1
NP02965,-1.11226,-0.7646,1
NP01243,1.10819,-2.96029,1
NP01978,-1.01472,-0.24196,1
NP06978,-0.84015,-0.5038,1
NP04313,-0.29853,0.04525,1
NP01251,1.01235,-2.6477,1
NP03793,0.58117,0.85562,1
NP07799,-0.91295,0.04499,1
NP06685,-0.39669,-1.26212,1
NP07185,-0.62474,0.54016,1
NP04961,-0.52941,0.03505,1
NP06402,-1.04638,-0.24249,1
NP03591,-1.05853,0.28067,1
NP02013,0.09974,-1.2595,1
NP04278,-0.16776,0.04551,1
NP07497,0.46244,-2.04529,1
NP09330,-1.14191,0.28015,1
NP11302,1.32285,2.06673,1
NP05269,-1.1735,-0.24275,1
NP07225,-0.66907,-0.24196,1
NP05894,-1.07799,0.04473,1
NP03852,-0.78444,0.04473,1
NP06428,-0.52611,1.03009,1
NP11032,-0.46423,-0.73792,1
NP07001,-1.13003,0.54173,1
NP08247,1.13104,-1.10439,1
NP09038,1.81094,0.07429,1
NP09806,-0.5953,1.06541,1
NP09526,-1.09277,0.54199,1
NP04283,-0.33907,0.30657,1
NP07598,-0.02407,-0.2417,1
NP04700,-0.90005,-0.21633,1
NP10978,-1.17155,0.01883,1
NP04299,-0.09263,0.56788,1
NP07119,-1.16626,0.54199,1
NP04280,-0.14368,0.5943,1
NP09642,-1.04303,0.28067,1
NP04938,-0.45299,0.27125,1
NP11177,1.77804,-1.22001,1
NP07219,-0.94753,0.04473,1
NP06986,-0.39508,0.04551,1
NP05908,-0.64203,0.80304,1
NP08170,-0.06507,-2.04555,1
NP07856,-0.25373,-0.97465,1
NP06139,-1.12143,0.30631,1
NP07796,-1.03939,0.54173,1
NP05167,0.80551,-0.50459,1
NP05311,-0.96564,0.8292,1
NP03254,-1.07502,-0.24223,1
NP06891,-1.10665,0.04473,1
NP07379,-0.96213,-1.54907,1
NP07248,-0.95406,0.01883,1
NP02900,-0.71064,0.04551,1
NP07363,-1.0681,0.07036,1
NP10740,-1.1313,0.56762,1
NP07657,-0.14036,0.01909,1
NP00757,-1.03184,0.54173,1
NP03033,-1.18209,0.54199,1
NP05883,-1.13596,-0.5038,1
NP05221,-0.29022,-0.22522,1
NP09401,-0.96533,-0.5038,1
NP06328,-0.82001,-0.50354,1
NP00754,-1.11818,0.04473,1
NP06912,-0.64807,-0.76538,1
NP08264,-0.997,-1.02696,1
NP01719,-0.76924,1.5883,1
NP00593,-0.86617,0.28041,1
NP03426,-1.13034,0.28041,1
NP02686,-1.17682,-0.24223,1
NP07083,-1.09086,-0.5038,1
NP02792,-1.18011,0.54173,1
NP05884,-1.12312,0.01909,1
NP09716,-0.99926,-0.24196,1
NP03847,-1.12974,-0.47843,1
NP09272,-0.84141,0.28119,1
NP09894,-0.513,0.04525,1
NP10780,-1.19293,0.28041,1
NP11295,1.09315,1.51846,1
NP04094,-1.08689,-0.47791,1
NP07341,-1.0757,-0.50407,1
NP02829,-0.99731,-1.28776,1
NP04932,-0.43028,-0.51348,1
NP11326,1.85631,3.37436,1
NP06337,-1.10995,-0.21711,1
NP02961,-0.84709,-0.5038,1
NP09636,-1.08754,-0.19096,1
NP07402,-0.51929,-1.54881,1
NP08469,-1.03421,-0.5038,1
NP06104,-0.72186,-0.7646,1
NP07817,-1.13727,0.80357,1
NP07016,-1.10532,0.28015,1
NP03849,-1.11821,-0.50433,1
NP04466,-0.46582,0.82894,1
NP05498,-0.73665,1.32646,1
NP02942,-1.04604,-0.24223,1
NP03369,-0.90899,-0.50328,1
NP01402,-0.22138,0.28146,1
NP11327,1.878,3.33068,1
NP01723,-1.12473,0.54199,1
NP09670,-0.96135,-0.24223,1
NP00059,-0.762,1.06541,1
NP06717,-0.26884,0.84647,1
NP10792,-1.14154,0.01909,1
NP03543,-1.10628,0.28015,1
NP01008,-0.81049,-0.21659,1
NP05149,-0.82133,-1.07169,1
NP00122,-1.10564,-0.21659,1
NP05854,-0.62358,1.25557,1
NP07488,-0.39113,-0.73896,1
NP09985,-1.15175,-0.50407,1
NP04373,0.10475,-0.16454,1
NP10895,-0.97519,0.28093,1
NP09928,-0.07743,-0.71176,1
NP01399,0.10308,-0.73033,1
NP07118,-1.0061,0.28067,1
NP01129,-1.13168,0.01883,1
NP05729,-1.05063,-0.50354,1
NP04928,-0.45727,0.03531,1
NP10704,-1.00184,0.54225,1
NP04986,-0.45888,0.29637,1
NP05528,-0.72844,0.04447,1
NP06834,-0.55286,0.28093,1
NP07028,0.75184,-0.26001,1
NP10355,-0.51264,0.79441,1
NP04282,-0.37596,-0.21633,1
NP09897,0.02836,0.80435,1
NP04148,-0.95515,-0.73922,1
NP04761,-0.52882,-0.72301,1
NP07299,-1.0486,0.24457,1
NP05459,-1.05962,-1.28802,1
NP07370,-1.11948,0.28041,1
NP00853,-1.13039,0.00104,1
NP04440,-0.56107,0.30683,1
NP09854,-0.00096,-0.71202,1
NP03569,-1.10824,0.56788,1
NP01804,0.08108,1.57889,1
NP11315,1.05172,1.80515,1
NP07296,-0.81867,0.24562,1
NP01888,-1.13137,0.03505,1
NP09918,-0.10207,0.55088,1
NP05192,-0.28034,-0.01544,1
NP06327,-1.04805,-1.02591,1
NP03532,-0.25633,0.01909,1
NP11372,1.23423,2.06751,1
NP07404,-0.9027,0.28041,1
NP11359,1.02858,1.04605,1
NP05682,-1.14581,0.28041,1
NP00809,-1.08261,0.04473,1
NP03949,0.9972,0.85667,1
NP07121,-1.13035,0.54173,1
NP06878,-0.34341,-0.77375,1
NP07078,-1.14884,-0.76564,1
NP09310,-0.964,-0.47765,1
NP11316,1.12222,1.621,1
NP01896,-0.64642,0.01909,1
NP00791,-0.82207,-1.54907,1
NP06944,-1.09212,0.54199,1
NP07849,-0.96793,0.04499,1
NP01738,-1.1498,-0.24249,1
NP04238,-0.43394,0.04499,1
NP09296,-1.0625,0.28041,1
NP05093,-0.83581,-0.83627,1
NP05832,-0.47476,1.06541,1
NP04022,0.50761,-1.2098,1
NP04762,-0.83678,-0.57469,1
NP07350,-1.06676,-0.50354,1
NP05698,0.49456,1.01231,1
NP11152,1.59258,-0.98485,1
NP04697,-0.93631,-0.21659,1
NP04844,-0.79694,-0.57469,1
NP00902,-1.19099,0.01909,1
NP06048,-0.78868,-0.24249,1
NP11298,1.04414,2.04057,1
NP07552,-0.4919,-1.02644,1
NP09749,-1.09409,0.28015,1
NP05141,-0.21412,-0.20037,1
NP07427,0.09049,-2.07275,1
NP00626,-0.9337,0.27962,1
NP04766,-0.84866,-0.83653,1
NP06700,-0.33013,0.27125,1
NP09203,-0.8039,-0.76538,1
NP08539,-0.37993,-0.76486,1
NP00764,-1.04307,0.27989,1
NP02354,-1.11623,-0.21685,1
NP06218,-0.43591,-0.5038,1
NP01510,1.16561,-0.13053,1
NP05240,-1.08918,0.28041,1
NP07142,-1.17354,0.01831,1
NP09054,1.47294,-0.42402,1
NP06715,-0.42401,0.27152,1
NP09794,1.78011,0.3751,1
NP07566,-0.51561,-0.80017,1
NP00025,1.69536,-0.18808,1
NP05150,-0.76461,0.24536,1
NP03039,-0.7917,0.54146,1
NP10647,0.0866,-1.54803,1
NP09924,1.24724,-1.22707,1
NP05124,-0.19041,0.77662,1
NP07476,-0.90441,-0.73896,1
NP07304,-0.80354,-0.8007,1
NP05327,0.32716,1.29167,1
NP07399,-0.11738,-2.01965,1
NP05200,-0.58672,0.24614,1
NP06141,-0.92214,0.28041,1
NP04393,-0.19971,0.56762,1
NP02080,0.29003,-1.44313,1
NP03417,-1.12109,0.54199,1
NP04996,-0.74754,-0.81037,1
NP06393,-0.6741,0.04525,1
NP09039,1.65974,0.85797,1
NP07004,-0.8527,-1.81091,1
NP08275,-1.07143,-0.76512,1
NP01017,-1.10795,0.04473,1
NP09800,1.48522,-0.12242,1
NP04967,-0.47506,0.03505,1
NP05524,-0.76861,0.30604,1
NP05942,-1.11781,0.5242,1
NP02025,0.10497,-2.3053,1
NP08510,-1.11656,-0.5038,1
NP02053,-0.98342,0.28015,1
NP07393,-0.92309,1.06515,1
NP08983,-0.05437,0.04656,1
NP02045,-1.04476,-0.45175,1
NP02193,-0.80225,-0.47712,1
NP07319,-1.07306,-0.76538,1
NP04461,-0.47441,0.82894,1
NP08331,-1.08163,-0.5038,1
NP09410,-0.75479,1.06488,1
NP03770,-0.51003,0.09626,1
NP09762,-0.77158,0.01935,1
NP08049,-0.46326,-1.28671,1
NP01791,-0.31428,0.79389,1
NP07307,-0.98699,0.01935,1
NP00908,-0.81474,0.50641,1
NP06859,-1.05232,-0.21659,1
NP04405,0.12648,-0.21607,1
NP07636,-0.22768,-0.73949,1
NP05201,-0.51851,0.50746,1
NP07543,-0.44286,-1.54907,1
NP11355,1.00678,-0.54827,1
NP09954,0.03334,-0.24196,1
NP01965,-0.79263,1.06488,1
NP03794,0.47476,0.85536,1
NP02966,-1.16036,-1.02644,1
NP08052,-1.01576,-0.76512,1
NP01154,-1.1093,0.01883,1
NP09707,-0.9897,0.01909,1
NP07460,-0.67467,1.61368,1
NP05930,-1.09871,0.80357,1
NP02595,-0.61477,-1.33301,1
NP08445,-0.34171,-0.50302,1
NP02486,1.68936,0.31598,1
NP11121,-0.17791,0.54277,1
NP04142,-1.10303,-0.21685,1
NP11377,1.23262,0.4983,1
NP07085,-1.11919,-0.24275,1
NP01190,-1.07729,0.28067,1
NP07258,-0.94357,-1.0267,1
NP00788,-1.0783,0.28041,1
NP04633,1.0921,0.0374,1
NP02295,-0.50179,-1.02513,1
NP09048,1.68939,-0.18756,1
NP07306,-0.92872,0.24457,1
NP08260,-0.93768,-1.00106,1
NP06422,-0.56732,0.8551,1
NP06698,-0.18715,0.29715,1
NP09037,-0.75943,1.09078,1
NP09729,-1.04436,-0.24223,1
NP08556,1.77932,0.64819,1
NP02824,-0.9465,-0.50407,1
NP02851,-1.19986,0.28041,1
NP11376,1.36667,1.54488,1
NP04793,-0.44214,-0.3309,1
NP02968,-0.87344,-1.52344,1
NP11333,1.21114,2.61526,1
NP07711,-0.15882,0.04525,1
NP06430,-0.6688,1.02983,1
NP11324,2.17385,1.51009,1
NP07547,-0.41284,-0.76434,1
NP02240,-0.99797,-1.02644,1
NP09349,-1.05625,0.03505,1
NP06499,-0.37524,1.29115,1
NP06092,-1.03712,0.02772,1
NP05914,0.51331,-0.32567,1
NP11335,1.77324,1.12505,1
NP03841,-0.69147,0.8033,1
NP09528,-0.99628,-0.50407,1
NP04481,-1.12246,-1.0267,1
NP05281,-0.97416,0.8292,1
NP06716,-0.45432,-0.27754,1
NP03046,-1.09181,0.04473,1
NP11403,1.21024,3.13868,1
NP05477,-0.16371,0.80435,1
NP07704,-0.17267,0.04499,1
NP05180,-0.7323,0.4711,1
NP01182,-1.13892,0.01909,1
NP06679,-0.4138,-1.26186,1
NP08918,-1.19196,0.28041,1
NP08156,-0.88194,0.01883,1
NP07537,-0.70864,1.06436,1
NP10687,-0.78736,1.09078,1
NP04876,-0.75049,-0.31337,1
NP03462,-1.10961,0.01883,1
NP02933,-1.10565,-0.24223,1
NP06162,-0.96235,0.01883,1
NP05888,-1.1106,-0.21685,1
NP11166,1.62059,-1.50748,1
NP06191,-0.75944,0.01909,1
NP06130,-0.84867,1.58804,1
NP03749,-1.1188,0.28041,1
NP02648,-0.84972,-1.28776,1
NP10718,-1.03482,0.01883,1
NP10806,-0.94849,0.28041,1
NP04960,-0.48333,0.03505,1
NP07430,-1.11453,0.28041,1
NP00026,1.6736,0.33377,1
NP10659,-1.14946,-0.21659,1
NP09400,-1.05588,0.56788,1
NP10796,-1.20383,0.28041,1
NP05622,-0.7041,-0.76538,1
NP11238,-0.85227,0.56815,1
NP03178,-1.13396,0.54199,1
NP04900,-0.85395,-0.29585,1
NP01325,1.18633,-1.34164,1
NP00760,-0.99958,0.54199,1
NP07549,-0.47942,-1.00028,1
NP10882,-1.12801,0.56815,1
NP09893,-1.1465,0.28041,1
NP05570,-1.05656,-0.21659,1
NP03551,-0.88426,0.30657,1
NP10753,-1.13427,0.54199,1
NP00062,-0.78574,1.06515,1
NP09804,-0.08212,-0.24144,1
NP06702,-0.40655,0.53257,1
NP05168,1.41957,-0.54147,1
NP07482,-0.59341,-0.24301,1
NP09903,-0.64404,0.28119,1
NP06858,-1.12741,0.01883,1
NP03210,-1.13892,0.28041,1
NP04366,-0.37102,-1.00002,1
NP05767,0.25598,1.64062,1
NP07517,-1.05555,0.56788,1
NP03590,-1.11456,-0.50354,1
NP06361,-0.19511,-0.7387,1
NP04189,-0.2191,0.30657,1
NP11341,1.11128,0.45462,1
NP06395,-0.62567,-0.76486,1
NP01967,0.7856,-3.08872,1
NP02024,0.17642,-2.04319,1
NP05122,-0.23753,0.54042,1
NP01530,-0.63779,0.85484,1
NP07154,-0.8359,0.01805,1
NP03483,-0.47023,-1.28828,1
NP01609,-1.16132,0.28041,1
NP02261,-0.26757,-0.73792,1
NP06272,-1.09643,0.28093,1
NP01370,-0.39242,-0.21607,1
NP06876,-0.66486,0.28119,1
NP03571,-1.12672,0.28041,1
NP06992,-0.93864,0.54199,1
NP02823,-1.11289,0.8033,1
NP03798,-0.74585,0.8033,1
NP04797,-0.63747,-0.57469,1
NP00748,-1.11096,-0.50433,1
NP04698,-0.9643,0.04447,1
NP04382,-0.56201,0.61915,1
NP01926,-1.0658,0.54199,1
NP07235,-1.02226,0.28067,1
NP03410,-1.049,0.04499,1
NP06917,-0.8447,0.5412,1
NP04877,-0.75607,-0.02564,1
NP09009,0.39755,-3.37725,1
NP06745,1.99525,2.41698,1
NP07338,-0.78746,-0.73949,1
NP01890,-1.10665,0.27073,1
NP03116,-0.89776,0.30657,1
NP07627,-0.33998,0.28041,1
NP03850,-1.12974,-0.47843,1
NP09207,-1.00877,0.01935,1
NP07374,-1.06446,0.54173,1
NP11067,-1.0997,-0.01648,1
NP00040,1.65426,0.2294,1
NP03748,-0.7696,0.01935,1
NP07070,-1.0839,-0.24275,1
NP07970,-0.03296,0.30735,1
NP07477,-0.87373,0.28041,1
NP06340,-1.04174,0.30578,1
NP08627,-0.8928,0.01883,1
NP08707,-1.20316,0.28041,1
NP04905,-0.7436,-0.78448,1
NP09340,-0.60486,0.54225,1
NP05186,-0.66349,0.75831,1
NP00962,-1.12739,0.28015,1
NP08614,-1.13067,0.28015,1
NP00911,-0.85197,0.50615,1
NP00990,-0.79362,0.5412,1
NP01188,-1.14027,0.01883,1
NP03843,-1.00677,0.54173,1
NP09900,0.05141,0.28172,1
NP08249,1.2127,-1.36675,1
NP02263,-0.98739,-0.24144,1
NP00919,0.23059,-1.28723,1
NP07473,-1.02796,-0.19096,1
NP09342,-1.04703,-0.24249,1
NP05108,-0.30374,0.53336,1
NP04965,-0.41968,0.03531,1
NP09309,-0.52151,0.54251,1
NP05820,-1.0351,0.28041,1
NP07582,-0.10806,1.09078,1
NP05030,-0.38085,0.55899,1
NP06953,-0.72124,-0.5038,1
NP07009,-0.76764,0.28067,1
NP04832,-0.78706,-0.57495,1
NP02685,-1.14816,-0.24249,1
NP05113,-0.45165,0.76799,1
NP10732,-1.0464,-1.81091,1
NP10373,-0.38743,1.03009,1
NP05684,-1.04008,-0.21685,1
NP05487,-0.54984,1.61446,1
NP06536,-1.21701,0.01883,1
NP04217,-0.64807,-0.47791,1
NP07518,-1.05061,0.8292,1
NP03424,-1.12773,0.28041,1
NP04860,-0.78245,-0.57469,1
NP08545,-0.45473,-1.00028,1
NP06398,-0.95379,0.04499,1
NP04801,-0.25237,-0.59117,1
NP00925,-1.16166,0.04499,1
NP09898,0.01852,0.80435,1
NP10943,-1.19065,0.28041,1
NP00014,-0.97912,0.01883,1
NP08079,-0.41482,-0.24223,1
NP06113,1.15206,-0.14047,1
NP06355,1.25332,0.55925,1
NP04952,-0.34396,0.03505,1
NP09429,-0.61386,-1.78502,1
NP04977,-0.46024,0.53231,1
NP03676,-1.16529,-0.76564,1
NP04634,1.0308,-0.46718,1
NP01567,-1.13924,0.04473,1
NP01326,1.27467,-0.26891,1
NP06983,-0.62696,-0.21659,1
NP09473,-0.8902,0.01909,1
NP01677,1.30766,2.09446,1
NP06851,-0.4009,1.37773,1
NP10759,-1.14384,0.01883,1
NP09911,0.58432,-1.26134,1
NP07049,-0.74822,-0.76512,1
NP04205,1.06728,0.04603,1
NP10321,-0.72249,0.50641,1
NP06153,0.57118,-1.81013,1
NP07719,-1.0391,-0.5038,1
NP08658,-1.15241,0.28041,1
NP04804,-0.31732,-1.52318,1
NP06423,-0.27931,1.55299,1
NP01394,1.39234,0.17604,1
NP10945,-1.20711,0.28041,1
NP04370,0.11464,1.06567,1
NP04457,0.15515,1.11746,1
NP04717,-0.56369,-0.25243,1
NP02312,-1.11656,0.04447,1
NP01321,1.21104,-1.10674,1
NP02461,-1.10067,0.28041,1
NP06699,-0.16999,0.55873,1
NP06412,-0.80844,0.28067,1
NP01016,-1.12311,0.04473,1
NP05091,-0.76568,-1.09759,1
NP11309,1.26718,2.06699,1
NP00890,-0.92904,0.50615,1
NP07381,-1.08716,0.8033,1
NP11072,-1.11816,-0.01674,1
NP04156,-0.93703,-0.47817,1
NP07959,-0.71165,-0.24223,1
NP05228,-0.98079,0.56762,1
NP05828,-0.02209,-1.52318,1
NP01661,-1.14222,0.28041,1
NP06621,-0.76626,0.50667,1
NP06547,-1.20941,0.28041,1
NP00597,-1.05034,-1.02644,1
NP01355,1.2971,-1.36701,1
NP07364,-1.14815,0.01883,1
NP04243,-0.42242,-0.19096,1
NP05183,-0.77253,0.75884,1
NP05826,-0.48924,0.30631,1
NP10867,-1.15571,0.54199,1
NP10837,-1.01635,0.80357,1
NP04346,-0.39734,-0.21581,1
NP00871,-1.12541,0.01909,1
NP06538,-1.23086,0.01883,1
NP11245,0.19695,-1.52291,1
NP02006,1.32684,-0.63355,1
NP06211,1.24862,-0.98328,1
NP01515,-1.02789,0.30631,1
NP02522,-0.84169,0.54225,1
NP09359,-0.6303,0.04499,1
NP07041,-1.07864,0.01883,1
NP06936,-0.85336,0.06879,1
NP06314,-1.15209,0.54199,1
NP07848,-0.95971,-0.76564,1
NP07961,-0.86742,0.80357,1
NP00875,-1.04568,0.54199,1
NP01478,1.30527,-0.41879,1
NP06653,-0.84436,0.53257,1
NP02687,-1.17156,-0.24249,1
NP06125,-1.11228,-1.0008,1
NP08140,-1.00646,0.28041,1
NP04644,0.67999,0.04499,1
NP04703,0.67515,-0.60844,1
NP01500,1.26455,1.51558,1
NP06705,-0.04709,1.03009,1
NP09434,-0.28864,-0.76486,1
NP06908,-0.77062,-0.76538,1
NP05140,-0.42429,0.26158,1
NP06335,-1.18106,0.54173,1
NP07978,-0.25134,0.82972,1
NP03430,-1.10001,0.54199,1
NP06975,-0.93437,-0.21633,1
