,Charge_density,Charge_phys,Charge_acid,y
NP07609,-0.04132,-0.16908,0.18945,1
NP11303,0.59082,0.08817,0.0101,1
NP09756,0.34656,-0.79651,-1.04241,1
NP02692,-0.31752,2.22661,2.07632,1
NP02701,-1.38416,0.28218,1.21929,1
NP04768,-1.82164,0.48156,0.39021,1
NP09527,1.16323,0.09539,0.01708,1
NP08706,1.55817,0.38724,0.29907,1
NP08540,-0.87416,-0.03558,-0.31192,1
NP00936,0.81373,0.48837,0.39678,1
NP05697,0.50521,0.22264,0.33687,1
NP00648,0.50701,2.72757,3.27368,1
NP11033,0.27858,0.70164,1.73558,1
NP06167,-0.31789,0.77357,0.67235,1
NP08769,1.263,0.09539,0.01708,1
NP04403,-0.49071,-0.45964,-0.12785,1
NP06568,2.29724,-0.85095,-0.8973,1
NP01734,-2.8485,-0.61318,-0.66757,1
NP10596,0.19071,-1.20694,-1.43545,1
NP04653,0.32977,-0.42604,-0.28011,1
NP05247,1.14383,-0.79608,-0.84428,1
NP05117,-0.0712,0.69806,0.59939,1
NP00023,2.03083,-0.85095,-0.8973,1
NP06906,1.33173,0.07542,0.45999,1
NP03639,-0.80603,0.36487,0.27746,1
NP09868,0.27728,0.01912,-0.05662,1
NP01674,0.39961,0.55379,0.45999,1
NP11020,-1.83067,1.2901,1.17144,1
NP02603,-1.21739,-0.89498,-1.06009,1
NP07633,0.74154,0.09006,0.01192,1
NP08511,-0.31881,-0.11863,-0.18972,1
NP07054,-0.73024,0.26412,0.18011,1
NP07643,-0.06874,-1.30846,-1.33937,1
NP11179,-1.06653,-1.04562,-1.0854,1
NP01673,3.04586,0.92898,0.82251,1
NP06966,1.19319,-0.11863,-0.18972,1
NP07418,-1.93721,-0.17575,-0.24491,1
NP09936,2.13467,1.39662,1.27436,1
NP04770,-1.06845,-0.89703,-0.94183,1
NP09132,1.44549,0.69093,-0.5027,1
NP08375,-1.89158,1.12961,1.01637,1
NP01754,-1.22331,0.92898,0.82251,1
NP08312,-0.92888,-0.40249,-0.60093,1
NP07670,0.06242,-0.56491,-0.69326,1
NP01618,1.32509,0.22915,0.14632,1
NP06591,1.78345,0.74321,0.92797,1
NP02843,2.35311,1.77595,1.64088,1
NP02646,1.74364,-0.73616,-1.26778,1
NP06872,0.86923,-0.01926,-0.09371,1
NP08429,-0.22007,0.48885,1.64088,1
NP04293,-0.56433,-1.07579,-0.83688,1
NP02027,-1.11318,-0.4702,-0.87414,1
NP07794,0.93174,0.7819,0.6804,1
NP07491,-1.44354,-0.24178,-0.30271,1
NP06866,0.48223,0.3488,0.26193,1
NP07941,2.4405,6.28904,6.00156,1
NP10923,1.5611,-1.15568,-1.19175,1
NP07443,0.9973,-0.37358,-0.72259,1
NP07634,1.40038,0.756,0.65537,1
NP01455,-0.31692,0.37837,0.2905,1
NP10719,1.2766,-0.50039,-0.55859,1
NP00927,0.51388,2.23142,2.51498,1
NP10664,-1.08774,0.98845,0.87997,1
NP09364,0.13544,1.03833,1.39689,1
NP06632,0.58661,-0.59215,-0.64725,1
NP05107,0.01118,1.19358,0.96408,1
NP05858,1.58734,0.5543,0.46049,1
NP04088,-0.25239,1.98994,0.53147,1
NP07667,-0.22366,1.99806,2.31765,1
NP03469,-0.31783,0.756,0.65537,1
NP05651,1.08835,0.39362,0.30524,1
NP09797,-0.15342,0.57265,0.60273,1
NP03273,2.09219,2.50002,2.3405,1
NP01808,-0.30264,-0.21126,-0.30818,1
NP07331,1.70653,0.66871,0.57103,1
NP05131,0.20546,-0.53897,-0.59586,1
NP01851,-3.79211,-0.09822,-0.16999,1
NP08997,0.162,-0.08488,-0.18086,1
NP09782,-1.19774,0.21459,0.13225,1
NP00713,0.55379,-0.30763,0.50181,1
NP08201,-1.20448,0.03353,0.29437,1
NP07511,1.6962,0.82928,1.33686,1
NP07051,-1.13484,-0.38089,0.2746,1
NP09843,-0.99256,2.20204,2.05258,1
NP01301,1.1736,-0.82877,-0.87588,1
NP07261,0.93204,1.56317,1.43528,1
NP01252,-0.03379,-0.61516,-0.94808,1
NP10814,-3.34295,0.11533,0.03634,1
NP05401,-1.11263,1.50695,1.38096,1
NP05188,0.39477,1.00369,0.8947,1
NP10688,0.71703,1.45732,0.17217,1
NP07238,0.3415,0.77382,0.67259,1
NP03785,-1.51888,-0.96434,-1.32268,1
NP06943,0.37749,1.30001,1.67374,1
NP05275,0.46723,0.78751,0.68582,1
NP03782,-1.41299,-1.35277,-1.08522,1
NP05179,0.71502,1.15676,1.0426,1
NP04067,2.30904,1.41179,1.28902,1
NP07362,-1.97578,0.48238,0.391,1
NP00912,1.1757,-0.30614,0.99777,1
NP03507,0.56113,0.92898,0.82251,1
NP04632,0.07891,-0.6926,-0.63659,1
NP01046,0.92893,0.27058,0.18635,1
NP10089,0.6604,-1.31401,-1.14087,1
NP09045,-0.18807,-1.0242,-1.13289,1
NP01170,1.22987,1.67314,1.54155,1
NP02967,-3.42912,-0.4132,0.60513,1
NP01397,-0.31687,0.37837,0.2905,1
NP00067,0.42513,0.22915,0.14632,1
NP09396,1.40504,0.22915,0.14632,1
NP06122,-0.57383,0.95943,1.06798,1
NP06750,-0.03115,-1.01447,-1.19282,1
NP04975,0.60614,0.62217,0.1842,1
NP01480,-0.0079,-1.22224,-0.60734,1
NP03477,-0.31655,5.33586,5.08057,1
NP06968,0.4164,0.63436,-0.54874,1
NP06305,-2.78814,1.96876,2.36349,1
NP05151,-0.21783,-0.96908,-0.54699,1
NP06646,0.99131,0.32996,0.24373,1
NP07592,0.31534,-1.19994,-1.23451,1
NP10836,2.18181,3.82408,3.61984,1
NP10655,-1.04407,0.90966,0.80385,1
NP10811,-2.85973,-0.27966,-0.34531,1
NP11290,0.15703,-1.40176,-1.31937,1
NP08434,-0.31715,1.27251,1.15444,1
NP01225,2.38279,1.92115,1.78118,1
NP09849,0.40742,-0.86764,-0.88348,1
NP03521,0.46563,3.01713,2.84015,1
NP04836,-0.39076,1.104,0.55349,1
NP04757,-0.36624,-0.27382,-0.33966,1
NP05800,-1.11244,-0.41178,-0.47296,1
NP06140,1.19319,0.22915,0.14632,1
NP00578,-0.29583,-0.99083,-0.95198,1
NP02794,2.34106,1.39662,1.27436,1
NP01730,0.56086,1.39662,1.27436,1
NP06089,-0.24189,1.3924,2.17757,1
NP08299,0.49708,1.39662,1.27436,1
NP11313,0.70555,-0.37417,-0.43663,1
NP02909,-1.06581,2.6246,2.46087,1
NP07951,-0.27647,-0.15974,-0.77286,1
NP08778,1.45807,0.19754,-1.53388,1
NP00899,-1.92078,-0.56811,-0.62402,1
NP11107,-1.55324,-0.3265,0.12074,1
NP01298,0.31345,-0.36491,-0.09386,1
NP03495,0.22693,-0.71678,-0.76766,1
NP05812,-0.31904,0.22915,0.14632,1
NP01756,0.59809,1.21913,-0.28007,1
NP00790,-4.08811,1.13791,1.02439,1
NP11255,-0.56808,-0.24742,0.17363,1
NP04412,1.94483,-1.2748,-0.82987,1
NP03780,0.34884,-1.37935,-0.27373,1
NP06372,-0.49916,0.41044,-0.07284,1
NP03668,0.86954,3.19824,3.01514,1
NP09711,0.29403,0.8088,0.70639,1
NP10371,0.72988,-0.59836,-0.44896,1
NP06093,1.76728,1.50695,1.38096,1
NP06692,0.6472,-0.37996,-0.09783,1
NP09506,0.26508,0.16687,0.08614,1
NP07891,1.91925,1.72851,1.59505,1
NP09358,0.21695,-0.01943,-0.09386,1
NP05226,0.24233,0.34133,0.25471,1
NP09346,0.44123,1.96808,1.82652,1
NP01622,-0.00489,1.63532,1.25237,1
NP05957,0.96451,-0.01926,-0.09371,1
NP05059,-0.07633,-0.43739,-0.29285,1
NP10652,2.63815,0.15843,0.07799,1
NP11150,-0.94412,-0.81317,-0.50216,1
NP01293,-0.89704,-0.16629,0.80213,1
NP02527,1.63186,1.12325,1.01022,1
NP01519,0.35663,-1.37066,-0.18972,1
NP07284,1.44129,0.38724,0.29907,1
NP04459,0.98987,-1.21891,-0.87795,1
NP04693,0.39497,1.33164,0.07062,1
NP03479,-0.31581,0.56773,0.47346,1
NP02862,-0.82276,0.03058,0.0455,1
NP00755,1.32891,0.20752,0.62615,1
NP07795,0.04081,-0.10941,-0.1808,1
NP08588,0.20939,2.36088,2.20606,1
NP09316,0.34347,1.09862,0.98642,1
NP06331,1.73761,0.24048,0.29907,1
NP06334,-0.31791,0.40639,0.31757,1
NP04241,-0.58437,-0.25817,0.27557,1
NP05126,0.75751,-1.15171,-0.96511,1
NP01257,0.61738,0.7524,1.19366,1
NP05476,1.68496,0.22978,-0.30633,1
NP11325,0.32865,-0.86878,-0.80501,1
NP05685,0.26287,-0.20558,-0.27373,1
NP06421,0.44635,2.22661,2.07632,1
NP10632,0.0521,0.36187,0.27456,1
NP08234,2.008,-0.85095,-0.8973,1
NP00816,1.09427,0.22915,0.14632,1
NP09425,-0.84505,0.91757,0.81149,1
NP04226,-1.52796,0.9526,0.84533,1
NP05118,-0.07036,0.91306,0.30631,1
NP06833,0.39865,-0.43672,-0.49707,1
NP02512,0.40302,-0.86764,-0.88348,1
NP07204,0.24063,0.94518,0.83817,1
NP07097,-0.69855,0.01284,1.1136,1
NP03243,-1.3502,-0.34922,-0.41252,1
NP07647,0.17713,-0.80749,-0.85532,1
NP02151,-1.9331,1.53368,1.40679,1
NP05505,0.7997,-1.00508,-1.04623,1
NP09430,-0.86276,-0.8427,-0.88934,1
NP08550,0.07143,-0.4082,-0.10535,1
NP05710,-0.25353,0.9701,-0.06748,1
NP04627,0.27968,-0.49971,-0.60226,1
NP05857,-2.20814,3.24074,3.05621,1
NP02798,1.70404,-0.71678,-0.76766,1
NP01463,-0.87442,0.66897,0.57128,1
NP08440,-0.94083,-0.36632,-0.42904,1
NP05125,-0.7936,1.29686,1.17797,1
NP02516,0.3796,-0.52908,-0.88348,1
NP08488,-1.53483,-0.21807,-0.2858,1
NP07435,0.1683,-0.21821,-0.28593,1
NP05161,-0.05938,-0.03437,0.09558,1
NP01753,-0.31957,0.38724,0.29907,1
NP07386,1.275,0.37083,0.28322,1
NP01780,-0.32785,-0.19927,-0.18652,1
NP02795,2.04662,1.15442,1.04034,1
NP06822,1.24773,0.39838,0.30984,1
NP03585,-1.03665,0.95837,0.85091,1
NP01787,0.22172,-0.02867,-0.13892,1
NP09754,-2.48528,0.19854,0.49213,1
NP10353,1.42617,0.04269,-0.03384,1
NP06051,-0.31753,-0.62042,-0.67456,1
NP07544,0.24164,1.41886,1.29585,1
NP02590,-0.72762,1.00068,1.12151,1
NP08653,1.10561,-0.01926,-0.09371,1
NP07126,-1.75593,-1.3773,-1.40589,1
NP05953,0.53532,0.20752,0.62615,1
NP09299,0.14265,-0.24567,-0.31247,1
NP05755,-0.31826,-0.05447,-0.12773,1
NP04443,0.38393,-0.51321,-0.31763,1
NP02567,-0.79201,1.09337,1.79764,1
NP01899,-1.534,0.24736,0.16392,1
NP06697,0.25332,0.10903,0.03026,1
NP02899,0.50755,0.38724,0.29907,1
NP11102,-0.86206,0.22518,-0.04707,1
NP08577,-0.3188,-0.11863,-0.18972,1
NP05163,-0.40956,-1.16483,-1.20059,1
NP07254,-0.31789,-0.46642,-0.52576,1
NP01737,1.42956,3.2239,3.03993,1
NP06997,-1.15716,-1.17331,-1.20878,1
NP08773,1.60478,0.38724,0.29907,1
NP04758,-1.41604,-0.50436,-0.56242,1
NP06993,0.94125,-0.20558,-0.27373,1
NP00915,0.6357,1.97173,1.83005,1
NP09273,-0.31751,0.24736,0.16392,1
NP02146,-0.76362,0.98978,0.62527,1
NP04386,-0.06386,-0.21751,0.03767,1
NP01766,-0.53055,-0.75604,-0.64274,1
NP09159,-0.20105,-0.3337,-0.55648,1
NP09213,0.5064,1.50214,1.37631,1
NP01354,2.14217,1.91118,0.64877,1
NP07938,-0.24685,-0.79022,-0.83862,1
NP04053,1.8363,0.96977,0.86193,1
NP01335,-0.20437,-1.25924,-1.11714,1
NP08478,-0.87081,-0.50925,-0.56715,1
NP06594,1.76915,1.37422,1.26811,1
NP04031,-0.66533,-0.40727,-0.9304,1
NP02947,-0.31619,-0.10929,-0.18069,1
NP10278,0.93025,-0.63169,-0.68545,1
NP01146,1.22181,3.65465,3.45614,1
NP06417,1.20809,-1.14742,-1.18376,1
NP01304,0.00256,-0.42063,-0.83688,1
NP01346,-0.11708,-0.60177,-0.65654,1
NP06649,0.92088,1.2857,1.20357,1
NP07354,0.90626,1.75206,1.89676,1
NP04997,-0.81446,0.61748,0.43155,1
NP04093,-1.02184,4.51836,2.73576,1
NP07814,-0.27525,-0.86738,-0.35568,1
NP01885,1.67355,0.559,1.62205,1
NP00806,1.2973,0.38724,0.29907,1
NP00865,0.49038,2.05544,1.91093,1
NP09881,0.47545,-1.00894,-1.04996,1
NP09311,0.97144,-0.20558,-0.27373,1
NP02017,-1.97219,-1.13134,-0.95647,1
NP08581,-0.99944,0.62158,0.52549,1
NP09916,-1.4491,1.56858,0.80452,1
NP06427,1.50425,-0.60011,-0.65494,1
NP00053,0.51934,-0.5165,-0.34949,1
NP09298,0.34867,1.10472,0.99232,1
NP09909,0.40162,-0.86764,-0.88348,1
NP09305,-0.26921,1.47097,2.29554,1
NP00055,0.93363,-1.04192,-1.2876,1
NP07581,0.31601,0.07473,0.20435,1
NP04791,0.10705,-0.84477,-0.9198,1
NP10722,1.23128,-0.50039,-0.55859,1
NP01206,2.32814,1.96159,1.82025,1
NP10091,0.07674,1.06307,0.95208,1
NP09288,-0.79349,1.5928,1.46392,1
NP07572,3.04062,0.7886,0.68687,1
NP07044,0.65326,-1.50977,-1.53388,1
NP05097,1.10936,1.7321,1.59851,1
NP02172,-0.83514,0.73784,0.63783,1
NP05452,0.2017,-0.2823,-0.34786,1
NP07391,1.25385,-1.10094,-0.83495,1
NP01524,1.18067,0.02146,0.01708,1
NP06691,0.89767,0.63257,0.53612,1
NP06044,1.19801,0.63436,-0.54874,1
NP05496,2.15863,1.29718,1.17828,1
NP09313,1.03394,-0.11863,-0.18972,1
NP06410,-1.48367,-0.27668,-0.34243,1
NP07468,2.12236,2.05544,1.91093,1
NP00035,-0.19806,-0.54747,-0.70305,1
NP05891,0.51996,1.56595,2.29196,1
NP05940,-0.31802,0.435,0.34522,1
NP06905,-0.98261,-0.71669,-0.76758,1
NP09733,-0.31717,0.15081,0.07062,1
NP06576,0.38363,1.52391,2.38685,1
NP05103,-0.71516,1.77549,1.64043,1
NP08976,0.16492,-0.08488,-0.18086,1
NP05219,0.3507,-0.90134,-0.94599,1
NP03724,1.97332,0.72575,0.62615,1
NP07903,-1.32521,0.99808,1.518,1
NP03808,-0.56203,0.64502,0.86521,1
NP09491,-0.31835,2.42642,2.26939,1
NP08146,2.57191,1.45592,1.33166,1
NP00036,-0.20411,-0.11137,-0.32508,1
NP05199,0.51741,0.12202,0.0428,1
NP03163,1.77948,2.32068,2.16722,1
NP04650,0.42012,0.24967,-0.02309,1
NP11008,-0.71738,1.26811,1.15019,1
NP07003,1.42013,0.09983,-0.38455,1
NP00924,1.54735,-0.61765,-0.67189,1
NP05839,-0.31658,0.92898,0.82251,1
NP05204,-0.5774,-0.89504,-0.54196,1
NP07579,-0.09192,1.22623,1.10973,1
NP09785,-0.31581,1.74437,1.61036,1
NP09420,-0.31819,2.36055,2.20574,1
NP07631,-0.04163,1.83536,1.69829,1
NP04964,0.02025,0.58935,0.11979,1
NP07116,2.09192,0.38724,0.29907,1
NP08515,0.38257,-0.11863,-0.18972,1
NP08956,1.57009,0.38724,0.29907,1
NP02519,0.50511,-0.35695,-0.07985,1
NP02016,-1.44243,-0.34898,-0.51867,1
NP10717,1.22897,-0.50039,-0.55859,1
NP10733,-4.65087,1.03698,0.92687,1
NP07380,-0.31643,2.71588,2.54907,1
NP07165,1.13459,-0.11863,-0.18972,1
NP02588,-0.7887,-0.42643,0.33145,1
NP07446,0.34782,-0.11863,-0.18972,1
NP05203,0.63946,0.01786,-0.05783,1
NP06302,-1.20769,0.13599,0.05631,1
NP02544,-0.57125,0.67739,1.40662,1
NP05885,1.38781,0.37083,0.28322,1
NP07255,-0.31897,-0.01926,-0.09371,1
NP06984,1.81112,-1.41922,-0.93136,1
NP06059,0.85891,-0.28839,0.40625,1
NP06835,0.68139,0.22215,0.13956,1
NP08604,0.59489,2.28425,2.13201,1
NP09164,-1.72904,0.35703,0.26988,1
NP11108,-0.36266,-1.35083,-1.01098,1
NP05096,0.73558,1.44252,1.31871,1
NP04406,-0.29618,-0.10422,0.17328,1
NP05890,0.44843,1.03354,1.89208,1
NP07464,0.72383,-0.30771,0.55624,1
NP06418,-0.31643,0.22697,0.14421,1
NP08246,-1.11862,0.95863,0.41286,1
NP04291,-0.02425,0.30386,0.19603,1
NP07463,2.03287,1.90322,2.18613,1
NP08426,-0.96406,-0.36632,-0.42904,1
NP07447,-1.95272,1.04606,0.93564,1
NP07562,-1.17536,0.23687,0.15378,1
NP07080,-1.10684,1.65178,1.52091,1
NP11340,-0.35235,-0.31066,-0.37526,1
NP01384,-0.69089,-0.83855,-0.69065,1
NP06184,1.05394,2.89229,1.38096,1
NP08799,1.57696,0.38724,0.29907,1
NP09363,1.07357,-0.11863,-0.18972,1
NP10995,1.68288,2.01253,1.86947,1
NP02542,1.4949,3.01866,2.84162,1
NP09790,1.22444,0.38724,0.29907,1
NP06660,2.07687,0.29737,0.21224,1
NP04630,-0.70122,-0.45124,-0.65415,1
NP05227,1.54932,0.28405,0.65537,1
NP08585,1.34069,0.22915,0.14632,1
NP07536,2.34394,0.53963,0.19405,1
NP05264,0.56031,-1.50977,-1.53388,1
NP01550,0.94242,0.47215,0.03165,1
NP02268,-0.31679,0.20086,0.11898,1
NP03567,2.05483,1.32831,2.72054,1
NP07927,-1.05745,-1.07248,-0.66075,1
NP10821,-1.84778,0.75444,0.65387,1
NP11378,0.26207,-0.13845,-0.20886,1
NP01970,-1.31832,-1.24381,-1.26864,1
NP09878,0.85404,-0.50773,-0.56567,1
NP09055,0.55951,-0.99064,-1.02181,1
NP00501,0.02877,-0.61369,-0.66806,1
NP09046,0.69027,-0.05898,-0.1906,1
NP05709,0.49236,-1.40782,-0.54874,1
NP07637,-1.0426,-0.32725,-0.35846,1
NP04702,-0.32893,-0.32209,-0.18604,1
NP04737,-1.43321,0.8759,0.88279,1
NP04841,-0.81447,0.61748,0.43155,1
NP06128,2.98585,-0.70936,-0.7605,1
NP05852,1.0743,0.24083,0.1576,1
NP01900,1.03389,-0.49313,-0.48134,1
NP06994,1.18835,0.08114,0.0033,1
NP04186,1.28965,1.65008,2.15056,1
NP01527,-0.89701,-1.17784,-1.21316,1
NP01909,0.5023,-1.1552,0.04687,1
NP07415,1.09986,-0.01926,-0.09371,1
NP06792,-1.35758,0.70886,0.60983,1
NP10974,2.09953,1.39662,1.27436,1
NP07583,0.35147,0.32276,-0.169,1
NP07371,0.09386,-0.2904,-0.35568,1
NP01477,-0.72885,-1.11418,-1.14364,1
NP05189,0.5521,-0.34933,-0.41262,1
NP04808,-1.43729,2.06778,1.92286,1
NP06991,0.3189,0.40639,0.31757,1
NP07485,-2.0188,-0.86522,-0.9111,1
NP10277,0.96395,-0.63169,-0.68545,1
NP08602,0.52498,1.96808,1.82652,1
NP09874,0.48999,-0.92483,-0.81999,1
NP06988,-1.32128,0.38808,-0.02714,1
NP06963,1.27983,-0.01926,-0.09371,1
NP04290,-0.03419,-0.16351,-0.23308,1
NP05529,0.55386,-0.18797,-0.65725,1
NP01800,-0.32605,-0.28526,-0.7458,1
NP02465,-0.01598,-1.12918,-0.97381,1
NP06689,0.67323,1.12299,1.00997,1
NP05538,-0.40533,-0.86502,-1.00125,1
NP06810,0.02525,-0.5076,-0.14612,1
NP04840,-0.37713,-0.53008,-0.09842,1
NP01004,1.3187,0.38724,0.29907,1
NP04227,-2.44816,1.29416,0.6125,1
NP08698,1.59788,0.38724,0.29907,1
NP10275,0.93456,-0.63169,-0.68545,1
NP02941,-0.31797,1.58295,1.4544,1
NP02799,0.26193,0.74555,1.78118,1
NP10758,-0.31824,0.38724,0.29907,1
NP06864,0.10008,-0.41055,-0.47178,1
NP01531,0.47782,0.49925,0.86167,1
NP03465,0.4941,0.38724,0.29907,1
NP07151,0.40928,-1.50977,-1.53388,1
NP08520,-0.31916,0.22915,0.14632,1
NP06719,0.8568,0.46941,0.85149,1
NP01919,0.81055,1.55701,2.16814,1
NP07436,1.76474,1.42596,1.30271,1
NP07010,-1.02656,-0.90346,0.19405,1
NP07259,0.3053,0.40639,0.31757,1
NP06892,0.44435,0.94948,0.84232,1
NP05664,0.87588,-0.17792,-0.32269,1
NP06894,0.29285,0.24736,0.16392,1
NP01306,1.45678,3.98857,4.3461,1
NP06720,1.07164,-0.87144,-0.9171,1
NP06837,0.42185,-0.43672,-0.49707,1
NP08806,1.60483,0.38724,0.29907,1
NP01749,-0.31985,0.38724,0.29907,1
NP11205,-0.9076,-0.4408,-0.55954,1
NP09880,0.89491,0.44478,0.35467,1
NP05123,-0.77855,0.24178,0.15852,1
NP10933,1.4592,0.2102,0.12801,1
NP05354,2.31994,0.29609,0.211,1
NP01223,2.05324,1.74463,1.61062,1
NP01138,0.52794,-1.32007,0.29907,1
NP05154,0.268,0.18577,0.1044,1
NP08526,0.41379,-1.37115,-1.39994,1
NP09667,-0.31641,0.61628,0.52038,1
NP06118,-0.04374,-0.5249,-0.11308,1
NP05742,1.21433,-1.17207,-1.20758,1
NP06677,-1.2277,-0.58351,-0.6389,1
NP11286,0.6413,-0.41465,-0.31593,1
NP06301,-0.31581,1.69756,1.56514,1
NP04868,-0.43952,-0.55224,-0.60868,1
NP01195,0.97761,1.42596,1.30271,1
NP01284,-0.77517,-0.33031,-0.84428,1
NP03373,1.31997,0.6037,0.50822,1
NP03428,1.02139,0.79493,0.69299,1
NP04640,0.35805,0.72232,0.6854,1
NP02258,-0.31778,-0.44255,-0.5027,1
NP01255,-0.31552,0.69619,0.59759,1
NP07554,-0.92402,0.26958,0.18538,1
NP05090,0.16997,-0.4406,-0.13014,1
NP07573,-0.0461,-0.16908,0.18945,1
NP08244,-0.76172,-0.41506,-0.23013,1
NP09586,0.43793,0.55379,0.45999,1
NP11235,0.05966,0.33399,0.24762,1
NP07365,1.19109,2.89334,2.72054,1
NP01727,3.30069,-1.50977,-1.53388,1
NP03041,-1.70718,2.8083,2.63837,1
NP02492,0.26878,-0.88077,-1.2389,1
NP01748,-0.31948,0.38724,0.29907,1
NP07444,-0.27201,-0.98031,-0.4235,1
NP04679,0.13664,-0.50329,-0.29739,1
NP07252,-0.25864,-0.18591,0.69512,1
NP07322,0.60287,1.31676,1.52104,1
NP01651,4.40874,0.7886,0.68687,1
NP02102,-0.98749,1.66074,1.86663,1
NP07382,2.51565,0.55379,0.45999,1
NP04157,-1.4882,3.43869,3.24747,1
NP05537,-0.31451,-0.36445,-0.42724,1
NP05939,1.17597,-0.20558,-0.27373,1
NP09635,-0.17573,1.03747,-0.63986,1
NP07011,0.31085,-0.74575,-1.09623,1
NP04746,-0.68039,-0.04041,0.30233,1
NP01324,-0.61054,-0.02943,-0.10353,1
NP09694,0.27524,3.05389,2.87567,1
NP08579,-0.31718,1.96159,1.82025,1
NP01245,-1.81409,-0.50323,-0.65504,1
NP00064,2.21362,0.10784,0.02911,1
NP09599,0.38162,-0.95231,-0.99524,1
NP00786,-1.12098,-0.14867,-0.5551,1
NP09955,-1.74896,-0.55569,-0.61201,1
NP09419,-0.82225,0.30784,0.4645,1
NP11297,0.44624,-1.29754,-1.32881,1
NP08659,0.8542,-0.36632,-0.42904,1
NP04759,-0.32847,-0.71541,-0.54379,1
NP02928,-0.06993,-0.47349,-0.5326,1
NP06187,1.90038,2.04708,1.90285,1
NP07249,-0.31654,1.9325,1.79215,1
NP01211,2.08813,1.12552,1.01242,1
NP00028,-0.30454,-0.20821,-0.19242,1
NP04778,0.05081,-0.78996,-1.10969,1
NP11356,-0.60598,-0.51949,-0.45177,1
NP10734,-4.06013,0.756,0.65537,1
NP07725,2.76535,0.7886,0.68687,1
NP06332,-0.25429,3.10772,3.0628,1
NP09165,-0.79977,0.39105,-0.13739,1
NP05922,1.19157,-1.39995,-0.4727,1
NP02270,0.84368,-0.22531,-0.29279,1
NP08051,-0.31722,-0.71669,-0.76758,1
NP02531,-0.28804,0.78577,0.60059,1
NP07551,-0.917,0.26958,0.18538,1
NP06347,-0.11128,-0.21869,-0.2864,1
NP06114,-0.26621,-1.19779,-1.15957,1
NP06967,1.14556,0.09539,0.01708,1
NP06952,-2.06314,1.22134,1.105,1
NP05468,0.16104,1.20857,1.09266,1
NP06353,0.05865,0.73383,0.63395,1
NP04665,-0.01422,0.18317,0.18058,1
NP10778,2.11833,-0.92236,0.07799,1
NP09418,1.0015,-0.11863,-0.18972,1
NP01833,-0.62774,-0.36913,-0.43176,1
NP07912,-0.70938,-0.19529,-0.16298,1
NP04437,-0.75492,0.86596,0.76163,1
NP06830,-0.31662,-0.60251,-0.65725,1
NP10703,2.07568,3.22856,3.04444,1
NP07278,2.22494,1.56317,1.43528,1
NP10782,1.49949,0.38724,0.29907,1
NP11066,-0.85566,-0.48252,-0.32139,1
NP01282,0.98631,2.44552,2.28784,1
NP07559,-0.86782,0.13599,0.05631,1
NP04690,-0.4227,-1.29573,-1.23259,1
NP07966,0.07287,-0.34341,-0.40691,1
NP03545,0.44464,0.49935,0.65305,1
NP05174,0.83044,-0.0129,-0.77819,1
NP04915,0.31038,0.70702,0.11979,1
NP08009,2.30651,-0.18373,-0.25261,1
NP01501,-1.01211,-1.10976,-0.89298,1
NP10658,-1.1568,0.92898,0.82251,1
NP01803,1.28343,-0.36718,-0.0681,1
NP01675,-1.06393,0.14006,0.06024,1
NP01773,0.28378,0.20204,0.64779,1
NP10629,0.60404,-0.26675,-0.79732,1
NP07403,-1.09533,-0.05426,-0.12752,1
NP00045,0.74779,-1.31719,-0.78238,1
NP07590,2.77799,1.60247,1.47326,1
NP10820,-1.93169,-0.83729,-0.44583,1
NP06916,0.85164,1.55319,1.42565,1
NP02370,0.42557,-1.50977,-1.53388,1
NP00030,0.01298,-0.66856,-0.71886,1
NP05094,0.00723,1.39206,1.26996,1
NP02705,-0.92597,1.52958,1.40283,1
NP09876,0.26906,-0.75271,-0.80238,1
NP01655,1.37015,0.22915,0.14632,1
NP10801,-1.06134,1.90098,3.03993,1
NP11368,0.58938,-0.28378,-0.48004,1
NP04769,-0.74,-0.87125,-1.33749,1
NP06623,1.01767,0.32996,0.24373,1
NP09786,0.90813,0.62466,0.39678,1
NP04447,0.72693,-0.86529,-0.82784,1
NP03783,-1.56998,-0.59567,-0.65065,1
NP08632,0.1952,0.68677,0.58848,1
NP04826,-0.80514,-0.53011,-0.48889,1
NP07067,-0.31788,1.42596,1.30271,1
NP07123,0.38582,0.92206,0.94813,1
NP01828,0.27736,-0.80297,-0.32252,1
NP10797,0.49995,1.50214,1.37631,1
NP06831,0.86869,-0.81376,-0.86137,1
NP02828,2.03077,-0.41178,-0.47296,1
NP09348,-1.48105,3.71921,3.51851,1
NP02809,0.88178,-0.18984,0.36775,1
NP02525,0.72204,1.48641,1.36112,1
NP04922,0.00767,0.47322,0.16686,1
NP00889,0.48433,-0.85095,-0.8973,1
NP11361,0.46382,-0.35661,-0.56407,1
NP04306,-0.28752,-1.08631,-1.34424,1
NP09885,0.79065,-0.88762,-0.93273,1
NP05937,1.05446,0.79824,0.55935,1
NP01883,0.95642,-0.14068,0.91725,1
NP04731,-0.36197,0.77427,0.67303,1
NP10649,0.99161,1.92728,2.38685,1
NP11370,0.35711,-0.07092,-0.06391,1
NP01013,1.17209,0.09539,0.01708,1
NP00866,1.26427,0.38724,0.29907,1
NP05267,-3.08703,3.07358,2.89469,1
NP03801,-1.3602,-1.19514,-0.78305,1
