,SEP_A,SEP_C,SEP_D,SEP_E,SEP_F,SEP_G,SEP_H,SEP_I,SEP_K,SEP_L,SEP_M,SEP_N,SEP_P,SEP_Q,SEP_R,SEP_S,SEP_T,SEP_V,SEP_W,SEP_Y,y
NP01252,-1.09169,0.71361,0.37067,-0.54122,1.33216,-0.29969,-0.33172,0.10445,0.25615,-0.40683,-1.17687,0.11584,-0.50788,0.19476,-0.53517,-0.17259,-1.37561,0.404,0.68408,-0.12383,1
NP10814,-1.94064,0.71361,-2.08805,-1.38437,1.33216,0.22499,0.93717,1.19701,1.24734,-0.93397,0.88092,1.20568,0.01987,-1.31421,1.73448,2.02496,-0.37811,1.46592,0.68408,1.02527,1
NP05401,-0.35348,0.71361,-0.73802,-0.51358,1.33216,-0.27094,0.93717,-2.08859,1.24734,0.02862,0.88092,1.20568,-0.47896,-0.94863,1.73448,-1.68577,1.3319,-0.72717,0.68408,1.02527,1
NP05188,1.75043,-2.80404,-0.02906,0.13606,1.33216,-0.91781,0.93717,-1.1702,-0.90023,0.74675,-0.87371,1.20568,0.20061,1.26815,0.23447,-1.25235,-1.03519,1.46592,0.68408,-0.56516,1
NP10688,0.20756,0.71361,-1.02461,1.45606,-0.29603,-1.10468,-2.74996,-0.45766,-1.07261,0.60923,-1.03907,1.20568,1.58144,-0.35749,0.0931,-0.43112,-0.32269,-0.14234,0.68408,1.02527,1
NP07238,-0.25751,0.71361,-0.63997,1.45606,1.33216,-1.10468,0.93717,1.19701,1.24734,2.20591,-1.61783,-0.94242,-0.38498,1.26815,-0.40166,-1.02423,-0.82144,1.46592,0.68408,-2.9383,1
NP03785,0.03777,0.71361,-1.24333,-0.97662,-0.03895,0.51249,-0.04668,-1.32063,-0.419,-0.91105,-0.10204,1.20568,-0.0958,0.43589,0.89416,-0.65163,-0.50477,0.11159,0.68408,0.1343,1
NP06943,-1.11384,0.71361,-0.54946,1.45606,1.33216,1.77748,-1.45349,-0.86144,1.24734,2.20591,-1.50759,1.20568,-0.29822,-1.74979,-0.30742,0.04793,-0.72644,-2.10458,0.68408,1.02527,1
NP05275,-0.50851,0.71361,-1.47714,-0.65871,1.33216,-0.42187,0.93717,-0.36266,1.24734,2.20591,0.88092,1.20568,0.15723,-1.71089,-2.23937,-0.88736,1.3319,1.46592,0.68408,1.02527,1
NP03782,-0.94405,0.71361,-0.57209,-1.54332,-0.37394,0.58436,0.01768,-0.11723,0.52909,-0.78117,0.88092,-0.10529,-0.60186,1.26815,-0.63727,0.02512,-0.40186,0.18854,0.68408,1.02527,1
NP05179,0.34044,-2.80404,-0.8436,0.13606,1.33216,0.40468,0.93717,-0.31515,-0.90023,0.74675,-0.87371,-1.15565,1.58144,1.26815,-1.21057,-0.24863,-0.18019,-0.00383,0.68408,-0.56516,1
NP04067,-2.07352,0.71361,1.41148,1.45606,1.33216,-0.91781,0.93717,-1.1702,-1.84832,-0.07833,-0.87371,1.20568,1.58144,1.26815,0.23447,0.5726,1.3319,-0.8349,0.68408,-0.56516,1
NP07362,-1.06217,0.71361,-1.04724,-1.17704,1.33216,-0.96093,0.93717,1.19701,0.09814,-0.2846,0.88092,-0.05791,-0.77537,-0.71529,1.73448,-0.45393,-0.68686,1.46592,0.68408,-0.30702,1
NP00912,0.37735,-1.66958,1.41148,1.45606,-0.94263,-1.55749,-1.74772,-0.27557,-0.08861,2.20591,0.88092,-0.26324,1.58144,-0.17859,-0.55873,0.61062,-0.14061,-0.78103,-1.30615,-1.40617,1
NP03507,-0.56756,0.71361,1.41148,-0.714,-1.11402,-0.47937,0.93717,-1.28896,1.24734,-1.20899,0.88092,1.20568,-0.68862,1.26815,-0.73151,-1.37401,1.3319,1.46592,0.68408,1.02527,1
NP04632,0.35521,-0.44534,-0.01398,-0.37536,-0.14023,-0.89624,-0.3685,0.07278,-0.65602,-0.05541,0.10006,-0.28693,-0.33437,0.16365,-0.34669,0.00991,-0.48894,-0.30394,-0.22543,-0.5485,1
NP01046,-0.25751,-2.55919,1.41148,1.45606,-1.79179,-0.1775,0.93717,1.19701,-0.7063,2.20591,0.88092,-0.94242,1.58144,-0.84751,1.73448,-1.59453,1.3319,-0.62713,-2.22637,1.02527,1
NP10089,-0.56756,-0.9432,0.15949,0.05312,0.36615,-0.6375,0.26594,-0.41016,-0.21071,1.64822,0.2103,0.2264,-1.56338,-0.02303,-1.21057,0.01751,-0.52852,0.18854,0.68408,-0.00726,1
NP09045,-1.09169,0.71361,-0.08186,-0.96279,0.07011,-0.86749,-0.17541,0.23904,-1.39582,0.02862,-0.6073,0.25009,-0.29099,0.32699,0.46222,0.79312,0.04939,0.21932,-0.08633,-0.32368,1
NP01170,1.75043,0.71361,1.41148,-0.714,1.33216,1.77748,0.93717,1.19701,-1.96324,-0.19292,0.88092,-1.27411,1.58144,1.26815,1.73448,-2.01274,1.3319,1.46592,-4.0989,1.02527,1
NP02967,1.75043,0.71361,-1.95983,-2.07547,1.33216,-0.47937,-1.95001,1.19701,1.24734,2.20591,-3.81342,1.20568,1.58144,1.26815,1.73448,-0.36268,1.3319,1.46592,0.68408,1.02527,1
NP01397,0.03777,0.71361,-0.33829,-0.14729,1.33216,1.77748,0.93717,-0.63976,-0.419,-1.47638,-1.25036,-2.60088,-0.0958,1.26815,1.73448,-1.25235,1.3319,1.46592,0.68408,1.02527,1
NP00067,1.75043,0.71361,1.41148,-0.61033,-0.99717,-0.37156,0.93717,1.19701,1.24734,2.20591,0.88092,-1.15565,-0.58017,-1.05753,-0.61371,-1.25235,-1.03519,-0.8349,-2.51527,1.02527,1
NP09396,-1.94064,0.71361,1.41148,1.45606,-0.99717,-0.37156,0.93717,1.19701,1.24734,-0.07833,0.88092,1.20568,-1.53446,-1.05753,-0.61371,-0.24863,1.3319,-0.8349,0.68408,1.02527,1
NP06122,-1.63797,0.71361,0.32542,-0.97662,0.21034,-0.7525,-0.38689,1.19701,1.24734,-0.81937,-0.44195,1.20568,-0.0958,1.26815,-0.61371,-1.25235,0.19189,1.46592,0.68408,1.02527,1
NP06750,0.39212,0.71361,0.79303,-0.90751,1.33216,-0.50094,-0.75468,0.54781,-0.07424,-0.73534,0.12762,0.55809,-0.50788,-0.97974,-0.75507,-0.5756,-0.71061,-0.25777,-0.19333,0.34247,1
NP04975,-0.65615,-1.3676,1.41148,0.3503,-0.65439,-0.56562,-1.40752,-0.06972,0.09814,-0.70478,-0.58893,-0.80816,0.42472,1.26815,-0.26815,0.08595,1.3319,-0.49632,0.68408,-1.09807,1
NP01480,0.49547,-2.24905,-0.15728,0.28119,0.00779,-0.52969,-0.97536,-0.44975,-0.69194,-0.06305,0.19193,0.20271,-0.56571,-0.05414,0.39939,-0.02811,-0.31477,-0.38089,-0.11843,0.40076,1
NP03477,1.75043,0.71361,-1.95983,-1.63316,-2.15014,-0.47937,0.93717,1.19701,-1.00797,2.20591,-2.00366,1.20568,1.58144,1.26815,-1.77602,2.02496,1.3319,1.46592,0.68408,1.02527,1
NP06968,-0.25751,0.71361,-0.63997,1.45606,-0.78683,-0.1775,-1.56383,-0.95644,1.24734,-0.85757,0.88092,1.20568,-0.38498,1.26815,-0.40166,-1.59453,1.3319,1.46592,0.68408,-1.23963,1
NP06305,0.03777,0.71361,-1.24333,-1.87505,1.33216,0.10999,-1.19603,-0.63976,1.24734,-0.48323,-2.35275,-0.62652,-0.0958,-0.53639,1.73448,2.02496,-0.50477,1.46592,0.68408,1.02527,1
NP05151,-0.4273,-1.4737,-0.99445,0.58527,-0.52974,0.05968,-0.61676,0.60323,0.34234,-0.39919,-1.01151,-0.42119,0.67052,1.26815,-0.77077,-1.10787,0.33439,0.16546,0.68408,-0.02391,1
NP06646,1.75043,-1.84913,1.41148,0.05312,-1.11402,-1.89529,0.93717,-0.41016,1.24734,-0.19292,-0.98395,1.20568,1.58144,1.26815,-1.34408,-0.95579,1.3319,-0.09617,0.68408,1.02527,1
NP07592,-1.01787,0.71361,-0.47404,-0.27169,1.33216,-0.01938,0.93717,-0.78226,1.24734,0.29601,0.88092,1.20568,-1.69351,1.26815,-1.21057,-1.41963,-0.64727,1.46592,0.68408,1.02527,1
NP10836,1.75043,0.71361,-1.71849,1.45606,-1.90085,-0.27094,0.93717,1.19701,-2.50911,0.02862,0.88092,1.20568,1.58144,-0.94863,-0.50376,2.02496,1.3319,1.46592,0.68408,-1.34788,1
NP10655,1.75043,0.71361,-2.35956,1.45606,-0.99717,-0.37156,0.93717,1.19701,1.24734,2.20591,-3.07849,1.20568,-2.0333,1.26815,-0.61371,2.02496,1.3319,1.46592,0.68408,-1.46445,1
NP10811,-0.65615,0.71361,-2.38973,-1.17704,1.33216,0.62749,0.93717,-0.06972,0.09814,0.98357,-1.46166,-0.05791,-0.26208,0.02364,0.47792,0.80832,1.3319,1.46592,-1.02795,-1.68928,1
NP11290,1.75043,-1.14724,-0.30812,-0.11965,0.23371,0.43343,-0.3593,-0.88519,-1.06543,2.20591,-0.41439,-0.27114,-0.31991,-0.18637,-0.05611,-0.61362,-1.41519,0.02695,-0.21473,-1.42282,1
NP08434,1.75043,0.71361,-0.54946,-0.3408,-1.69051,-1.55749,0.93717,1.19701,-0.62011,-0.75826,0.88092,1.20568,-1.2236,1.26815,1.73448,0.04793,-1.73978,1.46592,0.68408,1.02527,1
NP01225,0.03777,0.71361,1.41148,1.45606,-1.41006,-1.68686,0.93717,1.19701,-0.419,0.43352,0.88092,-1.57421,-0.0958,1.26815,-1.65036,0.26084,-1.45478,1.46592,0.68408,1.02527,1
NP09849,-1.97017,0.71361,0.20474,1.45606,0.0857,-1.52155,-0.53401,-0.06972,0.09814,-0.70478,-0.58893,-0.05791,0.42472,-0.71529,0.47792,0.80832,1.3319,1.46592,0.68408,-0.30702,1
NP03521,1.75043,0.71361,-1.95983,1.45606,-1.11402,1.77748,0.93717,-1.28896,-1.00797,-1.20899,-2.00366,1.20568,-0.68862,1.26815,-0.73151,-0.36268,1.3319,1.46592,0.68408,1.02527,1
NP04836,1.75043,-3.00808,-0.16482,0.01166,-0.29603,0.27531,-0.98455,-1.36021,-0.25381,0.60923,0.88092,-1.96118,0.07048,-1.2442,1.73448,2.02496,1.3319,-0.14234,0.68408,-0.71504,1
NP04757,-0.40516,-1.66958,-0.79081,1.45606,-0.94263,0.44062,0.93717,-0.27557,1.24734,-0.02485,-1.80156,1.20568,-0.52957,-1.00308,0.27373,-0.1954,-0.97978,1.46592,-1.30615,-0.52352,1
NP05800,-0.35348,0.71361,1.41148,-1.41201,-0.8881,-1.2053,0.93717,1.19701,1.24734,-0.96452,-1.73725,1.20568,1.58144,1.26815,1.73448,-1.95191,1.3319,1.46592,0.68408,1.02527,1
NP06140,-0.45683,0.71361,1.41148,1.45606,-0.99717,1.77748,0.93717,-1.1702,1.24734,-1.08676,0.88092,-1.15565,-1.53446,-2.08425,-0.61371,-0.24863,1.3319,1.46592,0.68408,1.02527,1
NP00578,-0.61924,-0.32292,0.45363,0.01857,0.74788,-1.39936,-0.62595,-0.1489,0.70865,0.37241,0.19193,0.20271,-0.37052,-0.05414,0.10096,-1.12308,1.3319,-1.17348,-0.11843,-0.03224,1
NP02794,-0.56756,0.71361,1.41148,1.45606,1.33216,-1.4353,0.93717,1.19701,1.24734,-0.19292,0.88092,-1.27411,1.58144,1.26815,-1.77602,-1.37401,1.3319,-0.95032,0.68408,-1.58936,1
NP01730,-0.56756,0.71361,-0.95674,1.45606,-2.15014,-1.89529,0.93717,-1.28896,-1.00797,-0.19292,0.88092,1.20568,1.58144,1.26815,1.73448,2.02496,1.3319,1.46592,0.68408,-1.58936,1
NP06089,-0.45683,0.71361,1.41148,-1.52259,1.33216,1.77748,-1.81209,1.19701,1.24734,-1.61389,0.88092,1.20568,-1.53446,1.26815,-0.61371,2.02496,1.3319,-1.85064,0.68408,1.02527,1
NP08299,-0.56756,0.71361,-0.95674,1.45606,1.33216,-0.47937,0.93717,-1.28896,1.24734,-0.19292,0.88092,-1.27411,-0.68862,1.26815,-0.73151,2.02496,1.3319,-0.95032,0.68408,-2.69682,1
NP11313,-0.49374,-1.21253,-0.05923,0.44014,-0.18697,1.14498,-0.41447,-0.34682,-1.13725,-0.11653,-0.46951,-0.33432,0.51871,-0.5675,-0.40166,0.54219,-0.21186,-1.2889,-0.25753,-0.19878,1
NP02909,-0.45683,0.71361,-1.83916,-0.61033,-2.0255,-0.37156,0.93717,1.19701,1.24734,-1.08676,0.88092,-1.15565,1.58144,1.26815,-0.61371,2.02496,-1.03519,1.46592,0.68408,1.02527,1
NP07951,-0.50851,0.71361,-0.8964,0.62674,1.33216,-0.06969,-0.87421,1.19701,1.24734,-0.94925,-0.92883,-0.82396,-0.63078,-0.73084,-0.66868,0.07074,0.38189,-0.05,0.68408,-1.11473,1
NP08778,1.75043,0.71361,1.41148,1.45606,-1.11402,-0.47937,-1.95001,-2.34193,1.24734,-0.19292,0.88092,1.20568,-1.65013,1.26815,-0.73151,-0.36268,1.3319,-0.95032,0.68408,1.02527,1
NP00899,-0.02128,0.71361,-2.29168,-0.20258,1.33216,0.0525,0.93717,-1.6769,1.24734,-0.56727,0.88092,1.20568,1.58144,1.26815,-0.15035,0.20001,1.3319,-1.32738,0.68408,-1.99737,1
NP11107,0.20756,-2.80404,-0.8436,-0.2164,0.33499,-0.70218,-1.28798,-0.45766,0.70147,0.8919,-0.69917,-0.44488,-0.58017,0.27255,1.73448,0.71708,-0.82144,-0.14234,0.68408,0.39243,1
NP01298,-0.84808,0.71361,-0.33829,1.45606,-0.47521,0.10999,-1.19603,1.19701,1.24734,-0.48323,0.88092,-0.62652,-0.0958,1.26815,-0.08752,-2.00514,1.3319,1.46592,0.68408,1.02527,1
NP03495,-1.43127,0.71361,1.41148,-0.14729,-1.41006,-0.7525,0.93717,1.19701,1.24734,-0.48323,0.88092,1.20568,-0.96333,-0.53639,-0.08752,-1.25235,1.3319,1.46592,-1.79836,1.02527,1
NP05812,-1.43127,0.71361,-0.8436,1.45606,-0.99717,-0.37156,0.93717,-2.21526,1.24734,-0.07833,-1.86587,1.20568,-0.58017,1.26815,1.73448,-0.24863,1.3319,1.46592,0.68408,-1.46445,1
NP01756,1.75043,0.71361,-0.95674,1.45606,-2.15014,-1.4353,-1.95001,1.19701,1.24734,-0.19292,-2.00366,1.20568,1.58144,1.26815,-0.73151,-1.37401,1.3319,1.46592,0.68408,1.02527,1
NP00790,1.75043,0.71361,-2.5632,-1.59861,-0.53753,1.77748,0.93717,1.19701,1.24734,2.20591,-2.45381,-0.6897,1.58144,1.26815,-0.15035,2.02496,1.3319,1.46592,0.68408,-1.99737,1
NP11255,-0.02128,0.71361,1.41148,-1.05264,-0.53753,0.0525,-0.44206,1.19701,1.24734,0.37241,-0.49706,0.02107,-1.80918,-1.13531,-0.15035,-0.32466,0.14439,-0.91185,0.68408,1.02527,1
NP04412,-0.38301,0.71361,-0.27795,1.45606,-0.41289,0.16749,-0.33172,0.10445,-1.20908,0.49464,-0.38683,0.11584,1.58144,-0.47416,-1.79958,-0.17259,0.23939,-0.25777,0.68408,-1.82251,1
NP03780,-1.01787,0.71361,1.41148,1.45606,1.33216,-1.47842,-1.36154,1.19701,1.24734,-1.25483,0.88092,-0.76867,-0.22593,1.26815,1.73448,0.12397,-0.64727,1.46592,-1.99096,-2.09729,1
NP06372,-1.06217,0.71361,0.20474,-1.48112,0.58428,1.77748,-2.327,0.43697,1.24734,-0.50615,0.88092,0.44753,-0.77537,-1.01086,-1.43832,0.80832,0.57189,0.7272,0.68408,0.22589,1
NP03668,-0.16893,0.71361,-1.51485,1.45606,-0.69334,1.77748,0.93717,-0.86144,1.24734,0.21961,-1.50759,1.20568,-1.2236,1.26815,-1.90953,-0.92538,-0.72644,1.46592,0.68408,1.02527,1
NP09711,1.75043,0.71361,1.41148,-0.14729,-0.47521,-1.95998,0.93717,1.19701,1.24734,0.43352,-1.25036,1.20568,-0.0958,1.26815,-0.08752,-0.65163,-0.50477,1.46592,-1.79836,1.02527,1
NP10371,-0.02128,-1.24518,0.28016,-0.67944,-1.07507,-0.44344,-0.44206,1.19701,-0.97205,2.20591,0.88092,0.02107,-0.65247,-0.59861,-1.11633,0.88436,-0.56811,-0.38089,-0.92094,1.02527,1
NP06093,1.75043,0.71361,1.41148,1.45606,1.33216,-0.27094,0.93717,-1.05936,-0.79967,-0.96452,-1.73725,1.20568,-0.47896,-0.94863,-0.50376,-0.14217,1.3319,-1.72752,0.68408,-1.34788,1
NP06692,-1.18028,-0.80445,-0.79081,0.67512,0.45184,0.44062,-0.77307,-0.73476,-0.50519,0.34185,-0.15716,1.20568,-1.28866,1.26815,-1.14774,-0.1954,-0.14061,0.59638,-0.52504,1.02527,1
NP09506,-0.09511,0.71361,1.41148,-0.27169,-0.61544,-0.91781,0.93717,-0.78226,1.24734,0.29601,-1.41572,1.20568,-0.22593,-0.67639,-0.22889,0.12397,-2.25436,1.46592,-1.99096,1.02527,1
NP07891,-1.43127,0.71361,1.41148,-0.61033,-0.99717,1.77748,0.93717,1.19701,1.24734,-1.08676,0.88092,1.20568,-0.58017,1.26815,-2.19225,-1.25235,1.3319,1.46592,0.68408,1.02527,1
NP09358,-0.84808,0.71361,-0.33829,-0.14729,-0.47521,1.77748,0.93717,1.19701,1.24734,0.43352,0.88092,-2.19811,-1.53446,1.26815,-1.02994,-1.64015,1.3319,1.46592,0.68408,1.02527,1
NP05226,-0.09511,0.71361,-0.47404,-1.13557,-0.61544,-0.91781,0.93717,1.19701,-1.4461,0.29601,0.88092,1.20568,-0.22593,1.26815,-0.22889,-0.82653,1.3319,1.46592,-1.99096,-1.05644,1
NP09346,1.75043,0.71361,1.41148,-0.61033,-0.99717,-1.3203,0.93717,1.19701,1.24734,-0.07833,-1.86587,1.20568,-1.53446,1.26815,-0.61371,-0.24863,-1.03519,1.46592,-2.51527,1.02527,1
NP01622,-0.25751,-1.50635,0.11424,-0.42374,1.33216,-0.1775,-0.64434,-1.53439,-0.7063,2.20591,-0.69917,1.20568,-1.31758,-0.84751,0.38368,2.02496,-0.02977,0.14237,-1.15635,-1.23963,1
NP05957,1.75043,0.71361,1.41148,1.45606,1.33216,-1.10468,0.93717,1.19701,1.24734,-0.85757,-2.8029,-1.96118,-0.38498,1.26815,-0.40166,2.02496,-0.82144,-0.62713,0.68408,-2.31379,1
NP05059,-0.25751,-1.76752,-0.36845,-0.17494,-0.78683,-0.60875,-0.41447,0.50031,-0.15325,0.40296,0.0725,0.04476,0.17169,-0.24859,-0.65297,-0.04332,-0.21186,-0.03461,0.68408,-0.59846,1
NP10652,1.75043,0.71361,1.41148,1.45606,-1.11402,-0.47937,0.93717,1.19701,1.24734,-0.19292,-2.00366,1.20568,1.58144,-1.1742,-2.27864,-0.36268,-1.15394,1.46592,0.68408,-1.58936,1
NP11150,-0.64138,-2.62449,-0.49667,-0.29243,0.09349,-1.16218,-0.14782,0.26279,0.3998,0.27309,0.88092,0.65286,-0.76091,-0.24082,0.21091,0.10116,0.39773,0.24241,0.68408,0.44239,1
NP01293,-1.8742,0.71361,-1.3263,1.45606,-0.53753,-0.83156,-1.26959,1.19701,1.24734,-0.56727,0.88092,1.20568,-1.04286,1.26815,1.73448,-0.73528,-0.56811,1.46592,0.68408,1.02527,1
NP02527,-0.25751,0.71361,-0.63997,1.45606,-1.79179,1.77748,0.93717,-0.95644,-1.63284,0.12794,0.88092,1.20568,-0.38498,1.26815,-0.40166,-1.02423,-0.82144,-0.62713,0.68408,1.02527,1
NP01519,-1.11384,0.71361,1.41148,1.45606,-0.69334,-1.01124,-1.45349,-0.86144,1.24734,-0.75826,-3.38165,1.20568,-0.29822,-0.75418,1.73448,2.02496,1.3319,1.46592,-2.09796,1.02527,1
NP07284,-1.54939,0.71361,1.41148,1.45606,-2.15014,-1.4353,0.93717,1.19701,1.24734,2.20591,-3.22548,-1.27411,1.58144,1.26815,-0.73151,-0.36268,1.3319,1.46592,0.68408,1.02527,1
NP04459,-1.20981,0.71361,-0.63997,1.45606,-0.00779,1.77748,-0.64434,1.19701,-1.23062,0.12794,-0.69917,-0.94242,1.58144,-0.06969,-0.40166,-0.59841,-0.02977,-0.62713,0.68408,-1.84749,1
NP04693,-0.25751,0.71361,-0.63997,1.45606,-0.78683,-0.1775,-1.56383,-1.97775,1.24734,0.12794,0.88092,-0.94242,-1.85979,1.26815,-0.40166,2.02496,1.3319,1.46592,0.68408,-1.23963,1
NP03479,1.75043,0.71361,1.41148,-2.07547,-2.15014,-1.4353,0.93717,1.19701,-1.00797,2.20591,-2.00366,1.20568,1.58144,1.26815,-0.73151,-0.36268,1.3319,1.46592,0.68408,1.02527,1
NP02862,-1.8742,0.71361,-0.39862,-0.20258,-0.53753,1.77748,-1.26959,1.19701,1.24734,2.20591,0.88092,1.20568,-0.15363,-0.59861,1.73448,-1.33599,1.3319,-1.32738,-1.88396,-0.97317,1
NP00755,1.75043,0.71361,1.41148,1.45606,-2.0255,-1.3203,-1.81209,1.19701,1.24734,-0.07833,0.88092,-2.19811,-0.58017,1.26815,-0.61371,-1.25235,1.3319,1.46592,0.68408,1.02527,1
NP07795,0.45117,0.71361,0.08407,-0.4652,-0.83357,-1.46405,0.93717,-1.00394,1.24734,0.0821,0.88092,-1.57421,0.30905,1.26815,-1.02994,-0.65163,1.3319,0.11159,0.68408,-0.44025,1
NP08588,-0.02128,0.71361,-1.3263,1.45606,-0.53753,-0.83156,0.93717,-0.70309,-0.47646,0.37241,-1.32386,-0.6897,-0.15363,1.26815,-0.15035,2.02496,-0.56811,-0.38089,-1.88396,-0.97317,1
NP09316,1.75043,0.71361,1.41148,-0.27169,-0.61544,-2.03904,0.93717,1.19701,1.24734,0.29601,-1.41572,1.20568,-0.22593,1.26815,-0.22889,-1.41963,1.3319,1.46592,-1.99096,1.02527,1
NP06331,-1.54939,0.71361,1.41148,1.45606,1.33216,-1.4353,-3.17292,-1.28896,-1.00797,-1.20899,0.88092,1.20568,1.58144,1.26815,1.73448,2.02496,-1.15394,1.46592,0.68408,1.02527,1
NP06334,-0.25751,0.71361,-1.6129,1.45606,1.33216,1.77748,0.93717,-0.95644,1.24734,0.12794,-1.61783,1.20568,1.58144,1.26815,-0.40166,-1.59453,-1.84269,-1.61979,0.68408,1.02527,1
NP04241,0.51023,0.71361,-0.59472,-0.88677,-0.74008,0.56999,-0.60756,1.19701,0.04068,0.17378,-0.66242,-0.89503,1.58144,-0.03858,-0.35454,-0.971,-0.77394,0.17315,-1.11355,-1.18967,1
NP05126,-0.25751,-1.50635,0.44609,1.45606,-0.78683,0.27531,-0.98455,0.18362,1.24734,-0.59018,-0.29496,-1.34519,-0.38498,-0.84751,-1.13989,1.05165,-0.82144,0.48095,0.68408,-0.04057,1
NP01257,0.62096,0.71361,0.25754,0.39868,1.33216,0.01656,-0.46964,1.19701,0.14841,-1.4229,0.88092,-0.72919,0.47533,1.26815,-0.73151,-1.94431,0.12064,-0.41936,0.68408,1.02527,1
NP05476,-0.70044,0.71361,-0.21761,0.5369,-0.35057,0.82155,-0.28575,0.14404,-1.13725,-1.15551,-0.34089,1.20568,0.61992,1.26815,-1.72104,-0.82653,0.27898,1.46592,0.68408,-0.77333,1
NP11325,-0.05819,-1.28598,0.25754,0.1637,0.14023,0.43343,0.32111,-0.74268,-0.85713,-0.48323,-0.52462,-0.72919,0.00541,0.38144,0.02242,-0.7809,-0.80561,-0.2116,0.68408,0.07601,1
NP05685,1.75043,0.71361,-0.47404,1.45606,-0.61544,-0.01938,0.93717,-0.78226,1.24734,-0.65894,-1.41572,1.20568,-0.22593,-0.67639,-0.22889,-1.77702,1.3319,-0.45784,0.68408,-1.05644,1
NP06421,-0.56756,0.71361,1.41148,-0.714,1.33216,1.77748,0.93717,-1.28896,-1.00797,-1.20899,0.88092,1.20568,-0.68862,-2.2087,1.73448,2.02496,1.3319,1.46592,0.68408,-2.69682,1
NP10632,1.75043,0.71361,-0.07431,-1.57787,1.33216,-0.42187,0.93717,-0.36266,-0.95051,2.20591,0.88092,1.20568,0.15723,-1.11197,-1.2734,-0.30185,-0.22769,-0.05,-1.42385,-1.52274,1
NP08234,1.75043,0.71361,1.41148,1.45606,-2.15014,-0.47937,0.93717,1.19701,-1.00797,-0.19292,-2.00366,1.20568,-1.65013,-2.2087,-0.73151,2.02496,1.3319,1.46592,0.68408,1.02527,1
NP00816,1.75043,0.71361,1.41148,1.45606,-0.99717,-0.37156,0.93717,1.19701,-0.90023,-0.07833,0.88092,-2.74303,1.58144,-1.05753,1.73448,-1.25235,1.3319,1.46592,-3.9277,1.02527,1
NP09425,0.03777,0.71361,-0.33829,-1.52259,-0.47521,0.10999,0.93717,1.19701,1.24734,-0.48323,0.88092,1.20568,-1.53446,1.26815,-1.02994,-1.64015,1.3319,1.46592,0.68408,1.02527,1
NP04226,0.53976,0.71361,-1.83916,-0.8384,0.05453,1.77748,0.93717,1.19701,0.06941,0.21961,-0.62568,-0.0895,-1.2236,-1.31421,-0.30742,-0.49956,-1.29644,1.46592,0.68408,1.02527,1
NP05118,-1.1729,-1.72671,-0.8436,1.45606,-0.47521,0.10999,-0.38689,0.05695,1.24734,0.43352,0.88092,-1.15565,-0.0958,-0.53639,-0.61371,-0.98621,1.3319,-0.31933,0.68408,1.02527,1
NP06833,0.37735,0.71361,-0.79081,0.17061,-1.52691,-1.2628,0.93717,-0.27557,-0.08861,0.78494,0.88092,-0.26324,0.23676,-1.00308,-1.14774,0.61062,1.3319,0.03464,0.68408,-1.40617,1
NP02512,-1.82991,0.71361,0.20474,1.45606,1.33216,-1.52155,-0.53401,1.19701,0.09814,-1.30067,-0.58893,-0.05791,0.42472,0.02364,0.47792,0.08595,1.3319,1.46592,0.68408,-1.09807,1
NP07204,-0.92929,0.71361,-0.39862,1.45606,-0.53753,-0.83156,0.93717,-0.70309,1.24734,0.37241,0.88092,-0.6897,-0.15363,-0.59861,-0.15035,0.20001,1.3319,-1.32738,0.68408,-1.99737,1
NP07097,-0.16893,0.71361,-0.54946,-0.3408,1.33216,1.77748,-3.743,1.19701,1.24734,0.21961,0.88092,1.20568,-2.09836,1.26815,1.73448,-0.92538,-0.72644,1.46592,0.68408,1.02527,1
NP03243,-0.02128,0.71361,-1.3263,-1.05264,-0.53753,-0.83156,0.93717,1.19701,1.24734,0.37241,0.88092,-0.6897,1.58144,1.26815,-0.15035,0.20001,-1.54186,1.46592,-1.88396,-1.99737,1
NP07647,-1.1729,0.71361,-0.33829,-0.61033,1.33216,0.74249,0.93717,0.05695,0.21306,0.43352,-0.44195,0.06845,-1.28143,-0.53639,-1.37549,2.02496,-0.50477,0.35783,0.68408,-1.90577,1
NP02151,1.75043,0.71361,-0.47404,-2.16531,1.33216,1.77748,0.93717,-0.78226,-1.4461,2.20591,-1.41572,-2.37185,1.58144,-0.67639,1.73448,0.12397,-0.64727,1.46592,0.68408,1.02527,1
NP05505,1.75043,0.71361,1.41148,-1.25306,-1.11402,1.77748,0.93717,-0.41016,-0.21071,-0.19292,0.88092,-0.3975,0.11386,-1.1742,-1.77602,0.48135,-1.15394,-0.09617,0.68408,-0.66508,1
NP09430,-0.56756,0.71361,-1.69586,-0.23714,0.14023,1.77748,0.93717,-0.0143,0.14841,0.33421,-0.52462,1.20568,-1.3971,-0.6375,-0.73151,0.16199,-1.15394,1.46592,0.68408,-1.0148,1
NP08550,-0.45683,0.71361,-0.63997,-0.42374,0.33499,0.03812,-1.28798,-0.16473,-1.07261,-0.07833,0.18274,-0.44488,0.33797,-0.61417,-0.40166,-0.24863,1.3319,-1.01958,-0.12913,1.02527,1
NP05710,1.75043,0.71361,-1.71849,1.45606,-0.8881,-1.2053,-1.68336,-1.05936,-0.79967,2.20591,0.88092,1.20568,-0.47896,1.26815,1.73448,-0.14217,1.3319,1.46592,0.68408,-3.03822,1
