,Moran_CIDH920105.lag1,Moran_CIDH920105.lag2,Moran_CIDH920105.lag3,Moran_BHAR880101.lag1,Moran_BHAR880101.lag2,Moran_BHAR880101.lag3,Moran_CHAM820101.lag1,Moran_CHAM820101.lag2,Moran_CHAM820101.lag3,Moran_CHAM820102.lag1,Moran_CHAM820102.lag2,Moran_CHAM820102.lag3,Moran_CHOC760101.lag1,Moran_CHOC760101.lag2,Moran_CHOC760101.lag3,Moran_BIGC670101.lag1,Moran_BIGC670101.lag2,Moran_BIGC670101.lag3,Moran_CHAM810101.lag1,Moran_CHAM810101.lag2,Moran_CHAM810101.lag3,Moran_DAYM780201.lag1,Moran_DAYM780201.lag2,Moran_DAYM780201.lag3,y
peptide_pm_89,0.19126,-1.82867,0.99814,-0.85228,-0.47154,0.27509,-1.11504,-1.26544,-0.11991,-0.61469,-2.07796,0.71574,-1.1431,-1.07425,-0.26744,-0.97531,-1.54726,0.07277,-0.89289,-2.02141,1.46015,0.16157,-0.81961,-0.91205,1
peptide_pm_90,-3.1993,2.41344,-1.14219,-1.947,0.95056,-1.32907,-0.36499,-0.21263,1.32006,-1.5937,0.38513,-1.10623,-0.37311,-0.03226,0.62957,0.11564,-0.50771,1.2091,-0.4962,2.61839,-0.40722,-0.90365,0.55741,-0.80494,1
peptide_pm_91,0.74306,0.31259,0.22469,2.27639,0.4234,-0.25386,-0.71251,-0.40488,-2.09862,1.23144,0.28637,0.28372,-0.72566,-0.6802,-2.28897,-0.88885,-0.60551,-1.77426,0.22661,-1.11267,0.28226,-0.35679,-0.3253,-0.63579,1
peptide_pm_92,-0.46379,0.04919,0.29303,-0.20051,-0.42511,0.37768,-0.04488,0.38935,-1.35471,0.82495,-0.29455,-0.6458,0.27131,0.41651,-1.16847,-0.23258,0.29525,-0.89441,-0.69815,0.05958,-0.33116,0.61806,-0.75878,0.16947,1
peptide_pm_93,-1.55476,1.37969,-0.80732,-0.6421,1.50375,-1.10004,-0.46324,1.34825,-1.43935,-1.54178,1.32557,-1.66473,-0.47288,1.54466,-1.36656,-1.19737,2.0083,-1.87174,-1.54654,1.83379,-1.75243,-0.64091,-0.65127,-1.38829,1
peptide_pm_94,-1.08655,-1.38856,2.03347,-1.40701,-0.80894,2.51381,-1.00614,0.37102,0.47507,1.55014,0.81302,0.13543,-0.79706,0.22189,-0.28571,-1.22254,-0.03593,0.74213,-1.33797,-0.6347,0.46653,0.46726,0.61709,1.08058,1
peptide_pm_95,0.6232,-1.05838,0.63169,0.60267,1.09105,-0.58116,1.70961,0.82438,0.15199,0.58244,-1.30302,-0.01579,1.26013,0.76106,0.17787,1.06221,0.9635,-0.46169,0.45682,0.13195,-1.02662,0.17825,0.09973,-0.16571,1
peptide_pm_96,1.12261,0.36695,-0.55398,-0.22427,0.17871,-0.62146,0.77055,0.17391,0.02797,-0.60189,1.06313,-0.56361,0.42607,0.00158,0.25359,0.94128,-0.41907,0.39738,-0.12051,-0.48264,0.95239,-0.77621,-0.20959,-0.04586,1
peptide_pm_97,0.13672,-1.4732,0.11365,0.29152,-1.11183,0.11958,0.83521,0.4451,-0.26532,-0.33484,-0.76349,-0.72662,0.6973,0.58109,-0.05063,0.23796,0.06661,-0.15752,-0.5787,-1.33398,0.78778,-0.14528,-0.56835,-0.79313,1
peptide_pm_98,-0.54215,-0.48989,0.71008,-0.38184,-0.33929,0.18892,-2.79299,1.34957,1.05585,-1.10154,0.23384,0.4761,-2.98123,1.65819,0.91605,-2.75131,1.57284,1.08109,0.26917,-0.14421,-0.61889,-1.12692,1.59873,1.04718,1
peptide_pm_99,0.71965,-0.30947,-0.23665,-0.32422,0.37938,0.01753,1.58274,-0.33311,0.94091,1.54694,-0.4228,0.63512,1.31107,-0.41785,0.91812,1.63213,-0.22482,1.06787,0.89448,-0.68042,0.2729,1.1862,-0.65164,0.43661,1
peptide_pm_100,-1.79126,1.44108,0.18168,-1.90291,1.68046,0.00739,-1.80025,1.50943,-0.87392,-2.43202,0.78776,0.76327,-1.06845,0.93787,-1.00852,-2.20179,1.04317,-0.40026,0.11585,-0.6091,1.05366,-1.08014,1.50514,-1.05767,1
peptide_pm_101,0.47783,-0.31643,1.28325,-0.4319,-0.55618,0.94176,-0.1518,-0.94932,0.74675,-0.1307,-0.47018,0.31662,-0.31122,-0.78461,0.51223,-0.1913,-0.88272,0.71194,0.9101,-0.16845,0.21448,-0.41756,-0.05845,0.86035,1
peptide_pm_102,-0.39993,-1.5608,1.32041,-0.377,-1.76791,1.27454,-0.34686,-0.45955,-0.30841,-0.37363,-1.94255,1.34578,-0.56562,-1.19696,0.56668,-0.20751,-0.30097,-0.45652,-0.64337,-2.4904,2.3274,-0.1625,-1.37837,0.62236,1
peptide_pm_103,-0.20723,-0.87183,1.13679,-0.15126,-0.56747,1.75441,-0.38002,-0.05157,0.79419,-0.20205,-0.52745,1.23892,-0.47165,0.01238,0.42193,-0.24826,-0.16997,0.65585,0.24276,-1.13024,0.99801,0.5711,-0.5821,0.54462,1
peptide_pm_104,-0.63588,-1.43233,1.67911,-0.50893,-1.23546,1.77639,1.56898,-1.5645,-0.63634,-0.70037,-0.55528,1.67951,1.13981,0.11362,-0.71435,1.42032,-1.64642,-0.22364,-0.36222,0.26168,0.26147,-0.69244,-1.2067,2.00712,1
peptide_pm_105,0.47185,-1.03079,0.73961,0.83443,-1.56464,-0.49537,-1.22969,0.88329,0.42851,-0.52697,-1.49746,0.88105,-1.41141,0.70922,0.32941,-0.89326,0.35538,0.6385,-0.91357,-0.97619,0.8874,-1.75316,2.51413,-0.3895,1
peptide_pm_106,0.11665,-1.00106,0.35335,0.01543,-0.32389,0.727,0.44674,-0.95937,-0.10562,-0.48796,-1.14354,0.2362,0.63341,-0.94763,-0.54078,0.51173,-0.96879,-0.87087,-0.38271,0.14008,-0.06804,-0.0065,-0.37185,-1.00075,1
peptide_pm_107,-0.43873,0.02634,0.96181,-0.63465,0.79991,-0.69358,-0.02714,0.6211,0.86749,-0.38758,-0.07297,0.78433,-0.0556,0.90075,0.70911,-0.06791,0.43249,0.99743,-0.58337,0.89117,0.22153,-1.25538,-0.34095,1.20545,1
peptide_pm_108,1.03668,-0.19229,-0.17001,0.52263,-0.44687,-0.73156,-0.31028,0.3025,0.89144,0.42951,0.36038,-0.78254,-0.73648,0.13405,1.00418,-0.63006,-0.23607,0.79881,-0.87054,-0.83333,1.01579,0.96196,-0.51164,-1.52135,1
peptide_pm_109,1.76061,1.91756,1.65538,3.42273,2.76473,2.05043,-1.03504,-0.72785,2.20126,-0.3833,0.61943,0.92526,-0.41563,-0.40613,2.10828,-0.3809,-0.39609,1.28842,-0.28147,-0.41125,-2.05855,-0.6837,-0.2896,0.61986,1
peptide_pm_110,2.21253,0.49822,-0.71177,1.61185,0.55183,-0.20614,-1.65315,0.24041,0.24966,2.0026,0.76498,-1.7673,-1.86639,0.3034,0.19808,-1.38179,0.33649,-0.16072,0.69661,-0.56135,-0.61039,-1.28358,0.95831,-0.28998,1
peptide_pm_111,0.64534,-1.59369,0.29604,-0.80479,-1.81178,1.3925,0.3539,0.02144,0.38411,0.65593,-1.55626,0.19387,-0.1986,0.08728,0.51509,0.49356,-0.27293,0.42291,0.40185,-1.26926,0.20423,1.02493,-0.40529,-0.38449,1
peptide_pm_112,-0.55189,-1.55631,1.08936,-0.71539,-1.86804,1.29261,0.77328,0.33416,-0.18796,-0.66041,-2.003,1.25493,1.38831,-0.38281,-0.09904,0.5723,0.41644,-0.11753,1.00911,-1.80241,0.78983,-0.89884,-1.64648,1.25383,1
peptide_pm_113,-0.35141,-0.327,-0.60854,-0.17341,-0.24066,-0.43161,0.29541,0.31043,-0.28923,-0.65856,0.38681,-1.48443,0.01711,0.20972,0.39771,0.04818,0.10946,0.12544,-0.22288,-0.2331,0.27151,-0.75273,-0.38668,-0.41081,1
peptide_pm_114,-1.33159,-0.05979,0.03127,-1.52074,0.3009,-0.70487,-1.28409,1.08718,-0.0504,0.42067,0.54641,1.24554,-1.15613,0.91597,0.16814,-0.82045,0.02383,0.16585,-0.4255,-0.21025,1.05829,-1.47965,0.34912,-0.563,1
peptide_pm_115,0.63422,0.84482,-0.75348,0.63083,0.88101,-0.25991,0.99882,0.92169,-0.425,0.32406,1.01054,-0.86031,1.0927,0.95531,-0.19261,0.95399,1.08991,-0.47977,-0.74605,1.55366,-1.00177,-0.08356,-0.07201,0.21809,1
peptide_pm_116,0.23536,0.07493,1.21448,-0.28746,-0.12895,0.39405,-0.69659,-0.95301,-0.34117,-0.39206,-0.02239,0.98068,-0.64774,-1.01548,-0.35836,-0.58709,-0.21211,-0.4613,0.73905,0.45848,0.85367,0.03019,0.00591,-0.08302,1
peptide_pm_117,-0.05871,-0.39631,-0.1545,0.43165,-1.38458,-0.27376,0.59837,-1.93251,0.25387,0.61303,-1.56174,-0.55231,0.47775,-1.8605,0.44828,0.80866,-1.88466,0.11912,0.46791,-1.11614,0.38031,1.8069,0.91955,-0.72875,1
peptide_pm_118,0.17491,1.27847,-1.27773,1.24509,0.2554,-0.83016,-1.91788,0.73477,-0.10883,1.58759,-0.53975,-1.2045,-2.14295,0.92224,-0.40281,-1.89993,0.87584,-0.6087,-0.31217,1.13916,-0.04969,-0.03154,-1.37771,0.40872,1
peptide_pm_119,1.1162,0.55591,-0.5155,-0.39158,0.13164,-0.93959,0.72868,0.16841,-0.07003,-0.56104,0.79052,-0.74872,0.37437,0.00879,0.09355,0.76703,-0.28739,0.31539,-0.47555,-0.26314,1.15447,-0.37324,-0.04441,-0.50052,1
peptide_pm_120,-0.90519,0.95521,0.02107,-1.48769,1.10604,0.39992,0.5739,0.37509,1.90994,-2.19231,0.25699,1.15019,0.59498,-0.05911,2.05737,-0.88918,-0.44914,1.98038,-1.10952,0.94754,0.25841,-0.17469,1.00745,0.23887,1
peptide_pm_121,-0.70875,-0.91042,0.74415,-0.68718,-0.92766,0.59672,-1.30399,0.81457,-0.05164,0.0622,0.49428,1.43105,-1.28789,0.74727,-0.10985,-0.75139,-0.59562,0.2814,-0.53113,-1.10476,1.26893,-0.55284,-0.88611,0.5469,1
peptide_pm_122,-1.26579,-0.65473,0.98537,-1.24216,-0.96976,1.1815,-1.40292,-1.3598,1.21885,-1.31006,-1.00706,1.14415,-1.4395,-1.31751,1.22998,-1.29487,-1.30017,1.23156,-1.33749,-1.02847,1.25217,-1.18341,-1.21676,1.26558,1
peptide_pm_123,-0.32252,0.20494,-0.29092,-0.35663,0.06309,0.11468,1.11166,1.6086,-0.66145,-0.41805,0.58363,-0.73937,1.03298,1.63863,-0.4524,0.83713,1.46791,-0.90259,-1.2305,1.10252,-1.14035,1.89019,0.09518,-0.08359,1
peptide_pm_124,0.73041,0.3416,-1.02614,-0.08431,0.23404,-0.66775,0.63287,0.424,-0.12219,-0.61732,0.84638,-0.89594,0.26926,0.2803,0.1049,0.33248,0.32041,0.18677,-1.59535,0.90941,0.27892,0.01949,0.0515,-0.3057,1
peptide_pm_125,-1.60358,1.38205,0.09766,-1.83213,1.64336,0.02259,-1.75203,1.19782,0.21629,-2.35587,0.65224,0.86168,-1.37259,0.64201,0.23937,-2.21617,0.69568,0.49174,0.11585,-0.6091,1.05366,-0.72045,1.60179,-0.50146,1
peptide_pm_126,2.15598,0.97071,-1.51808,2.04743,0.51316,-1.21378,-0.60503,-0.1749,0.74517,2.2179,0.4357,-2.23898,-0.92288,0.01218,0.6459,-0.6614,0.06022,0.12085,0.91525,-0.24399,-0.93391,-0.87666,1.3628,-0.90345,1
peptide_pm_127,0.91497,-0.35347,0.30088,0.25978,0.08569,0.17952,2.0502,0.39331,-0.36913,0.40394,0.43139,0.23544,1.77977,0.52611,-0.81386,1.16571,-0.0375,-0.60855,-0.35675,0.33627,-0.11925,0.37969,-0.3625,0.40554,1
peptide_pm_128,-0.23265,-0.59215,0.12381,0.38513,-0.23338,-0.28153,0.12439,-0.27707,-0.1061,-0.19826,0.05737,1.14263,0.16677,-0.28109,-0.12663,0.04243,-0.21125,0.02079,-0.4783,0.34869,0.08238,-0.87985,0.1025,0.18795,1
peptide_pm_129,-0.53278,0.40109,-1.33089,0.58422,-0.28383,-0.72751,-0.67329,-0.29431,0.04443,0.27787,-2.07277,-0.89981,-0.73694,-0.55058,0.01165,-1.13138,0.04321,0.19735,-1.91947,0.68553,0.27243,-0.33015,-0.72404,-0.21293,1
peptide_pm_130,0.24876,0.304,-0.42373,1.6919,-0.0399,-2.01516,1.19236,-0.60152,-1.30556,0.3422,0.43935,-1.98581,1.04391,-0.93296,-0.70876,0.75382,0.27654,-1.30258,-1.42895,0.92168,-1.79926,0.37723,0.05498,-1.48957,1
peptide_pm_131,-0.54468,-1.00935,0.76091,-0.12161,0.69398,-0.99785,0.32996,-0.29344,0.46677,0.16553,0.71043,0.01034,0.47039,0.22377,0.2854,0.13935,-0.0635,0.58591,-1.16474,0.50882,0.34038,0.75976,-0.63317,-0.03664,1
peptide_pm_132,-0.80786,-1.77831,2.20489,-0.39536,-0.14451,-0.18361,-0.83944,-0.10801,-2.0227,-0.74174,-1.42299,1.57525,-0.93056,-0.49784,-1.38554,-0.75457,-0.07789,-1.89542,-0.54121,-1.00667,-0.96645,-0.09209,1.00151,-1.16054,1
peptide_pm_133,-0.04819,-0.5468,0.4665,0.31775,-1.0546,-0.48387,0.43378,0.71356,0.5141,-0.17771,0.44706,0.18699,0.62408,0.56189,0.75419,0.63807,0.31102,0.55213,0.05374,-0.28312,0.2961,-0.34929,0.89323,-1.35727,1
peptide_pm_134,-0.25792,-0.07099,-0.32371,0.38145,-1.2131,-0.44875,0.74204,0.14607,1.04186,-0.09697,0.05466,-0.05226,0.6085,0.18027,0.8238,0.45494,-0.3118,1.03414,-0.67818,-0.62355,0.34347,1.14546,0.10717,-0.9103,1
peptide_pm_135,0.1877,-1.20958,-0.13834,1.05398,-1.33264,-1.16636,1.03247,-1.14659,-0.56392,-0.20789,-1.4419,0.63879,1.14575,-1.0808,-0.69118,0.26869,-0.93171,0.1816,0.24439,-0.61997,0.30215,-1.1495,0.524,1.7921,1
peptide_pm_136,-0.39818,-1.73088,1.03906,-0.04435,-1.51692,-0.24287,1.0339,-2.00049,-0.40969,0.73334,-1.56651,0.10901,1.07719,-1.65463,-0.28019,0.85616,-2.49815,0.21571,0.55118,-1.55517,0.16648,0.46646,-1.49016,0.74899,1
peptide_pm_137,-0.56656,0.62853,-0.48494,-0.84238,-0.38605,-0.44876,-2.14096,0.68661,-0.63555,-0.96912,0.97305,-0.41792,-1.84457,0.34645,-0.19656,-1.70458,0.2207,-0.2618,-1.17843,-0.97816,0.85422,-0.63414,1.40317,-0.15945,1
peptide_pm_138,-0.38829,-0.06986,0.11357,-0.15458,-1.58232,0.24136,-2.11689,0.40717,0.86316,-0.30719,0.8754,-0.16558,-1.97025,0.32757,0.81724,-1.74688,0.50258,0.66227,-0.30581,-0.21263,0.52761,1.0023,1.21924,0.32052,1
peptide_pm_139,-0.73162,-0.78384,1.52266,0.85268,0.18942,0.30515,0.49811,-0.28824,0.288,-0.11685,0.17386,0.14405,0.6455,-0.74759,0.32874,0.39075,0.26392,-0.19251,-1.46776,0.85008,-1.61805,0.03373,1.1046,-1.01249,1
peptide_pm_140,-0.63131,-1.30497,0.99272,-0.67434,-1.34059,1.20813,0.61726,-0.39907,-0.39709,-0.67019,-1.55522,1.16655,0.83004,-1.73034,-0.59718,0.57959,-0.06974,-0.27089,0.37311,-3.2153,0.22951,-0.53403,-0.6387,1.17603,1
peptide_pm_141,-0.4008,-1.48212,1.17834,-0.116,-0.93702,1.56227,0.7027,-0.56725,0.70041,-0.12591,-1.08037,1.21677,0.64324,-0.42019,0.27424,0.62974,-0.78441,0.63723,-0.1276,-1.7281,1.21559,1.23186,-1.02042,0.44518,1
peptide_pm_142,0.2769,-2.1042,0.79212,0.35803,-0.39824,-0.24349,-0.6678,-1.49167,1.1746,-0.09736,-0.51814,-0.62738,-1.38097,-1.14673,1.69643,-0.70878,-1.63034,0.98039,-0.45397,-1.48591,-0.01763,-1.80968,1.47493,-1.8073,1
peptide_pm_143,1.57687,0.10044,-2.25954,1.71106,-0.03006,-1.64446,0.7796,0.86165,0.38716,1.38409,0.21175,-2.36701,0.36224,1.12726,0.03991,-0.01079,1.17095,0.0474,-0.80025,0.92517,-0.66124,-1.24104,0.94546,-1.94217,1
peptide_pm_144,-0.10343,-1.34208,1.04522,-0.20212,-0.3866,0.79274,-1.1828,0.70951,-1.40425,0.4834,-0.36089,0.05866,-1.11405,0.62348,-1.44266,-0.83937,0.67553,-1.28653,-0.1852,-0.06024,-0.40649,-0.98562,0.70049,-0.9884,1
peptide_pm_145,2.64026,1.66637,1.02909,0.63567,1.52703,0.83416,0.89658,1.26836,2.08278,0.82706,0.69971,-0.38869,1.4201,1.79462,2.23892,1.11017,1.24265,2.11499,-0.07017,1.25184,0.74608,-0.54275,-0.04227,0.60481,1
peptide_pm_146,-0.36077,-0.16336,-0.61637,-1.69927,0.34354,0.29471,-0.12286,0.56267,-1.06871,-2.05963,0.09586,0.8983,0.11311,0.50891,-1.20728,-1.32955,0.32835,-0.21761,-0.41689,-0.93292,1.05277,-0.80642,0.2244,0.44184,1
peptide_pm_147,-0.4767,0.04409,0.29307,-0.20602,-0.43319,0.37194,-0.0365,0.45932,-1.34754,0.46677,-0.17953,-0.22928,0.24468,0.37209,-1.179,-0.2243,0.32362,-0.8947,-0.69815,0.05958,-0.33116,0.53353,-0.80174,0.18671,1
peptide_pm_148,-0.94944,-0.67991,0.23634,-2.85037,2.95089,-2.75336,-0.86659,-0.63822,0.28085,-1.11064,-0.86987,0.12813,-0.38308,-0.46646,0.25543,-0.26373,-0.23107,-0.07161,1.82895,-1.09322,-1.68726,-1.15324,-1.06522,0.32005,1
peptide_pm_149,0.77992,0.20237,0.1336,0.58049,0.10664,0.50747,-0.22647,0.09328,0.45079,0.61905,0.54498,-0.74014,-0.22995,-0.0209,0.32709,-0.07989,0.34317,0.2982,0.2514,-0.09667,-0.55058,-1.49848,1.21625,0.7936,1
peptide_pm_150,-0.31365,0.8406,-0.41969,-0.58107,-0.15898,-0.20922,-2.05696,0.91942,-0.74683,-0.50091,1.44204,-0.39096,-2.05094,0.15527,-0.22387,-1.46824,0.76677,-0.35242,0.15641,0.31882,2.32396,-0.85501,1.30436,-0.1569,1
peptide_pm_151,-1.68961,2.76221,-1.88319,-1.55998,1.49782,-1.71522,-2.67466,1.34609,-0.88796,-1.92612,3.22801,-1.60106,-2.47239,0.49804,-0.29227,-2.16611,1.23849,-0.48132,0.12032,0.42466,2.29851,-1.79864,2.09095,-0.67638,1
peptide_pm_152,0.46143,-1.87484,0.81713,-0.32145,-0.23016,-0.41888,-0.19441,-0.05136,-0.12908,-0.62459,-1.77315,0.80432,-0.0795,-0.08931,-0.25564,0.07572,-0.92559,0.13684,-0.45251,-1.53166,0.57284,-0.77271,1.67885,-1.57491,1
peptide_pm_153,0.51456,-0.91716,0.00398,-0.36957,-0.74919,1.00544,-0.58939,-0.38372,0.19736,1.1705,1.65068,-1.2485,-0.70582,-0.65773,0.07994,-0.42719,-0.17298,0.30412,1.0911,0.35567,-0.78432,0.24028,-0.0191,-0.76546,1
peptide_pm_154,-0.21057,0.9285,-1.39584,-0.58971,0.08045,-1.15427,0.30999,0.3853,0.15971,-0.63016,0.18088,-1.11271,0.38991,0.09974,0.24565,0.3011,0.30608,0.19207,-0.01784,0.03485,-0.60229,-1.56729,0.75727,-0.09106,1
peptide_pm_155,-0.60194,-1.13935,1.49453,-0.36577,-1.71769,1.0337,0.07671,-0.00535,0.34637,0.21805,-1.19169,1.0937,-0.09376,0.34483,0.28214,-0.26419,-0.02545,0.20125,-0.80995,-0.93868,0.82535,0.631,0.55493,0.96619,1
peptide_pm_156,-0.28555,-1.32273,0.79388,0.35882,-0.60521,0.51336,-0.15784,-0.13506,0.38246,0.34605,0.06556,-0.09467,-0.13564,-0.15968,-0.38521,-0.16041,-0.39645,-0.29603,0.11483,-0.63634,0.16364,0.29701,0.36344,1.51669,1
peptide_pm_157,-1.89444,1.45149,0.1484,-1.68196,1.80205,0.00172,-1.44222,1.57999,-0.97428,-1.92915,1.20185,0.47858,-0.4171,1.08424,-1.36504,-1.71913,1.31407,-0.77872,0.34123,-0.60531,0.1629,-1.08014,1.50514,-1.05767,1
peptide_pm_158,-0.94919,-0.90081,1.38606,-0.87494,-0.72486,1.4516,0.23156,-0.73356,0.56396,-1.09478,-0.2673,1.41116,0.50246,-0.2757,0.31084,0.43992,-0.47082,0.50107,0.22269,0.42862,0.24001,-0.67609,-0.04115,1.00044,1
peptide_pm_159,-1.17159,-0.50962,1.04622,-0.656,-0.82504,0.69758,-0.35776,0.70957,0.27679,0.99769,0.32124,0.84518,0.17871,0.83911,0.27738,-0.53113,1.01714,0.47867,-0.5364,-0.21494,1.26044,-1.16707,0.83386,-0.4645,1
peptide_pm_160,0.21585,1.05867,-1.28611,-0.23474,0.27606,-1.29074,0.45012,0.4026,0.22194,-1.49146,1.40434,-0.7229,0.44208,0.04471,0.40837,0.65676,-0.03043,0.23622,-1.14211,0.64103,-0.11628,-0.76313,0.13795,-0.05408,1
peptide_pm_161,-0.84068,-1.39815,1.76608,-0.82453,-1.86465,2.02886,0.10361,0.67798,-0.65438,-0.8571,-1.92279,1.96735,-0.08195,0.697,-0.47933,0.1803,0.51715,-0.54405,-0.55606,-0.58278,1.04987,-0.61828,-2.07634,1.90413,1
peptide_pm_162,-0.32823,-1.4845,1.12017,0.8812,0.18642,-0.45981,-0.81418,0.02247,1.46226,0.99997,0.17769,-0.9424,-0.46843,0.28293,1.33614,-0.34428,-0.45841,1.68638,1.14665,-1.25299,0.46115,-0.53661,-0.08541,0.02064,1
peptide_pm_163,-0.52879,-0.37797,-0.7962,-0.34337,-0.75587,-0.06996,-1.63582,-0.02245,0.05688,-0.5066,-0.23411,-0.99538,-1.48901,0.05977,0.34971,-1.05997,0.09649,-0.37284,0.0215,0.44254,-1.5661,-0.01705,-1.08299,0.82564,1
peptide_pm_164,-0.70689,-1.11865,0.5694,-0.68841,-0.79272,0.17351,0.81729,0.21875,0.10257,-0.26286,0.28112,-0.71506,1.18419,-0.62751,0.44835,0.63607,0.21442,0.27329,0.33308,-0.09038,-1.28054,-0.85466,-1.11767,0.8004,1
peptide_pm_165,-0.52625,-1.11713,0.73728,0.11125,-2.12307,0.27253,-0.37089,-3.20978,1.88708,0.2349,-1.77165,-0.96123,-0.61738,-2.95344,1.93417,-0.38389,-2.92408,1.51261,2.24808,1.0253,1.4661,-0.29271,-2.22253,0.92844,1
peptide_pm_166,-0.37278,-1.74119,1.41665,-0.36726,-2.15401,1.70617,-0.05142,0.41932,-0.88548,-0.3563,-2.26798,1.63223,-0.26984,0.00886,-1.00338,0.07379,0.37274,-0.67947,-0.40267,-1.50796,0.42386,-0.15644,-2.13774,1.74507,1
peptide_pm_167,0.72614,-1.08062,0.63636,0.60284,-0.17003,0.98298,1.42792,-1.13794,-0.33524,1.95203,-0.4236,0.40388,1.12003,-1.23898,-0.57303,1.59405,-0.77169,-0.39762,0.75044,0.0861,-0.9464,1.05584,-1.53339,0.01751,1
peptide_pm_168,-0.15283,-0.91157,0.44964,-0.58224,0.61116,-1.33536,-1.22813,0.77371,-1.49561,0.4834,-0.36089,0.05866,-1.08873,0.58669,-1.37621,-0.64571,0.37242,-0.81142,-0.18101,-0.03758,-0.44544,-0.80469,0.55251,-0.51817,1
peptide_pm_169,-0.95886,-0.47542,0.64632,-0.45892,-0.50648,0.89818,0.61801,-0.08604,-0.36273,-0.27352,0.83851,-0.47732,0.71319,0.28273,-0.65832,0.54055,-0.11636,-0.40972,-0.06104,-0.00178,0.01437,0.64584,0.4902,-0.67311,1
peptide_pm_170,-0.68498,-0.94746,1.50441,0.8904,0.16751,0.2641,0.45609,-0.43439,-0.42974,-0.10618,-0.00565,-0.02103,0.45738,-0.89154,-0.133,0.23417,0.16444,-0.69139,-1.46776,0.85008,-1.61805,-0.05945,0.96766,-1.61601,1
peptide_pm_171,0.19287,-1.30147,-0.25467,0.34618,-0.9779,-1.17461,-0.21884,0.07268,-1.6786,-0.7671,-0.77283,0.42918,-0.79358,0.31792,-1.62796,-0.43929,-0.69033,-0.7819,-1.0197,-1.2578,0.55324,2.39458,-0.26309,-1.1748,1
peptide_pm_172,-0.21986,-0.34736,0.17251,-0.31933,-0.33225,0.12339,-0.04197,-1.01063,-0.25908,-0.25869,-0.46635,0.19393,0.18372,-2.03251,0.33777,-0.02798,-0.66222,-0.39953,0.41872,-2.41535,1.13114,-0.33367,0.10045,-0.23438,1
peptide_pm_173,0.01816,0.12347,-0.59047,-0.92485,-0.25512,-0.1499,0.36696,0.11545,-0.33127,0.57309,0.81312,-0.32093,0.05142,0.21192,-0.27361,0.47225,0.02318,-0.20119,0.37728,0.43551,0.41946,0.02437,0.09576,-0.24207,1
peptide_pm_174,1.41685,0.01242,-2.20923,1.12347,0.01189,-2.15535,0.24268,1.74362,-0.34292,1.24735,0.11407,-2.40038,-0.21941,1.89731,-0.69235,-0.69372,2.06767,-0.76337,-0.82172,0.98507,-0.73019,-1.1462,1.37947,-1.95978,1
peptide_pm_175,0.48265,-0.92386,-0.53606,-0.72047,-0.13047,-0.68657,0.98166,-0.59439,1.05047,1.70401,0.23636,0.56808,0.96803,-0.56212,1.0164,1.28901,-0.54114,1.11682,0.90904,-0.72025,0.26346,1.0955,-0.75981,0.4148,1
peptide_pm_176,0.25014,-0.12673,-1.73221,-0.02674,-0.47452,-1.95764,-0.10516,0.04509,0.14685,-0.3563,0.3465,-1.34695,-0.0239,-0.14319,0.24383,-0.10374,-0.09406,0.60272,-0.33292,0.08631,-0.51382,-1.21304,0.5522,-0.63856,1
peptide_pm_177,0.02632,-1.78635,0.79516,1.01743,-0.02012,1.77617,0.50248,-2.87359,-0.32347,0.18944,-1.97976,0.33186,0.43407,-2.8645,-0.41451,0.2474,-2.69173,0.028,-1.2969,-0.42789,-1.17873,-0.00466,-2.69749,0.5904,1
peptide_pm_178,1.97283,1.40638,-2.07846,1.98102,0.97371,-2.06918,-1.5306,0.91643,0.53446,1.67106,0.44936,-2.66125,-1.52453,1.18059,0.24964,-2.45033,1.8321,-0.26179,-0.80005,1.13105,-1.07016,1.23938,0.05892,-2.52963,1
peptide_pm_179,0.68331,-1.63905,0.04817,-0.77301,-1.65976,1.54789,0.71893,-0.42823,0.16431,0.88252,-1.65285,-0.12428,0.1634,-0.22194,0.69152,0.85247,-0.68734,0.05312,0.51324,-1.14817,0.20324,1.4586,-0.9646,-1.31748,1
peptide_pm_180,-0.96517,-0.58977,0.39207,0.28301,0.17639,-0.65516,0.6904,0.91273,-1.18643,-0.95591,-0.69534,0.71858,0.34422,0.92738,-1.47639,0.1943,0.76364,-0.97074,-1.2705,0.53212,-0.38834,-0.84759,1.57482,0.10973,1
peptide_pm_181,-0.98713,-0.82371,0.44474,-2.4872,2.97968,-2.72136,-0.33788,-2.03782,0.41145,-1.17385,-1.19215,0.99994,-0.05727,-2.13703,-0.1346,-0.94167,-1.72341,1.27704,0.63133,-1.77313,-0.11501,-1.25984,-0.85685,0.14149,1
peptide_pm_182,-1.30222,-0.13527,0.10234,-1.56509,0.34708,-0.75549,-1.42214,1.24894,-0.32376,-0.9507,0.08276,1.27385,-1.28419,0.98703,-0.34651,-0.88625,0.35133,-0.24496,0.00874,-0.06961,0.96456,-1.6786,0.53567,-0.67559,1
peptide_pm_183,-0.22488,-0.30828,-0.01989,1.38415,0.17181,0.43403,0.25181,-0.3172,-0.27567,0.01716,0.4579,-0.10646,0.17587,-1.08665,-0.19385,-0.77914,-0.19818,-0.30926,-0.67673,-0.26132,0.4262,-1.5135,0.28719,1.45583,1
