,MSW__1,MSW__2,MSW__3,MSW__4,MSW__5,MSW__6,MSW__7,MSW__8,MSW__9,MSW__10,MSW__11,MSW__12,MSW__13,MSW__14,MSW__15,MSW__16,MSW__17,MSW__18,MSW__19,MSW__20,MSW__21,MSW__22,MSW__23,MSW__24,MSW__25,MSW__26,MSW__27,MSW__28,MSW__29,MSW__30,y
peptide_pm_68,0.73466,-0.23083,-1.21854,-0.97112,-0.28049,0.43548,0.56312,-0.42434,-1.43584,-0.61396,-0.70727,-0.48638,-1.40286,-0.02587,0.60276,1.18008,1.81672,1.07951,1.46101,1.47303,-0.26117,-0.90042,0.01016,0.35911,-0.31905,-0.96801,-1.83086,-0.20961,-0.89564,0.49424,1
peptide_pm_69,-0.18554,0.26778,0.22257,0.50367,-0.0578,0.11222,-0.54086,-1.81857,-1.53446,-1.64874,-0.49431,-0.8464,0.18803,0.13746,-0.81103,0.43607,1.26669,0.6605,0.82723,0.31301,0.2033,0.00303,0.71453,1.71535,2.14742,-0.16699,0.74936,0.01914,-0.67807,-2.01995,1
peptide_pm_70,0.43118,0.83768,0.2579,-0.09457,0.39229,-0.32696,-0.83045,-0.98692,-0.76938,0.22111,1.18247,0.87396,0.19777,0.41559,0.55658,-0.70205,0.22307,-0.16871,-0.65577,-0.9992,-0.38392,-0.22343,-0.12624,-0.15738,-0.81494,0.08663,0.7732,1.20917,1.13751,0.43481,1
peptide_pm_71,0.37307,-0.18761,-0.13531,0.16652,-0.81541,0.16896,-0.02545,0.38035,-0.08571,-0.05284,0.84265,0.42684,-0.36009,1.34844,0.24797,-0.92309,0.23074,0.37113,-0.30429,-0.11614,-1.15348,0.12126,-0.06744,0.33714,-0.48905,0.22151,-0.11623,0.26245,-0.13059,0.08474,1
peptide_pm_72,1.14805,1.10072,1.16081,1.41348,0.77437,-0.49374,-1.17634,-0.48679,-0.00014,-0.56517,0.6752,0.90368,-0.04576,0.16702,0.17815,-0.53957,0.7344,0.42412,0.36469,0.31802,-0.4887,-0.07465,-0.03929,-0.15257,-1.05532,-0.95029,-0.14698,-0.26823,-0.08836,-0.04426,1
peptide_pm_73,1.46514,-2.61937,-0.09925,-1.67151,-0.76986,2.41727,1.19855,2.08803,0.39544,2.42002,-1.09564,-0.10533,-3.16828,0.65197,-2.23565,0.54273,0.2325,1.07285,0.80262,1.74775,-0.76401,0.25717,-1.12769,0.78797,-1.93017,-0.63413,-0.49661,-0.40639,-1.25099,-0.12174,1
peptide_pm_74,1.75838,-1.55077,-1.23914,-1.85527,-1.36738,2.40131,1.28344,1.88063,1.16682,1.0576,-1.98418,-0.79048,-0.44618,-1.32377,-0.84792,1.09576,1.76871,1.9622,2.25841,1.84447,-0.3433,1.21196,1.53614,0.1921,0.89212,0.20078,-2.42563,-1.91996,1.35347,-1.82697,1
peptide_pm_75,0.63423,-0.73336,-0.23609,-1.1149,0.00648,0.63922,-0.45189,-1.4529,-0.63117,-0.42223,-2.11747,-0.92498,-0.49982,-1.45308,-1.43072,-0.3919,0.46939,-0.1921,0.8423,0.66934,0.40733,1.553,1.77476,0.74189,0.60574,-1.73498,-0.86561,-1.65416,-0.2441,0.17164,1
peptide_pm_76,-1.54774,0.41272,-0.48796,-0.07042,0.36941,-0.29502,-0.00255,-0.01488,-1.0035,-1.24265,-0.54853,-1.50312,-2.71808,-1.94232,-0.37407,-0.56908,0.72422,0.2356,0.29848,0.43533,1.48504,0.93982,1.79135,1.46344,0.94861,0.97726,-0.27492,-1.42787,0.47383,0.94144,1
peptide_pm_77,-0.5696,0.29033,-0.18714,-0.2904,-0.07446,-0.16426,0.35812,-0.81497,0.13461,-0.15554,0.75894,-0.1089,-0.44436,0.25139,0.05723,-0.56413,-0.31006,-0.36499,-0.18933,-0.75155,-0.03414,0.74432,0.97717,-1.08471,0.74964,3.08658,-2.24994,0.43671,-0.2694,0.25313,1
peptide_pm_78,0.21408,-1.12735,-0.5278,-0.73262,0.09258,0.33301,0.32232,-0.11345,-0.26574,-0.18614,0.12128,-2.05535,0.97679,-0.12805,-0.31631,-0.10705,0.87067,0.35739,0.30464,0.92808,-0.98047,0.65674,0.50335,-0.46201,-0.09312,0.45875,-1.87847,0.06611,-0.01116,-1.82808,1
peptide_pm_79,-0.40479,0.44347,-0.05383,-0.10814,0.09859,0.49763,0.60682,0.54809,0.1458,-0.2274,0.29472,-0.55461,0.45536,-0.1133,-0.35864,-0.97618,-0.01853,-0.13186,-0.41996,-1.35567,-0.37024,-0.24581,-0.49706,-0.52338,-0.27372,-0.06292,0.54312,-0.00516,0.87709,0.47852,1
peptide_pm_80,-1.10523,-0.26734,-0.39296,-0.24486,-0.99051,0.60238,0.34952,0.36624,0.40647,0.56861,-0.38005,-0.78453,-0.68344,-0.76584,-1.27219,-1.96664,-0.58935,-0.06986,-0.75239,-0.47947,1.89922,0.21038,0.79059,1.18023,1.95637,1.33808,-0.57435,-1.43361,-0.95278,-2.01035,1
peptide_pm_81,1.26006,0.67338,0.83317,1.14245,0.89068,-0.90525,-1.19296,-1.54484,-1.22125,-1.56337,-0.57711,-0.55799,0.44482,-0.7513,-0.61051,0.05871,1.10042,0.93503,1.30946,0.7264,-0.33436,0.43587,0.68129,0.55184,1.45942,-1.34356,-0.40867,-0.44525,-1.13169,-1.54481,1
peptide_pm_82,0.73538,1.41145,1.50322,1.28443,0.91491,-1.25331,-0.75087,-0.23143,-0.53956,-0.40927,0.70549,1.42071,0.45728,0.40373,0.16719,0.45739,0.88551,0.1622,0.4459,0.75019,-0.36644,-1.5608,-1.07161,-0.43576,0.16874,-1.06857,0.116,-0.0267,-0.48332,-0.5103,1
peptide_pm_83,-1.17935,-0.97338,-0.84662,-0.76452,-0.91556,0.92373,-0.32167,0.65943,-0.16599,0.48657,-0.70505,-0.59319,-0.38572,-1.08282,-0.87342,-1.00865,0.04663,0.43942,0.04738,0.35033,1.01211,1.07411,1.24815,1.82657,0.73939,0.60261,-1.44657,-0.44714,-2.20568,-0.82556,1
peptide_pm_84,0.44462,-0.82641,-1.09945,1.83055,-0.84341,1.1655,-0.15738,-0.22616,0.56722,-0.43215,-0.93069,-1.1845,-0.93829,-0.31707,-0.1035,-1.61782,0.18454,0.21008,0.22655,0.09656,0.35621,-0.24837,-0.39104,-0.26498,-0.34707,-1.03643,0.6975,0.61258,0.25204,-0.44991,1
peptide_pm_85,0.59662,0.52368,0.78771,0.35375,0.43381,-0.8689,-1.10975,-1.64,-0.85987,-1.0161,0.81176,1.26656,1.16797,1.04887,1.55729,0.09062,0.75243,-0.01018,0.4295,0.89257,-0.75333,-1.81926,-1.72865,-0.48727,-0.2575,-0.2259,0.79846,0.62139,0.419,0.82364,1
peptide_pm_86,1.19158,-0.41528,0.05691,-0.31737,1.18067,0.19525,-1.05441,-1.10804,-0.57276,-0.94015,0.06149,-0.02031,1.12749,0.14038,0.07535,-0.0166,0.46004,0.68637,0.579,-0.10006,-0.27887,-0.66901,0.00253,-0.49556,-0.7643,-0.16256,0.39234,-0.52371,-0.03771,0.50824,1
peptide_pm_87,0.85398,-0.87143,-2.50006,0.30962,0.31233,1.14014,2.07922,-0.19516,0.82321,2.56205,-0.71723,-3.1321,-0.70658,1.02061,-0.51432,0.83423,1.38708,0.69995,1.54253,1.93665,-0.09759,-0.18567,0.92774,1.15181,-0.78768,0.67932,-2.73311,-0.74045,-2.24426,2.48641,1
peptide_pm_88,-1.85086,-0.22963,-0.45475,-0.52265,-0.49259,0.04331,0.67157,0.73814,0.92396,0.28509,0.70645,0.60304,0.71372,0.61558,0.42452,0.19517,-0.86717,-1.10233,-1.07095,-0.58564,-0.28409,-0.92078,-0.13536,-0.93743,-0.25261,0.77699,0.96213,1.64491,1.39055,1.80657,1
peptide_pm_89,1.52982,2.51226,2.49175,2.77013,2.57105,-2.50603,-2.63592,-2.12593,-2.87272,-2.83132,1.42596,1.31868,1.96086,1.22408,1.32125,0.85028,1.2871,1.10484,1.98901,1.79715,-1.2034,-0.92285,-1.50518,-0.70782,-0.15628,-0.35806,0.01581,0.15937,-0.09318,0.63836,1
peptide_pm_90,0.00901,-1.49035,-1.20307,0.07367,-2.87692,1.14207,0.59169,1.28254,1.15142,0.40465,-1.70578,0.13755,-1.43298,-1.97466,-1.61685,-1.07946,-0.26745,0.79894,-0.07552,0.27093,1.53167,3.70067,1.09148,2.8901,2.19134,0.79093,-1.75934,0.90495,-0.81447,0.71563,1
peptide_pm_91,1.28646,-1.33795,0.20449,-1.97971,0.143,2.74292,1.99118,2.11319,1.82288,2.53908,-1.61178,-3.75339,-2.48032,-1.42484,-0.20898,0.57816,1.38449,1.71785,1.86387,1.54639,0.00425,0.81987,0.97159,0.00583,0.46479,1.05047,0.85129,-1.34769,-1.51811,-1.70963,1
peptide_pm_92,-1.34452,0.32117,0.58289,0.22723,-0.07906,0.06489,-0.3745,0.63301,-0.1758,0.32264,0.26729,0.48404,0.07607,0.29334,-0.08488,-0.8866,-0.83011,-0.93734,-1.40001,0.04609,0.60854,0.29904,-0.0637,0.35615,-0.32202,-0.03522,-0.45337,-0.4212,-0.03464,-0.23815,1
peptide_pm_93,1.32051,1.41754,0.60999,1.07105,0.99825,-0.65605,-0.68442,-0.97433,-0.12148,0.08958,0.20084,0.49919,0.5335,-1.20706,-0.71567,-0.72779,-0.16461,-0.28618,0.00044,0.25462,-0.85637,0.70416,1.34394,-0.11223,0.42296,0.44588,-1.45813,-1.36737,-0.55314,-0.19365,1
peptide_pm_94,1.71324,2.44217,2.02892,2.09003,1.98182,-1.52451,-2.22129,-0.97882,-1.63658,-1.70862,1.48443,1.05571,1.86193,1.74499,0.73621,0.77037,-0.69811,0.17334,1.67097,-0.38303,-0.3474,-1.30443,-0.95478,-1.07824,-0.46409,0.24978,0.50259,0.96184,0.70628,0.46765,1
peptide_pm_95,1.6766,-0.02371,0.00378,-0.16789,-0.37313,0.41251,0.31218,0.96491,0.68855,1.15913,-0.68493,0.94107,-1.20924,0.69426,-1.02236,0.96578,1.98785,1.70984,1.65288,1.88729,-1.85068,-1.3058,-1.00716,-0.75716,-0.94616,0.58565,-0.19367,0.30286,-1.22104,-0.15236,1
peptide_pm_96,0.47343,0.20456,0.53627,0.54681,0.99343,-0.75512,-0.10104,0.01333,-1.02604,-0.00628,1.33221,1.4584,0.8581,1.1442,1.25478,-0.36435,-0.33287,-0.56005,0.18551,-0.53447,-0.50815,-0.98261,-0.24401,-0.9177,-0.81847,-0.00605,0.87242,1.17028,1.06107,0.72741,1
peptide_pm_97,-0.10602,-0.07975,-1.02105,-1.28117,-0.98038,0.28608,0.61562,-0.29417,0.647,0.19012,0.04026,-1.22013,-0.70615,0.44721,-0.50773,0.48587,0.33801,0.16217,0.6164,0.80677,0.42504,0.88557,0.97208,-0.20385,-0.31465,1.6421,-1.92171,-0.16381,-2.41985,0.44246,1
peptide_pm_98,2.05385,1.36693,1.23342,1.09885,0.66842,-0.85716,-1.78542,-1.7942,-1.79898,-0.97101,0.64265,-0.21304,1.94206,1.47374,0.15494,-0.58938,0.65697,0.36589,0.06025,0.49429,-1.05389,-0.26831,-0.47114,0.6656,-0.32896,0.06405,-0.89997,0.26793,-0.82821,-1.05455,1
peptide_pm_99,0.85197,1.21959,1.47161,1.42413,1.52252,-0.73032,-0.48743,-0.29278,-0.15666,-0.22106,0.86424,0.63203,0.50663,1.25846,1.22071,-0.74394,0.15473,-0.13695,-0.35181,-0.38229,0.07789,0.11328,0.06534,-0.32037,0.0939,-0.45358,0.32869,0.11576,0.34968,0.36174,1
peptide_pm_100,0.75737,-1.75789,0.21852,-1.07468,-1.64602,2.41836,0.85303,2.18087,1.47725,1.13169,-1.83932,0.08195,-0.81585,-1.2702,0.09571,1.78426,2.53086,2.94281,2.64967,2.16072,-1.17916,0.26713,0.32342,0.54376,1.19303,-0.28808,0.15697,-1.20269,-0.70722,-0.79492,1
peptide_pm_101,0.90122,0.78149,0.31697,0.678,0.16575,0.24136,-0.34173,-0.65602,-0.02301,-0.87279,0.48544,-0.65023,0.28106,1.01546,-0.39892,-0.08994,0.64312,0.28918,0.36293,0.10678,-0.26712,-0.86577,-0.75064,-0.95331,-1.24443,0.41091,0.19084,-0.07138,0.34041,-0.13848,1
peptide_pm_102,0.26064,0.27415,0.13461,0.09877,-0.28557,-0.04385,0.14828,-0.9946,-1.65522,-0.01378,-1.91161,-2.42733,-0.89822,-0.10283,-1.75832,-0.76165,-0.06533,-0.20784,1.02304,0.6535,0.692,2.15228,2.21453,0.98635,1.19569,-1.86023,-0.86807,-1.53261,-0.30321,-0.36535,1
peptide_pm_103,1.5591,0.19721,0.37333,0.92986,0.74757,-0.44956,-1.19431,-1.20816,-0.65808,-1.11816,1.38444,1.06133,0.76263,0.90948,2.42388,0.14373,1.25041,1.12329,1.12745,1.04073,-2.66147,-1.10643,-1.41877,-1.19661,-1.49339,1.65862,0.67783,0.32712,0.40805,1.15405,1
peptide_pm_104,-1.12194,-0.44825,-2.21008,-0.86575,-0.75572,2.09113,0.91972,-0.25462,1.95361,2.18786,-2.91499,-1.52693,0.61936,-1.84756,-1.7919,-1.53865,-0.30911,-0.82806,0.1021,0.37403,1.0904,2.29682,2.35352,1.41059,1.2407,-0.49466,-0.66368,-1.07564,0.66126,-0.09038,1
peptide_pm_105,0.32988,1.14522,1.10457,1.00207,0.74792,-1.0098,-0.5584,-0.1189,-0.20531,-0.08432,0.74954,1.07207,0.07625,0.22939,0.37861,0.1675,0.52209,0.2895,0.44688,0.15451,0.05349,-1.43162,-0.08807,-0.18063,0.34915,-0.46314,-0.6705,0.44109,-0.54176,-0.97513,1
peptide_pm_106,0.73603,-1.20268,-0.11873,0.00462,-1.63328,1.00084,0.00554,-0.35618,-0.2702,-0.23884,-1.20568,-0.1482,-1.53294,0.24455,-0.37367,-0.29732,0.61257,0.46769,0.52569,0.94392,-0.90811,0.28761,0.2494,1.17327,0.14845,-0.17472,-1.01645,-0.81826,-2.14115,-0.75939,1
peptide_pm_107,1.33644,1.22904,1.7695,1.73129,1.50025,-1.38924,-1.62111,-2.15494,-2.38971,-2.1347,1.38446,1.48777,1.70804,1.6984,1.58042,0.59739,0.82929,0.92333,1.40485,0.73535,-1.15729,-1.2964,-0.97739,-0.87942,-1.24437,-0.21152,0.97849,0.86953,0.58114,0.47158,1
peptide_pm_108,0.75807,-0.38327,-0.25019,0.39105,-1.31235,0.5557,-0.0116,0.17227,-0.20027,-0.46802,-0.08087,-0.53211,-0.32937,0.27759,-0.62976,0.21417,1.49761,1.43366,1.67223,1.18504,-1.15088,-0.66956,-0.53647,-0.49858,-0.6535,-1.07855,-0.39477,-0.3243,-0.08305,-0.37712,1
peptide_pm_109,0.43318,-0.82425,-1.10765,1.8246,-0.83065,1.34427,0.00059,0.00887,0.73376,-0.66676,-0.7644,-1.06031,-0.74085,-0.16941,-0.34003,-1.92336,-0.1642,0.05942,-0.01716,-0.60771,0.35012,-0.19276,-0.36975,-0.23511,-0.15501,-0.80727,1.00544,0.44241,0.13438,0.01161,1
peptide_pm_110,-0.49686,-1.18172,-1.39578,0.03542,0.11768,1.13504,0.84253,0.62793,-0.12097,0.8242,-0.45054,-0.65573,-0.21027,-1.984,-0.03145,-1.3889,-0.53437,-0.1439,-0.60427,-0.44797,1.54624,-0.1924,0.42563,0.23059,1.11559,0.43902,-1.65573,-1.59439,0.01028,-0.79338,1
peptide_pm_111,0.40918,1.99428,2.00733,1.91281,1.94239,-1.45562,-1.27889,-0.87851,-1.24149,-1.43594,1.18659,1.41998,1.46569,0.67719,1.55531,-0.55676,0.21803,-0.20781,-0.33363,0.15243,-0.37337,-1.08639,-0.90091,0.15328,-0.51699,-0.16625,0.07556,0.65588,0.32283,0.21808,1
peptide_pm_112,0.00748,1.06104,1.32295,1.1077,1.1217,-0.36321,-1.18299,-0.72192,-0.48298,-0.67032,-1.80951,-1.34582,-1.55126,-1.94424,-1.5621,-1.00481,-0.02045,-0.57496,0.36457,0.64332,0.85323,2.02466,2.26998,1.25825,0.96324,-1.87002,-0.94911,-1.31262,-0.14444,-0.06292,1
peptide_pm_113,0.42241,-0.09239,-0.2355,-0.83247,-0.03843,0.55622,0.00471,0.08742,0.48864,0.28133,-0.56363,-0.17162,0.06637,0.50652,-0.24726,-1.15008,-0.05626,-0.27491,-0.38128,-0.22063,-0.14677,-0.7445,-0.87318,-0.69778,0.0157,-0.64153,0.11785,0.57494,0.32929,0.35958,1
peptide_pm_114,0.57804,-1.49967,-0.31545,-0.95795,-2.62442,0.95992,0.36536,2.09805,-0.84659,1.80381,-0.69161,-0.5021,1.49517,-1.43357,-0.56195,1.82209,-2.35471,-1.1285,-1.25706,-0.52913,1.13371,0.63148,-0.83956,1.03753,0.10303,0.50001,0.15652,-0.09799,-0.54822,-0.03494,1
peptide_pm_115,0.75244,0.08439,0.51878,0.30199,0.53341,-0.38342,-0.79408,-1.06045,-0.5073,-1.005,0.4786,0.65663,1.27585,0.35958,-0.14743,-0.14575,0.42809,0.64452,0.52945,-0.16496,-0.45298,-0.80026,-0.13646,-0.67145,-1.00271,0.14753,0.71062,-0.49412,0.07892,0.60819,1
peptide_pm_116,0.06026,-0.27147,-0.12578,0.20642,0.17671,-0.36531,-0.8285,-0.28781,-1.06446,-0.96546,-1.19647,-1.48355,-1.51092,-0.49613,0.01535,-0.7211,0.59949,0.3937,0.76628,0.58229,0.59141,1.07976,1.74708,1.34773,0.46844,0.36308,-0.49048,-2.55881,-1.59716,-0.01955,1
peptide_pm_117,0.1343,1.83069,1.96808,1.7589,1.85992,-1.18249,-0.71809,-1.01839,-0.91062,-1.14368,0.70339,0.28679,0.86461,0.25819,0.75372,-0.88385,-0.60916,-0.06654,-0.21442,0.08477,0.31584,0.62684,-0.41871,1.02648,-0.34612,-0.69461,-0.44188,-0.75329,-0.68756,0.57531,1
peptide_pm_118,0.15558,-0.31174,-0.74536,-0.64366,-1.2261,-0.05347,0.6627,0.03207,-0.71366,0.82536,0.35932,-1.64771,1.14661,-1.54897,0.18709,-0.28902,0.82407,0.40422,0.19501,0.26428,-0.32019,-0.62877,-0.25188,0.28818,1.07131,1.14017,-2.0385,0.42502,-1.37722,-2.01703,1
peptide_pm_119,0.90266,0.72204,1.0725,0.83669,0.94717,-0.66189,-0.85053,-0.61604,-1.1974,-0.2622,1.2721,1.38766,0.6158,0.86617,0.91153,-0.81212,0.16855,0.21764,-0.0028,-0.06008,-1.07104,-0.207,-0.43277,-0.51513,-0.87738,-0.03012,0.13704,0.93024,0.63042,0.45857,1
peptide_pm_120,0.69628,0.20407,-0.1895,0.02127,-1.42186,0.99345,0.2865,0.12379,-0.46004,-1.16507,-1.34897,-0.36153,-0.15511,0.06942,2.02764,1.44334,2.53529,2.62134,2.19866,1.77689,-0.8645,0.19233,0.57116,1.16821,1.83518,-0.43842,0.34815,-1.2837,-1.26149,-1.38739,1
peptide_pm_121,0.39944,-1.60869,-0.6449,-1.01109,-1.63244,0.9776,1.02846,2.41155,-0.63226,0.91879,-0.89966,-0.43124,1.12238,-1.58647,-0.1616,1.87644,-1.70158,-1.89481,-0.27434,0.28914,1.33279,0.28766,-0.64064,0.87213,0.27779,0.30475,0.09254,-0.30103,-0.76585,-0.23614,1
peptide_pm_122,0.23519,2.16362,2.20263,2.01238,2.04619,-1.65155,-1.94893,-1.76413,-1.80621,-1.9206,-0.96961,-1.47777,-1.37025,-1.34314,-1.02222,-0.43987,0.71092,0.6775,0.94793,1.14661,0.79963,1.81324,1.50001,1.11916,0.91242,-2.5481,-1.30499,-1.13399,-0.48023,-0.46745,1
peptide_pm_123,-0.39401,0.13087,-0.57273,-0.18752,-0.34857,0.97534,0.20926,-0.28648,-0.14016,-0.12972,-1.25581,-0.90613,0.29119,-0.4039,-0.30367,-0.88752,0.10458,-0.2075,0.22706,-0.03369,-0.13265,0.95633,1.03643,0.66011,0.49095,0.00439,-0.35847,-0.63153,-0.43473,-0.5592,1
peptide_pm_124,0.77342,0.68743,0.89884,0.66306,0.73148,-0.57328,-0.66792,-0.62934,-1.0755,-0.21225,1.21424,1.44493,0.46049,0.56126,1.03369,-0.93933,0.04737,0.2343,0.02339,-0.02423,-0.77179,-0.28197,-0.24835,-0.5897,-0.63825,0.20093,-0.03387,0.68815,0.57533,0.33893,1
peptide_pm_125,1.61744,-1.63637,0.39538,-0.87156,-1.63728,2.82209,1.96005,3.56273,3.04126,1.92686,-2.11469,-1.66931,-2.07485,-1.32601,-0.70669,2.18165,2.82281,3.26809,2.89597,2.34911,-1.48983,-0.87672,-1.07793,-1.02605,-0.66298,-0.11219,0.34815,-1.0022,-0.77706,-1.04417,1
peptide_pm_126,-1.00486,-0.23064,-0.40229,-0.27379,-0.8273,0.49129,0.26079,0.09793,0.62993,0.30093,-0.15542,-0.70933,-0.07801,-1.65029,-0.55819,-1.68917,-0.46966,0.18697,-0.52099,-0.19825,1.43635,0.22621,0.49461,0.47116,1.50437,0.95204,-2.22697,-0.95004,-0.57947,-1.22338,1
peptide_pm_127,-0.00208,0.83899,0.27386,-0.08754,-0.042,-0.06124,-0.50078,-0.79281,-0.70045,-0.587,-0.48567,0.25623,0.45367,0.17592,-0.45514,-0.14483,1.01437,0.69831,0.9665,0.60238,0.02909,0.21502,0.35837,0.07459,-0.14713,-2.11147,-0.50484,-0.46408,-0.67844,-0.66653,1
peptide_pm_128,0.1383,0.0041,0.069,0.28111,0.02205,-0.13818,0.10833,-0.0714,-0.61394,-0.51123,0.92589,0.77162,0.30538,0.40817,1.33194,-0.34208,-0.35978,-0.08635,-0.47638,-0.37084,-0.38598,-0.99637,-0.58934,-0.25947,-0.04035,1.01702,0.66471,0.90444,0.70924,0.1566,1
peptide_pm_129,0.13711,-1.45758,-1.36842,-1.70088,-0.5369,1.50054,0.13993,0.72415,0.97759,1.43187,-1.17321,0.78162,-2.01014,-1.78619,-1.27752,-1.37014,-0.34282,0.42764,-0.24651,-0.14672,1.33703,1.99367,0.82442,2.36095,0.94236,0.48988,-1.52071,-0.81652,-1.12547,-0.09826,1
peptide_pm_130,0.40988,-0.77687,-1.01781,-2.05751,-1.76161,1.47128,0.36604,0.01473,0.26809,-0.69459,-2.12078,-0.5987,-1.49454,-0.73722,-0.24793,-0.41589,0.64695,0.68488,0.74572,0.52098,-0.17475,0.46358,0.55889,0.59468,0.53027,-1.21879,-0.82704,-0.88285,-1.04323,-1.05488,1
peptide_pm_131,0.65254,0.29927,0.82883,0.42314,0.80729,-0.37226,0.15698,-0.18305,-0.5304,-0.32696,0.81485,1.0339,0.59702,0.51556,1.60126,-1.11709,-0.77304,-0.69141,-0.45272,-0.53502,-0.09562,0.47267,-0.3502,-0.45135,-0.50582,0.01605,0.30597,0.47523,0.54064,0.50532,1
peptide_pm_132,0.47192,-0.45163,0.03869,-1.07858,0.23093,0.04922,-0.5712,-1.52157,-0.71377,-0.36761,-1.6284,-1.07434,-0.55653,-1.49755,-1.67842,-0.12135,0.42614,0.13625,1.28939,0.71685,0.41631,1.95201,1.76667,0.61832,1.1279,-2.16898,-1.21574,-1.56538,-0.01428,-0.26583,1
peptide_pm_133,0.7753,1.32008,1.49267,1.41245,1.52642,-0.99735,-0.70479,-0.68332,-1.57615,-0.73922,1.00599,0.58635,1.88833,1.31741,1.39713,-0.01044,0.02397,-0.63874,-0.34679,0.0361,-0.48815,0.19991,-0.09739,-0.9656,-1.00795,0.09131,0.3043,-0.07599,0.44855,0.40488,1
peptide_pm_134,0.56334,0.82438,1.0867,0.85155,1.02593,-0.75538,-1.02974,-0.54998,-0.25595,-0.66973,0.57662,0.91777,0.1264,0.32448,0.45118,-0.33545,0.83679,0.63706,0.60742,0.63201,-0.737,-0.31461,-0.50609,-0.25852,-0.57192,-0.92912,-0.07766,0.23393,0.2334,-0.40035,1
peptide_pm_135,0.63336,1.05558,0.5204,0.65988,0.50586,-0.4202,0.49794,-0.70596,-0.51504,0.18517,-0.30661,0.08573,-0.67914,-0.94588,-0.77515,-0.07163,0.54645,0.25744,0.0258,1.11762,-0.67875,-0.48432,-0.56573,-0.54653,-0.02109,-0.78617,0.30127,-0.06357,0.591,-0.11903,1
peptide_pm_136,-0.72238,0.31973,0.3629,0.58609,0.37779,-0.4963,-0.62225,-1.24062,-0.92637,-1.53038,0.17965,0.85875,0.61864,0.15186,0.51683,0.82094,0.78822,0.35945,0.62489,2.18552,-0.03117,-0.63158,-1.30688,-0.65582,0.2676,-1.8357,0.34443,0.17412,0.56585,0.55393,1
peptide_pm_137,1.00805,-2.86216,0.12987,-1.79471,-0.56348,2.7367,1.59029,1.56364,0.68465,1.96072,-1.94614,-1.00025,-1.64077,-0.253,-0.76133,0.18177,0.11094,0.6084,0.75916,1.22316,-0.06007,0.25909,0.3137,0.93216,-0.12959,-1.26584,-0.5247,-1.06877,-0.27431,-0.75132,1
peptide_pm_138,-0.15448,-0.05772,-0.28728,-0.20023,-0.43082,0.74432,-0.83193,0.46011,0.21209,0.10373,-0.68235,-1.52931,-0.15143,-0.22497,-0.68531,-1.64183,-0.68063,-0.86762,-0.45881,-0.46803,0.83099,0.08038,1.25046,1.15166,0.45236,0.32035,-1.60864,-0.68858,-0.68469,-0.86833,1
peptide_pm_139,0.57277,-1.36462,-0.49324,-1.0925,-1.23794,1.49994,-0.08234,0.25185,0.81563,-0.28547,-2.04452,0.05631,-1.7384,-0.87006,-0.67018,-0.19152,0.37862,0.41095,0.88971,0.59241,-0.3091,0.93896,0.98321,0.77965,0.57001,-1.28621,-1.21842,-1.22277,-0.79288,-0.53902,1
peptide_pm_140,0.26064,1.14346,0.83572,0.6962,0.81026,-0.04385,-1.04843,-1.13233,-1.62697,-1.42134,-1.91161,-2.17669,-1.89491,-1.30148,-1.25346,-0.76165,-0.21867,-0.22644,0.52931,0.37589,0.692,2.19226,2.07113,0.92597,0.74237,-1.86023,-0.91162,-1.36878,-0.23769,0.10498,1
peptide_pm_141,1.35559,0.35112,0.26865,0.86191,0.70577,-0.27054,-1.18758,-1.2007,-0.52634,-0.58591,0.59321,1.16324,0.44404,0.38008,1.09944,-0.05646,0.73033,1.09412,0.95083,0.87837,-1.99712,0.01941,-1.19598,-0.84608,-0.95123,0.84698,-0.49385,-0.05135,-0.14384,0.38149,1
peptide_pm_142,0.42364,0.88428,0.17728,0.7641,0.48326,-0.93631,-1.13225,0.22466,-0.76827,-1.27424,0.09684,-0.20833,0.72434,0.23764,-0.25509,-0.09175,-0.14987,-1.37084,-0.41388,0.54034,0.33529,0.66875,-0.53347,0.49888,1.06482,-1.28655,-1.44039,-0.49406,-0.17461,-1.01581,1
peptide_pm_143,-0.05051,-0.28852,-0.49932,-0.14591,-1.13461,0.58804,0.09828,0.29345,0.50627,0.75364,-0.06499,-0.80434,-0.6056,-0.656,-1.62131,-1.90577,-0.50833,0.28936,-0.58313,-0.17191,1.1863,0.26253,1.18324,1.07606,1.82939,0.71262,0.35699,-0.51999,-1.77447,-2.73708,1
peptide_pm_144,0.77574,-0.37262,-0.34473,-1.45776,0.78673,0.59518,0.9978,-0.0569,-0.72231,0.09617,-0.31896,-1.08176,0.07261,-0.23401,-0.12947,0.27205,0.6022,-0.31151,0.30581,0.36595,-0.49215,-0.04012,0.76405,-0.19041,-0.7916,-0.63563,-0.80081,-0.2279,-0.73062,-0.08756,1
peptide_pm_145,-0.58709,0.05062,-0.00962,0.30569,-0.22882,0.20341,-0.53179,-1.68945,-1.40478,-1.53409,-0.79995,-1.27031,-0.17536,-0.3466,-1.2826,0.55246,1.38857,0.76877,0.85395,0.39904,0.33824,0.22441,1.15932,1.88921,2.74831,-0.63024,0.58531,0.05329,-0.61486,-1.44845,1
