,CTDC_hydrophobicity_PRAM900101.G1,CTDC_hydrophobicity_PRAM900101.G2,CTDC_hydrophobicity_PRAM900101.G3,CTDC_hydrophobicity_ARGP820101.G1,CTDC_hydrophobicity_ARGP820101.G2,CTDC_hydrophobicity_ARGP820101.G3,CTDC_hydrophobicity_ZIMJ680101.G1,CTDC_hydrophobicity_ZIMJ680101.G2,CTDC_hydrophobicity_ZIMJ680101.G3,CTDC_hydrophobicity_PONP930101.G1,CTDC_hydrophobicity_PONP930101.G2,CTDC_hydrophobicity_PONP930101.G3,CTDC_hydrophobicity_CASG920101.G1,CTDC_hydrophobicity_CASG920101.G2,CTDC_hydrophobicity_CASG920101.G3,CTDC_hydrophobicity_ENGD860101.G1,CTDC_hydrophobicity_ENGD860101.G2,CTDC_hydrophobicity_ENGD860101.G3,CTDC_hydrophobicity_FASG890101.G1,CTDC_hydrophobicity_FASG890101.G2,CTDC_hydrophobicity_FASG890101.G3,CTDC_normwaalsvolume.G1,CTDC_normwaalsvolume.G2,CTDC_normwaalsvolume.G3,CTDC_polarity.G1,CTDC_polarity.G2,CTDC_polarity.G3,CTDC_polarizability.G1,CTDC_polarizability.G2,CTDC_polarizability.G3,CTDC_charge.G1,CTDC_charge.G2,CTDC_charge.G3,CTDC_secondarystruct.G1,CTDC_secondarystruct.G2,CTDC_secondarystruct.G3,CTDC_solventaccess.G1,CTDC_solventaccess.G2,CTDC_solventaccess.G3,y
peptide_pm_34,0.17071,0.26145,-0.43523,-0.64171,0.86184,-0.11635,0.07588,-0.19134,0.07943,-1.28363,1.92474,-0.34071,0.28723,-0.08447,-0.21907,0.37691,-0.1544,-0.24156,-0.03243,0.368,-0.28723,-0.35735,-0.21594,0.49879,-0.34071,0.04856,0.30969,-0.17863,-0.434,0.49879,1.16781,-0.59758,-0.80945,0.26524,-0.02118,-0.3429,0.12633,0.17071,-0.34448,1
peptide_pm_35,-2.38403,0.45194,1.72654,-0.33168,-1.51909,1.86546,-0.8537,-1.31394,2.27617,-1.44825,0.03929,1.58924,-1.4908,0.93106,0.54573,-2.22582,0.29944,2.02734,-1.97174,0.51622,1.4908,0.28224,1.39751,-1.37044,1.58924,0.76268,-2.53623,0.21822,1.48723,-1.37044,-1.39597,2.01993,-0.80945,-0.61322,0.14544,0.69088,2.26839,-2.38403,-0.24933,1
peptide_pm_36,-0.29243,-0.0253,0.29741,-0.76452,1.04284,-0.15436,-0.4932,0.6382,0.03729,-0.72045,0.72576,0.13692,-1.01726,1.40057,-0.54612,-0.8474,0.36314,0.52739,-0.49461,-0.61234,1.01726,0.17751,-0.25786,0.04282,0.13692,0.26572,-0.43923,0.63596,-0.74165,0.04282,0.28323,-0.12306,-0.22609,0.82258,-0.59119,-0.50845,1.51413,-0.29243,-1.58134,1
peptide_pm_37,-0.61779,0.60999,-0.07531,-0.38245,-0.02979,0.46331,-0.48163,-0.12648,0.72195,-0.25322,0.56837,-0.24185,-0.13566,0.53871,-0.49525,-0.05387,-0.08156,0.1362,-0.52553,0.43937,0.13566,0.19012,0.42324,-0.51077,-0.24185,0.65982,-0.4703,-0.11494,0.76658,-0.51077,-0.21431,0.8135,-0.80945,0.3806,-0.78331,0.30311,0.5188,-0.61779,0.022,1
peptide_pm_38,-1.16125,-0.08145,1.16084,-0.78857,-0.4609,1.34685,-0.39706,-1.31394,1.70132,-1.44825,0.66038,1.01436,-1.4908,-0.18403,1.88414,-1.65647,0.29944,1.43361,-0.7515,-0.86718,1.4908,-0.21522,0.2538,-0.00509,1.01436,0.20725,-1.31029,0.21822,-0.22961,-0.00509,-0.16886,0.7671,-0.80945,-0.166,0.7286,-0.54086,1.73762,-1.16125,-0.91534,1
peptide_pm_39,-0.2359,0.22129,-0.01642,0.54504,0.21119,-0.82567,-0.11321,0.92884,-0.70682,0.0467,0.14001,-0.18201,0.32486,-0.06348,-0.28625,-0.59472,0.43028,0.19801,-0.00946,0.38536,-0.32486,0.41669,0.00651,-0.3864,-0.18201,0.32734,-0.16719,0.51854,-0.07494,-0.3864,-0.10253,0.47929,-0.50989,-0.17809,-0.34316,0.60765,0.34613,-0.2359,-0.17733,1
peptide_pm_40,-1.19182,-0.13479,1.2457,-0.51444,0.17401,0.41337,0.2879,0.10054,-0.45435,-1.47386,0.59827,1.10059,-1.1609,0.48502,0.71303,-1.68494,1.41892,0.36489,-1.39212,0.23954,1.1609,-0.26497,-0.00353,0.24522,1.10059,0.15171,-1.34094,0.1653,-0.48714,0.24522,-0.19954,0.79842,-0.80945,-0.52377,1.22429,-0.57166,1.94993,-1.19182,-1.14844,1
peptide_pm_41,-0.11315,-0.72913,0.87799,-1.27808,2.33575,-0.83868,-0.56015,1.55992,-0.72125,-2.47257,1.05965,1.79455,-1.1052,-0.34333,1.64514,0.37691,-1.55915,1.13675,-0.3157,-0.91658,1.1052,0.10458,-1.54346,1.1327,1.79455,-1.4987,-0.25949,-1.40698,0.09741,1.1327,0.88295,-0.30675,-0.80945,-1.18821,2.68636,-1.20072,0.37277,-0.11315,-0.34448,1
peptide_pm_42,-0.79442,0.55862,0.14259,0.1983,-0.37625,0.1437,0.16917,-0.30809,0.06876,-0.07567,0.11382,-0.02042,-0.14721,-0.09482,0.27805,-1.31486,1.34026,0.05615,0.2735,-0.47983,0.14721,0.64041,-0.82129,0.06773,-0.02042,0.87376,-0.94251,1.12833,-1.3055,0.06773,-0.11978,0.39126,-0.3661,-0.29122,-0.36775,0.78942,0.84592,-0.79442,-0.19605,1
peptide_pm_43,1.08626,0.1289,-1.14178,-1.03309,1.20091,-0.00443,-0.67362,0.70485,0.20348,-1.06594,0.90532,0.35851,0.39313,0.85253,-1.46187,2.10442,-1.23467,-0.98313,0.88121,-0.54568,-0.39313,-1.47639,-0.93018,2.09101,0.35851,-1.20087,0.94301,-1.12325,-1.41448,2.09101,2.0866,-1.53562,-0.80945,0.3442,0.37542,-0.87048,-1.23772,1.08626,0.36977,1
peptide_pm_44,-0.17623,-0.28888,0.46943,-0.38245,1.62609,-1.15972,0.2879,0.78158,-1.07711,-2.47257,2.2131,0.72692,0.00874,-0.80353,0.95469,-0.328,-0.37291,0.70794,-0.37865,0.43937,-0.00874,0.66916,-1.36645,0.47531,0.72692,-0.40989,-0.32273,-0.36971,-0.19782,0.47531,0.81964,-0.24212,-0.80945,-0.91136,1.18217,0.00658,1.02992,-0.17623,-1.10034,1
peptide_pm_45,-1.28775,1.13248,-0.00957,1.165,-0.44266,-0.8885,0.59495,0.3119,-1.03416,0.28249,-0.15346,-0.17504,0.94984,-1.66441,0.93802,-1.00859,1.1341,-0.06095,-1.48785,2.78213,-0.94984,2.25493,-0.81103,-1.41752,-0.17504,1.47133,-1.43712,0.71086,1.01362,-1.41752,-1.12093,1.45832,-0.42725,-2.24787,1.47263,1.54036,0.2368,-1.28775,1.10564,1
peptide_pm_46,-0.54986,-0.61484,1.16084,-1.70233,-0.99,2.90266,-0.39706,-1.31394,1.70132,-0.42394,-0.5818,1.01436,-0.29116,-0.74158,1.21493,0.62091,-0.30568,-0.34758,-0.7515,0.51622,0.29116,-0.71268,-0.31805,0.90514,1.01436,-0.34818,-0.69733,-1.89832,0.91495,0.90514,0.44469,0.14069,-0.80945,-0.166,0.14544,0.07501,0.14529,-0.54986,0.41667,1
peptide_pm_47,-1.01367,1.13248,-0.26315,1.36981,-0.44266,-1.12098,0.79965,0.3119,-1.29185,0.51208,-0.15346,-0.43274,1.21872,-1.66441,0.63804,-0.75337,1.1341,-0.32711,-1.21435,2.78213,-1.21872,2.25493,-0.81103,-1.41752,-0.43274,1.47133,-1.16234,0.71086,1.01362,-1.41752,-1.12093,1.17751,-0.04504,-2.04739,1.21122,1.54036,-0.00113,-1.01367,1.10564,1
peptide_pm_48,-0.79442,0.55862,0.14259,0.47548,0.40329,-0.935,-0.10786,1.32642,-1.07711,0.41259,-0.74742,0.2287,0.26867,-1.2062,1.14801,-0.57471,0.50115,0.10761,-0.46678,0.83901,-0.26867,1.45957,-0.62304,-0.83947,0.2287,0.63308,-0.94251,0.1653,0.8768,-0.83947,-0.59835,0.93415,-0.43999,-1.88033,1.35064,1.16305,0.10991,-0.79442,0.72747,1
peptide_pm_49,-0.61779,0.09635,0.46943,-0.71242,0.09759,0.71301,-1.03128,0.32755,0.99873,-0.62311,0.41885,0.31173,-0.42446,1.20983,-0.97856,-0.73919,0.06412,0.70794,-0.81929,0.43937,0.42446,-0.0494,0.69858,-0.51077,0.31173,0.39239,-0.76543,0.01244,0.62881,-0.51077,0.37652,0.21029,-0.80945,1.02658,-1.34487,0.00658,1.41326,-0.61779,-1.10034,1
peptide_pm_50,-0.17623,-0.28888,0.46943,-0.71242,0.47971,0.33846,-1.03128,0.78158,0.58356,-0.62311,0.41885,0.31173,-0.42446,1.20983,-0.97856,-0.73919,0.06412,0.70794,-0.37865,-0.06019,0.42446,-0.40868,0.69858,-0.18208,0.31173,-0.00875,-0.32273,0.01244,0.2155,-0.18208,0.81964,-0.24212,-0.80945,1.34957,-1.34487,-0.43822,1.41326,-0.17623,-1.58134,1
peptide_pm_51,-0.72048,0.68763,-0.06264,0.78396,-0.01794,-0.87228,0.77108,-0.04201,-0.93228,-0.14999,0.42928,-0.22898,-0.26326,0.11419,0.15666,-1.07388,1.17195,-0.03001,-0.3684,0.11407,0.26326,0.95324,-0.35795,-0.58721,-0.22898,0.84018,-0.68307,1.46107,-0.84182,-0.58721,-1.02498,0.69426,0.47938,-1.09163,0.28106,1.20649,0.44154,-0.72048,0.23081,1
peptide_pm_52,0.85407,-0.6741,-0.07531,-0.16247,0.47971,-0.28578,-0.26176,0.4789,-0.10838,0.23997,-0.02972,-0.24185,1.01955,-1.07197,0.14917,0.22026,-0.37291,0.1362,1.23703,-0.22672,-1.01955,-0.52844,-0.40277,0.80401,-0.24185,-0.40989,0.71023,-0.11494,-0.88668,0.80401,1.55818,-1.29774,-0.39894,0.16527,0.05904,-0.28995,-0.75899,0.85407,0.022,1
peptide_pm_53,-1.50091,0.48158,0.87799,0.27749,-1.81304,1.4621,-0.0419,-1.94259,1.82906,-0.25322,-0.47828,0.72692,-0.85766,-0.40085,1.438,-1.56158,0.50115,1.13675,-0.81929,-0.06019,0.85766,0.30988,0.69858,-0.83947,0.72692,0.79354,-1.65083,0.3946,0.62881,-0.83947,-1.39597,2.01993,-0.80945,-0.58837,0.761,0.00658,1.02992,-1.50091,0.34267,1
peptide_pm_54,0.70689,-1.05933,0.46943,-1.37236,2.00821,-0.41063,-0.37169,1.23561,-0.66194,-1.73278,0.86741,1.14211,-0.42446,-1.2062,1.92131,0.90558,-1.24698,0.27913,0.50263,-1.05932,0.42446,-0.40868,-2.19246,2.11879,1.14211,-1.61331,0.56267,-1.51617,-1.02445,2.11879,1.70589,-1.14693,-0.80945,-0.58837,2.02452,-1.32781,-0.1201,0.70689,-0.61934,1
peptide_pm_55,2.67384,-1.58464,-0.79338,-1.70233,1.79978,0.16821,-2.14059,2.51515,0.39485,1.76437,-1.08996,-0.97158,1.78093,-2.41421,0.91075,2.58774,-2.12105,-0.61746,2.46548,-0.74141,-1.78093,-1.61716,-2.60547,3.55309,-0.97158,-1.35804,2.53469,-1.89832,-2.41469,3.55309,3.6798,-3.16221,-0.80945,0.8504,-0.11964,-1.04476,-1.6883,2.67384,-0.79425,1
peptide_pm_56,-1.28775,1.13248,-0.00957,1.165,-0.20548,-1.12098,0.59495,0.59371,-1.29185,0.28249,-0.15346,-0.17504,0.94984,-1.41448,0.63804,-1.00859,1.1341,-0.06095,-1.76135,3.0922,-0.94984,2.25493,-0.81103,-1.41752,-0.17504,1.47133,-1.43712,0.71086,1.01362,-1.41752,-1.12093,1.45832,-0.42725,-2.24787,1.73405,1.26428,0.2368,-1.28775,1.10564,1
peptide_pm_57,1.40077,-1.88481,0.7029,-1.70233,0.69807,1.24807,-2.39757,1.94909,1.23597,1.01498,-1.82397,0.54898,0.1944,0.69211,-1.04761,1.08181,-1.74645,0.58542,1.19507,-1.13068,-0.1944,-1.89712,0.58057,1.27357,0.54898,-1.67062,1.25834,-1.89832,0.45167,1.27357,2.40222,-1.85786,-0.80945,2.41082,-1.82621,-1.39135,-0.28438,1.40077,-1.16905,1
peptide_pm_58,-1.28775,1.13248,-0.00957,1.165,-0.67984,-0.65602,0.59495,0.03009,-0.77647,0.28249,-0.15346,-0.17504,0.94984,-1.91434,1.23801,-1.00859,1.1341,-0.06095,-1.48785,2.78213,-0.94984,2.47793,-1.32373,-1.2135,-0.17504,1.47133,-1.43712,0.94806,0.50054,-1.2135,-1.12093,1.17751,-0.04504,-2.24787,1.73405,1.26428,0.2368,-1.28775,1.10564,1
peptide_pm_59,0.26533,-1.44456,1.28655,0.27749,-1.43091,1.08755,0.61769,-1.03453,0.1684,0.11667,-1.37541,1.14211,-0.42446,-0.80353,1.438,-0.328,0.06412,0.27913,0.94327,-1.55888,0.42446,-0.0494,-0.12744,0.14662,1.14211,-1.21217,0.11997,0.01244,-0.19782,0.14662,-0.50972,-0.69452,1.65364,-0.58837,0.33982,0.45137,0.26324,0.26533,-0.61934,1
peptide_pm_60,-0.89377,0.38527,0.41836,0.15375,-0.85772,0.66619,-0.08312,-0.92103,0.94683,0.0242,-0.31007,0.25983,-0.47861,1.20983,-0.91815,-1.40738,0.82893,0.65434,-0.59897,0.12714,0.47861,0.22006,1.11158,-1.08599,0.25983,0.69325,-1.04212,0.68121,0.62881,-1.08599,-0.39894,1.00201,-0.80945,0.78433,-1.23958,0.22898,0.74241,-0.89377,0.04204,1
peptide_pm_61,-0.2359,0.4087,-0.21518,0.38451,0.21119,-0.64346,0.20768,0.2662,-0.50485,0.0467,0.35823,-0.38399,0.11412,-0.06348,-0.05112,-0.79476,0.8555,-0.0106,-0.65256,0.87142,-0.11412,0.59147,0.00651,-0.54631,-0.38399,0.71764,-0.38256,0.70445,-0.07494,-0.54631,-0.10253,0.2592,-0.21032,0.2933,0.06663,-0.47428,0.53261,-0.2359,-0.41134,1
peptide_pm_62,-0.11315,-0.56404,0.7029,-1.4195,2.00821,-0.35713,0.14655,0.78158,-0.89918,-2.47257,1.25189,1.61661,-1.29086,1.03726,0.1952,0.37691,-0.62265,0.21788,-0.3157,-1.13068,1.29086,-0.97326,-0.48144,1.27357,1.61661,-1.32679,-0.25949,-1.2432,-0.25686,1.27357,0.88295,-0.30675,-0.80945,-0.63451,2.14485,-1.39135,0.37277,-0.11315,-0.34448,1
peptide_pm_63,-1.72169,1.82987,-0.34768,1.76236,-1.43091,-0.59791,1.27728,-1.26155,-0.45435,-0.25322,0.86741,-0.51864,1.30835,-0.60219,-0.73691,-2.17837,2.4678,-0.14967,0.06199,1.43849,-1.30835,1.56735,-0.12744,-1.33251,-0.51864,2.19753,-1.87218,2.11429,-0.61113,-1.33251,-0.73128,1.34131,-0.80945,-1.39584,-0.29194,2.23056,0.45491,-1.72169,1.30468,1
peptide_pm_64,1.22873,-2.21501,1.21227,-1.70233,0.54919,1.394,-2.14059,1.77219,1.07421,0.55382,-1.82397,1.06662,-0.34569,0.88037,-0.671,0.56915,-1.4059,0.7859,1.02339,-1.55888,0.34569,-2.20507,0.77367,1.40163,1.06662,-2.01446,1.08586,-1.89832,0.29064,1.40163,2.22958,-1.6816,-0.80945,2.43598,-1.49802,-1.7726,0.19354,1.22873,-1.58134,1
peptide_pm_65,2.67384,-1.58464,-0.79338,-1.70233,2.42508,-0.44468,-1.60093,2.51515,-0.28451,1.1591,-0.35595,-0.97158,1.07206,-1.09638,0.11988,1.91488,-1.4059,-0.61746,2.46548,-1.55888,-1.07206,-1.61716,-1.92964,3.01523,-0.97158,-1.35804,2.53469,-1.27298,-2.41469,3.01523,3.6798,-3.16221,-0.80945,1.90746,-0.80883,-1.7726,-1.06102,2.67384,-1.58134,1
peptide_pm_66,-0.47649,1.66807,-1.32822,-1.70233,2.92531,-0.935,0.88153,0.01881,-1.12693,-0.87463,2.69755,-1.5151,-2.01863,1.64471,0.27805,-1.0188,2.59891,-1.48755,-0.67829,-1.55888,2.01863,1.41645,-2.60547,0.77771,-1.5151,2.02905,-0.62377,1.95378,-3.09102,0.77771,0.51832,0.06552,-0.80945,1.80175,-0.67099,-1.7726,1.67393,-0.47649,-1.58134,1
peptide_pm_67,-0.61779,-2.21501,2.92079,-1.70233,-1.04879,2.96029,-1.36108,-0.12648,1.82906,-0.993,-1.82397,2.80287,-2.15726,1.6125,0.47138,-1.15038,-0.37291,1.56555,-0.81929,-1.55888,2.15726,-2.20507,1.52459,0.80401,2.80287,-2.01446,-0.76543,-1.89832,1.04212,0.80401,0.37652,0.21029,-0.80945,1.67256,-0.50252,-1.7726,1.79659,-0.61779,-1.58134,1
peptide_pm_68,-0.54986,-1.14823,1.72654,-0.33168,-1.51909,1.86546,0.05958,-1.31394,1.12647,-0.93609,-0.5818,1.58924,-0.89098,0.93106,-0.12347,-1.08712,0.29944,0.83988,-0.14138,-0.86718,0.89098,-1.21014,1.39751,-0.00509,1.58924,-0.9036,-0.69733,-0.84005,0.91495,-0.00509,-0.16886,0.7671,-0.80945,1.17565,-1.02089,-0.54086,1.20684,-0.54986,-0.91534,1
peptide_pm_69,0.7952,-0.82819,0.14259,-0.11847,-0.28454,0.41337,0.48577,-0.85292,0.1684,-0.25322,0.32913,-0.02042,0.26867,-0.48139,0.27805,0.16544,-0.02329,-0.14967,1.11953,-0.9594,-0.26867,-0.91167,0.86378,0.14662,-0.02042,-0.57035,0.65121,-0.52257,0.38082,0.14662,0.73102,-0.15163,-0.80945,1.02658,-0.67099,-0.70509,0.10991,0.7952,-1.00414,1
peptide_pm_70,-1.14215,0.81865,0.18855,0.52497,0.00206,-0.59791,-0.26863,0.86671,-0.45435,0.0242,-0.56239,0.49338,0.00874,-0.82869,0.9849,-0.71349,0.33727,0.41314,-0.59897,0.68915,-0.00874,1.63472,-0.74694,-0.9011,0.49338,0.69325,-1.29114,0.46625,0.62881,-0.9011,-0.89745,1.00201,-0.11671,-1.94089,1.36643,1.22977,0.31116,-1.14215,0.85374,1
peptide_pm_71,-0.91217,0.8668,-0.07531,0.05751,0.47971,-0.53548,-0.48163,1.08427,-0.38516,0.48657,-0.92685,0.31173,0.15314,-1.34042,1.438,-0.328,0.2098,0.1362,0.06199,0.10633,-0.15314,1.62723,-1.77946,-0.07251,0.31173,0.65982,-1.06057,0.13983,-0.06005,-0.07251,-0.21431,0.5119,-0.39894,-1.55734,1.74373,0.30311,-0.50343,-0.91217,1.62534,1
peptide_pm_72,-0.72818,0.09635,0.57157,-0.9599,1.14843,-0.03609,-0.70149,0.78158,0.1684,-0.53064,0.19456,0.41553,-1.29086,0.00182,1.438,-0.94479,0.17338,0.81514,-0.59897,-0.80954,1.29086,0.48952,-0.12744,-0.34643,0.41553,0.39239,-0.87611,0.10798,0.31882,-0.34643,-0.0666,0.6627,-0.80945,-0.18463,0.97158,-0.77181,1.31742,-0.72818,-0.85984,1
peptide_pm_73,-0.93893,-0.3239,1.21227,-0.62243,-0.7014,1.394,0.01806,-0.45668,0.39485,-0.65673,-0.35595,1.06662,-1.05457,-0.43746,1.70163,-1.44944,1.45468,0.08422,-0.41871,-0.74141,1.05457,-0.44134,-1.25382,1.40163,1.06662,-0.04522,-1.0874,-0.0223,-1.73835,1.40163,0.05425,0.53932,-0.80945,-0.20666,0.56955,-0.31691,1.4481,-0.93893,-0.79425,1
peptide_pm_74,0.12589,-1.12015,1.07152,-1.38973,-0.0432,1.6198,0.75655,-1.08233,0.03729,-1.4213,0.3008,1.31693,-1.01726,-0.8883,2.20113,-0.0683,0.77717,-0.69132,-0.07716,-1.08561,1.01726,-1.52433,-1.0404,2.22259,1.31693,-1.2544,-0.01983,-1.17424,-1.52478,2.22259,1.12283,-0.55166,-0.80945,-0.09539,1.80285,-1.7726,0.42465,0.12589,-0.66997,1
peptide_pm_75,1.22873,-2.21501,1.21227,-1.70233,0.54919,1.394,-2.14059,1.77219,1.07421,0.55382,-1.82397,1.06662,-0.34569,-0.43746,0.91075,0.56915,-1.4059,0.7859,1.02339,-1.55888,0.34569,-2.20507,0.09784,1.9395,1.06662,-2.01446,1.08586,-1.89832,-0.38569,1.9395,2.22958,-1.6816,-0.80945,1.37893,-0.11964,-1.7726,0.19354,1.22873,-1.58134,1
peptide_pm_76,0.64381,-0.89423,0.3527,-0.85383,0.37053,0.60599,0.42924,-1.55343,0.88011,-1.83847,2.02086,0.19311,0.1944,0.69211,-1.04761,0.37691,-0.99725,0.58542,0.43968,-0.27429,-0.1944,-0.97326,0.58057,0.42836,0.19311,-0.63911,0.49942,-0.91564,0.45167,0.42836,1.26277,-0.69452,-0.80945,1.58027,-1.46521,-0.62884,0.37277,0.64381,-1.16905,1
peptide_pm_77,0.67292,0.45194,-1.10195,0.35364,1.39093,-1.76476,2.11445,-0.68528,-2.03518,-0.42394,1.90256,-1.28515,0.90847,-0.18403,-0.79267,0.05157,1.20713,-1.23818,0.77379,0.17037,-0.90847,0.53097,-1.17584,0.45003,-1.28515,0.76268,0.52861,1.01192,-1.66032,0.45003,0.75147,-0.48572,-0.38315,-0.166,-0.14615,0.38294,-0.91626,0.67292,0.41667,1
peptide_pm_78,-0.61779,0.48158,0.06088,-0.71242,0.47971,0.33846,-0.70149,0.78158,0.1684,0.11667,-0.47828,0.31173,0.44195,-0.80353,0.47138,0.49439,-0.37291,-0.14967,-0.37865,0.93893,-0.44195,0.66916,-1.36645,0.47531,0.31173,0.39239,-0.76543,-0.75186,0.2155,0.47531,0.37652,0.21029,-0.80945,-1.23435,1.18217,0.45137,-0.50343,-0.61779,1.30468,1
peptide_pm_79,-0.47649,1.11335,-0.7399,0.1983,-0.10112,-0.12598,0.64407,-0.63499,-0.23016,0.19065,0.75975,-0.91723,0.1647,-0.09482,-0.06993,-0.72274,1.65492,-0.87007,-0.67829,0.95891,-0.1647,0.89909,-0.82129,-0.16893,-0.91723,1.45141,-0.62377,1.12833,-1.00792,-0.16893,-0.11978,0.39126,-0.3661,0.17388,-0.36775,0.14891,0.56991,-0.47649,-0.19605,1
peptide_pm_80,0.26533,-0.6741,0.46943,-0.71242,2.00821,-1.15972,0.2879,0.78158,-1.07711,-2.47257,2.2131,0.72692,0.00874,-0.80353,0.95469,0.0832,-0.80995,0.70794,0.06199,-0.06019,-0.00874,0.30988,-1.36645,0.80401,0.72692,-0.81103,0.11997,-0.75186,-0.19782,0.80401,1.26277,-0.69452,-0.80945,-0.58837,1.18217,-0.43822,0.64658,0.26533,-1.10034,1
peptide_pm_81,0.42117,-1.80712,1.52688,-1.00357,-0.14967,1.28584,-1.98187,0.94183,1.63369,0.26898,-1.82397,1.38634,-0.67928,-0.70878,1.60858,-0.18287,-1.65831,1.81779,0.21751,-1.02993,0.67928,-1.82466,1.33023,0.61066,1.38634,-1.58972,0.27621,-1.49369,0.84762,0.61066,0.94997,-0.37518,-0.80945,-0.11339,0.93442,-0.83068,0.48873,0.42117,-1.07205,1
peptide_pm_82,-1.77264,-0.08145,1.72654,-0.33168,-1.51909,1.86546,-1.31034,-0.68528,2.27617,-0.93609,-0.5818,1.58924,-0.89098,0.93106,-0.12347,-1.65647,-0.30568,2.02734,-1.36162,0.51622,0.89098,-0.21522,1.39751,-0.91532,1.58924,0.20725,-1.92326,-0.31092,1.48723,-0.91532,-0.78241,1.39352,-0.80945,-0.166,-0.43773,0.69088,1.73762,-1.77264,-0.24933,1
peptide_pm_83,1.14845,-0.6741,-0.34768,-0.38245,1.62609,-1.15972,0.2879,0.78158,-1.07711,-0.993,0.86741,0.31173,0.44195,-0.80353,0.47138,1.31678,-1.24698,-0.14967,0.94327,-0.55976,-0.44195,-0.0494,-0.95345,0.80401,0.31173,-1.21217,1.00536,-1.13402,0.2155,0.80401,1.26277,-0.69452,-0.80945,0.05761,1.18217,-1.32781,-0.88677,1.14845,-0.13833,1
peptide_pm_84,0.42117,-0.17557,-0.20349,-1.70233,1.87334,0.09611,-0.58509,0.94183,-0.12466,-0.12267,0.55078,-0.37211,-1.13796,0.99665,0.07335,-0.18287,0.6554,-0.45236,0.21751,-1.55888,1.13796,-0.30301,-1.29357,1.30672,-0.37211,0.10923,0.27621,0.12484,-1.77814,1.30672,1.41916,-0.8542,-0.80945,1.93855,-0.84937,-1.7726,0.89462,0.42117,-1.58134,1
peptide_pm_85,-1.39052,0.38527,0.87799,0.52497,-1.71751,1.08755,0.2879,-1.43181,0.94683,-0.39193,-0.31007,0.72692,-0.47861,0.75682,-0.37442,-1.86997,1.32059,0.65434,-1.09469,0.68915,0.47861,0.22006,1.11158,-1.08599,0.72692,0.69325,-1.54016,0.68121,0.62881,-1.08599,-0.89745,1.51097,-0.80945,0.05761,-0.76576,0.72937,1.17367,-1.39052,0.04204,1
peptide_pm_86,-0.79442,-0.13479,0.87799,-0.51444,0.51793,0.07628,-0.00892,0.50917,-0.45435,-1.14096,0.59827,0.72692,-0.77102,0.48502,0.27805,-1.31486,1.02559,0.36489,-0.99555,0.23954,0.77102,-0.26497,-0.00353,0.24522,0.72692,0.15171,-0.94251,0.1653,-0.48714,0.24522,0.19927,0.39126,-0.80945,-0.23308,0.84523,-0.57166,1.60492,-0.79442,-1.14844,1
peptide_pm_87,-0.54986,-1.14823,1.72654,-0.78857,-0.4609,1.34685,0.05958,-1.31394,1.12647,-1.96041,0.66038,1.58924,-0.89098,-0.74158,1.88414,-1.08712,-0.30568,1.43361,-0.14138,-0.86718,0.89098,-1.21014,-0.31805,1.36026,1.58924,-0.9036,-0.69733,-0.84005,-0.80189,1.36026,0.44469,0.14069,-0.80945,-0.61322,1.31176,-0.54086,1.20684,-0.54986,-0.91534,1
peptide_pm_88,-1.05935,1.25203,-0.34768,1.2674,-0.97236,-0.48554,0.68365,-0.30809,-0.57891,0.63452,-0.20914,-0.51864,1.30835,-2.17261,1.14801,-0.57471,1.02559,-0.40696,-1.52432,3.2369,-1.30835,2.75297,-1.61426,-1.2339,-0.51864,1.59582,-1.20813,1.08247,0.38082,-1.2339,-1.13009,0.93415,0.29894,-2.26791,1.60334,1.42992,-0.1201,-1.05935,1.30468,1
peptide_pm_89,-1.72169,0.09635,1.49083,0.27749,-2.0041,1.64937,-0.70149,-1.26155,2.03665,-0.25322,-1.15113,1.34971,-0.64106,0.00182,0.71303,-2.17837,0.50115,1.77995,-0.59897,-0.06019,0.64106,-0.0494,1.73109,-1.33251,1.34971,0.39239,-1.87218,0.3946,1.24878,-1.33251,-0.73128,1.34131,-0.80945,-0.42688,0.33982,0.22898,1.02992,-1.72169,0.58317,1
peptide_pm_90,1.59001,-1.05933,-0.34768,-1.70233,1.43502,0.52573,-0.70149,0.10054,0.79115,-1.36289,0.86741,0.72692,0.00874,0.60582,-0.73691,2.13917,-2.12105,-0.14967,1.38391,-1.55888,-0.00874,-2.20507,-0.74694,2.61183,0.72692,-2.01446,1.44806,-1.89832,-1.2311,2.61183,2.59213,-2.05175,-0.80945,1.02658,0.33982,-1.7726,-1.27011,1.59001,-0.13833,1
peptide_pm_91,0.06153,-1.14823,1.16084,-1.70233,1.12639,0.82825,1.42949,-1.31394,-0.59807,-2.47257,1.90256,1.01436,-1.4908,-0.18403,1.88414,-0.51778,0.90457,-0.34758,-0.14138,-1.55888,1.4908,-1.21014,-1.46176,2.27049,1.01436,-0.9036,-0.08436,-0.84005,-1.94646,2.27049,1.05825,-0.48572,-0.80945,0.28122,1.31176,-1.7726,1.20684,0.06153,-1.58134,1
