,GTPC_alphaticr.alphaticr.alphaticr,GTPC_alphaticr.alphaticr.aromatic,GTPC_alphaticr.alphaticr.postivecharger,GTPC_alphaticr.alphaticr.negativecharger,GTPC_alphaticr.alphaticr.uncharger,GTPC_alphaticr.aromatic.alphaticr,GTPC_alphaticr.aromatic.aromatic,GTPC_alphaticr.aromatic.postivecharger,GTPC_alphaticr.aromatic.negativecharger,GTPC_alphaticr.aromatic.uncharger,GTPC_alphaticr.postivecharger.alphaticr,GTPC_alphaticr.postivecharger.aromatic,GTPC_alphaticr.postivecharger.postivecharger,GTPC_alphaticr.postivecharger.negativecharger,GTPC_alphaticr.postivecharger.uncharger,GTPC_alphaticr.negativecharger.alphaticr,GTPC_alphaticr.negativecharger.aromatic,GTPC_alphaticr.negativecharger.postivecharger,GTPC_alphaticr.negativecharger.negativecharger,GTPC_alphaticr.negativecharger.uncharger,GTPC_alphaticr.uncharger.alphaticr,GTPC_alphaticr.uncharger.aromatic,GTPC_alphaticr.uncharger.postivecharger,GTPC_alphaticr.uncharger.negativecharger,GTPC_alphaticr.uncharger.uncharger,GTPC_aromatic.alphaticr.alphaticr,GTPC_aromatic.alphaticr.aromatic,GTPC_aromatic.alphaticr.postivecharger,GTPC_aromatic.alphaticr.negativecharger,GTPC_aromatic.alphaticr.uncharger,GTPC_aromatic.aromatic.alphaticr,GTPC_aromatic.aromatic.aromatic,GTPC_aromatic.aromatic.postivecharger,GTPC_aromatic.aromatic.negativecharger,GTPC_aromatic.aromatic.uncharger,GTPC_aromatic.postivecharger.alphaticr,GTPC_aromatic.postivecharger.aromatic,GTPC_aromatic.postivecharger.postivecharger,GTPC_aromatic.postivecharger.negativecharger,GTPC_aromatic.postivecharger.uncharger,GTPC_aromatic.negativecharger.alphaticr,GTPC_aromatic.negativecharger.aromatic,GTPC_aromatic.negativecharger.postivecharger,GTPC_aromatic.negativecharger.negativecharger,GTPC_aromatic.negativecharger.uncharger,GTPC_aromatic.uncharger.alphaticr,GTPC_aromatic.uncharger.aromatic,GTPC_aromatic.uncharger.postivecharger,GTPC_aromatic.uncharger.negativecharger,GTPC_aromatic.uncharger.uncharger,GTPC_postivecharger.alphaticr.alphaticr,GTPC_postivecharger.alphaticr.aromatic,GTPC_postivecharger.alphaticr.postivecharger,GTPC_postivecharger.alphaticr.negativecharger,GTPC_postivecharger.alphaticr.uncharger,GTPC_postivecharger.aromatic.alphaticr,GTPC_postivecharger.aromatic.aromatic,GTPC_postivecharger.aromatic.postivecharger,GTPC_postivecharger.aromatic.negativecharger,GTPC_postivecharger.aromatic.uncharger,GTPC_postivecharger.postivecharger.alphaticr,GTPC_postivecharger.postivecharger.aromatic,GTPC_postivecharger.postivecharger.postivecharger,GTPC_postivecharger.postivecharger.negativecharger,GTPC_postivecharger.postivecharger.uncharger,GTPC_postivecharger.negativecharger.alphaticr,GTPC_postivecharger.negativecharger.aromatic,GTPC_postivecharger.negativecharger.postivecharger,GTPC_postivecharger.negativecharger.negativecharger,GTPC_postivecharger.negativecharger.uncharger,GTPC_postivecharger.uncharger.alphaticr,GTPC_postivecharger.uncharger.aromatic,GTPC_postivecharger.uncharger.postivecharger,GTPC_postivecharger.uncharger.negativecharger,GTPC_postivecharger.uncharger.uncharger,GTPC_negativecharger.alphaticr.alphaticr,GTPC_negativecharger.alphaticr.aromatic,GTPC_negativecharger.alphaticr.postivecharger,GTPC_negativecharger.alphaticr.negativecharger,GTPC_negativecharger.alphaticr.uncharger,GTPC_negativecharger.aromatic.alphaticr,GTPC_negativecharger.aromatic.aromatic,GTPC_negativecharger.aromatic.postivecharger,GTPC_negativecharger.aromatic.negativecharger,GTPC_negativecharger.aromatic.uncharger,GTPC_negativecharger.postivecharger.alphaticr,GTPC_negativecharger.postivecharger.aromatic,GTPC_negativecharger.postivecharger.postivecharger,GTPC_negativecharger.postivecharger.negativecharger,GTPC_negativecharger.postivecharger.uncharger,GTPC_negativecharger.negativecharger.alphaticr,GTPC_negativecharger.negativecharger.aromatic,GTPC_negativecharger.negativecharger.postivecharger,GTPC_negativecharger.negativecharger.negativecharger,GTPC_negativecharger.negativecharger.uncharger,GTPC_negativecharger.uncharger.alphaticr,GTPC_negativecharger.uncharger.aromatic,GTPC_negativecharger.uncharger.postivecharger,GTPC_negativecharger.uncharger.negativecharger,GTPC_negativecharger.uncharger.uncharger,GTPC_uncharger.alphaticr.alphaticr,GTPC_uncharger.alphaticr.aromatic,GTPC_uncharger.alphaticr.postivecharger,GTPC_uncharger.alphaticr.negativecharger,GTPC_uncharger.alphaticr.uncharger,GTPC_uncharger.aromatic.alphaticr,GTPC_uncharger.aromatic.aromatic,GTPC_uncharger.aromatic.postivecharger,GTPC_uncharger.aromatic.negativecharger,GTPC_uncharger.aromatic.uncharger,GTPC_uncharger.postivecharger.alphaticr,GTPC_uncharger.postivecharger.aromatic,GTPC_uncharger.postivecharger.postivecharger,GTPC_uncharger.postivecharger.negativecharger,GTPC_uncharger.postivecharger.uncharger,GTPC_uncharger.negativecharger.alphaticr,GTPC_uncharger.negativecharger.aromatic,GTPC_uncharger.negativecharger.postivecharger,GTPC_uncharger.negativecharger.negativecharger,GTPC_uncharger.negativecharger.uncharger,GTPC_uncharger.uncharger.alphaticr,GTPC_uncharger.uncharger.aromatic,GTPC_uncharger.uncharger.postivecharger,GTPC_uncharger.uncharger.negativecharger,GTPC_uncharger.uncharger.uncharger,y
peptide_pm_389,-0.16956,-0.36992,1.06804,-0.43938,1.51204,1.50106,-0.17853,-0.3202,-0.23103,-0.29095,2.88676,-0.27404,-0.48335,-0.28568,-0.46891,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,0.43555,-0.41651,1.75957,-0.34243,-0.58541,-0.40535,-0.14333,1.61274,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,2.04812,-0.30221,-0.30673,-0.23797,-0.44046,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,-0.30362,-0.43409,-0.22335,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,-0.83744,2.71407,-0.41055,-0.32942,-0.50781,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,2.00443,-0.24216,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,-0.58686,-0.24503,-0.3134,-0.2698,-0.29256,1
peptide_pm_390,-0.73277,-0.36992,0.65221,-0.43938,-0.8949,-0.40311,-0.17853,-0.3202,-0.23103,-0.29095,1.14896,-0.27404,-0.48335,-0.28568,-0.46891,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,-0.73171,2.63883,-0.46068,-0.34243,-0.58541,2.22604,-0.14333,-0.40045,-0.18439,3.36599,-0.18683,-0.061,-0.16689,-0.08022,6.04318,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,4.40744,-0.12874,-0.26932,0.69063,-0.30221,-0.30673,-0.23797,-0.44046,2.54157,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,-0.30362,-0.43409,-0.22335,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,-0.83744,-0.34943,-0.41055,-0.32942,-0.50781,-0.36658,6.5911,-0.26071,-0.13641,-0.30615,-0.45023,5.84748,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,-0.58686,-0.24503,-0.3134,-0.2698,-0.29256,1
peptide_pm_391,-0.73277,6.21734,-0.7616,-0.43938,-0.8949,6.07107,-0.17853,-0.3202,-0.23103,-0.29095,-0.69744,-0.27404,-0.48335,-0.28568,-0.46891,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,-0.73171,-0.41651,-0.46068,-0.34243,-0.58541,5.38371,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,0.30601,-0.30221,-0.30673,-0.23797,-0.44046,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,1.02308,-0.30152,7.37152,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,-0.30362,-0.43409,-0.22335,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,-0.83744,-0.34943,-0.41055,-0.32942,-0.50781,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,-0.45023,-0.24216,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,-0.58686,-0.24503,-0.3134,-0.2698,-0.29256,1
peptide_pm_392,-0.02354,-0.36992,-0.1856,-0.43938,0.62058,-0.40311,-0.17853,-0.3202,-0.23103,-0.29095,-0.69744,-0.27404,0.44369,-0.28568,3.12171,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,-0.73171,-0.41651,2.33518,-0.34243,0.40828,-0.40535,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,-0.16408,-0.30221,2.70728,-0.23797,-0.44046,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,0.35585,-0.30152,0.80272,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,3.24927,-0.25866,-0.27244,-0.17901,-0.30362,-0.43409,-0.22335,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,0.65865,-0.34943,0.99084,-0.32942,0.50763,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,2.64082,-0.24216,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,0.44318,-0.24503,-0.3134,-0.2698,-0.29256,1
peptide_pm_393,-0.31648,-0.36992,1.26691,-0.43938,-0.00538,1.00432,-0.17853,-0.3202,-0.23103,-0.29095,1.06868,-0.27404,0.60492,-0.28568,-0.46891,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,-0.73171,1.04474,1.18037,-0.34243,-0.58541,-0.40535,-0.14333,-0.40045,-0.18439,1.40573,-0.18683,-0.061,2.14256,-0.08022,-0.18726,-0.26278,-0.17385,1.08881,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,2.00754,-0.30221,-0.30673,-0.23797,-0.44046,1.03279,-0.13837,-0.21897,-0.12492,-0.27232,1.47999,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,-0.30362,-0.43409,-0.22335,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,-0.83744,-0.34943,-0.41055,-0.32942,-0.50781,-0.36658,3.05794,-0.26071,-0.13641,-0.30615,-0.45023,2.67027,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,-0.58686,-0.24503,-0.3134,-0.2698,-0.29256,1
peptide_pm_394,0.63504,-0.36992,0.34925,-0.43938,2.02781,1.9091,-0.17853,-0.3202,-0.23103,-0.29095,0.7533,-0.27404,-0.48335,-0.28568,-0.46891,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,-0.73171,-0.41651,2.23533,-0.34243,1.33099,1.66217,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,0.38156,-0.30221,-0.30673,-0.23797,-0.44046,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,-0.30362,-0.43409,-0.22335,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,-0.83744,3.37054,-0.41055,-0.32942,-0.50781,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,2.53042,-0.24216,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,1.39965,-0.24503,-0.3134,-0.2698,-0.29256,1
peptide_pm_395,1.47677,0.89686,1.03285,-0.43938,0.67887,-0.40311,-0.17853,1.02947,-0.23103,-0.29095,0.8649,-0.27404,0.47935,-0.28568,-0.46891,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,0.79471,-0.41651,-0.46068,-0.34243,-0.58541,-0.40535,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,2.07608,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,1.07895,-0.30221,-0.30673,-0.23797,-0.44046,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,0.38793,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,0.80049,-0.25866,-0.27244,-0.17901,-0.30362,-0.43409,-0.22335,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,0.71619,-0.34943,-0.41055,-0.32942,-0.50781,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,-0.45023,-0.24216,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,-0.58686,-0.24503,-0.3134,-0.2698,-0.29256,1
peptide_pm_396,-0.73277,-0.36992,-0.7616,-0.43938,0.96501,-0.40311,-0.17853,-0.3202,-0.23103,-0.29095,-0.69744,-0.27404,1.79212,-0.28568,-0.46891,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,-0.73171,2.63883,-0.46068,-0.34243,-0.58541,-0.40535,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,6.04318,-0.26278,3.70581,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,3.37233,4.43943,-0.28342,-0.12874,-0.26932,-0.75169,-0.30221,-0.30673,-0.23797,-0.44046,-0.35026,-0.13837,-0.21897,-0.12492,4.00242,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,-0.30362,-0.43409,-0.22335,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,-0.83744,-0.34943,3.02923,-0.32942,-0.50781,-0.36658,6.5911,2.80256,-0.13641,-0.30615,-0.45023,-0.24216,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,-0.58686,-0.24503,-0.3134,-0.2698,-0.29256,1
peptide_pm_397,-0.04887,1.98267,2.57095,-0.43938,-0.8949,-0.40311,-0.17853,2.18633,-0.23103,-0.29095,0.7533,-0.27404,1.30452,-0.28568,-0.46891,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,-0.73171,-0.41651,-0.46068,-0.34243,-0.58541,-0.40535,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,4.09776,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,1.51482,-0.30221,-0.30673,-0.23797,-0.44046,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,1.13032,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,1.9117,-0.25866,-0.27244,-0.17901,-0.30362,-0.43409,-0.22335,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,0.60521,-0.34943,-0.41055,-0.32942,-0.50781,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,-0.45023,-0.24216,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,-0.58686,-0.24503,-0.3134,-0.2698,-0.29256,1
peptide_pm_398,3.37065,-0.36992,0.34925,-0.43938,2.02781,-0.40311,-0.17853,-0.3202,-0.23103,-0.29095,0.7533,-0.27404,-0.48335,-0.28568,-0.46891,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,2.10307,-0.41651,-0.46068,-0.34243,-0.58541,-0.40535,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,0.38156,-0.30221,-0.30673,-0.23797,-0.44046,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,-0.30362,-0.43409,-0.22335,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,0.60521,-0.34943,-0.41055,-0.32942,-0.50781,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,-0.45023,-0.24216,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,-0.58686,-0.24503,-0.3134,-0.2698,-0.29256,1
peptide_pm_399,1.00808,-0.36992,0.65221,-0.43938,0.96501,-0.40311,-0.17853,-0.3202,-0.23103,-0.29095,1.14896,-0.27404,-0.48335,-0.28568,-0.46891,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,2.87619,-0.41651,-0.46068,-0.34243,-0.58541,-0.40535,-0.14333,-0.40045,-0.18439,3.36599,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,0.69063,-0.30221,-0.30673,-0.23797,-0.44046,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,-0.30362,-0.43409,-0.22335,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,2.83477,-0.34943,-0.41055,-0.32942,-0.50781,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,-0.45023,-0.24216,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,-0.58686,-0.24503,-0.3134,-0.2698,-0.29256,1
peptide_pm_400,-0.73277,-0.36992,-0.7616,-0.43938,-0.8949,-0.40311,-0.17853,-0.3202,-0.23103,-0.29095,0.37153,-0.27404,-0.48335,-0.28568,-0.46891,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,-0.73171,1.35237,3.51239,-0.34243,0.82667,-0.40535,-0.14333,-0.40045,-0.18439,1.78403,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,1.3826,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,-0.75169,-0.30221,1.83481,-0.23797,5.55349,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,0.70702,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,3.44752,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,-0.30362,-0.43409,-0.22335,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,5.34919,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,-0.83744,-0.34943,-0.41055,-0.32942,-0.50781,-0.36658,-0.18079,1.51276,-0.13641,-0.30615,3.94231,-0.24216,-0.30332,3.73593,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,-0.58686,-0.24503,2.51189,-0.2698,-0.29256,1
peptide_pm_401,1.8785,-0.36992,1.35911,-0.43938,0.96501,-0.40311,-0.17853,-0.3202,-0.23103,-0.29095,1.14896,-0.27404,0.65438,-0.28568,-0.46891,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,1.07224,-0.41651,-0.46068,-0.34243,-0.58541,-0.40535,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,1.4118,-0.30221,-0.30673,-0.23797,-0.44046,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,0.5454,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,-0.30362,-0.43409,-0.22335,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,0.99867,-0.34943,-0.41055,-0.32942,-0.50781,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,-0.45023,-0.24216,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,-0.58686,-0.24503,-0.3134,-0.2698,-0.29256,1
peptide_pm_402,-0.73277,-0.36992,-0.7616,-0.43938,-0.8949,-0.40311,-0.17853,-0.3202,-0.23103,-0.29095,-0.69744,-0.27404,4.06758,-0.28568,-0.46891,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,-0.73171,-0.41651,-0.46068,-0.34243,-0.58541,-0.40535,-0.14333,2.71084,-0.18439,-0.39118,-0.18683,17.06734,-0.16689,-0.08022,6.04318,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,9.08292,-0.28342,-0.12874,-0.26932,-0.75169,-0.30221,-0.30673,-0.23797,-0.44046,-0.35026,-0.13837,-0.21897,-0.12492,4.00242,-0.4782,3.27185,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,-0.30362,-0.43409,-0.22335,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,-0.83744,-0.34943,-0.41055,-0.32942,-0.50781,3.90858,6.5911,-0.26071,-0.13641,-0.30615,-0.45023,-0.24216,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,-0.58686,-0.24503,-0.3134,-0.2698,-0.29256,1
peptide_pm_403,-0.73277,-0.36992,-0.7616,-0.43938,0.38379,-0.40311,-0.17853,-0.3202,4.24862,-0.29095,-0.69744,-0.27404,-0.48335,3.58309,-0.46891,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,-0.73171,-0.41651,-0.46068,4.90193,-0.58541,-0.40535,-0.14333,1.73856,-0.18439,2.19188,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,7.80678,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,-0.75169,-0.30221,-0.30673,-0.23797,-0.44046,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,3.25107,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,-0.30362,1.56894,4.67591,-0.22408,-0.2145,-0.31565,4.31683,-0.07801,6.38067,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,-0.83744,-0.34943,-0.41055,-0.32942,-0.50781,2.57259,-0.18079,-0.26071,-0.13641,-0.30615,-0.45023,-0.24216,-0.30332,-0.21203,-0.29756,2.80137,5.12296,-0.19443,-0.17625,-0.2359,-0.58686,-0.24503,-0.3134,-0.2698,-0.29256,1
