,RRI_A,RRI_C,RRI_D,RRI_E,RRI_F,RRI_G,RRI_H,RRI_I,RRI_K,RRI_L,RRI_M,RRI_N,RRI_P,RRI_Q,RRI_R,RRI_S,RRI_T,RRI_V,RRI_W,RRI_Y,y
peptide_pm_242,-1.34184,1.45025,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,1.52179,0.64478,-0.04018,0.13784,-0.55316,0.7568,1.00738,-1.13441,0.92891,1.32246,1.39399,-1.30882,1
peptide_pm_243,0.96142,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,0.52614,0.73783,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,-0.71188,1.39399,-1.30882,1
peptide_pm_244,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,0.74095,0.73783,-0.55316,-1.11359,-0.91026,-1.13441,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_245,0.38993,2.78437,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,1.52179,0.64478,-0.04018,0.13784,-0.55316,2.00996,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_246,-1.34184,2.25394,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,1.78689,-0.60849,-1.2963,-0.04018,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_247,0.38993,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,2.3739,0.64478,-0.04018,0.13784,-0.55316,1.69199,1.00738,-1.13441,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_248,0.38993,-0.96082,-0.76643,1.09445,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.73783,-0.55316,0.7568,-0.91026,1.42296,-0.95204,1.32246,-0.69549,0.61723,1
peptide_pm_249,0.38993,0.64656,-0.76643,-0.8251,-0.5586,2.60843,-0.81602,-1.44572,-0.60849,0.64478,0.93623,0.13784,-0.55316,-1.11359,1.00738,0.69228,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_250,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,1.17057,0.97783,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_251,-1.34184,2.25394,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,1.78689,-0.60849,0.64478,-0.04018,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_252,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,1.13151,0.13784,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_253,-1.34184,1.7235,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-0.04018,0.13784,-0.55316,-1.11359,1.00738,-1.13441,-0.95204,1.32246,1.39399,-1.30882,1
peptide_pm_254,-1.34184,2.25394,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,1.78689,-0.60849,-1.2963,-0.04018,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,0.92891,-0.71188,1.39399,0.61723,1
peptide_pm_255,2.36415,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,0.74095,0.73783,-0.55316,-1.11359,-0.91026,-1.13441,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_256,-1.34184,2.47897,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,-0.04018,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_257,-1.34184,0.64656,1.18552,-0.8251,1.79018,-0.68665,0.90502,1.12875,-0.60849,-1.2963,-0.04018,0.13784,-0.55316,-1.11359,1.00738,0.69228,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_258,0.38993,-0.96082,1.18552,1.09445,1.79018,-0.68665,-0.81602,0.48997,-0.60849,0.64478,0.93623,0.13784,1.62389,0.7568,-0.91026,-1.13441,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_259,0.38993,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,0.90502,0.48997,-0.60849,0.64478,0.93623,0.79783,1.62389,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_260,0.38993,-0.96082,1.18552,1.09445,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,1.42121,-0.04018,0.88783,-0.55316,0.7568,-0.91026,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_261,0.38993,-0.96082,-0.76643,1.09445,-0.5586,1.28645,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.40783,-0.55316,0.7568,-0.91026,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_262,-1.34184,1.7235,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-0.04018,2.13282,-0.55316,-1.11359,1.00738,-1.13441,-0.95204,2.33964,-0.69549,-1.30882,1
peptide_pm_263,0.38993,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,0.7568,1.00738,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_264,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,2.24463,0.13784,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_265,0.38993,0.64656,-0.76643,1.09445,-0.5586,1.28645,1.59343,1.05132,-0.60849,-1.2963,0.44802,0.60283,1.62389,0.7568,1.00738,0.69228,-0.95204,1.32246,1.39399,0.61723,1
peptide_pm_266,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,1.07293,0.97783,-0.55316,-1.11359,1.00738,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_267,1.25582,-0.96082,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-0.04018,0.88783,-0.55316,0.7568,1.00738,0.69228,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_268,-1.34184,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,0.7568,-0.91026,0.69228,-0.95204,1.32246,-0.69549,0.61723,1
peptide_pm_269,1.25582,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-0.04018,5.1328,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_270,1.55022,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,0.93623,0.13784,-0.55316,-1.11359,-0.91026,0.69228,0.92891,-0.71188,-0.69549,-1.30882,1
peptide_pm_271,0.38993,-0.96082,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,1.52208,1.14283,-0.55316,0.7568,1.00738,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_272,1.25582,-0.96082,-0.76643,-0.8251,1.79018,1.28645,0.90502,0.48997,-0.60849,0.64478,1.26821,-1.36215,-0.55316,-1.11359,-0.91026,-1.13441,0.92891,1.32246,1.39399,0.61723,1
peptide_pm_273,0.89215,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-0.04018,0.13784,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_274,0.38993,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,2.3739,0.64478,-0.04018,0.13784,-0.55316,1.69199,-0.91026,-1.13441,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_275,-1.34184,1.62706,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-0.04018,-1.36215,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,-0.71188,1.39399,-1.30882,1
peptide_pm_276,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,1.17057,0.88783,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_277,0.38993,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,0.74095,0.13784,-0.55316,0.7568,1.00738,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_278,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-1.99301,0.13784,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_279,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,1.52179,0.64478,-0.04018,0.51283,-0.55316,0.7568,-0.91026,1.42296,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_280,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,1.28645,-0.81602,0.48997,-0.60849,0.64478,-0.04018,-1.36215,-0.55316,0.7568,1.00738,0.69228,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_281,-1.34184,0.64656,1.18552,-0.8251,1.79018,-0.68665,0.90502,1.12875,-0.60849,-1.2963,-0.04018,0.13784,-0.55316,-1.11359,1.00738,0.69228,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_282,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,2.12746,0.13784,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_283,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-0.04018,0.88783,-0.55316,-1.11359,1.00738,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_284,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,1.17057,0.93283,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_285,1.25582,-0.96082,1.18552,1.09445,1.79018,1.28645,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,-1.11359,-0.91026,1.60563,0.92891,-0.71188,1.39399,0.61723,1
peptide_pm_286,1.7234,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,0.52614,0.57283,-0.55316,-1.11359,-0.91026,-1.13441,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_287,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,1.91265,2.38782,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_288,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,0.60425,0.13784,-0.55316,0.7568,1.00738,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_289,0.38993,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,0.93623,0.96283,1.62389,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_290,1.55022,0.64656,1.18552,1.09445,1.79018,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,-1.99301,-1.36215,1.62389,0.7568,-0.91026,0.69228,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_291,0.38993,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,0.93623,0.13784,-0.55316,-1.11359,-0.91026,0.69228,0.92891,1.32246,-0.69549,-1.30882,1
peptide_pm_292,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,1.07293,2.86782,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_293,0.38993,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,-1.36215,-0.55316,0.7568,1.00738,-1.13441,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_294,-1.34184,1.45025,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-1.99301,1.14283,-0.55316,0.7568,-0.91026,0.69228,2.80986,-0.71188,1.39399,-1.30882,1
peptide_pm_295,-1.34184,1.7235,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-0.04018,0.13784,-0.55316,-1.11359,1.00738,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_296,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,0.90502,-1.44572,1.52179,0.64478,-0.04018,0.51283,-0.55316,0.7568,-0.91026,1.91617,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_297,-1.34184,2.78437,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-0.04018,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_298,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-0.04018,0.73783,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_299,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,1.52179,0.64478,0.93623,0.88783,-0.55316,0.7568,1.00738,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_300,-1.34184,0.64656,-0.76643,-0.8251,-0.5586,1.28645,-0.81602,0.48997,-0.60849,0.64478,-0.04018,-1.36215,-0.55316,0.7568,-0.91026,0.69228,-0.95204,1.32246,-0.69549,0.61723,1
peptide_pm_301,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-0.04018,1.80282,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,1.39399,-1.30882,1
peptide_pm_302,-1.34184,0.64656,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.63283,-0.55316,-1.11359,-0.91026,0.69228,-0.95204,-0.71188,-0.69549,1.58026,1
peptide_pm_303,1.25582,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-0.04018,0.79783,-0.55316,0.7568,1.00738,1.42296,1.86938,1.32246,-0.69549,1.90769,1
peptide_pm_304,-1.34184,2.25394,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,1.78689,-0.60849,0.64478,-0.04018,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_305,0.38993,0.64656,-0.76643,-0.8251,-0.5586,2.60843,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,-1.11359,-0.91026,0.69228,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_306,0.38993,0.64656,-0.76643,1.09445,1.79018,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,-0.04018,0.13784,-0.55316,0.7568,-0.91026,1.91617,-0.95204,1.32246,2.79394,0.61723,1
peptide_pm_307,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,1.07293,0.63283,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_308,0.38993,-0.96082,1.18552,-0.8251,1.79018,-0.68665,0.90502,0.48997,-0.60849,0.64478,1.26821,0.13784,-0.55316,0.7568,1.00738,0.69228,0.92891,-0.71188,1.39399,0.61723,1
peptide_pm_309,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,1.26821,0.13784,-0.55316,0.7568,-0.91026,1.91617,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_310,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,0.7568,-0.91026,0.69228,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_311,1.55022,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,1.26821,0.13784,-0.55316,-1.11359,1.00738,-1.13441,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_312,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-0.04018,0.73783,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,1.39399,-1.30882,1
peptide_pm_313,1.25582,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-0.04018,0.79783,-0.55316,0.7568,1.00738,1.42296,1.86938,1.32246,-0.69549,0.61723,1
peptide_pm_314,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,1.52179,0.64478,-0.04018,0.79783,-0.55316,0.7568,-0.91026,0.69228,0.92891,-0.71188,-0.69549,-1.30882,1
peptide_pm_315,-1.34184,0.64656,1.18552,-0.8251,-0.5586,-0.68665,0.90502,-1.44572,-0.60849,0.64478,-0.04018,0.63283,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_316,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,1.52179,0.64478,-0.04018,0.79783,-0.55316,0.7568,-0.91026,0.69228,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_317,-1.34184,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-1.99301,0.63283,-0.55316,-1.11359,1.00738,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_318,0.38993,-0.96082,1.18552,1.09445,1.79018,-0.68665,-0.81602,0.48997,-0.60849,0.64478,0.60425,0.13784,-0.55316,0.7568,-0.91026,0.69228,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_319,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,-0.04018,0.13784,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_320,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,1.26821,1.63782,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_321,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.63283,-0.55316,0.7568,-0.91026,-1.13441,2.18914,1.32246,-0.69549,0.61723,1
peptide_pm_322,-1.34184,0.64656,1.18552,1.09445,1.79018,-0.68665,0.90502,1.12875,-0.60849,-1.2963,-0.04018,-1.36215,-0.55316,-1.11359,1.00738,0.69228,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_323,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-0.04018,0.88783,-0.55316,-1.11359,-0.91026,0.69228,-0.95204,1.32246,-0.69549,0.61723,1
peptide_pm_324,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,1.52179,0.64478,0.44802,0.13784,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_325,-1.34184,0.64656,1.18552,1.09445,-0.5586,1.28645,0.90502,0.48997,-0.60849,0.64478,0.74095,0.13784,-0.55316,1.50495,1.00738,0.69228,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_326,-1.34184,-0.96082,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.88783,1.62389,0.7568,-0.91026,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_327,-1.34184,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,0.93623,0.13784,-0.55316,0.7568,-0.91026,0.69228,0.92891,1.32246,-0.69549,-1.30882,1
peptide_pm_328,0.38993,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,-1.36215,-0.55316,-1.11359,1.00738,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_329,0.96142,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,0.90502,0.48997,1.52179,0.64478,-0.04018,0.73783,1.62389,0.7568,-0.91026,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_330,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,1.26821,0.96283,-0.55316,-1.11359,1.00738,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_331,-1.34184,1.7235,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-1.99301,-1.36215,-0.55316,2.00996,-0.91026,-1.13441,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_332,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.73783,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_333,1.08264,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,1.52179,0.64478,-0.04018,0.13784,-0.55316,0.7568,-0.91026,1.42296,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_334,-1.34184,1.7235,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-0.04018,0.13784,-0.55316,-1.11359,1.00738,-1.13441,-0.95204,1.9938,-0.69549,-1.30882,1
peptide_pm_335,0.38993,-0.96082,-0.76643,1.09445,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.73783,-0.55316,0.7568,1.00738,1.42296,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_336,-1.34184,1.7235,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-0.04018,0.88783,-0.55316,-1.11359,1.00738,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_337,0.38993,-0.96082,1.18552,1.09445,1.79018,1.28645,0.90502,1.05132,1.52179,0.64478,0.60425,0.13784,1.62389,0.7568,-0.91026,0.69228,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_338,0.38993,1.17699,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,-0.04018,-1.36215,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,1.39399,0.61723,1
peptide_pm_339,0.38993,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,2.58693,0.64478,-0.04018,-1.36215,-0.55316,0.7568,-0.91026,0.69228,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_340,1.25582,0.64656,1.18552,-0.8251,1.79018,-0.68665,-0.81602,0.48997,-0.60849,0.64478,0.60425,0.13784,-0.55316,0.7568,1.00738,-1.13441,0.92891,-0.71188,-0.69549,-1.30882,1
peptide_pm_341,0.38993,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,2.3739,0.64478,-0.04018,0.13784,-0.55316,1.69199,-0.91026,-1.13441,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_342,1.7234,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,-1.11359,-0.91026,0.69228,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_343,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,0.60425,0.13784,-0.55316,0.7568,1.00738,0.69228,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_344,-1.34184,0.64656,1.18552,-0.8251,1.79018,1.28645,0.90502,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,-1.11359,1.00738,0.69228,0.92891,1.32246,1.39399,0.61723,1
peptide_pm_345,0.38993,-0.96082,1.18552,1.09445,-0.5586,1.28645,-0.81602,0.48997,-0.60849,1.75119,-0.04018,0.73783,5.978,0.7568,1.00738,0.69228,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_346,0.38993,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,1.26821,0.13784,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_347,-1.34184,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,2.3739,0.64478,-0.04018,0.13784,-0.55316,1.69199,-0.91026,-1.13441,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_348,0.89215,-0.96082,1.18552,1.09445,-0.5586,-0.68665,0.90502,0.48997,-0.60849,0.64478,-0.04018,0.46783,-0.55316,-1.11359,1.00738,0.69228,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_349,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,1.13151,0.63283,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_350,-1.34184,0.64656,-0.76643,-0.8251,-0.5586,1.28645,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,0.7568,-0.91026,0.69228,-0.95204,1.32246,-0.69549,0.61723,1
peptide_pm_351,0.38993,1.45025,1.18552,-0.8251,-0.5586,-0.68665,0.90502,0.48997,-0.60849,-1.2963,-0.04018,0.79783,1.62389,1.29921,-0.91026,0.69228,-0.95204,-0.71188,1.39399,-1.30882,1
peptide_pm_352,0.38993,-0.96082,1.18552,1.09445,1.79018,1.28645,-0.81602,1.05132,1.52179,0.64478,0.60425,0.13784,1.62389,0.7568,-0.91026,0.69228,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_353,-1.34184,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,-1.36215,-0.55316,0.7568,1.00738,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
