,NMBroto_CIDH920105.lag1,NMBroto_CIDH920105.lag2,NMBroto_CIDH920105.lag3,NMBroto_BHAR880101.lag1,NMBroto_BHAR880101.lag2,NMBroto_BHAR880101.lag3,NMBroto_CHAM820101.lag1,NMBroto_CHAM820101.lag2,NMBroto_CHAM820101.lag3,NMBroto_CHAM820102.lag1,NMBroto_CHAM820102.lag2,NMBroto_CHAM820102.lag3,NMBroto_CHOC760101.lag1,NMBroto_CHOC760101.lag2,NMBroto_CHOC760101.lag3,NMBroto_BIGC670101.lag1,NMBroto_BIGC670101.lag2,NMBroto_BIGC670101.lag3,NMBroto_CHAM810101.lag1,NMBroto_CHAM810101.lag2,NMBroto_CHAM810101.lag3,NMBroto_DAYM780201.lag1,NMBroto_DAYM780201.lag2,NMBroto_DAYM780201.lag3,y
peptide_pm_97,-0.24769,-1.65346,-0.20408,0.20828,-1.36153,0.21824,0.40199,-0.04842,-0.80191,-0.2726,-0.94368,-0.25674,0.26084,0.11462,-0.50069,-0.25525,-0.34413,-0.59088,-0.36815,-0.65917,0.1326,-0.59885,-0.82756,-0.9388,1
peptide_pm_98,-0.80637,-0.64736,0.38265,-0.49557,-0.38992,-0.14179,-3.00054,0.56497,0.36692,0.0825,0.33907,0.34887,-2.83008,0.81708,0.22359,-2.80268,0.76471,0.40816,0.03921,-0.05573,-0.35013,-1.34053,0.60363,0.22942,1
peptide_pm_99,0.2989,-0.16254,-0.40285,0.28128,0.70913,0.3941,1.24802,-0.25737,0.83099,0.29582,-0.03641,0.30065,0.92007,-0.32443,0.72677,0.96807,-0.50767,0.62133,0.34182,-0.57198,-0.05039,0.20145,-0.94209,-0.21502,1
peptide_pm_100,-0.42525,2.09646,1.13778,-3.02919,1.99491,-0.17147,0.86554,3.63712,1.55254,-1.42014,1.13255,1.0547,0.74643,2.10105,0.64474,0.53363,2.20482,1.47883,-0.15258,-0.46793,0.29104,1.64468,2.51591,1.57338,1
peptide_pm_101,0.11949,-0.60697,0.97986,-0.77799,-0.92306,0.7063,-0.60353,-1.26808,0.49931,0.04063,-0.04398,0.2632,-0.5751,-1.01255,0.41006,-0.81461,-1.41543,0.34267,0.39436,-0.44201,-0.10822,-0.88629,-0.59702,0.17271,1
peptide_pm_102,-0.2407,-0.75674,1.39959,-0.24873,-0.76304,1.03306,0.51248,0.32838,0.38447,-0.2243,-0.58,0.08931,0.60865,0.23488,0.61774,2.14243,1.85327,1.88839,1.04362,0.52596,2.22113,2.05821,1.96736,2.53398,1
peptide_pm_103,-0.54276,-1.03135,0.78722,-0.40923,-0.71318,1.21786,-0.70063,-0.34422,0.44775,0.26743,0.29365,0.59731,-0.62419,-0.23818,0.19748,-0.69905,-0.53851,0.21646,-0.04237,-0.4588,0.13572,-0.03729,-0.92142,0.06422,1
peptide_pm_104,-0.66701,-1.02619,0.84608,-0.72419,-1.33819,1.40546,1.98326,1.20802,1.27727,-0.05472,-0.11518,0.38929,2.01576,1.78372,1.58424,2.46799,2.09466,2.08407,0.19008,0.22131,-0.03573,1.26367,1.15917,1.3407,1
peptide_pm_105,0.4564,-1.24296,0.66023,0.6802,-1.81616,-0.73118,-1.13251,0.62631,0.1669,0.21876,-0.17897,0.73625,-1.01428,0.9886,0.43464,-1.41208,-0.03771,0.21752,-2.23334,-2.45552,1.14684,-1.33875,1.17848,-0.64027,1
peptide_pm_106,-0.16976,-1.06864,0.06499,-0.13693,-0.41217,0.51285,0.03394,-1.04607,-0.56226,-0.06295,-0.18458,0.1651,0.14981,-0.98824,-0.77578,0.42861,-0.61156,-0.68662,0.01506,0.21565,-0.01082,-0.20676,-0.50993,-0.94872,1
peptide_pm_107,-0.52591,-0.19987,0.97957,-0.8356,0.38971,-0.9038,0.02054,0.73236,0.85999,0.08085,0.26992,0.51701,0.31072,1.3821,0.9968,-0.5136,0.1692,0.66944,-1.51974,0.76984,-0.04932,-1.20893,-0.66615,0.33362,1
peptide_pm_108,1.02412,0.18797,0.18917,0.64866,-0.19731,-0.16799,-0.69472,-0.30979,0.00635,-0.07689,-0.31821,-0.84488,-0.88406,-0.40449,0.07537,-0.75081,-0.48912,0.10903,-0.44347,-0.41147,0.27627,0.95313,0.02604,-0.57005,1
peptide_pm_109,0.81938,1.06407,0.64825,2.73428,2.40093,2.10415,-1.8561,-1.40214,1.86006,0.10413,0.27242,0.38001,-0.97664,-1.00884,1.45367,-0.98165,-0.8917,0.84669,-0.14006,-0.09233,-0.74475,-0.65256,-0.38895,0.09292,1
peptide_pm_110,1.87247,0.50523,-0.5351,1.75171,0.13433,-0.78672,-3.2632,-0.4109,-0.27722,3.05511,1.28027,-2.56738,-3.72294,-0.28679,-0.33367,-2.45397,-0.21958,-0.84094,0.97638,-1.09118,-1.10077,1.50879,2.19135,2.02488,1
peptide_pm_111,0.20263,-1.68058,-0.05604,-0.91432,-1.65188,0.83618,0.85045,0.65971,0.65598,0.26692,-0.13504,0.26145,0.73799,1.0441,1.04352,0.22087,-0.33901,0.17139,-0.09711,-2.44207,-0.05138,0.24486,-0.76982,-0.72004,1
peptide_pm_112,-0.23167,-0.94548,0.72946,-0.3565,-0.94351,0.60948,0.5023,0.11626,-0.11067,-0.25364,-0.51389,0.11317,0.72759,0.13578,0.06241,1.90953,1.45192,1.36008,1.90335,0.80187,1.74405,1.95167,1.5522,1.98804,1
peptide_pm_113,-0.33479,-0.2502,-0.73699,0.20779,-0.00764,-0.18393,-0.14481,-0.00702,-0.49221,-0.56269,-0.13964,-0.66935,-0.23421,0.04369,0.30031,-0.47586,-0.27079,-0.21216,-0.61911,-0.61421,-0.0489,-0.94587,-0.74169,-0.78114,1
peptide_pm_114,-2.37634,-0.63615,-0.26764,-2.14495,-0.0881,-1.17494,-1.99629,0.68999,-0.50849,0.25956,0.35398,0.85084,-1.27041,0.42017,-0.15745,-0.98595,-0.34173,-0.1808,0.29881,0.35602,0.40655,-2.15703,-0.24547,-1.22906,1
peptide_pm_115,0.39695,0.66606,-0.72394,0.23438,0.48614,-0.51842,0.45622,0.3359,-1.01943,0.16821,0.35274,0.0573,0.68417,0.56019,-0.6305,0.32008,0.53309,-1.0774,-1.39137,1.4259,-1.60241,-0.15227,-0.10086,0.07941,1
peptide_pm_116,0.13827,-0.0655,1.2884,0.35394,0.49652,0.84016,-0.39663,-0.54822,-0.31815,-0.39599,-0.18349,0.73607,-0.27504,-0.62794,-0.19246,0.20097,0.31523,0.12161,1.07123,0.79837,1.15831,-0.45684,-0.43955,-0.50647,1
peptide_pm_117,-0.26951,-0.46714,-0.43892,0.05862,-1.38783,-0.45946,0.61026,-0.90484,0.5612,0.44789,-0.13226,0.39585,0.75656,-1.20247,0.99742,0.31092,-2.10954,-0.0937,0.01203,-2.49567,0.26707,0.75206,0.27235,-0.62571,1
peptide_pm_118,-0.073,0.77158,-1.32837,0.838,-0.08235,-1.0948,-2.26337,0.0508,-0.61103,1.81974,-2.39135,-2.05571,-2.76545,0.32874,-0.95442,-1.86877,0.16288,-0.9209,-0.35909,0.63297,-0.15844,0.41726,-0.4587,0.2608,1
peptide_pm_119,0.68983,0.25047,-0.77142,-0.59597,-0.14075,-1.07615,0.68577,0.14557,-0.01512,-1.42617,0.58766,-1.23312,0.71328,0.22664,0.38863,0.59471,-0.22231,0.22623,-0.52016,-0.36478,0.80442,-0.89146,-0.57292,-0.96396,1
peptide_pm_120,0.21273,1.54887,0.82415,-2.21178,0.90504,0.18992,2.0628,1.48995,3.16574,-1.25076,0.53997,1.34008,1.21238,0.505,2.2307,0.89034,0.92465,2.42448,-0.93626,0.4603,0.00314,1.98406,2.36641,2.09402,1
peptide_pm_121,-1.13463,-1.48779,0.73952,-0.998,-1.43943,0.49807,-1.83935,0.44052,-0.39755,0.10686,0.34446,0.94126,-1.4012,0.23505,-0.43366,-0.7216,-0.72614,0.10145,0.5668,0.35022,0.87479,-0.63524,-1.15078,0.53254,1
peptide_pm_122,0.46276,0.52872,1.14342,0.07346,0.16623,0.79382,-0.20005,-0.19905,-0.27304,-0.31018,-0.35006,0.04306,-0.32333,-0.30378,-0.1551,1.3338,1.14094,1.07307,3.11912,2.45211,3.09421,2.26702,2.05631,2.21933,1
peptide_pm_123,-0.55107,0.00155,-0.55697,-0.60167,-0.2315,-0.16824,0.38832,0.57777,-0.74337,0.35289,0.58991,0.31899,0.42056,0.76314,-0.51356,0.51438,0.81821,-0.50544,-0.57458,0.36889,-0.66592,0.63344,-0.04005,-0.172,1
peptide_pm_124,0.38778,0.02034,-1.37233,-0.13794,0.08671,-0.75275,0.56926,0.25012,-0.21535,-1.61821,0.73106,-1.5562,0.5668,0.39881,0.24788,0.28004,0.22955,0.07343,-1.61444,0.61455,0.01058,-0.66015,-0.56732,-0.9323,1
peptide_pm_125,-0.11591,2.36546,1.40636,-2.99521,2.03135,-0.11199,2.03727,5.14843,4.54961,-1.74241,0.74883,0.99931,1.35135,3.04964,2.87858,1.06787,2.91916,3.12411,-0.15258,-0.46793,0.29104,2.38734,3.41249,2.56198,1
peptide_pm_126,1.17721,0.61001,-1.14396,2.21412,0.12938,-1.97979,-1.34861,-0.81445,0.20654,3.48142,-0.16058,-4.41763,-1.80721,-0.72035,0.25134,-1.14868,-0.47303,-0.45844,1.0592,-0.44907,-1.21858,1.44788,1.92802,1.53891,1
peptide_pm_127,1.21083,0.50516,0.84123,0.4712,0.35154,0.71438,0.53786,-0.27986,-0.72373,-0.14842,-0.2791,0.0531,0.50705,-0.14739,-0.89319,0.42201,-0.3068,-0.71186,-0.38379,0.19712,-0.08231,2.00667,1.73591,2.08932,1
peptide_pm_128,-0.51114,-0.78002,-0.05404,0.20814,-0.247,-0.21598,0.2635,-0.19844,0.05648,0.29597,0.41997,0.70941,0.30052,-0.22768,0.05225,-0.07604,-0.29594,-0.01554,-0.71369,0.03917,-0.18839,-0.72799,0.0033,0.16158,1
peptide_pm_129,-0.03661,0.49716,-0.81407,0.2605,-0.73758,-1.1733,-0.32286,-0.18162,0.21498,0.89027,-6.51229,-1.23282,-0.9075,-0.86253,-0.05555,-1.0444,-0.12758,0.04283,-1.01303,0.22411,-0.11515,1.54476,0.98007,1.1866,1
peptide_pm_130,0.34409,0.50034,0.01249,1.35883,0.11084,-1.32994,0.93585,-0.08497,-0.48727,0.07636,0.0932,-0.38343,0.77723,-0.15496,-0.15126,1.24935,0.89356,0.24195,-0.2525,0.5825,-0.49796,0.85899,0.72846,0.32444,1
peptide_pm_131,-0.85654,-1.13146,0.35357,-0.47104,0.33197,-1.2734,0.71362,0.06985,0.78865,0.24364,0.44941,0.33092,0.89634,0.51236,0.78619,0.00114,-0.18445,0.61467,-1.99926,0.26784,0.27874,-0.0915,-0.8334,-0.5105,1
peptide_pm_132,0.17387,-0.57398,2.31532,-0.18164,-0.0355,-0.08127,0.39487,0.23752,-0.05539,-0.23937,-0.37656,0.09508,0.41573,0.27115,0.09495,1.8857,1.53784,1.48728,1.17338,1.03354,1.01142,1.03068,1.1165,0.62768,1
peptide_pm_133,-0.39435,-0.70567,0.08154,-0.05532,-0.8859,-0.58729,0.52997,0.57381,0.55487,0.28207,0.49662,0.48612,0.59137,0.53041,0.71309,0.2102,0.01889,0.24674,-0.28773,-0.51417,-0.01217,-0.58127,-0.01295,-1.05039,1
peptide_pm_134,-0.20651,-0.0148,-0.24021,0.00895,-1.1186,-0.55932,0.21281,-0.09241,0.37233,-0.34534,-0.46203,-0.07052,0.2574,0.04476,0.43379,-0.15127,-0.58559,0.30451,-0.82559,-0.78489,0.06778,0.30309,-0.44717,-1.28085,1
peptide_pm_135,0.13831,-1.09967,-0.40639,0.58144,-1.01218,-0.97159,0.11973,-0.90782,-0.67456,-0.04947,-0.20052,0.22521,0.26347,-0.98432,-0.69673,-0.29813,-1.00939,-0.43462,0.10995,-0.76653,0.04539,-1.12781,-0.05096,0.72739,1
peptide_pm_136,-0.30681,-1.42987,0.73609,-0.1959,-1.87438,-0.35075,0.53869,-1.26972,-0.46208,0.19006,-0.70986,0.22494,0.95537,-0.95347,-0.09554,0.19164,-2.42894,-0.27497,0.2201,-3.04266,-0.07844,0.26392,-1.19516,0.26598,1
peptide_pm_137,0.05483,0.99864,0.48263,-0.21486,0.24154,0.77963,-2.94889,1.0503,0.34969,-0.3886,-0.00146,-0.17118,-2.45627,0.17697,0.38078,-1.55194,0.46348,1.08148,-1.23002,-1.07862,0.4466,1.62655,2.22351,2.36587,1
peptide_pm_138,-0.62386,-0.22127,-0.24613,-0.3285,-1.6297,0.11674,-2.80692,-0.19192,0.31396,-0.05104,0.58561,0.1968,-3.03949,-0.26051,0.45048,-2.55335,-0.04222,0.18642,-0.72733,-0.5656,0.34555,0.18096,0.26281,-0.16482,1
peptide_pm_139,-0.42751,-0.2724,1.28713,0.65489,0.26477,0.44089,0.3405,-0.16408,0.13181,-0.00695,0.03322,0.20061,0.427,-0.29453,0.13988,0.90616,0.6924,0.43853,-0.27662,0.58633,-0.527,0.62802,0.90519,0.22193,1
peptide_pm_140,-0.49395,-0.65008,0.83162,-0.48802,-0.61608,0.71859,0.40779,-0.06873,-0.0843,-0.25004,-0.49951,0.09668,0.61328,-0.31261,-0.00185,1.83588,1.50276,1.49575,1.60666,0.56363,1.58209,1.82598,1.84209,2.17322,1
peptide_pm_141,-0.70462,-1.47899,0.68846,-0.24232,-0.77663,1.01739,0.02638,-0.89793,0.07772,0.17332,0.06928,0.46625,-0.01458,-0.79707,-0.22813,-0.05748,-1.05373,-0.00285,-0.12666,-0.59696,0.20621,0.26683,-1.23757,-0.19604,1
peptide_pm_142,0.00691,-3.22112,0.9088,0.39093,-0.02613,-0.02495,-0.75366,-1.20067,0.33308,-0.15875,-0.27381,-0.11936,-1.49635,-1.35942,1.00874,-1.24491,-1.98419,0.41586,-1.25374,-3.08225,-0.20276,-1.49093,0.44243,-1.60301,1
peptide_pm_143,0.96947,0.33806,-1.26432,1.60043,-0.44411,-2.29411,0.17214,0.29504,-0.10977,2.85121,0.08379,-4.4357,-0.24272,0.66587,-0.52506,-0.56513,0.42069,-0.48793,-0.40791,0.29547,-0.53184,0.85541,1.58831,0.3867,1
peptide_pm_144,-0.35487,-1.67626,0.93409,-0.53593,-0.7047,0.48709,-1.54482,-0.01847,-1.70478,0.08601,0.02699,0.17986,-1.54996,-0.00436,-1.80457,-1.2186,0.08787,-1.60255,-0.59388,-0.42176,-0.71591,-0.80689,0.05968,-0.84345,1
peptide_pm_145,2.6521,1.52774,0.98951,0.35713,1.15975,0.4508,0.41939,0.66861,1.44478,0.45521,0.62745,0.04921,0.84972,1.21156,1.5933,0.84033,0.91064,1.63128,-0.10663,1.11076,0.80234,-0.42941,-0.17855,0.12634,1
peptide_pm_146,-0.3925,-0.15814,-0.72155,-1.89525,0.07283,0.17432,0.69405,0.96731,-0.43492,-0.33075,1.19035,1.63512,0.64243,0.75078,-0.44922,0.3594,0.95624,0.64613,-0.49051,-0.79423,0.3846,1.10882,1.3396,1.31202,1
peptide_pm_147,-0.59168,-0.06533,-0.05928,-0.54077,-0.87985,0.18419,-0.00519,0.40061,-1.27157,0.50024,0.51501,0.45623,0.51931,0.65875,-1.11414,-0.51954,0.17267,-1.16257,-0.79345,0.30435,-0.03425,0.03509,-0.53794,-0.10899,1
peptide_pm_148,-0.35885,-0.2645,0.4084,-2.51011,2.12707,-2.50776,-1.40615,-1.0997,-0.37923,-0.21794,-0.25814,0.15161,-0.89463,-1.00259,-0.34403,-0.64487,-0.54075,-0.61912,1.92351,-1.27575,-1.95524,-1.49226,-1.35725,-0.23704,1
peptide_pm_149,0.29451,-0.01187,-0.22949,0.25104,-0.26448,0.23233,-0.63473,-0.36128,-0.14769,0.25677,0.23927,-0.17617,-0.68457,-0.51042,-0.16184,-0.38126,-0.02529,-0.11059,-0.11176,-0.31226,-0.70255,-1.03466,0.25034,0.02689,1
peptide_pm_150,0.50009,1.29227,0.69929,0.70931,1.09247,1.49092,-0.50667,2.17291,1.61001,-0.29608,0.06716,-0.14492,-0.15377,1.24597,1.59462,1.08853,2.13102,2.37685,0.32486,0.299,0.6603,1.4301,2.07279,2.27666,1
peptide_pm_151,2.2907,4.02218,1.34242,2.93482,4.07412,2.44889,0.85947,4.97157,3.11736,-0.4576,0.5554,-0.25383,0.5536,2.72552,2.52844,1.96659,3.70672,3.33333,0.35684,0.3444,0.67004,2.38608,3.57987,3.021,1
peptide_pm_152,0.97468,-1.42176,1.19026,-0.63855,-0.54269,-0.69207,-0.46195,-0.32994,-0.52395,0.04641,-0.50516,0.56393,-0.18592,-0.18762,-0.47218,-0.49251,-1.17905,-0.39356,-0.75625,-2.29542,0.83747,-0.86178,0.57608,-1.44077,1
peptide_pm_153,0.13983,-0.75175,-0.33944,-0.27761,-0.58568,0.61978,-0.83156,-0.60653,-0.2694,0.12207,0.362,-0.09333,-0.92965,-0.90236,-0.35577,-0.83217,-0.58416,-0.27296,0.56243,0.12642,-0.70369,-0.15951,-0.33392,-0.70853,1
peptide_pm_154,-0.35464,0.60153,-1.26824,-0.76814,-0.15186,-1.33743,0.8573,0.86255,0.77956,-1.66711,-0.91559,-1.92472,1.46991,1.26221,1.44727,0.94343,1.01239,0.99609,0.74849,0.78243,0.31124,-1.68597,0.42199,-0.30582,1
peptide_pm_155,-0.94578,-1.27913,1.08367,-0.05388,-0.57755,0.80462,-0.40075,-0.46621,-0.26084,0.46125,0.36275,0.68935,-0.59208,-0.28664,-0.27683,-0.74789,-0.48222,-0.33517,-0.82672,-0.9528,0.48887,-0.14381,-0.15071,0.09352,1
peptide_pm_156,-0.1956,-1.29164,0.7814,-0.01408,-0.85858,0.23942,-0.52481,-0.42364,-0.09231,0.01876,-0.31908,0.06956,-0.47884,-0.47474,-0.58684,-0.67556,-0.75946,-0.71787,-0.34302,-1.20266,-0.13454,-0.33989,-0.27197,0.33743,1
peptide_pm_157,-0.75458,2.03753,0.98023,-2.48669,2.1567,-0.06134,2.03261,4.10402,2.22098,-1.09395,0.97212,0.44955,1.99033,2.77817,1.2843,1.72834,2.87502,2.09994,-0.00552,-0.36875,-0.16273,1.64468,2.51591,1.57338,1
peptide_pm_158,-1.26973,-1.09375,0.99673,-1.38456,-1.26374,1.3957,2.85394,1.26052,2.83442,-0.27326,-0.14506,0.60118,2.85069,1.79588,2.34479,2.72722,1.69828,2.50273,-0.01653,0.14022,-0.08405,1.21486,1.40848,1.87367,1
peptide_pm_159,-1.50126,-0.75694,0.65674,-1.04621,-1.23902,0.4388,-1.06739,0.0922,-0.28587,0.08401,-0.02563,0.25798,-0.44924,0.29303,-0.25378,-1.18791,0.48327,-0.04886,-0.98326,-0.61835,1.04368,-1.49294,0.22682,-0.87428,1
peptide_pm_160,-0.08929,0.71341,-1.49124,-0.4967,-0.04558,-1.36958,0.53692,0.5009,0.41758,-2.62607,2.0665,-1.13334,0.78788,0.5801,0.81854,0.55232,0.22125,0.36512,-0.96278,0.32588,-0.27342,-1.3426,-0.4041,-0.60415,1
peptide_pm_161,0.23156,-0.30417,1.42312,-0.02941,-0.52559,1.1513,0.17152,0.2665,-0.07954,-0.29904,-0.53647,0.15584,0.11141,0.30995,0.02822,1.7726,1.57178,1.50052,2.27988,1.6882,2.03655,2.2953,1.96116,2.33203,1
peptide_pm_162,0.71076,-0.87805,2.21197,0.34879,0.00062,-0.46372,-0.72436,-0.36767,0.40088,0.03862,-0.1167,-0.08508,-0.56855,-0.2486,0.36853,-0.73798,-0.71469,0.69663,1.35968,-0.75005,0.90903,-0.12505,-0.05204,0.03462,1
peptide_pm_163,-0.90297,-0.64143,-1.10492,-0.57131,-0.87073,-0.23053,-1.02578,0.40883,0.3798,0.06465,0.22033,0.12579,-0.84006,0.8155,1.01394,-1.51989,-0.03106,-0.62778,-0.6743,0.20052,-3.30284,-0.39751,-1.24259,0.28118,1
peptide_pm_164,-0.50934,-0.71324,0.13041,-0.5563,-0.56512,-0.14353,0.38562,-0.0105,-0.11472,-0.14825,0.04587,-0.03247,0.57079,-0.07321,0.14695,1.54513,1.10329,1.04698,1.03405,0.69093,0.10225,1.77653,1.44187,1.67107,1
peptide_pm_165,0.29182,-0.79711,1.65883,0.07986,-2.09725,0.75885,0.20423,-1.589,1.8615,-0.16779,-0.71197,-0.22595,-0.12915,-1.40392,1.23886,0.78828,-0.30428,1.64789,1.3714,0.82388,0.93752,-0.16764,-1.18474,1.01592,1
peptide_pm_166,-0.13365,-1.03216,0.87243,-0.20271,-1.04457,0.78376,0.26664,0.32306,-0.02302,-0.22028,-0.5649,0.16433,0.33837,0.4159,0.14255,1.84632,1.63573,1.55661,1.51659,0.76357,1.27555,1.99308,1.61482,2.04942,1
peptide_pm_167,0.52135,-0.45713,0.23803,1.21274,0.72226,1.09456,0.61748,-1.45966,-0.84784,0.23834,-0.10472,0.18239,0.27331,-1.4638,-0.91817,0.76716,-0.99296,-0.75135,0.43167,0.18497,-0.31728,0.24545,-1.19551,-0.31775,1
peptide_pm_168,-0.06221,-0.87115,0.48066,-0.7272,0.46092,-1.64655,-1.611,0.03316,-1.81454,0.08601,0.02699,0.17986,-1.48208,-0.03126,-1.69134,-1.04588,-0.19423,-1.16109,-0.5958,-0.405,-0.76328,-0.77557,-0.09206,-0.64804,1
peptide_pm_169,-1.25788,-0.67788,0.25484,-0.60045,-0.59441,0.40055,0.42548,-0.05355,-0.22367,-0.46845,0.1445,-0.33673,0.45724,0.04261,-0.57816,0.02528,-0.42306,-0.66577,-0.50518,-0.39526,-0.30841,-0.13651,-0.17896,-0.97603,1
peptide_pm_170,-0.3726,-0.34599,1.17285,0.66912,0.24392,0.394,0.19318,-0.19421,-0.25952,0.03056,0.01172,0.18518,0.24461,-0.29307,-0.10982,0.75786,0.57982,0.20721,-0.27662,0.58633,-0.527,0.54897,0.75436,0.05444,1
peptide_pm_171,0.75171,-0.44128,0.35377,0.46056,-0.8335,-0.6056,-0.64108,-0.45362,-1.44772,-0.31556,-0.42733,0.13674,-0.82444,-0.22593,-1.29008,-0.60974,-0.76003,-0.9012,-1.19679,-1.67341,0.49742,1.30119,0.30198,0.00259,1
peptide_pm_172,0.75838,0.60027,1.0087,0.30138,0.3956,0.71298,0.41613,-0.00247,0.31258,-0.23928,-0.32232,-0.03705,0.41736,-0.31396,0.39971,2.05131,1.74014,1.8489,2.29567,1.13373,2.27304,2.48399,2.43228,2.64348,1
peptide_pm_173,-0.22798,-0.04305,-0.74559,-0.89403,-0.36268,-0.30244,0.94846,0.61479,0.46584,0.09874,0.29742,-0.10116,0.8468,0.82737,0.59132,0.4375,0.08812,-0.03042,-0.05921,0.08778,0.18236,-0.59042,-0.48269,-0.77889,1
peptide_pm_174,0.8747,0.229,-1.35692,0.91054,-0.49892,-3.11123,-0.23999,1.21994,-0.53833,2.56351,-0.33801,-4.72475,-0.89292,1.73311,-1.21397,-1.04427,1.1335,-1.01082,-0.43499,0.32479,-0.56101,1.30979,1.86662,0.92134,1
peptide_pm_175,0.07712,-0.64371,-0.6668,-0.25873,0.13171,-0.34127,0.92238,-0.29126,1.05442,0.30442,0.0281,0.24456,0.76606,-0.32312,0.87863,0.75196,-0.6847,0.74317,0.34691,-0.59665,-0.05893,0.15678,-1.03289,-0.22529,1
peptide_pm_176,0.26121,0.15361,-1.11111,0.07442,-0.25065,-1.65594,1.20929,1.05473,0.94759,-1.28659,-0.52818,-2.33321,1.78045,1.50695,1.50045,1.33299,1.2359,1.40675,0.72435,1.03729,0.36215,-1.60197,0.02061,-1.15405,1
peptide_pm_177,0.66356,-0.77298,0.53331,1.43567,0.75253,1.53447,0.0299,-2.07691,-0.66106,-0.17344,-0.54712,0.04552,-0.07148,-1.88821,-0.61005,0.54857,-0.99158,0.15167,0.40424,0.36424,0.03009,0.30083,-1.23391,0.32795,1
peptide_pm_178,1.89813,1.4189,-0.79305,2.21552,0.90574,-2.4708,-0.50151,1.6751,1.02432,5.0061,1.99624,-4.05918,-1.26546,1.48426,0.32398,-1.55693,1.49824,-0.16899,-0.08119,0.25687,-0.28541,3.64857,2.67766,1.68471,1
peptide_pm_179,0.22933,-1.65142,-0.26357,-0.83802,-1.42771,0.90782,0.84342,0.14006,0.20801,0.24507,-0.18912,0.16647,0.68385,0.38889,0.71917,0.4109,-0.84942,-0.35545,0.07338,-2.25039,-0.01092,0.59394,-1.2263,-1.49314,1
peptide_pm_180,-0.53781,-0.28216,0.64469,-0.05908,-0.24498,-1.10174,0.20466,0.31534,-1.40154,0.06681,0.11615,0.38026,0.14428,0.65711,-1.59167,-0.32948,0.23258,-1.32839,-2.51174,0.18703,-0.98661,-0.7219,0.29901,-0.33989,1
peptide_pm_181,-0.13039,-0.17354,0.72676,-1.63334,1.8139,-1.81497,-0.46245,-1.35534,-0.17821,-0.23626,-0.32542,0.19977,-0.16387,-1.13655,-0.35761,-0.0967,-0.38827,0.67662,1.57492,0.30011,0.81506,-1.55018,-1.18573,-0.40052,1
peptide_pm_182,-2.2786,-0.71622,-0.16107,-2.22185,-0.03384,-1.24505,-2.44105,0.88684,-0.9807,-0.67511,-0.26206,0.75153,-1.74646,0.42473,-0.83659,-1.30457,-0.14795,-0.699,0.29389,0.29627,0.32238,-2.52112,-0.0427,-1.43599,1
peptide_pm_183,0.44345,0.0768,0.1377,0.96246,0.43389,0.56018,-0.3334,-0.50639,-0.62479,-0.12624,-0.04418,0.025,-0.32636,-0.73547,-0.53994,-0.11758,-0.05114,-0.27173,0.73582,0.66026,0.84917,-0.48439,0.22455,0.60656,1
peptide_pm_184,1.56593,0.76616,-1.05974,2.26936,0.46668,-1.83359,-0.16128,-0.86701,0.4222,4.97187,0.83709,-1.87293,-0.57067,-1.24128,0.32417,-0.44404,-0.74084,-0.40169,1.61785,-0.63567,-1.0545,1.97941,1.8045,1.96505,1
peptide_pm_185,0.34537,-0.76312,1.54419,1.39662,0.02792,-0.4829,1.17119,0.31387,0.18373,0.06381,-0.30114,0.20954,0.92017,0.35981,0.30667,1.6668,1.04201,1.06294,0.29341,0.69128,0.17053,1.25986,0.96517,0.90382,1
peptide_pm_186,-0.55936,-2.7548,1.13267,-0.53765,-2.23888,1.0363,-1.43858,-2.01268,0.72957,-0.13289,-0.35166,0.05155,-1.66929,-1.79378,1.47861,-1.69657,-2.40305,1.14654,-1.7741,-2.75245,1.90248,0.11795,-0.12699,0.33172,1
peptide_pm_187,1.18297,1.51673,0.73579,0.53619,1.24896,0.50253,0.88166,0.17183,0.84164,-0.33938,-0.18096,-0.19865,0.77105,-0.32154,0.79425,2.66381,2.29606,2.58872,2.33892,0.67052,1.63485,3.09409,3.08805,3.19257,1
peptide_pm_188,-0.28653,-0.76438,0.48701,0.06314,-0.81901,-0.04468,0.84648,0.16825,0.60424,0.1429,0.13807,0.60112,0.46926,0.49137,0.19043,0.16063,-0.25106,0.32176,-1.12514,-0.48063,0.96322,0.03871,-1.09939,-1.0416,1
peptide_pm_189,-0.07146,-0.87255,0.89409,-0.13922,-0.79266,0.24268,-0.60265,-0.74397,-0.23541,0.13645,-0.3774,0.20533,-0.46168,-0.90984,-0.56838,-0.34947,-0.71059,-0.58205,-0.21156,-1.2806,0.08263,-0.49678,-0.55482,0.04675,1
peptide_pm_190,-0.41677,-0.60315,0.8051,-0.49912,-1.14795,1.0259,-0.08654,-0.68077,0.35307,0.14334,0.06008,0.35383,0.05136,-0.12908,0.27342,-0.53689,-0.98178,-0.00874,-0.42371,-0.37917,-0.65236,-1.06128,-0.41715,0.37678,1
peptide_pm_191,-1.06547,-1.71005,1.16158,-1.12975,-0.80441,-0.24952,-1.82138,0.61258,-0.32279,-0.02565,0.166,0.82054,-1.39736,0.42138,-0.33855,-0.80098,-0.45423,0.12004,0.30865,0.47554,0.57491,-0.90295,-0.94389,-0.51633,1
