,Cougar__1,Cougar__2,Cougar__3,Cougar__4,Cougar__5,Cougar__6,Cougar__7,Cougar__8,Cougar__9,Cougar__10,Cougar__11,Cougar__12,Cougar__13,Cougar__14,Cougar__15,Cougar__16,Cougar__17,Cougar__18,Cougar__19,Cougar__20,Cougar__21,Cougar__22,Cougar__23,Cougar__24,Cougar__25,Cougar__26,Cougar__27,Cougar__28,Cougar__29,Cougar__30,y
peptide_pm_57,-0.9851,-0.81423,-0.77,-0.37456,-0.45957,-0.86438,-0.18306,0.20571,-0.97595,-0.75321,-0.87231,-0.88517,-0.82908,-0.89968,-1.04588,0.85651,-0.3684,-1.54097,0.60299,0.74985,-1.09764,-0.7494,-0.7568,-0.45492,-0.22758,-1.07054,-0.96734,-0.96664,-1.17531,-1.25855,1
peptide_pm_58,0.66333,0.40981,0.50249,0.10593,0.42775,0.79029,0.30275,0.10865,0.42815,0.13102,0.07533,0.25942,-0.15612,-0.1678,-0.55817,-1.38704,0.33733,0.30796,-1.19841,-0.51274,0.52596,0.02535,0.20658,0.26418,0.66007,-0.40632,-0.55465,-0.56678,-0.75291,-0.81362,1
peptide_pm_59,-0.29377,-1.03306,-0.67233,-0.51429,-0.41822,-0.31906,0.78772,0.78028,-0.79633,-0.3085,0.021,-0.40772,-0.26149,-0.38172,0.09355,-0.0129,-0.64929,-1.01369,0.36865,0.7696,-0.09544,0.30141,0.66834,0.48224,-0.09913,0.32876,0.23341,0.36347,0.46089,0.67824,1
peptide_pm_60,-0.71042,-0.45555,-0.66659,-0.50373,-0.3665,0.94425,0.42765,1.14643,0.15105,0.27787,-0.43008,-0.39443,-0.49262,-0.65653,-0.51542,-0.54631,-0.38236,-0.51107,0.25603,0.76199,0.95139,0.90131,1.17113,0.90667,0.61778,-0.85694,-0.49092,-0.52397,-0.64133,-0.58856,1
peptide_pm_61,-0.23652,-0.12016,-0.10464,-0.03492,-0.50352,0.66745,0.36684,0.28183,0.06747,0.39449,0.29207,0.1232,0.2439,0.20821,0.0491,-0.62865,-0.29415,-0.3218,-0.1972,0.68254,0.41467,0.37613,0.40638,0.54392,0.37272,0.29101,0.42778,0.49274,0.51275,0.45751,1
peptide_pm_62,-0.14595,-0.18435,-0.11376,-0.17799,-0.21999,-1.54476,-0.26001,-1.07426,0.05656,-0.56546,-0.49725,-0.04171,-0.0734,0.02144,-0.3404,2.17253,-0.95417,1.32017,-1.65865,-1.59687,-0.32588,-1.1418,-0.95145,-0.78427,-0.24946,-0.66276,-0.3167,-0.20659,-0.16451,-0.18206,1
peptide_pm_63,2.19129,2.09952,2.11706,2.33782,2.28314,0.95739,1.40392,0.09906,0.56533,-0.2316,1.75831,1.80302,1.41866,1.46785,1.27988,-0.35411,-0.98048,0.976,-1.11641,-0.39337,1.05385,0.00178,0.45733,0.41792,1.27107,0.1857,0.38182,0.5027,0.5222,0.68391,1
peptide_pm_64,-1.46586,-0.93652,-1.38636,-0.98876,-0.45764,-0.73956,-0.66836,0.81506,-0.72715,-1.99736,-0.98058,-0.84567,-1.23536,-1.27447,-0.9317,0.87871,-1.00892,-2.4967,0.98272,1.92953,-0.78204,-0.85279,-0.09135,-0.09633,-0.63941,-0.89083,-0.43407,-0.60591,-0.61326,-0.39183,1
peptide_pm_65,-0.35692,-0.52621,-0.97563,-0.27827,-0.89068,-2.58439,-1.5144,-0.38082,-2.51801,-1.16826,-0.28453,-0.67734,-0.50348,-0.34372,-0.78589,2.09037,-0.04128,-0.77107,2.84602,0.69883,-2.66293,-1.91472,-2.37659,-2.44079,-1.78545,-0.77275,-0.61606,-0.56521,-0.5303,-0.67691,1
peptide_pm_66,-2.65242,-1.85094,-2.06068,-2.22057,-2.45846,0.04603,-0.50477,-0.1912,0.09698,0.39896,-2.19799,-2.29734,-2.36194,-2.54015,-2.76734,-0.44058,2.05947,1.34627,0.69196,-0.07527,0.41611,0.47901,0.66054,0.92224,1.25471,-1.31093,-1.01081,-1.06812,-1.13949,-1.18239,1
peptide_pm_67,-2.61508,-2.27082,-2.08415,-2.08318,-1.67007,0.53387,0.52474,0.92651,2.05246,-0.0019,-2.22184,-2.07276,-2.05355,-1.85751,-2.09245,0.21031,-0.71808,-0.06579,-0.83575,2.13652,1.18518,0.95604,0.70398,0.42025,0.94852,-1.38499,-0.92462,-0.98281,-1.03917,-1.04139,1
peptide_pm_68,-0.76012,-0.73951,-1.15578,-0.65938,-0.21303,0.13239,-0.6297,1.29801,1.29774,-0.67194,-0.68183,-0.68694,-0.50185,-0.78749,-1.01059,0.36131,-0.56679,-1.45087,-0.27654,1.78551,0.70743,0.68837,0.69841,0.77012,0.84493,-0.61958,-0.3243,-0.26387,-0.36241,-0.48155,1
peptide_pm_69,0.71742,0.66374,0.71939,0.51223,0.72246,-0.71357,-1.91606,-1.5149,-1.55353,-1.84307,0.70937,0.67499,0.52733,0.44789,0.23335,1.27742,3.64796,2.22399,1.83257,-0.25596,-0.6258,-0.88164,-0.8775,-0.14794,0.35226,0.06102,0.0356,-0.12754,-0.03787,-0.04248,1
peptide_pm_70,0.37796,0.34446,0.52376,0.0241,0.00263,0.99351,0.3574,0.36542,1.12322,0.65641,0.18015,0.14434,0.21479,-0.14668,-0.25565,-1.34481,0.32419,0.60956,-0.11891,-0.46549,0.71507,0.2918,0.27497,0.21576,0.46221,-0.2566,-0.09009,-0.14836,-0.42698,-0.41597,1
peptide_pm_71,-0.04294,-0.42014,0.25096,-0.1026,-0.25888,0.09791,0.07315,-0.25308,-0.25053,0.06279,-0.52553,-0.58488,-0.4447,-0.08047,-0.72269,-0.93718,-0.88072,0.54758,-0.6149,-0.42584,-0.11525,0.17266,-0.21696,-0.16252,0.10396,-1.02847,-1.17281,-1.04464,-1.19187,-1.02234,1
peptide_pm_72,-0.88301,-0.44207,-0.57531,-1.01249,-0.91237,1.01726,0.55191,0.47969,0.53919,0.42797,-0.81122,-0.60266,-0.52803,-0.65528,-0.81904,-0.24973,0.87038,-0.01447,0.39679,0.49378,1.00936,0.82243,1.13193,1.40055,1.45568,-0.79786,-0.53607,-0.53365,-0.4651,-0.55538,1
peptide_pm_73,-1.39418,-1.82486,-1.98781,-2.08811,-1.25722,0.41742,0.15258,0.28318,0.95336,-1.31182,-1.3918,-1.73398,-2.25481,-2.3698,-1.74284,-0.3191,0.50242,0.43166,0.50131,1.05656,0.98729,1.62602,1.88138,1.57385,1.38212,-0.97618,-0.66631,-0.69452,-0.84747,-0.74858,1
peptide_pm_74,-0.71923,-1.3395,-1.42214,-0.60889,-1.7101,-1.30161,0.59647,-0.0182,-2.19797,1.46703,-1.19992,-1.17276,-1.28934,-1.33162,-1.1721,1.99781,-2.74631,-1.44944,4.32505,-2.18878,-0.33933,-0.21205,-0.5197,-0.52742,-0.69843,-1.19744,-0.91057,-0.8882,-0.94175,-0.91727,1
peptide_pm_75,-1.19778,-0.93298,-0.99345,-1.13332,-0.39636,-0.60006,0.30291,1.3599,-0.13016,-0.93725,-0.84991,-0.835,-0.61443,-0.59996,-0.11388,1.06815,-0.18578,-2.89053,0.91619,2.35609,-0.66794,-0.92007,-0.70099,-0.59736,-1.44083,-0.87096,-0.54758,-0.67831,-0.64154,-0.28517,1
peptide_pm_76,1.08546,0.16162,0.57148,0.45235,1.53879,-2.12932,-0.61738,0.37712,-1.22056,-2.60072,0.02505,-0.07629,0.12215,-0.0105,-0.05547,3.1237,-0.66098,-2.8373,1.06729,3.11476,-1.02644,-0.68518,-0.91272,-1.18877,-1.1472,-1.15878,-1.14215,-1.22909,-1.16553,-1.14465,1
peptide_pm_77,0.9148,0.46171,0.38824,0.92332,1.08633,-2.12571,-1.06985,-1.03161,-3.00932,-2.22413,0.37965,0.52103,0.49175,0.75827,0.75594,1.80619,-1.05694,-0.53665,1.40816,1.61213,-1.31364,-1.68408,-1.51035,-1.7292,-1.49826,-0.20339,0.08134,0.04713,0.07018,0.06181,1
peptide_pm_78,0.40022,0.52143,-0.04139,0.03623,0.46776,-0.44498,-0.7731,-0.04483,0.5741,-0.77626,-0.99479,-0.97901,-1.10311,-0.92199,-0.50094,0.15668,-0.75803,-0.6252,-1.15552,-0.54819,-0.21242,0.11861,-0.10045,-0.00412,-0.30373,-1.54114,-1.77033,-1.82551,-1.98079,-2.21113,1
peptide_pm_79,-0.31068,-0.57262,-0.78985,-0.10365,-0.31498,0.53416,0.8214,0.31138,-0.66543,0.19662,-0.29006,-0.74385,-0.59477,-0.59149,-0.73411,-0.72555,-0.03241,-0.23252,0.35729,-0.03577,0.43242,0.82045,0.57107,0.54569,0.65816,-0.44268,-0.56098,-0.21077,-0.19537,-0.21358,1
peptide_pm_80,1.20171,1.0943,0.20667,-0.37979,-0.67075,-2.07564,-2.11477,-1.50363,-0.33309,0.21883,0.40465,0.17094,-0.20912,-0.1889,-0.08229,2.56587,0.75338,0.21798,-0.55871,-2.17105,-1.11346,-1.0736,-1.20336,-1.39732,-1.34223,-0.74212,-0.4105,-0.65652,-0.84107,-0.81457,1
peptide_pm_81,-0.61066,-0.25927,-0.29372,0.19585,0.08757,0.55348,1.10088,0.52201,-0.12708,0.90891,-0.33474,-0.57452,-0.5755,-0.17847,-0.36554,0.84125,0.11001,-0.4563,1.08101,-0.3794,0.45977,0.92232,1.28308,0.91309,0.68288,-0.80137,-0.46755,-0.5638,-0.47201,-0.41051,1
peptide_pm_82,-0.1694,0.22531,-0.23686,0.03296,0.16739,1.74197,1.47519,2.12236,1.31213,0.50985,-0.6183,-0.15431,0.05245,-0.14052,-0.39034,-0.39759,0.87576,0.43755,0.9484,0.88839,2.05889,1.67002,1.52965,1.58248,1.58796,-1.12039,-0.97261,-1.01536,-0.96756,-0.85748,1
peptide_pm_83,0.77781,0.67549,0.30929,0.08885,0.16277,-2.40874,-2.26678,-2.16483,-1.4525,-0.54838,0.53667,0.20313,-0.05523,-0.19462,0.104,1.90486,0.29628,0.9467,-0.79735,-1.11502,-2.06222,-1.99253,-1.92334,-1.44998,-1.60616,-0.25141,-0.19123,-0.26185,-0.18891,-0.07129,1
peptide_pm_84,-2.06505,-1.20548,-1.25706,-1.44154,-1.7676,-0.42972,-1.17638,-0.82834,-0.02914,0.68536,-1.62156,-1.49123,-1.37915,-1.32159,-1.34826,0.23304,3.31003,2.36206,1.38333,0.32461,-0.25129,-0.55336,-0.71413,-0.70838,-0.73665,-1.11703,-0.76798,-0.78413,-0.84126,-0.87435,1
peptide_pm_85,-0.41808,-0.46559,-0.83194,-0.26734,-0.08666,1.34299,0.71659,1.47617,0.54345,0.82256,-0.26453,-0.31974,-0.45189,-0.5003,-0.29089,-0.77859,0.33182,0.02511,0.24801,0.51989,1.47876,1.33284,1.62878,1.41978,1.19371,-0.66355,-0.32682,-0.34352,-0.433,-0.35865,1
peptide_pm_86,-0.56932,-0.78315,-0.42887,-0.76285,-0.53476,0.62211,0.80052,1.31521,1.43815,1.00124,-0.34767,-0.83238,-0.2337,-0.58163,-0.43634,0.21821,1.07355,-0.14571,0.16217,0.97007,1.11757,1.00655,0.5745,0.76921,0.47187,-0.19367,-0.0249,0.09274,-0.04018,0.0011,1
peptide_pm_87,0.02439,-0.24008,-1.44259,-0.47229,0.3747,-0.86089,-0.7687,2.08463,1.57295,-2.07177,-0.70964,-0.775,-1.0641,-0.92636,-1.31773,2.24577,-1.80264,-2.68593,-0.32475,3.67621,0.46285,0.22741,-0.00966,-0.15153,0.12894,-1.30532,-0.94548,-1.00648,-1.03424,-1.14514,1
peptide_pm_88,0.84087,0.56381,0.50225,0.45315,0.39464,0.64456,0.25217,0.05565,0.50032,0.28041,0.10214,0.14785,-0.11443,-0.20987,-0.09501,-1.45666,0.18195,0.16978,-0.70662,-0.81182,0.23199,0.04251,0.01411,0.32367,0.31918,-0.40942,-0.84685,-0.51651,-0.97514,-0.95992,1
peptide_pm_89,0.17784,0.46991,0.55292,0.37735,0.79288,1.94061,2.18731,1.69035,0.79696,0.97922,0.21252,0.26065,0.2509,0.11213,0.32495,-0.24127,0.99305,0.10569,1.57851,1.09768,1.86137,1.65813,1.97975,2.19669,2.01443,-0.80782,-0.42627,-0.36644,-0.58041,-0.46212,1
peptide_pm_90,0.56797,0.34121,0.62894,0.37308,0.78834,-3.10973,-1.39278,-3.23877,-1.71009,-3.03718,-0.03483,0.1312,0.09172,0.25673,-0.19546,3.55726,-3.05418,3.27794,-1.06241,1.66097,-2.17157,-2.59065,-2.32633,-2.5723,-1.71995,-1.12594,-0.84084,-0.76761,-0.74296,-0.97594,1
peptide_pm_91,-1.0035,-0.9563,-2.0782,-2.51881,-2.61609,-2.11966,-2.25776,-0.05058,0.67517,0.79229,-1.77417,-2.17644,-2.44496,-2.35282,-2.09598,2.81139,2.18236,-1.36366,-1.10298,-1.23529,-0.36848,0.10809,0.69991,0.25299,0.01611,-1.52388,-1.25819,-1.25485,-1.29692,-1.06804,1
peptide_pm_92,0.9456,0.27595,0.17434,0.30944,0.39003,0.35917,-0.04786,0.18171,-0.05022,-0.39731,0.76518,0.48944,0.44537,0.11084,0.47278,-0.42601,-0.16487,-0.03035,-0.14953,0.18564,0.38385,0.30361,0.15564,0.65784,0.74541,0.54397,0.44172,0.21761,0.09702,0.53513,1
peptide_pm_93,0.26761,0.49994,0.93622,0.91317,1.24121,-0.18112,-0.42039,-0.20288,-0.50779,-0.77167,0.61467,0.49532,0.79356,0.97431,1.01295,0.18754,-1.16945,-0.62824,0.55721,-0.81371,-0.37067,-0.04916,-0.47208,-0.83223,-0.53107,0.32735,0.64791,0.59064,0.59727,0.61008,1
peptide_pm_94,-0.78647,-0.75718,-0.68681,0.00373,-0.47616,1.09287,1.61432,1.81773,0.49578,1.16448,-0.30267,-0.53259,-0.1428,-0.20053,-0.49967,-0.51911,0.19497,0.21639,0.705,0.13333,1.59157,1.6772,1.18807,1.12765,1.42921,-0.0737,0.21262,0.16828,0.36567,0.19943,1
peptide_pm_95,-1.05299,-1.06814,-0.82908,-1.20215,-1.00338,0.59674,1.03862,-0.11116,0.20468,0.5532,-1.32983,-1.41243,-0.8841,-1.10081,-0.89035,0.41016,-0.3759,-1.62016,0.733,0.99786,0.69477,1.14333,0.65904,0.10236,0.07767,0.12493,0.12684,0.03501,-0.21001,-0.3094,1
peptide_pm_96,0.49631,0.55384,0.54898,0.27593,0.22747,1.29634,0.5204,0.79798,1.09914,1.08205,0.3245,0.2999,0.10493,0.05879,0.08637,-1.41363,0.1825,0.59242,0.09588,-0.34656,0.94442,0.6454,0.69146,0.63005,0.71101,-0.16413,0.00751,-0.16103,-0.37632,-0.34397,1
peptide_pm_97,0.95084,0.74834,0.23915,0.97134,1.33031,-1.8311,-1.00441,0.15086,-1.24572,-1.35798,0.6352,0.90656,0.91915,1.30359,1.0303,1.90853,0.2046,-0.56267,0.51795,1.68379,-1.09939,-1.61928,-1.62221,-2.35803,-1.89125,0.26136,0.46569,0.48687,0.57815,0.55878,1
peptide_pm_98,-0.83651,-0.4497,-0.46656,-0.29462,-0.54599,0.17539,0.62687,0.91992,0.30702,0.38271,-0.49116,-0.23892,-0.12029,-0.24754,-0.50441,0.03374,-0.35004,-0.43057,-0.84063,-0.50908,0.25199,-0.08952,-0.46897,0.01596,0.55508,-0.43831,0.0563,-0.00097,-0.03053,-0.09073,1
peptide_pm_99,-2.00601,-1.5592,-1.46121,-1.45626,-1.42574,0.67636,0.70772,0.42592,0.46373,0.23928,-1.33265,-1.4298,-1.28566,-1.35056,-1.43959,-0.61272,0.11059,-0.04065,-0.03436,0.67168,1.03046,1.03043,1.03016,1.0465,0.6965,-0.40166,-0.12137,-0.05707,-0.09581,-0.10604,1
peptide_pm_100,-0.06546,-1.72573,-0.50358,-1.13146,-1.59095,-0.65042,0.43357,-1.29781,-0.36133,0.46758,-2.38112,-1.53967,-2.32603,-1.85691,-2.28114,1.13888,1.25811,0.61218,-1.24165,-2.12884,0.13777,-0.01257,1.10202,1.16216,1.2974,-2.61717,-3.1672,-3.41872,-2.99473,-2.71583,1
peptide_pm_101,-0.3303,-0.61243,-0.64632,-0.2889,-0.48926,0.49191,0.45221,0.60484,-0.11975,-0.35434,-0.21653,-0.56027,-0.69693,-0.5379,-0.90214,-0.41808,0.70066,0.32311,0.08412,0.67038,0.65742,0.73305,1.0003,1.1444,1.29465,-0.45085,-0.26928,-0.34394,-0.41022,-0.40711,1
peptide_pm_102,-1.46586,-0.93652,-1.38636,-1.23428,-1.14563,-0.73956,-0.66836,0.81506,-0.26391,-0.85036,-0.98058,-0.84567,-1.23536,-1.3142,-1.042,0.87871,-1.00892,-2.4967,1.86787,0.95969,-0.78204,-0.85279,-0.09135,-0.15133,-0.55639,-0.89083,-0.43407,-0.60591,-0.69303,-0.51018,1
peptide_pm_103,-0.44342,-0.60817,-0.70705,-0.197,-0.65437,0.31603,0.56203,0.33547,-0.28888,0.41687,-0.41523,-0.57185,-0.62025,-0.52203,-0.53505,-0.88432,-0.51548,-0.48352,0.05007,0.03521,0.22503,0.31021,0.38875,-0.04139,-0.03369,-0.51662,-0.23942,-0.22127,-0.22543,-0.19262,1
peptide_pm_104,-0.41588,-0.87425,-1.30253,-0.2893,-0.90342,-2.62708,-1.04316,0.03915,-2.68943,-1.34331,-0.43186,-1.00913,-0.8189,-0.49836,-0.96295,2.29442,-0.74857,-1.1902,3.08846,0.89363,-2.564,-1.55869,-2.05898,-2.28233,-1.61004,-0.9196,-0.81532,-0.80215,-0.62048,-0.77902,1
peptide_pm_105,0.404,0.78066,0.18711,0.25568,0.76431,1.40425,1.03807,1.62545,1.51486,-0.00565,-0.43349,0.04517,-0.05482,-0.13716,-0.29914,0.24429,0.79294,-0.26918,0.74152,0.64674,1.81359,1.28648,1.01721,0.97626,1.01574,-1.3971,-1.24007,-1.27202,-1.30913,-1.12001,1
peptide_pm_106,-1.02703,-0.94461,-0.98165,-0.83383,-1.0175,-0.49286,-0.37532,0.24253,0.20709,-0.37079,-0.84053,-0.78476,-0.94805,-0.81365,-0.676,0.27063,-0.63801,-0.99868,-0.29539,0.34985,-0.65703,-0.43572,-0.16047,-0.4063,-0.31763,-0.57566,-0.3168,-0.35569,-0.33226,-0.29165,1
peptide_pm_107,-0.1519,-0.38997,0.05526,-0.52665,-0.25962,1.99801,1.85031,1.70733,2.10941,1.24764,-0.2729,-0.27652,-0.19717,-0.43292,-0.40653,-0.72553,0.67607,0.65888,1.15906,0.68349,2.1428,1.57399,1.56091,1.66245,1.46536,-0.57631,-0.56229,-0.54979,-0.74129,-0.6831,1
peptide_pm_108,-1.53499,-1.29654,-1.59305,-1.82117,-1.69454,0.51902,-0.05793,0.56539,1.08322,0.39516,-2.17932,-1.68646,-1.69913,-2.25421,-2.15794,-0.3972,1.16798,0.34953,0.29409,0.10411,0.97003,0.55983,1.03565,1.58558,1.50607,-2.08566,-2.06778,-2.17734,-2.08263,-2.10932,1
peptide_pm_109,-2.07935,-1.21317,-1.28503,-1.47184,-1.77038,-0.47361,-1.22866,-0.96866,-0.18064,0.65348,-1.62987,-1.503,-1.36543,-1.31239,-1.39268,0.12978,3.21491,2.3357,1.42155,0.12712,-0.32282,-0.64603,-0.79354,-0.81657,-0.9055,-1.075,-0.71398,-0.74412,-0.78485,-0.79634,1
peptide_pm_110,0.88756,0.5884,-0.13369,-0.46229,-1.33585,-0.62267,-0.49353,-0.14258,0.1798,1.52224,0.29872,0.13419,-0.38051,-0.47947,-0.41203,1.28259,-0.87159,-0.09485,0.54241,-1.32595,0.03374,-0.17544,-0.24146,-0.24911,-0.01568,-0.58929,-0.25384,-0.5447,-0.76333,-0.68394,1
peptide_pm_111,-0.33991,-0.31754,-0.54512,-0.16366,0.05163,1.22493,0.5114,1.37282,0.52785,0.59891,-0.15322,-0.22345,-0.32827,-0.40604,-0.20008,-0.59654,0.17518,-0.10636,-0.01137,0.39522,1.26875,1.16224,1.56931,1.36411,1.13887,-0.71754,-0.38333,-0.40069,-0.48034,-0.41448,1
peptide_pm_112,-1.36598,-1.00563,-0.97668,-0.68981,-0.813,-0.79782,-0.01874,0.52446,-0.69264,-0.49616,-0.85612,-0.89302,-0.84711,-0.77913,-0.94754,0.95198,-0.59118,-2.17369,1.01353,1.23181,-0.90679,-0.84608,-0.83563,-0.96984,-0.71846,-0.88608,-0.55665,-0.54456,-0.58842,-0.66386,1
peptide_pm_113,-1.66987,-1.54939,-1.46782,-1.43821,-1.68655,0.83085,1.09247,0.73532,0.47059,0.81576,-1.19141,-1.23143,-1.09908,-1.09924,-1.25373,-0.84068,-0.11072,-0.19818,0.28015,-0.22702,0.74529,0.59272,0.54073,0.38937,0.18041,0.07762,0.36154,0.34477,0.31216,0.29252,1
peptide_pm_114,0.10018,-0.89798,-0.0393,-0.29716,-0.03464,-0.53015,0.84232,0.11821,-0.63402,-0.49525,0.56976,-0.01126,0.52508,0.08082,0.65788,-0.09115,-1.01226,-0.60483,-0.28427,0.12584,-0.4181,0.06437,0.01077,0.24093,-0.17141,1.01547,0.87809,1.27411,1.26306,1.36581,1
peptide_pm_115,-0.38877,-0.33044,-0.3412,-0.64231,-0.52025,0.60793,0.73143,1.24224,1.33392,0.99016,-0.11208,-0.50207,-0.22233,-0.56619,-0.4345,0.14872,1.01421,-0.25965,0.0071,0.88477,0.97592,0.81218,0.59139,0.78585,0.48447,-0.14431,0.0358,0.11534,-0.00731,0.03029,1
peptide_pm_116,1.09005,1.27989,1.36112,1.58275,1.3404,-0.84182,-1.26364,-0.73428,-1.34514,-0.64788,0.84365,0.92934,1.01273,0.98551,1.01514,2.1127,0.7074,-2.25426,1.69444,1.65901,-1.14181,-1.28712,-1.45066,-1.36794,-1.00064,-0.11301,0.06451,0.07173,0.13975,0.10637,1
peptide_pm_117,-0.00908,0.07929,-0.16143,0.19304,0.14015,1.20355,1.20872,1.16289,0.76526,0.42834,-0.18397,-0.43378,-0.00494,0.07498,-0.49981,-0.38477,-0.3403,0.08461,-0.08296,1.15024,1.22874,0.95305,0.57411,0.93998,1.00725,-0.70362,-0.78461,-0.59017,-0.663,-0.90424,1
peptide_pm_118,-0.09402,-0.05462,-0.0202,0.01109,-0.15805,-1.0776,-0.2503,-0.9231,0.59537,0.14185,-0.32847,-0.26571,-0.04618,0.41496,0.27177,1.3809,-1.94481,2.0069,-2.13286,-0.8487,-0.25101,-0.964,-1.01601,-1.38617,-1.36429,-0.80295,-0.586,-0.44342,-0.40595,-0.49396,1
peptide_pm_119,0.05609,0.00327,0.07985,-0.19061,-0.19314,0.93037,0.07912,0.46059,1.06564,0.52716,-0.15617,-0.15191,0.01671,-0.30676,-0.27797,-1.19701,0.29275,0.75225,-0.42469,-0.26112,0.73411,0.30018,0.18463,0.20454,0.48192,-0.42189,-0.16854,-0.28059,-0.50598,-0.45067,1
peptide_pm_120,0.07173,-1.06326,-0.35192,-0.51056,-1.24795,-0.46338,0.32333,-1.19476,-0.1486,0.48105,-2.11006,-1.32216,-1.87327,-1.65998,-1.92128,1.06364,0.83183,0.68755,-0.78499,-1.5176,0.15743,0.09936,1.12424,0.9335,1.07351,-2.47857,-3.1049,-3.40195,-2.64071,-2.31537,1
peptide_pm_121,-0.50713,-1.23622,-1.10148,-0.59862,-0.50959,-0.47186,0.60681,0.79666,-0.93967,-0.45756,-0.15674,-0.63437,-0.60072,-0.5935,-0.09066,-0.1015,-0.64444,-0.87549,0.26219,0.68941,-0.17227,0.26438,0.63343,0.401,-0.16914,0.26656,0.14172,0.26936,0.38578,0.59851,1
peptide_pm_122,-1.99061,-1.55594,-1.45943,-1.22493,-1.36544,0.22447,1.11842,0.8742,0.18217,0.3419,-1.42634,-1.69115,-1.51737,-1.35745,-1.52425,0.68424,-1.42929,-0.7335,1.03617,1.04042,0.45355,1.08947,0.84391,0.43282,0.6717,-1.39519,-1.18114,-1.10938,-1.0451,-1.11671,1
peptide_pm_123,-0.0868,-0.17303,-0.22957,0.00605,0.12732,-1.30328,-0.581,-0.33518,-1.04994,-0.74294,-0.42613,-0.24209,-0.41724,0.03744,-0.18311,1.1549,0.25365,-0.03869,0.99242,0.53277,-1.27374,-1.13238,-1.02862,-1.79175,-1.61636,-0.84889,-0.75742,-0.72275,-0.5528,-0.63359,1
peptide_pm_124,0.68788,0.6383,0.60653,0.28902,0.3412,0.82537,0.05056,0.46094,1.15336,0.34905,0.15341,0.13566,0.15829,-0.08753,-0.16614,-0.84433,0.35583,0.41955,-0.9982,0.00491,0.57817,0.05078,-0.09914,0.01711,0.51501,-0.58644,-0.37076,-0.52174,-0.72541,-0.6535,1
peptide_pm_125,-0.06546,-1.72573,-0.50358,-1.13146,-1.59095,-0.66173,0.62466,0.49976,1.28134,1.90456,-2.36906,-1.06747,-1.6633,-2.35355,-1.3867,0.88245,1.03518,0.46922,-0.98298,-1.64575,0.08332,-0.96796,-0.10035,-0.35939,-1.31605,-2.28229,-2.96179,-3.17228,-2.49053,-2.16692,1
peptide_pm_126,1.11145,1.00035,0.19372,-0.41935,-0.70605,-1.45209,-1.24658,-1.35804,0.13792,0.37791,0.04356,-0.25259,-0.32556,-0.44511,-0.2348,1.82927,-1.59588,0.74692,-0.291,-1.66139,-0.6764,-0.20389,-0.86583,-1.00749,-0.77697,-1.0045,-0.91215,-1.10383,-1.39301,-1.45682,1
peptide_pm_127,-1.71352,-1.37055,-1.47506,-1.61033,-1.76513,0.87067,0.61497,1.03741,0.66232,1.11927,-2.19122,-1.83854,-2.11359,-1.89067,-1.86245,-0.29985,1.21791,0.44048,0.56266,0.13497,1.25096,0.9522,1.37247,1.74276,1.56071,-2.1,-2.13561,-2.22614,-2.04739,-2.02475,1
peptide_pm_128,0.60137,0.61549,0.51685,0.6627,0.77218,0.34574,0.03787,0.10071,0.02653,-0.14167,0.65409,0.5782,0.65296,0.57476,0.6114,-0.57306,-0.13773,-0.24993,-0.62852,-0.18407,0.08666,0.20365,-0.0185,-0.11198,-0.07562,0.16188,0.2567,0.23359,0.32649,0.32078,1
peptide_pm_129,0.3039,-0.11471,-0.09179,-0.18216,0.6233,-2.04768,-0.52569,-1.10154,-1.2209,-3.16351,-0.34917,-0.43559,-0.44315,-0.68056,-0.87977,2.34433,-0.61867,0.54353,-1.18315,0.53697,-1.26461,-1.43745,-1.11852,-0.62811,-0.0662,-1.1446,-0.86402,-0.82873,-0.80891,-0.63944,1
peptide_pm_130,-1.31763,-0.86447,-1.37477,-1.96365,-2.04256,-0.51986,-0.41402,0.35538,0.68855,0.95128,-1.45987,-1.28598,-1.59318,-1.27873,-1.18759,0.58247,-0.01796,-0.80978,0.06162,-0.59821,-0.6585,-0.71686,0.19802,-0.37492,-0.24112,-0.95304,-0.99843,-1.07285,-1.08738,-1.20004,1
peptide_pm_131,0.05657,-0.28489,0.06792,-0.3489,0.03699,1.16747,1.53776,0.74609,0.53899,1.02539,0.34029,-0.18395,0.1867,0.30146,0.55141,-0.61459,-0.18872,-0.42339,0.35354,0.48154,1.06485,0.95447,1.0321,1.03223,0.85398,0.39121,0.47612,0.57352,0.58829,0.374,1
peptide_pm_132,-1.60166,-1.2288,-1.12827,-1.15538,-0.82609,-0.02882,0.79179,1.16014,-0.29434,-0.30598,-1.25624,-1.35397,-0.98694,-1.06159,-0.82673,1.01864,-1.42232,-2.0983,2.19322,1.10076,0.15877,0.25124,-0.01765,-0.00451,-0.12971,-1.32777,-0.95981,-0.93197,-0.92842,-0.71206,1
peptide_pm_133,-0.31294,-0.09236,-0.39212,-0.24742,-0.02437,0.75796,0.42391,1.18895,0.59989,0.22526,-0.00413,-0.08624,-0.26677,-0.17938,0.3446,-0.32943,-0.1232,-0.0856,0.11746,0.60146,0.66603,0.45958,0.95689,0.60695,0.5308,-0.00182,0.02976,-0.00793,-0.04037,0.27588,1
