,QSO3_SC_A,QSO3_SC_R,QSO3_SC_N,QSO3_SC_D,QSO3_SC_C,QSO3_SC_Q,QSO3_SC_E,QSO3_SC_G,QSO3_SC_H,QSO3_SC_I,QSO3_SC_L,QSO3_SC_K,QSO3_SC_M,QSO3_SC_F,QSO3_SC_P,QSO3_SC_S,QSO3_SC_T,QSO3_SC_W,QSO3_SC_Y,QSO3_SC_V,QSO3_G_A,QSO3_G_R,QSO3_G_N,QSO3_G_D,QSO3_G_C,QSO3_G_Q,QSO3_G_E,QSO3_G_G,QSO3_G_H,QSO3_G_I,QSO3_G_L,QSO3_G_K,QSO3_G_M,QSO3_G_F,QSO3_G_P,QSO3_G_S,QSO3_G_T,QSO3_G_W,QSO3_G_Y,QSO3_G_V,QSO3_SC1,QSO3_SC2,QSO3_SC3,QSO3_G1,QSO3_G2,QSO3_G3,y
peptide_pm_44,-0.86711,3.02118,-0.63027,-0.68258,2.44,-0.57588,-0.61313,1.70931,-0.5072,-0.89497,-0.71782,-1.02775,-0.48417,0.02265,-0.73055,-0.82819,-0.7263,-0.53919,0.79255,0.59711,-0.48659,2.00174,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-1.10218,-0.48932,2.09669,-1.10218,-0.48932,2.09669,1
peptide_pm_45,-0.86711,0.05215,1.79495,-0.68258,4.22777,-0.57588,0.25173,2.66835,-0.5072,-0.10598,-0.68308,-1.02775,-0.48417,-0.84053,2.28934,0.80063,3.09386,0.64449,-0.59176,0.72664,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.12666,-0.37205,0.49077,-0.12666,-0.37205,0.49077,1
peptide_pm_46,-0.86711,1.19741,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,0.05004,0.49427,-0.41229,-0.48417,-0.84053,2.88621,-0.82819,-0.7263,3.71368,-0.59176,-0.96356,-0.48659,2.00174,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,0.57635,-0.60739,-0.09562,-0.33007,3.60775,-0.26905,-0.23061,3.80827,-0.12128,-0.38751,-0.64099,-1.09214,0.32817,-0.64099,-1.09214,0.32817,1
peptide_pm_47,-0.86711,0.01338,1.68076,-0.68258,4.00861,-0.57588,1.03514,2.49527,-0.5072,-0.89497,-0.70452,-1.02775,-0.48417,-0.84053,2.14701,0.72393,2.91373,0.58859,-0.59176,0.64706,-0.48659,-0.42619,-0.18714,-0.23173,6.74342,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.36641,-0.12836,0.10133,0.36641,-0.12836,0.10133,1
peptide_pm_48,-0.39802,-0.76872,1.41687,-0.68258,3.50243,-0.57588,0.11678,0.85708,-0.5072,0.43701,-1.13714,0.27342,-0.48417,-0.84053,0.96885,1.92137,0.07966,0.45979,0.67333,1.17638,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.16451,-0.24379,1.20741,0.16451,-0.24379,1.20741,1
peptide_pm_49,0.19663,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,1.10555,-0.5072,-0.13997,1.46998,0.93912,-0.48417,-0.84053,0.23271,-0.82819,-0.7263,-0.53919,-0.59176,-0.15487,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,2.3541,-0.17418,-0.41783,0.57635,0.73679,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.19892,0.80061,-0.41256,-0.19892,0.80061,-0.41256,1
peptide_pm_50,0.10146,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,0.91707,-0.5072,-0.20752,1.23661,1.21087,-0.48417,-0.84053,-0.73055,-0.82819,-0.7263,-0.53919,-0.59176,-0.22722,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,2.3541,-0.17418,-0.41783,0.57635,0.73679,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.31965,1.14325,-0.65546,0.31965,1.14325,-0.65546,1
peptide_pm_51,0.88615,-0.76872,0.64463,1.67873,-0.42241,-0.57588,-0.15837,0.92781,0.30658,0.76407,-0.89839,-0.4875,1.44363,0.63363,-0.73055,1.31253,-0.22416,0.08321,-0.59176,1.25784,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.96362,1.14325,1.24756,0.96362,1.14325,1.24756,1
peptide_pm_52,-0.86711,1.03578,-0.63027,-0.06543,-0.42241,-0.57588,-0.61313,-0.19458,-0.5072,0.83946,-0.38853,0.66665,0.52353,-0.32686,-0.73055,0.06696,0.32335,-0.53919,-0.59176,-0.49911,-0.48659,2.00174,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,2.14426,-0.63248,0.73679,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.10712,1.96961,0.97857,0.10712,1.96961,0.97857,1
peptide_pm_53,0.86328,-0.76872,-0.63027,-0.68258,-0.42241,3.24939,-0.61313,0.14124,-0.5072,2.78961,0.98331,-1.02775,-0.48417,3.52439,0.83652,1.70725,0.76036,-0.53919,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,2.14426,0.57635,-0.60739,-0.09562,2.09867,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-1.58038,-0.74767,-1.76957,-1.58038,-0.74767,-1.76957,1
peptide_pm_54,-0.86711,2.29802,-0.63027,-0.68258,1.8938,-0.57588,-0.61313,-0.45279,-0.5072,-0.89497,-1.13714,-0.25988,-0.48417,0.55619,-0.73055,-0.82819,-0.7263,0.34538,1.64822,-0.33201,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,1.08052,-0.42885,1.24957,1.08052,-0.42885,1.24957,1
peptide_pm_55,-0.86711,0.2165,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,-0.89497,-1.13714,2.67283,-0.48417,2.52492,0.47763,-0.82819,-0.7263,-0.53919,-0.59176,-0.96356,-0.48659,2.00174,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,4.76932,-0.09562,4.52741,3.60775,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.06715,0.55692,-2.03856,-0.06715,0.55692,-2.03856,1
peptide_pm_56,-0.86711,0.07731,1.86896,-0.68258,4.36946,-0.57588,0.27824,2.78023,-0.5072,-0.89497,-0.66916,-1.02775,-0.48417,-0.84053,2.38164,0.01119,4.19441,0.68077,-0.59176,1.64923,-0.48659,-0.42619,-0.18714,-0.23173,6.74342,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.01998,-0.41603,0.17762,0.01998,-0.41603,0.17762,1
peptide_pm_57,-0.86711,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,-0.89497,1.98009,2.89194,-0.48417,-0.84053,0.03728,-0.82819,-0.7263,0.36368,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,1.78517,2.08097,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.23464,1.65262,-0.34431,0.23464,1.65262,-0.34431,1
peptide_pm_58,-0.86711,-0.02221,0.4725,0.33867,3.80614,-0.57588,0.17339,2.33557,-0.5072,-0.17745,-0.72421,-1.02775,-0.48417,0.00948,2.01552,-0.08755,3.61579,0.53726,-0.59176,-0.19501,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.5326,0.06953,1.04883,-0.5326,0.06953,1.04883,1
peptide_pm_59,-0.86711,-0.10722,-0.63027,2.03259,0.20212,-0.57588,0.08382,-1.00122,-0.5072,-0.25916,0.32661,-0.61366,-0.48417,-0.08731,-0.73055,0.48463,-0.7263,2.32275,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.68521,0.5221,0.15553,0.68521,0.5221,0.15553,1
peptide_pm_60,0.40662,-0.76872,0.75916,-0.68258,-0.42241,-0.57588,-0.61313,-0.16033,-0.5072,0.00907,1.98435,0.14981,-0.48417,-0.84053,-0.73055,1.03814,0.36792,-0.53919,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,0.57635,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.80251,-0.16134,-0.16164,-0.80251,-0.16134,-0.16164,1
peptide_pm_61,0.62781,-0.76872,0.02208,-0.68258,0.41144,0.08514,0.31741,0.9726,-0.5072,0.3784,0.08409,0.63075,0.50226,-0.3377,-0.73055,-0.82819,1.32844,-0.53919,-0.59176,-0.50892,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,0.73679,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.88499,1.23853,1.12912,0.88499,1.23853,1.12912,1
peptide_pm_62,-0.43716,3.04045,-0.63027,-0.68258,0.77636,-0.57588,-0.61313,-0.43353,-0.5072,-0.89497,-0.78591,-1.02775,-0.48417,-0.84053,-0.73055,-0.82819,-0.7263,1.29173,2.88639,2.30458,-0.48659,2.00174,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,2.44035,1.27817,-0.33907,0.77381,1.27817,-0.33907,0.77381,1
peptide_pm_63,-0.86711,0.43164,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,2.21802,-0.5072,0.25878,0.19068,-1.02775,-0.48417,-0.84053,-0.73055,2.74432,0.67016,-0.53919,-0.59176,0.27224,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,2.3541,-0.17418,-0.41783,0.57635,-0.60739,-0.09562,-0.33007,-0.27718,2.31328,-0.23061,-0.23344,-0.12128,-0.38751,-1.4316,-0.91808,-1.03686,-1.4316,-0.91808,-1.03686,1
peptide_pm_64,-0.86711,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,-0.89497,1.45844,1.90964,-0.48417,-0.84053,-0.73055,-0.82819,-0.7263,0.81414,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,1.78517,2.08097,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.38595,0.85191,-1.64711,-0.38595,0.85191,-1.64711,1
peptide_pm_65,-0.20077,0.21537,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,-0.89497,-0.5928,2.66871,-0.48417,1.40078,-0.73055,-0.82819,-0.7263,-0.53919,-0.59176,-0.96356,1.65101,2.00174,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,0.57635,3.42515,-0.09562,2.09867,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.04549,0.4598,-2.03053,0.04549,0.4598,-2.03053,1
peptide_pm_66,7.49533,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,-0.89497,-1.13714,2.28556,-0.48417,3.17747,-0.73055,-0.82819,-0.7263,0.73275,-0.59176,-0.96356,5.9262,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,0.73679,-0.09562,2.09867,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-1.38272,0.31872,0.37836,-1.38272,0.31872,0.37836,1
peptide_pm_67,-0.86711,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,-0.89497,2.17834,0.47308,-0.48417,-0.84053,-0.73055,-0.82819,-0.7263,2.91802,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,4.20282,0.73679,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,3.80827,-0.12128,-0.38751,-0.85352,-1.48608,-0.94854,-0.85352,-1.48608,-0.94854,1
peptide_pm_68,-0.86711,0.17547,-0.63027,-0.68258,-0.42241,0.83743,-0.61313,-0.15709,-0.5072,-0.89497,1.99664,-0.4367,-0.48417,-0.84053,-0.73055,0.10857,-0.7263,2.18382,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,1.78517,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,3.80827,-0.12128,-0.38751,-0.5836,0.26375,-0.86623,-0.5836,0.26375,-0.86623,1
peptide_pm_69,-0.18911,1.23391,-0.63027,-0.68258,-0.42241,2.42177,-0.61313,-0.10602,-0.5072,1.0299,0.52449,0.22588,-0.48417,-0.84053,-0.73055,0.16525,-0.7263,0.90469,-0.59176,-0.96356,-0.48659,2.00174,-0.18714,-0.23173,-0.14829,4.4748,-0.19485,-0.41009,-0.17418,2.14426,0.57635,0.73679,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-1.52512,-0.29327,0.12743,-1.52512,-0.29327,0.12743,1
peptide_pm_70,-0.39096,-0.76872,0.40854,0.27943,3.56151,-0.57588,0.12777,1.51373,-0.5072,0.45706,-0.74816,-0.1472,-0.48417,-0.03982,0.99443,1.96275,0.09179,-0.53919,1.97691,1.20859,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.01615,-0.11737,1.14719,-0.01615,-0.11737,1.14719,1
peptide_pm_71,-0.4215,-0.11062,-0.63027,-0.68258,3.30531,-0.57588,0.08024,-0.41286,-0.5072,-0.26242,-1.13714,0.208,-0.48417,0.65815,0.88351,1.78327,0.80493,-0.53919,1.81173,-0.28603,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.99975,-0.53513,1.04682,0.99975,-0.53513,1.04682,1
peptide_pm_72,1.79455,-0.76872,-0.63027,-0.68258,1.06209,0.60092,-0.61313,-0.29835,-0.5072,2.12765,-0.70227,0.94082,-0.48417,0.94984,0.23355,-0.04819,-0.7263,-0.53919,-0.59176,0.65523,1.65101,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,2.14426,-0.63248,0.73679,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.5836,0.42499,0.35627,-0.5836,0.42499,0.35627,1
peptide_pm_73,-0.16731,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-0.07724,-0.5072,-0.89497,0.0061,0.26604,-0.48417,1.51281,-0.73055,0.19719,-0.7263,2.44109,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,0.57635,0.73679,-0.09562,2.09867,-0.27718,-0.26905,-0.23061,3.80827,-0.12128,-0.38751,-0.68349,-0.76416,-0.43464,-0.68349,-0.76416,-0.43464,1
peptide_pm_74,-0.40861,1.94007,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,0.40694,-0.3879,-0.17984,-0.48417,-0.0695,-0.73055,-0.82819,0.06147,4.3436,0.64476,-0.96356,-0.48659,2.00174,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,2.14426,0.57635,0.73679,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,3.80827,-0.12128,-0.38751,1.74149,1.21837,-1.74347,1.74149,1.21837,-1.74347,1
peptide_pm_75,-0.86711,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,0.0374,0.4727,2.00855,-0.48417,0.264,-0.73055,-0.82819,-0.7263,0.85958,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,2.14426,1.78517,3.42515,-0.09562,2.09867,-0.27718,-0.26905,-0.23061,3.80827,-0.12128,-0.38751,-0.84077,0.98017,-1.63708,-0.84077,0.98017,-1.63708,1
peptide_pm_76,-0.46602,3.37846,-0.63027,-0.68258,-0.42241,0.31079,-0.61313,0.05815,-0.5072,-0.89497,1.15686,-1.02775,-0.48417,-0.16604,-0.00414,-0.82819,-0.7263,-0.53919,-0.59176,-0.35371,-0.48659,2.00174,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,0.57635,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.19851,1.65995,-0.01911,0.19851,1.65995,-0.01911,1
peptide_pm_77,0.6186,3.07128,0.99057,0.06793,-0.42241,-0.57588,-0.61313,-0.51075,-0.5072,-0.89497,-1.13714,-1.02775,0.74128,-0.21586,-0.73055,0.80468,0.55016,0.25189,-0.59176,0.73084,1.65101,2.00174,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,1.82225,0.78412,-0.2058,1.82225,0.78412,-0.2058,1
peptide_pm_78,-0.86711,0.68554,-0.63027,-0.68258,0.95058,-0.57588,-0.61313,-0.35105,-0.5072,-0.89497,-0.73487,-0.1174,-0.48417,-0.01246,1.94463,-0.10667,0.11975,0.50948,0.73625,0.53363,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.3069,0.17214,0.31412,0.3069,0.17214,0.31412,1
peptide_pm_79,1.40313,-0.76872,0.36032,-0.68258,-0.42241,-0.57588,0.09337,0.79729,-0.5072,-0.25044,-0.02437,0.65132,-0.48417,0.68655,0.09177,-0.1629,0.83394,0.42776,-0.59176,-0.96356,1.65101,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,0.73679,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.40254,1.18539,-0.38446,0.40254,1.18539,-0.38446,1
peptide_pm_80,-0.86711,3.40997,-0.63027,-0.68258,2.20756,-0.57588,-0.61313,0.8666,-0.5072,-0.89497,-0.75192,-1.02775,-0.48417,-0.04756,-0.73055,-0.82819,-0.7263,-0.53919,0.67995,0.47038,-0.48659,2.00174,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.40933,0.19779,1.23552,-0.40933,0.19779,1.23552,1
peptide_pm_81,-0.86711,-0.76872,0.67511,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,2.50221,0.32912,1.73793,-0.48417,1.17183,-0.73055,0.04852,-0.7263,-0.53919,-0.59176,-0.05381,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,2.14426,0.57635,0.73679,-0.09562,2.09867,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.41358,0.19412,-0.41457,-0.41358,0.19412,-0.41457,1
peptide_pm_82,-0.86711,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,1.12623,-0.5072,0.24875,2.15364,-0.28287,-0.48417,0.51438,0.72866,0.35238,-0.7263,-0.53919,-0.59176,0.2615,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,2.3541,-0.17418,-0.41783,0.57635,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-1.69089,-0.63224,-1.01277,-1.69089,-0.63224,-1.01277,1
peptide_pm_83,-0.86711,2.6129,-0.63027,-0.68258,2.1318,1.44891,-0.61313,-0.39665,-0.5072,-0.89497,-0.76308,-0.60444,-0.48417,-0.84053,-0.73055,-0.82819,0.06041,-0.53919,1.87838,-0.26736,-0.48659,2.00174,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.72346,-0.62857,1.24756,0.72346,-0.62857,1.24756,1
peptide_pm_84,3.24665,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,-0.89497,0.87923,3.53607,-0.48417,1.92659,-0.73055,-0.82819,-0.7263,1.21295,-0.59176,-0.96356,3.7886,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,0.57635,2.08097,-0.09562,2.09867,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-2.00969,-0.94556,-0.59323,-2.00969,-0.94556,-0.59323,1
peptide_pm_85,-0.18573,-0.76872,0.85628,-0.68258,-0.42241,-0.57588,-0.61313,0.7979,-0.5072,0.07226,2.20229,-0.39782,-0.48417,-0.84053,-0.73055,1.16836,0.4444,0.91188,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,0.57635,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.80039,0.19046,-1.13121,-0.80039,0.19046,-1.13121,1
peptide_pm_86,0.17115,-0.00203,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,1.05509,-0.5072,-0.15805,0.13513,0.41206,-0.48417,0.03246,-0.73055,-0.82819,0.16564,1.67191,-0.59176,1.4044,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,2.3541,-0.17418,-0.41783,0.57635,0.73679,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,2.44035,0.02636,0.1758,0.2278,0.02636,0.1758,0.2278,1
peptide_pm_87,-0.86711,1.60547,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-0.29369,-0.5072,-0.1343,-0.26162,-1.02775,-0.48417,1.86283,-0.73055,-0.04302,-0.7263,0.60199,-0.59176,-0.1488,-0.48659,2.00174,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,0.57635,-0.60739,-0.09562,2.09867,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.05865,0.77862,-0.57115,-0.05865,0.77862,-0.57115,1
peptide_pm_88,-0.86711,-0.09135,0.37036,1.17105,3.41511,-0.57588,0.10054,2.0271,-0.5072,-0.2439,-0.76246,-1.02775,-0.48417,-0.06925,2.59236,-0.82819,4.00242,0.43756,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.05015,0.04754,1.22949,-0.05015,0.04754,1.22949,1
peptide_pm_89,-0.86711,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,0.15016,-0.5072,2.81859,1.71237,-0.22156,-0.48417,-0.84053,-0.73055,1.72727,0.77196,-0.53919,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,2.14426,0.57635,-0.60739,-0.09562,-0.33007,-0.27718,2.31328,-0.23061,-0.23344,-0.12128,-0.38751,-1.18507,-0.76416,-2.21722,-1.18507,-0.76416,-2.21722,1
peptide_pm_90,-0.86711,2.7029,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,-0.89497,-0.17698,0.05885,-0.48417,0.14758,-0.73055,-0.82819,-0.7263,-0.53919,2.57798,-0.07015,-0.48659,4.42967,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,0.57635,0.73679,-0.09562,2.09867,-0.27718,-0.26905,-0.23061,-0.23344,6.57195,2.44035,2.35995,-2.798,0.38237,2.35995,-2.798,0.38237,1
peptide_pm_91,0.35765,2.84867,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,-0.89497,-0.63694,-1.02775,-0.48417,1.21906,-0.73055,-0.82819,-0.7263,3.37306,-0.59176,-0.03257,1.65101,2.00174,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,2.09867,-0.27718,-0.26905,-0.23061,3.80827,-0.12128,-0.38751,-1.10643,0.07686,0.18364,-1.10643,0.07686,0.18364,1
peptide_pm_92,-0.10238,-0.20402,-0.63027,-0.68258,-0.42241,-0.57588,0.57679,2.53236,-0.5072,-0.89497,0.11218,0.38609,2.03863,0.44546,-0.03806,-0.26793,-0.06935,-0.53919,-0.59176,-0.38219,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,2.3541,-0.17418,-0.41783,0.57635,0.73679,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.75534,0.50744,0.96251,0.75534,0.50744,0.96251,1
