,ABHPRK__1,ABHPRK__2,ABHPRK__3,ABHPRK__4,ABHPRK__5,ABHPRK__6,ABHPRK__7,ABHPRK__8,ABHPRK__9,ABHPRK__10,ABHPRK__11,ABHPRK__12,ABHPRK__13,ABHPRK__14,ABHPRK__15,ABHPRK__16,ABHPRK__17,ABHPRK__18,ABHPRK__19,ABHPRK__20,ABHPRK__21,ABHPRK__22,ABHPRK__23,ABHPRK__24,ABHPRK__25,ABHPRK__26,ABHPRK__27,ABHPRK__28,ABHPRK__29,ABHPRK__30,ABHPRK__31,ABHPRK__32,ABHPRK__33,ABHPRK__34,ABHPRK__35,ABHPRK__36,ABHPRK__37,ABHPRK__38,ABHPRK__39,ABHPRK__40,ABHPRK__41,ABHPRK__42,ABHPRK__43,ABHPRK__44,ABHPRK__45,ABHPRK__46,ABHPRK__47,ABHPRK__48,ABHPRK__49,ABHPRK__50,ABHPRK__51,ABHPRK__52,ABHPRK__53,ABHPRK__54,ABHPRK__55,ABHPRK__56,ABHPRK__57,ABHPRK__58,ABHPRK__59,ABHPRK__60,ABHPRK__61,ABHPRK__62,ABHPRK__63,ABHPRK__64,ABHPRK__65,ABHPRK__66,ABHPRK__67,ABHPRK__68,ABHPRK__69,ABHPRK__70,ABHPRK__71,ABHPRK__72,ABHPRK__73,ABHPRK__74,ABHPRK__75,ABHPRK__76,ABHPRK__77,ABHPRK__78,ABHPRK__79,ABHPRK__80,ABHPRK__81,ABHPRK__82,ABHPRK__83,ABHPRK__84,ABHPRK__85,ABHPRK__86,ABHPRK__87,ABHPRK__88,ABHPRK__89,ABHPRK__90,ABHPRK__91,ABHPRK__92,ABHPRK__93,ABHPRK__94,ABHPRK__95,ABHPRK__96,ABHPRK__97,ABHPRK__98,ABHPRK__99,ABHPRK__100,ABHPRK__101,ABHPRK__102,ABHPRK__103,ABHPRK__104,ABHPRK__105,y
peptide_nm_431,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-1.01615,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.23789,-0.80433,-0.02444,-0.71736,-1.01615,-1.01644,-0.72451,-0.87193,-0.34699,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,1.23677,0.24392,2.72495,0.1427,1.55557,0.0,1.24957,-1.21356,0.36302,-0.66865,0.18683,-0.68269,0.16176,0.96179,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,-1.0422,-1.44141,-0.02028,-1.48287,-0.72017,-0.74667,-0.09033,0.00139,-0.80863,0.17122,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-0.2526,-0.35851,-0.37466,0.67816,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,0.20134,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_432,0.35728,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,1.05459,-0.5091,0.35728,0.33027,0.4824,0.40617,0.47034,0.0,-0.3358,2.31234,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-1.39597,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.85407,-0.80433,-0.85519,-0.71736,-1.39597,-1.01644,-0.72451,-0.87193,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-0.64893,-1.14177,-0.35065,-0.64051,-0.66547,0.0,-0.41735,-0.61688,0.63249,0.208,-0.92589,-0.68269,0.25334,1.16078,-0.61326,0.0,0.91264,-0.4388,-0.39194,1.67713,0.30151,1.05151,0.89954,0.28388,-0.15888,2.168,0.86793,0.0971,0.21177,-0.73634,0.0,-0.44684,1.18683,1.38443,-0.42325,0.3945,-0.35851,-0.37466,0.81227,-0.39275,0.0,-0.26043,2.31849,-0.26815,-0.25203,0.29866,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_433,0.77397,-0.27412,-0.26509,-0.27205,2.20308,0.0,2.80921,-0.34299,6.4266,-0.3016,0.0,-0.53423,1.31345,-0.51852,-0.5091,0.77397,1.94843,-0.51323,2.25528,2.51778,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,0.31322,-0.61025,1.10479,-0.52199,0.43369,0.0,-0.85407,-0.80433,0.50423,-0.71736,0.31322,0.97298,1.56005,0.11384,0.96322,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-2.036,-1.14177,-0.93502,-1.11044,-1.09453,0.0,-0.82767,-0.93179,-1.79276,-1.36075,-0.92589,-0.68269,-0.61669,-0.63015,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,2.53206,2.58561,2.85241,3.01431,3.24896,-0.74667,-0.87435,-0.8121,-0.80863,-0.73634,0.0,2.09499,-0.48466,-0.51158,-0.42325,-1.23619,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,0.66361,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_434,0.22967,-0.27412,-0.26509,-0.27205,0.60264,0.0,0.96103,1.04939,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,0.22967,0.47778,0.05096,0.50637,-0.00495,0.0,0.8326,-0.34174,-0.32283,-0.34322,0.0,-0.22455,2.07589,-0.18725,-0.19945,0.09957,-0.13417,-0.46484,-0.08424,-0.20641,0.0,-0.45654,-0.18299,0.17609,-0.15002,0.09957,0.6521,0.64623,0.2498,0.4329,0.0,0.12725,-0.49359,0.22568,1.15058,0.0,1.97028,-0.26458,-0.29822,2.098,-1.19628,-0.24778,-0.60388,-0.85117,-0.63482,0.0,-0.97657,-0.47292,-0.45469,-0.94055,-0.19567,-0.0833,0.36934,-0.63015,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,1.38319,1.93609,1.83956,1.6851,1.88583,0.98392,0.13729,-0.29689,0.88031,0.36569,0.0,0.61909,0.46252,0.5345,0.59665,0.37752,-0.35851,0.32497,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.11647,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_435,-0.28165,-0.27412,-0.26509,-0.27205,-0.2865,0.0,1.69517,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.28165,0.2388,0.3776,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,0.50313,0.12767,1.51785,0.18327,0.02369,0.0,-0.23789,-0.80433,0.80632,0.21709,0.50313,1.5698,1.43981,-0.26952,0.74486,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-1.17475,-1.14177,-0.41216,-0.69273,-1.09453,0.0,0.04939,-1.21356,-0.35557,0.02345,-0.92589,0.24636,-0.61669,-0.63015,0.27725,0.0,-0.45258,1.05712,-0.39194,-0.39872,1.34064,1.55009,1.04587,0.8728,0.88352,0.13236,-0.87435,-0.8121,0.09839,-0.73634,0.0,1.20535,-0.48466,-0.51158,1.25658,-0.74439,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,0.20134,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_436,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.89745,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.85407,-0.80433,-0.85519,0.60644,-0.89745,-1.01644,0.25459,-0.03782,-0.89291,0.0,-0.54307,0.89914,-0.52744,1.4152,0.0,4.3025,-0.26458,-0.29822,-0.25081,-0.74412,-1.14177,-0.22543,-0.53207,-1.09453,0.0,-0.15064,-0.38552,-0.79778,0.60019,-0.19567,0.55605,1.49623,0.47196,0.6483,0.0,-0.45258,-0.4388,2.33269,-0.39872,0.48963,-0.44424,0.36049,0.69159,-0.38607,5.02194,1.21638,2.49999,1.70312,3.12077,0.0,3.959,-0.48466,1.82198,1.9565,2.63671,1.63622,1.12456,1.09081,2.90276,0.0,2.86784,-0.33045,3.6956,3.67965,1.70372,-0.13961,7.02795,-0.2037,-0.18655,0
peptide_nm_437,-0.01774,-0.27412,-0.26509,-0.27205,-0.2865,0.0,2.80921,-0.34299,-0.398,-0.3016,0.0,-0.53423,1.31345,-0.51852,-0.5091,-0.01774,0.68204,-0.51323,0.84643,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.25651,-0.61025,-0.46484,-0.52199,-0.56203,0.0,0.09389,-0.80433,-0.85519,-0.71736,-0.25651,-1.01644,0.41777,-0.87193,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,0.03101,-0.43116,-0.10717,-0.42691,0.19266,0.0,1.01876,0.59778,-0.61688,-0.18418,-0.92589,0.74662,0.61585,-0.63015,-0.61326,0.0,1.43773,-0.4388,2.82807,2.71506,-0.02098,-0.29083,0.03895,-0.19796,-0.84045,0.57187,-0.87435,-0.8121,-0.80863,-0.73634,0.0,-0.44684,1.88328,-0.51158,-0.42325,-0.4985,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,3.42222,-0.26815,-0.25203,0.66361,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_438,1.03787,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,16.51525,0.0,-0.53423,-0.57968,7.8714,-0.5091,1.03787,-0.58435,-0.51323,-0.56241,7.12451,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.0666,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.85407,-0.80433,-0.85519,-0.71736,-0.0666,1.5698,-0.72451,-0.87193,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-1.347,-1.14177,-0.93502,-1.11044,-1.09453,0.0,0.64948,0.59778,-1.79276,-1.36075,-0.92589,-0.68269,-0.61669,-0.63015,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,0.48963,0.05434,-1.08643,-1.48287,1.88583,-0.74667,-0.87435,-0.8121,-0.80863,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-1.23619,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_439,0.70199,1.12309,-0.26509,-0.27205,-0.2865,0.0,-0.37377,1.74558,-0.398,-0.3016,0.0,1.63827,0.5562,0.80621,0.8528,0.70199,0.19961,0.33305,0.25323,1.15282,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,0.41681,-0.61025,0.47693,0.8143,-0.00885,0.0,-0.85407,0.12768,-0.85519,0.16517,0.41681,2.06242,0.64623,0.84019,0.65387,0.0,-0.54307,0.48132,-0.52744,-0.43713,0.0,-0.21618,-0.26458,2.21182,-0.25081,-1.23739,-1.14177,-0.43831,-1.11044,-1.09453,0.0,-0.60785,-0.77884,0.24955,-0.05345,-0.39482,-0.68269,-0.61669,-0.63015,-0.61326,0.0,0.71761,-0.4388,1.47228,-0.39872,1.46443,1.76377,0.93926,1.12076,1.50718,-0.74667,-0.12766,-0.03928,0.05066,0.1208,0.0,-0.44684,2.35686,1.08506,1.16325,-0.76675,-0.35851,-0.37466,-0.39474,-0.39275,0.0,1.97404,-0.33045,-0.26815,-0.25203,1.04184,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_440,3.2741,6.24622,4.71664,4.79411,3.03295,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,0.73306,2.09297,1.05459,1.12518,3.2741,4.90334,4.4649,3.31192,3.5415,0.0,3.68868,4.96641,5.40402,7.28502,0.0,-0.22455,-0.2196,4.3938,4.26339,-0.97617,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.85407,-0.80433,-0.85519,-0.71736,-0.97617,-0.29804,0.08181,-0.19422,-0.2742,0.0,-0.54307,0.65336,-0.52744,1.04473,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-1.79123,-1.14177,-0.93502,-1.11044,-1.09453,0.0,-0.41735,-1.15673,-0.17593,-0.57637,-0.31097,0.34959,0.25334,-0.63015,-0.61326,0.0,-0.45258,1.23311,-0.39194,-0.39872,2.93517,3.54443,3.67989,3.37569,3.02177,3.13955,2.61021,2.82471,3.27297,3.37791,0.0,1.38893,-0.48466,1.38443,1.48055,1.48164,1.30377,0.85999,-0.39474,-0.39275,0.0,2.34646,2.31849,-0.26815,-0.25203,0.29866,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_441,0.19818,-0.27412,-0.26509,-0.27205,-0.2865,0.0,3.76411,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,2.6277,-0.5091,0.19818,1.06196,-0.51323,-0.56241,1.64031,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.67086,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.85407,0.23123,-0.85519,-0.71736,-0.67086,-1.01644,-0.72451,0.4835,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,9.14441,-0.5797,-0.21798,-0.93502,-1.11044,-1.09453,0.0,-0.5507,-1.69658,-0.17593,0.32006,-0.92589,-0.68269,-0.61669,-0.63015,-0.61326,0.0,-0.45258,2.71925,-0.39194,-0.39872,0.81456,0.80222,0.41408,0.28388,-0.54835,-0.74667,-0.87435,-0.8121,-0.80863,-0.73634,0.0,2.85754,-0.48466,-0.51158,3.65632,-1.23619,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,1.04184,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_442,1.74838,-0.27412,4.8676,-0.27205,2.4797,0.0,3.07446,-0.34299,3.35553,-0.3016,0.0,3.26764,-0.57968,1.99846,-0.5091,1.74838,0.78757,2.56416,2.53705,1.15282,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.78241,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.85407,0.04295,-0.85519,-0.71736,-0.78241,0.06116,-0.72451,-0.87193,0.13828,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-0.32674,-0.37194,-0.93502,-1.11044,-0.37942,0.0,-0.75073,-0.02796,-0.49929,-0.05345,-0.92589,-0.68269,-0.61669,-0.63015,1.06882,0.0,-0.45258,-0.4388,-0.39194,-0.39872,0.76457,0.42828,0.75511,0.63723,0.74988,0.6733,-0.87435,0.59303,-0.80863,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-0.44175,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_pm_1,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.25651,0.12767,-0.46484,-0.52199,-0.56203,0.0,0.37828,0.66726,-0.02444,0.21709,-0.25651,-0.36988,-0.72451,-0.87193,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,0.54776,0.24392,-0.41216,0.56041,0.41981,0.0,-1.15079,-0.73053,-0.35557,0.02345,-0.36953,0.24636,-0.61669,-0.63015,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,-1.72301,-1.06747,-1.08643,-1.48287,-1.52202,-0.74667,-0.87435,-0.8121,-0.80863,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-0.74439,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,1
peptide_pm_2,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,0.75147,-0.01991,0.31997,0.5819,0.34317,0.0,0.13181,1.13735,1.09528,0.72678,0.75147,1.5698,0.41777,1.01388,1.21633,0.0,0.28813,1.13126,-0.52744,1.58359,0.0,-0.21618,-0.26458,-0.29822,-0.25081,0.50801,0.3363,-0.52109,0.85099,0.66073,0.0,1.60962,2.12735,0.45675,0.24366,0.42221,0.06055,-0.00042,0.61572,0.07486,0.0,-0.45258,-0.4388,-0.39194,-0.39872,1.03951,0.65264,0.03895,1.28248,1.26622,-0.03668,1.00731,0.47593,-0.09878,0.66625,0.0,-0.44684,-0.48466,-0.51158,-0.42325,0.35269,-0.35851,-0.37466,0.44492,0.50603,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,1
peptide_pm_3,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,1.26277,-0.61025,-0.46484,3.7096,-0.56203,0.0,3.76725,3.18998,-0.85519,5.63686,1.26277,-1.01644,-0.72451,2.74254,-0.89291,0.0,7.24941,7.86275,-0.52744,8.45406,0.0,-0.21618,-0.26458,-0.29822,-0.25081,2.27027,2.32246,1.90332,3.90211,1.47985,0.0,1.24957,0.92554,-1.79276,0.99238,6.86315,6.28521,3.60914,8.92148,5.44222,0.0,-0.45258,-0.4388,-0.39194,-0.39872,-0.70179,-1.44141,-1.08643,0.8728,-1.52202,-0.74667,5.00585,5.81209,-0.80863,5.43503,0.0,-0.44684,-0.48466,-0.51158,-0.42325,5.64897,10.86187,5.62225,12.48005,7.51647,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,1
peptide_pm_4,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,2.59213,3.32533,-0.46484,2.40757,4.41655,0.0,1.61063,3.18998,2.59564,-0.71736,2.59213,2.43188,-0.72451,1.6304,3.74742,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,1.06452,1.32168,-0.93502,0.62467,2.12345,0.0,1.4496,3.54767,2.18713,-1.36075,-0.92589,-0.68269,-0.61669,-0.63015,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,0.48963,0.55292,-1.08643,0.14798,1.88583,-0.74667,-0.87435,-0.8121,-0.80863,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-1.23619,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,1
peptide_pm_5,-0.43999,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,0.4137,0.43376,-0.43999,-0.01666,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,1.12375,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-1.39597,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.85407,-0.80433,-0.85519,-0.71736,-1.39597,-1.01644,-0.72451,-0.87193,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-0.62354,-0.18612,-0.58022,-0.83197,-0.59946,0.0,-1.33703,-1.36881,-0.35557,-0.4557,-0.53644,-0.04196,-0.08846,-0.63015,-0.61326,0.0,1.24218,0.57629,0.91992,-0.39872,-0.70179,-0.40986,-0.36297,-0.95939,-0.73559,-0.13135,-0.87435,-0.8121,0.40073,0.45046,0.0,-0.44684,-0.48466,0.61198,0.6751,-0.54768,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,1.27784,-0.26815,1.56259,0.57116,-0.13961,-0.14919,-0.2037,-0.18655,1
peptide_pm_6,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,2.0224,1.60351,1.51785,3.00433,1.78083,0.0,0.99446,0.66726,-0.02444,0.21709,2.0224,0.92324,0.71837,2.14013,1.29078,0.0,1.53493,1.55885,-0.52744,0.8704,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-0.14124,-0.21798,-0.41216,-0.27502,-0.33736,0.0,0.04939,1.20156,-0.35557,0.71554,0.74319,-0.68269,-0.61669,0.16582,0.27725,0.0,-0.45258,-0.4388,-0.39194,-0.39872,-0.02098,-0.3196,-0.37566,0.48019,0.08168,-0.74667,0.6937,0.81489,-0.80863,0.17122,0.0,-0.44684,-0.48466,-0.51158,-0.42325,0.2392,-0.35851,-0.37466,-0.39474,0.77037,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,1
peptide_pm_7,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,0.70303,1.84949,1.75111,0.27143,-0.56203,0.0,-0.16943,-0.25609,-0.85519,0.34168,0.70303,1.13876,0.88812,-0.19422,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,0.87413,0.91111,0.81808,2.17904,0.62173,0.0,0.24942,0.46282,-0.17593,1.77676,-0.31097,-0.68269,0.25334,0.26532,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,-0.8272,-0.19495,-0.29204,-0.59949,-1.06764,-0.74667,-0.00321,-0.8121,-0.80863,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-0.69263,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,1
peptide_pm_8,-0.48346,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,0.13024,-0.51852,-0.5091,-0.48346,-0.08547,-0.51323,-0.0625,-0.04152,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.45759,-0.16302,-0.46484,-0.52199,-0.23012,0.0,-0.48063,-0.22182,0.10956,-0.18784,-0.45759,-0.23273,-0.72451,-0.52214,-0.2742,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-0.63773,-0.58189,-0.62457,-0.38281,-0.45093,0.0,-0.29612,0.02419,-0.54102,-0.57637,-0.58226,0.44343,-0.61669,-0.16797,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,-0.35137,-0.30827,-0.66441,0.11291,-0.15888,-0.20374,-0.87435,-0.8121,-0.80863,-0.22206,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-0.62868,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,1
peptide_pm_9,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.25651,0.52501,-0.46484,-0.52199,-0.56203,0.0,0.09389,0.74901,0.50423,-0.71736,-0.25651,-0.02173,-0.72451,-0.87193,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,1.06452,0.99006,-0.10717,0.25662,0.83626,0.0,-0.82767,0.59778,0.559,-0.18418,-0.09135,-0.68269,-0.61669,-0.63015,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,-0.53159,-0.86612,-1.08643,-0.19796,-0.15888,-0.74667,0.33184,-0.8121,-0.80863,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-0.4985,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,1
