,SEP_A,SEP_C,SEP_D,SEP_E,SEP_F,SEP_G,SEP_H,SEP_I,SEP_K,SEP_L,SEP_M,SEP_N,SEP_P,SEP_Q,SEP_R,SEP_S,SEP_T,SEP_V,SEP_W,SEP_Y,y
peptide_pm_249,-0.19492,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,-1.21148,-0.61909,-0.91249,0.53568,0.72336,-0.88734,-2.23176,-1.28588,-0.55803,0.89747,1.22158,-1.22162,0.65328,1
peptide_pm_250,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.16892,-1.2797,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-0.68868,0.65328,1
peptide_pm_251,1.28659,-2.84392,0.77128,0.80409,-0.53551,-0.95481,0.57191,-0.35924,1.45213,0.46617,0.53568,0.72336,0.85284,0.65443,-2.06021,1.06474,0.89747,-0.34839,0.65087,-1.35224,1
peptide_pm_252,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.27568,-0.59681,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.61052,0.65328,1
peptide_pm_253,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,-0.57539,-0.06925,-0.59681,0.53568,0.72336,-2.41334,0.65443,-1.43961,1.06474,0.89747,1.22158,-2.86364,-1.63301,1
peptide_pm_254,1.28659,-2.84392,0.77128,0.80409,-0.53551,-0.95481,0.57191,1.18466,1.45213,0.46617,0.53568,0.72336,0.85284,0.65443,-2.06021,1.06474,-0.7846,-0.34839,0.65087,-1.35224,1
peptide_pm_255,-1.61374,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.26501,-1.20239,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,-0.85189,-0.41118,-1.22162,0.65328,1
peptide_pm_256,1.28659,-2.95126,0.77128,0.80409,-0.67301,-0.32181,0.57191,1.18466,1.45213,0.32444,0.53568,0.72336,0.85284,0.65443,-2.01466,1.06474,0.89747,-1.29664,0.65087,-1.52873,1
peptide_pm_257,1.28659,-2.64267,0.77128,-0.28258,1.02697,-1.33583,0.57191,1.18466,0.55532,0.99444,0.53568,-0.52766,-1.41609,0.65443,-0.03329,0.01618,-2.04279,-0.90729,-0.55904,0.65328,1
peptide_pm_258,-0.95846,-1.27414,-1.01279,0.80409,-0.02302,0.31733,0.57191,0.14716,-0.88066,-0.1072,-1.09795,-1.80103,0.85284,0.65443,0.92323,1.06474,-1.38342,-0.90729,0.65087,0.65328,1
peptide_pm_259,-0.45703,0.51032,0.77128,-0.47017,1.02697,-1.00397,0.57191,-0.03193,-1.3344,-0.39066,-2.43986,-1.55529,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.5529,0.65328,1
peptide_pm_260,-0.08095,0.51032,-0.83841,0.80409,-1.24176,-0.12515,0.57191,-1.84757,-0.90735,0.53059,0.53568,-1.97975,0.85284,0.65443,0.92323,-0.4332,0.89747,-0.28559,0.65087,0.65328,1
peptide_pm_261,-0.5368,0.51032,-0.27502,0.80409,-0.53551,-0.18661,0.57191,-0.35924,-1.34508,0.0152,0.53568,0.72336,0.85284,-0.506,0.92323,-0.49562,0.89747,-1.62319,0.65087,0.65328,1
peptide_pm_262,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,-0.57539,-1.15291,0.24069,0.53568,0.72336,-2.41334,0.65443,-1.43961,1.06474,0.89747,1.22158,-2.86364,0.65328,1
peptide_pm_263,0.0558,0.51032,0.77128,0.80409,-0.32302,-1.50176,0.57191,-0.86564,0.29908,-0.57105,0.53568,0.72336,-0.59285,0.65443,-1.41684,-0.28341,0.89747,-1.35944,0.65087,0.65328,1
peptide_pm_264,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.28636,-0.1072,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_265,-0.47982,0.51032,-0.04698,-1.20109,-0.22302,-1.0347,0.57191,1.18466,-1.20095,-0.61614,-0.65065,0.72336,0.03629,-0.25308,0.22861,-0.55803,0.89747,0.45543,-0.22776,-0.32542,1
peptide_pm_266,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.16892,-1.33124,0.53568,0.72336,-0.39206,0.65443,0.92323,1.06474,0.89747,1.22158,-0.68868,0.65328,1
peptide_pm_267,-1.05533,-1.7169,0.77128,0.80409,-1.54175,1.34979,0.57191,-0.14927,-0.74186,-1.2797,0.53568,0.72336,-0.59285,0.65443,0.92323,-0.28341,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_268,1.28659,0.51032,0.77128,0.80409,-2.023,-0.4017,0.57191,-0.57539,-0.06925,-0.59681,0.53568,0.72336,0.85284,0.65443,-1.43961,-0.71407,0.89747,-0.56818,-1.40166,0.65328,1
peptide_pm_269,-1.7334,0.51032,0.77128,0.80409,-1.24176,1.34979,0.57191,1.18466,-1.37711,-0.26181,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.07758,0.65328,1
peptide_pm_270,-0.8502,0.51032,0.77128,0.80409,1.02697,-0.18661,0.57191,-0.35924,-0.96607,-1.34412,0.53568,-1.13828,0.85284,0.65443,0.92323,-0.49562,-0.7846,1.22158,0.65087,0.65328,1
peptide_pm_271,0.0558,-1.7169,0.77128,0.80409,-1.54175,1.34979,0.57191,1.18466,-0.32015,-1.33768,0.53568,0.72336,-1.36924,0.65443,0.92323,-1.00741,0.89747,-0.13487,0.65087,0.65328,1
peptide_pm_272,-0.99835,-0.89175,0.77128,-0.54779,1.02697,0.06536,0.57191,-0.10604,1.45213,-0.86095,0.53568,0.72336,0.85284,-1.74825,0.92323,1.06474,-1.80057,-0.80681,-0.85432,-1.93785,1
peptide_pm_273,-1.722,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.28636,-1.33768,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_274,0.12988,0.51032,0.77128,0.80409,-1.42301,-0.57993,-3.21989,-1.23618,0.36848,0.76896,0.53568,0.72336,0.85284,0.65443,-0.86456,1.06474,-1.21521,-1.24012,0.65087,0.65328,1
peptide_pm_275,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,1.45213,-1.14441,0.53568,0.72336,0.85284,0.65443,-1.92357,1.06474,0.89747,1.22158,0.65087,-3.35776,1
peptide_pm_276,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.37177,-0.77076,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_277,-0.60518,0.51032,0.77128,0.80409,-0.32302,-0.69055,0.57191,-0.14927,-0.74186,-0.91249,0.53568,0.72336,-0.59285,0.65443,-1.41684,-0.28341,0.89747,-0.86333,0.65087,0.65328,1
peptide_pm_278,-1.16929,0.51032,0.77128,0.80409,1.02697,-1.29896,0.57191,-2.07606,-1.36643,2.07674,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_279,0.25523,0.51032,0.77128,0.80409,-0.75426,1.34979,-0.96347,0.06688,-1.27035,-0.86739,0.53568,0.72336,0.85284,0.65443,0.92323,-1.52545,-1.51798,0.08492,-0.65267,0.65328,1
peptide_pm_280,-1.07812,0.51032,0.77128,0.80409,-1.56675,-0.4017,0.57191,-1.37822,1.45213,-1.0671,0.53568,0.72336,-1.05467,-1.46558,0.92323,-0.71407,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_281,1.28659,-2.64267,0.77128,-0.28258,1.02697,-1.33583,0.57191,1.18466,0.55532,0.99444,0.53568,-1.25743,-1.41609,0.65443,-0.03329,0.01618,-2.04279,-0.44886,-0.55904,0.65328,1
peptide_pm_282,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.36643,-0.43576,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_283,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,-0.57539,-1.15291,-0.59681,0.53568,0.72336,-2.41334,0.65443,0.92323,1.06474,0.89747,1.22158,-3.1157,0.65328,1
peptide_pm_284,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.15824,-1.29903,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-0.85432,0.65328,1
peptide_pm_285,-1.35733,-0.58987,-0.32867,0.80409,1.02697,0.34191,0.57191,-1.21148,-0.61909,-0.42287,0.53568,-0.49788,0.85284,-0.5655,0.92323,-1.00741,-0.85189,0.19168,0.65087,-0.66234,1
peptide_pm_286,-1.71061,0.51032,0.77128,0.80409,1.02697,0.29275,0.57191,1.18466,-1.08885,-0.9898,0.53568,-0.55745,0.85284,0.65443,0.92323,1.06474,-0.2598,-0.94497,-0.58785,0.65328,1
peptide_pm_287,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.28636,-0.43576,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.01996,0.65328,1
peptide_pm_288,1.28659,0.51032,0.77128,0.80409,-0.47301,-0.88106,0.57191,-1.54496,0.17097,-1.26682,0.53568,0.72336,-1.57672,0.65443,0.92323,-0.4332,0.89747,-1.05801,0.65087,0.65328,1
peptide_pm_289,-0.5539,0.51032,0.77128,0.80409,1.02697,0.06536,0.57191,-0.10604,-1.37711,-0.50662,-2.60517,-1.68188,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.67533,0.65328,1
peptide_pm_290,-0.33737,-1.4016,-0.44269,0.80409,-0.10427,0.23744,0.57191,1.18466,1.45213,2.07674,-1.22436,-1.39891,0.85284,0.65443,-1.9805,-1.17593,-1.02009,-1.03289,-0.65267,0.65328,1
peptide_pm_291,-0.13794,0.51032,0.77128,0.80409,1.02697,-0.95481,0.57191,-0.35924,0.11759,-1.34412,0.53568,-1.13828,0.85284,0.65443,0.92323,-1.27579,-0.7846,1.22158,-1.1496,0.65328,1
peptide_pm_292,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.30771,-1.25393,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.61052,0.65328,1
peptide_pm_293,-0.33737,0.51032,0.77128,0.80409,-0.75426,-1.20063,0.57191,-1.37822,1.45213,-1.29258,0.53568,0.72336,-1.05467,0.65443,-0.69944,1.06474,0.89747,-0.56818,0.65087,0.65328,1
peptide_pm_294,1.28659,-2.2737,0.77128,0.80409,-0.75426,1.34979,0.57191,-0.57539,-0.76322,2.07674,0.53568,0.72336,0.85284,0.65443,-1.85524,-1.52545,-1.02009,1.22158,0.65087,-1.63301,1
peptide_pm_295,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,-0.57539,-0.06925,-0.59681,0.53568,0.72336,-2.41334,0.65443,-1.43961,1.06474,0.89747,1.22158,-3.1157,0.65328,1
peptide_pm_296,-0.75903,0.51032,0.77128,-1.51804,-0.75426,1.34979,-0.96347,0.06688,-1.27035,-0.23605,0.53568,0.72336,0.85284,0.65443,0.92323,-0.71407,-1.02009,0.08492,-0.65267,0.65328,1
peptide_pm_297,1.28659,-3.03176,0.77128,0.80409,-1.66675,1.34979,0.57191,1.18466,1.45213,0.15049,0.53568,0.72336,0.85284,0.65443,-1.92357,1.06474,0.89747,-0.6561,0.65087,-1.74532,1
peptide_pm_298,1.28659,0.51032,0.77128,0.80409,-1.76675,1.34979,0.57191,1.18466,-1.38245,-1.21528,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-2.56836,0.65328,1
peptide_pm_299,1.28659,0.51032,0.77128,0.80409,-1.80425,1.34979,-1.54878,-0.35924,-1.38245,-0.84162,0.53568,0.72336,-0.82041,0.65443,0.92323,1.06474,0.89747,1.22158,-1.1496,0.65328,1
peptide_pm_300,1.28659,0.51032,0.77128,0.80409,-2.023,-0.4017,0.57191,-0.57539,1.45213,-0.59681,0.53568,0.72336,0.85284,-1.46558,-1.43961,-0.71407,0.89747,-0.56818,-1.40166,0.65328,1
peptide_pm_301,1.28659,0.51032,0.77128,0.80409,-0.93551,1.34979,0.57191,-0.75448,-1.30771,-1.21528,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,0.65087,-1.86565,1
peptide_pm_302,1.28659,0.51032,0.77128,0.80409,1.02697,-0.24806,0.57191,-1.21148,-1.36643,0.40174,0.53568,-1.21275,0.85284,0.65443,-0.5571,-0.55803,0.89747,-1.69227,0.65087,0.65328,1
peptide_pm_303,-0.75903,0.51032,0.77128,0.80409,-0.10427,1.34979,0.57191,-0.57539,-1.27035,0.24069,0.53568,0.72336,-0.35859,0.65443,0.92323,-1.52545,-1.51798,-0.56818,-0.65267,0.65328,1
peptide_pm_304,1.28659,-2.84392,0.77128,0.80409,-0.53551,-0.95481,0.57191,-0.35924,1.45213,0.46617,0.53568,0.72336,0.85284,0.65443,-2.06021,1.06474,0.89747,-0.34839,0.65087,-1.35224,1
peptide_pm_305,-0.19492,0.51032,0.77128,0.80409,1.02697,-0.24806,0.57191,-1.21148,-0.61909,-0.42287,0.53568,0.72336,0.85284,-2.23176,-1.28588,-1.35693,0.89747,1.22158,-1.22162,0.65328,1
peptide_pm_306,-0.89578,-0.81125,-0.55001,0.80409,-0.20427,-1.34812,0.57191,1.18466,-0.59239,0.1054,0.53568,0.72336,0.85284,0.65443,-0.19841,-0.84513,0.89747,-0.70006,-0.7679,-1.80148,1
peptide_pm_307,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.30771,-1.25393,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.61052,0.65328,1
peptide_pm_308,0.3521,-2.60242,0.77128,-0.25671,0.00198,-0.24806,0.57191,-0.421,-0.32015,0.40174,0.53568,-0.49788,-0.88734,0.65443,0.92323,-1.35693,-0.20597,-0.86333,0.65087,-0.66234,1
peptide_pm_309,-0.33737,0.51032,0.77128,0.80409,-0.75426,-1.20063,0.57191,-1.82904,-0.06925,-0.59681,0.53568,0.72336,0.85284,0.65443,0.92323,-1.52545,0.89747,1.22158,-1.40166,0.65328,1
peptide_pm_310,1.28659,0.51032,0.77128,0.80409,-0.75426,-1.20063,0.57191,-1.82904,-1.15291,-0.59681,0.53568,0.72336,0.85284,0.65443,0.92323,-0.71407,0.89747,1.22158,-1.40166,0.65328,1
peptide_pm_311,-0.71914,0.51032,0.77128,0.80409,1.02697,-1.29896,0.57191,-0.24808,-0.84863,-1.3248,0.53568,-1.00424,-0.69994,0.65443,0.92323,1.06474,0.89747,-0.23535,0.65087,0.65328,1
peptide_pm_312,1.28659,0.51032,0.77128,0.80409,-0.93551,1.34979,0.57191,-0.75448,-1.38245,-1.34412,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,0.65087,-1.86565,1
peptide_pm_313,-0.75903,0.51032,0.77128,0.80409,-0.10427,1.34979,0.57191,0.06688,-1.27035,-0.59681,0.53568,0.72336,-0.35859,0.65443,0.92323,-1.52545,-1.51798,0.08492,-0.65267,0.65328,1
peptide_pm_314,0.0558,0.51032,0.77128,0.80409,-1.873,1.34979,-1.26037,-0.14927,-1.37711,-0.0621,0.53568,0.72336,0.85284,0.65443,0.92323,-1.50048,-0.55584,1.22158,0.65087,0.65328,1
peptide_pm_315,1.28659,0.51032,0.77128,-0.87767,-1.39801,1.34979,0.57191,-0.421,-1.36643,-0.42287,0.53568,-1.21275,0.85284,0.65443,-0.5571,1.06474,0.89747,1.22158,-2.14345,0.65328,1
peptide_pm_316,-0.03537,0.51032,0.77128,0.80409,-1.66675,1.34979,-1.39609,-0.24808,-1.37711,-0.69989,0.53568,0.72336,0.85284,0.65443,0.92323,-0.38327,0.89747,1.22158,-1.01996,0.65328,1
peptide_pm_317,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,-1.21148,-1.36643,2.07674,0.53568,-1.21275,-0.88734,0.65443,0.92323,-2.11214,0.89747,-1.215,0.65087,0.65328,1
peptide_pm_318,-0.5368,-1.1668,-0.90548,0.80409,-0.53551,-1.21907,0.57191,-0.35924,-0.96607,-0.61614,0.53568,-0.4383,0.85284,0.65443,0.92323,0.09108,-0.7846,0.24192,0.65087,0.65328,1
peptide_pm_319,-0.50261,0.51032,0.77128,0.80409,-1.76675,-0.57993,0.57191,1.18466,-0.93404,-0.80297,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-3.02928,0.65328,1
peptide_pm_320,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.29704,-1.24105,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.40166,0.65328,1
peptide_pm_321,0.0558,0.51032,0.77128,0.80409,-0.32302,-1.17605,0.57191,-0.86564,-1.21696,-0.57105,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,-1.33632,-0.86333,-0.90473,0.65328,1
peptide_pm_322,1.28659,-2.64267,-0.3555,-0.28258,1.02697,-1.33583,0.57191,1.18466,1.45213,0.99444,0.53568,-0.52766,-1.41609,0.65443,-0.03329,0.01618,-2.04279,-0.90729,-0.55904,0.65328,1
peptide_pm_323,-0.99835,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,-0.49511,-1.08885,-0.9898,0.53568,0.72336,0.85284,0.65443,0.92323,-1.43807,0.89747,-1.29664,-1.30804,0.65328,1
peptide_pm_324,1.28659,0.51032,0.77128,0.80409,-0.99176,-1.67999,-2.82968,-0.10604,-0.2721,-1.3248,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-0.85432,0.65328,1
peptide_pm_325,1.28659,0.51032,-0.75792,-1.09759,-1.14176,-0.05141,0.57191,-0.63097,-0.82194,-0.15874,0.53568,-0.3266,-0.09087,-0.39442,-1.29727,-0.3583,-0.05122,-0.21023,0.65087,0.65328,1
peptide_pm_326,1.28659,-1.65652,0.77128,0.80409,-0.27927,-1.82133,0.57191,-0.10604,-0.68848,-0.86095,-1.49663,0.72336,0.85284,0.65443,0.92323,-0.23972,0.89747,-0.80681,0.65087,0.65328,1
peptide_pm_327,1.28659,0.51032,0.77128,0.80409,-0.75426,-0.4017,0.57191,-1.37822,-0.06925,-1.0671,0.53568,-1.39891,0.85284,0.65443,0.92323,-1.52545,-1.02009,1.22158,-1.40166,0.65328,1
peptide_pm_328,-0.33737,0.51032,0.77128,0.80409,1.02697,-1.20063,0.57191,-1.37822,1.45213,-1.29258,0.53568,0.72336,-1.05467,0.65443,-0.69944,-0.71407,0.89747,-0.56818,0.65087,0.65328,1
peptide_pm_329,-1.4428,0.51032,0.77128,-0.47017,-1.36676,-0.53076,-1.0992,-0.70508,-0.89133,0.80761,-1.37995,-0.74361,0.85284,0.65443,0.92323,-0.16482,0.89747,-0.01555,0.65087,0.65328,1
peptide_pm_330,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.32373,-1.27326,0.53568,0.72336,-0.69994,0.65443,0.92323,1.06474,0.89747,1.22158,-1.01996,0.65328,1
peptide_pm_331,1.28659,0.51032,0.77128,0.80409,-2.098,1.34979,0.57191,1.18466,1.45213,2.07674,0.53568,0.72336,0.85284,0.65443,-1.92357,1.06474,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_332,1.28659,0.51032,0.77128,0.80409,-0.75426,-1.20063,0.57191,-1.82904,-1.33974,-1.0671,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_333,-1.07812,0.51032,0.77128,0.80409,-0.75426,1.34979,-0.96347,0.06688,-1.15291,-0.23605,0.53568,0.72336,0.85284,0.65443,0.92323,-1.52545,-1.51798,0.08492,-0.65267,0.65328,1
peptide_pm_334,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,-0.57539,-0.76322,0.24069,0.53568,0.72336,-1.92475,0.65443,-1.43961,1.06474,0.89747,1.22158,-3.16612,0.65328,1
peptide_pm_335,-0.8502,0.51032,-0.50976,0.80409,-1.31676,-0.48774,0.57191,0.00512,-0.84863,-0.69989,0.53568,0.72336,-0.42552,0.65443,0.92323,-1.62531,0.89747,1.22158,-0.72469,0.65328,1
peptide_pm_336,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,-0.57539,-1.15291,-0.59681,0.53568,0.72336,-2.41334,0.65443,-1.43961,1.06474,0.89747,1.22158,-2.3379,0.65328,1
peptide_pm_337,-0.01258,-1.01921,-0.17441,-0.10794,-0.39801,-1.26823,-0.62416,-0.22338,-0.82194,-0.43576,-0.8354,-0.3266,0.85284,-0.39442,0.92323,-0.3583,-0.63658,-0.21023,0.65087,0.65328,1
peptide_pm_338,-0.5539,-1.65652,0.77128,0.80409,1.02697,0.06536,0.57191,1.18466,1.45213,0.7303,0.53568,0.72336,0.85284,0.65443,-1.88371,1.06474,0.89747,-1.87439,-1.67533,-2.56357,1
peptide_pm_339,0.12988,0.51032,0.77128,0.80409,-1.42301,-1.39729,-2.75334,-1.57584,1.45213,0.76896,0.53568,0.72336,0.85284,0.65443,-1.30866,-0.20227,-0.46837,-0.05323,0.65087,0.65328,1
peptide_pm_340,-0.8502,-1.49552,0.77128,0.80409,-1.31676,0.17598,0.57191,-0.66185,-0.54969,-0.95758,0.53568,-0.69893,-1.14837,0.65443,-0.16424,1.06474,-0.38763,1.22158,0.65087,0.65328,1
peptide_pm_341,-0.50261,0.51032,0.77128,0.80409,-1.42301,0.10223,-3.21989,-1.23618,0.36848,0.76896,0.53568,0.72336,0.85284,0.65443,-0.86456,1.06474,-1.21521,-1.24012,0.65087,0.65328,1
peptide_pm_342,-1.69921,0.51032,0.77128,0.80409,1.02697,-0.28494,0.57191,0.14716,-1.05682,0.99444,0.53568,-0.52766,0.85284,0.65443,0.92323,-0.59548,-0.89226,-1.25268,-0.55904,0.65328,1
peptide_pm_343,1.28659,0.51032,0.77128,0.80409,-0.75426,-1.20063,0.57191,-1.37822,-0.06925,-1.33768,0.53568,0.72336,-1.05467,0.65443,0.92323,-0.71407,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_344,1.28659,-2.64267,0.77128,-0.28258,1.02697,-1.07157,0.57191,0.14716,0.55532,0.36309,0.53568,-0.52766,-0.9275,-0.59526,-0.03329,0.01618,-2.04279,0.16656,-0.55904,-0.69443,1
peptide_pm_345,0.25523,0.51032,-1.63654,0.80409,-0.10427,0.23744,0.57191,-1.6376,-0.76322,0.91069,-1.22436,-0.62447,-0.35859,-0.69196,0.92323,-0.06496,-1.02009,-0.56818,-0.65267,0.65328,1
peptide_pm_346,-0.33737,0.51032,0.77128,0.80409,-1.56675,1.34979,0.57191,-1.82904,-0.76322,-0.59681,0.53568,0.72336,0.85284,0.65443,-1.85524,1.06474,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_347,1.28659,0.51032,0.77128,0.80409,-1.42301,-1.05928,-3.21989,-1.23618,0.36848,0.76896,0.53568,0.72336,0.85284,0.65443,-0.86456,1.06474,-1.21521,-1.24012,0.65087,0.65328,1
peptide_pm_348,-0.94706,0.51032,-0.06039,-0.90354,1.02697,0.10223,0.57191,-0.06899,-0.93404,0.05386,0.53568,-1.61486,-0.50584,0.65443,0.92323,-0.583,-0.8788,-0.4363,-1.25042,0.65328,1
peptide_pm_349,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.37711,-1.02201,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.40166,0.65328,1
peptide_pm_350,1.28659,0.51032,0.77128,0.80409,-2.023,-0.4017,0.57191,-0.57539,-0.06925,-0.59681,0.53568,0.72336,0.85284,-1.46558,-0.69944,-0.71407,0.89747,-0.56818,-1.40166,0.65328,1
peptide_pm_351,-0.26329,0.51032,0.77128,-0.30846,-1.948,-0.77044,0.57191,1.18466,-1.21696,0.32444,-1.13685,-0.55745,0.85284,0.65443,-1.04106,-0.00879,0.89747,1.22158,0.65087,-0.72652,1
peptide_pm_352,-0.01258,-1.01921,-0.17441,0.80409,0.14573,-1.26823,-0.62416,-0.22338,-0.82194,-0.43576,-0.8354,-0.3266,0.85284,-1.04158,0.92323,-0.3583,-0.63658,-0.6247,0.65087,0.65328,1
peptide_pm_353,1.28659,0.51032,0.77128,0.80409,-0.75426,-1.20063,0.57191,-1.37822,1.45213,-1.29258,0.53568,0.72336,-1.05467,0.65443,-0.69944,-0.71407,0.89747,-0.56818,0.65087,0.65328,1
peptide_pm_354,-0.60518,0.51032,0.77128,0.80409,-1.54175,1.34979,-1.26037,-0.14927,-1.37711,-0.0621,0.53568,0.72336,0.85284,0.65443,0.92323,-1.50048,0.89747,1.22158,-0.90473,0.65328,1
peptide_pm_355,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.30771,-1.25393,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.61052,0.65328,1
peptide_pm_356,-1.71061,0.51032,0.77128,0.80409,1.02697,0.29275,0.57191,1.18466,-0.68848,-0.9898,-1.13685,-1.30211,0.85284,0.65443,0.92323,1.06474,-0.2598,-0.94497,-0.58785,0.65328,1
peptide_pm_357,-1.52827,0.51032,0.77128,0.80409,-0.79801,-0.44472,-2.54127,1.18466,-0.80592,0.19559,0.53568,0.72336,0.85284,0.65443,0.92323,-0.09617,-0.35399,-0.61214,-0.68868,-0.83883,1
peptide_pm_358,1.28659,-1.65652,0.77128,-0.54779,1.02697,-1.67999,0.57191,-0.10604,-0.68848,-1.09931,-1.49663,0.72336,0.85284,0.65443,0.92323,-0.23972,0.89747,-0.80681,0.65087,0.65328,1
peptide_pm_359,1.28659,-2.95126,0.77128,0.80409,-0.67301,-0.32181,0.57191,-0.49511,1.45213,2.07674,0.53568,0.72336,0.85284,0.65443,-2.01466,1.06474,0.89747,-1.29664,0.65087,-1.52873,1
peptide_pm_360,-0.5539,0.51032,0.77128,-1.28518,1.02697,-1.11459,0.57191,-0.10604,-0.98208,-0.50662,-2.60517,-1.68188,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.67533,0.65328,1
peptide_pm_361,-1.35733,0.51032,0.77128,-0.14675,-0.87301,-0.51847,-0.67506,1.18466,-1.14757,0.55636,-0.89375,-0.37128,0.85284,-1.10109,0.92323,0.14725,-0.09159,-0.6875,0.65087,-0.52597,1
peptide_pm_362,1.28659,-2.84392,0.77128,0.80409,-0.53551,-0.95481,0.57191,1.18466,1.45213,0.46617,0.53568,0.72336,0.85284,0.65443,-2.06021,1.06474,0.89747,-1.13337,0.65087,-1.35224,1
peptide_pm_363,-0.67925,0.51032,0.77128,-0.95529,0.37698,-0.56149,0.57191,-0.21103,-0.68848,0.07319,-1.66194,0.72336,-1.22868,-1.36888,-0.36352,-0.00879,0.89747,-1.13337,0.65087,0.65328,1
peptide_pm_364,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,-0.57539,-0.06925,-0.59681,0.53568,0.72336,-2.41334,0.65443,-1.43961,1.06474,0.89747,1.22158,-2.86364,-1.63301,1
peptide_pm_365,-0.8502,0.51032,0.77128,0.80409,1.02697,-0.95481,0.57191,-0.35924,-0.54969,-1.34412,0.53568,-1.13828,0.85284,0.65443,0.92323,-0.49562,-0.7846,1.22158,0.65087,0.65328,1
