,DDR_A,DDR_R,DDR_N,DDR_D,DDR_C,DDR_Q,DDR_E,DDR_G,DDR_H,DDR_I,DDR_L,DDR_K,DDR_M,DDR_F,DDR_P,DDR_S,DDR_T,DDR_W,DDR_Y,DDR_V,y
peptide_pm_235,-1.08917,-0.78441,-0.63213,-0.68066,1.31134,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-1.00143,-0.69484,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,0.24384,-0.56951,-1.05964,1
peptide_pm_236,-0.23518,1.90428,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.70168,-0.51434,1.4421,0.08119,-1.07641,1.41026,0.30482,-0.73372,0.93292,1.07353,-0.57674,-0.56951,1.98285,1
peptide_pm_237,3.25324,1.37549,6.4981,7.88357,5.13759,2.98111,2.26978,0.82485,7.41869,4.68059,3.93346,1.23579,5.66735,2.53688,4.40146,3.81981,1.76279,3.41938,5.23014,1.56811,1
peptide_pm_238,1.0967,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,2.10958,-0.51434,0.30396,-0.37213,0.04031,-0.4832,0.25409,0.21062,0.18414,0.95413,-0.57674,-0.56951,2.11424,1
peptide_pm_239,-1.08917,1.48741,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,2.75276,2.45226,1.45128,0.10252,0.12432,-0.4832,0.19955,1.16334,1.06893,-0.77851,-0.57674,-0.56951,1.34491,1
peptide_pm_240,0.61881,-0.78441,-0.63213,-0.68066,1.30665,0.72379,-0.68558,-0.64849,-0.51434,0.80113,-0.28502,0.36762,-0.4832,-0.83024,-0.73372,0.43276,-0.77851,-0.57674,-0.56951,0.5835,1
peptide_pm_241,0.13057,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.04722,-0.51434,-0.02034,0.29807,-0.53381,-0.4832,0.15009,-0.73372,-0.93464,-0.77851,0.95492,-0.56951,0.1276,1
peptide_pm_242,-1.08917,0.2186,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,1.01345,1.97855,1.00765,0.3194,-0.43054,-0.4832,0.17038,0.80991,-0.93464,0.61222,0.70347,0.63371,-1.05964,1
peptide_pm_243,0.10814,-0.78441,0.59722,-0.68066,-0.41977,-0.56496,-0.68558,0.77165,-0.51434,0.28867,-0.74544,-0.25025,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,-0.57674,1.53041,-1.05964,1
peptide_pm_244,0.64986,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.88055,-0.67383,-0.4832,-0.83024,-0.73372,-0.93464,0.05593,0.50475,-0.56951,0.03578,1
peptide_pm_245,0.2013,1.90428,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.38251,0.38338,-0.37219,0.34784,0.33086,-0.4832,1.96491,-0.73372,-0.93464,-0.77851,1.85662,-0.56951,-1.05964,1
peptide_pm_246,-1.08917,-0.25982,-0.63213,-0.68066,0.10831,-0.56496,-0.68558,0.70395,-0.51434,-1.01927,0.23229,-1.07641,-0.4832,0.2693,-0.73372,-0.93464,-0.77851,-0.57674,0.41323,0.65156,1
peptide_pm_247,0.83274,0.22839,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,2.10958,0.1403,-0.27734,1.40202,0.7772,-0.4832,0.85015,0.69536,-0.93464,0.65564,-0.57674,-0.56951,0.00887,1
peptide_pm_248,0.93625,-0.78441,-0.63213,2.48456,-0.41977,-0.56496,-0.68558,-0.02949,-0.51434,0.743,-0.37568,0.2521,-0.4832,0.69162,-0.73372,0.65359,-0.77851,2.28921,-0.56951,0.77662,1
peptide_pm_249,0.4066,0.26477,-0.63213,-0.68066,-0.41977,1.052,-0.68558,-1.1224,-0.51434,-0.30947,0.13274,0.06131,-0.4832,-0.83024,0.64507,0.04082,-0.77851,0.30603,-0.56951,-1.05964,1
peptide_pm_250,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.88588,-0.78061,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,2.28921,-0.56951,-1.05964,1
peptide_pm_251,-1.08917,-0.25982,-0.63213,-0.68066,0.10831,-0.56496,-0.68558,0.70395,-0.51434,1.13156,0.23229,-1.07641,-0.4832,0.25535,-0.73372,-0.93464,-0.77851,-0.57674,0.41323,0.65156,1
peptide_pm_252,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-1.0761,-0.72635,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,0.03836,-0.56951,-1.05964,1
peptide_pm_253,-1.08917,0.62568,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,0.67569,-0.50368,5e-05,-0.4832,-0.83024,-0.40404,-0.93464,-0.77851,-0.20768,0.19544,-1.05964,1
peptide_pm_254,-1.08917,-0.25982,-0.63213,-0.68066,0.10831,-0.56496,-0.68558,0.70395,-0.51434,-1.01927,0.23229,-1.07641,-0.4832,0.25535,-0.73372,-0.93464,1.12916,-0.57674,0.41323,0.65156,1
peptide_pm_255,0.64986,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.77033,-0.62483,-0.4832,-0.83024,-0.73372,-0.93464,0.2703,0.75755,-0.56951,0.05953,1
peptide_pm_256,-1.08917,-0.12273,-0.63213,-0.68066,-0.02137,-0.56496,-0.68558,0.54759,-0.51434,-1.01927,0.85626,-1.07641,-0.4832,-0.06043,-0.73372,-0.93464,-0.77851,-0.57674,0.63102,-0.0117,1
peptide_pm_257,-1.08917,2.73663,1.04674,-0.68066,0.12081,-0.56496,1.62334,0.02531,-0.51434,-1.01927,3.18505,3.65477,-0.4832,-0.83024,0.47743,1.53692,-0.13809,1.84715,-0.56951,0.38246,1
peptide_pm_258,0.32379,-0.78441,0.23214,0.8154,2.42062,-0.56496,-0.68558,3.23473,-0.51434,2.10295,0.84382,0.0018,2.52098,2.36187,-0.73372,-0.93464,0.25674,-0.57674,-0.56951,0.52334,1
peptide_pm_259,0.5498,-0.78441,0.68291,-0.68066,-0.41977,-0.56496,1.2177,-0.20197,-0.51434,1.06884,0.21807,-0.31501,0.61726,-0.83024,-0.73372,-0.93464,-0.77851,0.80622,-0.56951,-1.05964,1
peptide_pm_260,0.23063,-0.78441,0.08934,0.93492,-0.41977,-0.56496,-0.68558,1.0199,-0.51434,-0.4395,0.57183,0.2766,-0.4832,0.5407,-0.73372,0.44153,-0.77851,-0.57674,-0.56951,1.04414,1
peptide_pm_261,1.8144,-0.78441,-0.63213,1.74546,-0.41977,1.7004,-0.68558,0.84258,-0.51434,1.02295,0.18607,-0.60382,-0.4832,1.2154,-0.73372,1.18885,-0.77851,-0.57674,-0.56951,-0.20325,1
peptide_pm_262,-1.08917,0.62568,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,0.67569,0.37806,-0.15398,-0.4832,-0.83024,-0.40404,-0.93464,-0.77851,0.08702,-0.56951,-1.05964,1
peptide_pm_263,0.47216,-0.10874,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.34544,-0.51434,0.15558,-0.35079,1.7679,-0.4832,0.57114,1.31281,1.00312,-0.77851,-0.57674,-0.56951,0.03895,1
peptide_pm_264,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-1.14187,-0.63883,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_265,0.5498,2.28059,-0.63213,2.49418,-0.41977,5.19824,1.46366,0.68622,-0.51434,-1.01927,-0.12325,0.08406,2.32369,3.59965,4.75489,1.53399,-0.77851,3.19632,2.61532,4.88603,1
peptide_pm_266,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.85566,-0.78061,-0.4832,-0.83024,0.87556,-0.93464,-0.77851,2.28921,-0.56951,-1.05964,1
peptide_pm_267,0.45319,-0.78441,-0.63213,-0.68066,1.17541,-0.56496,-0.68558,-1.1224,-0.51434,0.82408,-0.81477,0.2556,-0.4832,0.14882,0.53052,1.20786,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_268,-1.08917,-0.11993,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.00692,-0.51434,0.41564,-0.20858,-0.10672,-0.4832,-0.39271,-0.73372,-0.1025,-0.77851,0.35875,-0.56951,0.4252,1
peptide_pm_269,-0.44221,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.18902,0.68793,-0.4832,-0.09341,-0.73372,-0.93464,-0.77851,0.58451,-0.56951,-1.05964,1
peptide_pm_270,0.06156,-0.78441,0.89649,-0.68066,-0.41977,-0.56496,-0.68558,0.62013,-0.51434,1.13156,-0.74011,-0.4883,-0.4832,-0.83024,-0.73372,0.64628,0.1794,-0.57674,-0.56951,-1.05964,1
peptide_pm_271,0.57568,-0.78441,-0.63213,-0.68066,1.17541,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.76855,1.59461,-0.4832,0.0499,0.29583,0.03497,-0.77851,-0.57674,-0.56951,0.84785,1
peptide_pm_272,0.10986,-0.78441,-0.63213,-0.68066,1.20197,0.54026,0.84683,0.47344,-0.51434,1.3702,0.53805,-1.07641,-0.4832,-0.83024,-0.73372,-0.93464,0.26352,0.91707,0.56649,0.16717,1
peptide_pm_273,-0.69064,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-1.00854,-0.63883,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_274,0.67574,0.22839,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,0.55081,0.1403,-0.27734,1.40202,0.7772,-0.4832,0.85015,-0.73372,-0.93464,0.65564,-0.57674,-0.56951,0.00887,1
peptide_pm_275,-1.08917,-0.52142,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.80589,-1.07641,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,-0.57674,-0.20384,-1.05964,1
peptide_pm_276,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-1.03521,-0.77886,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_277,0.05466,-0.10874,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,0.52341,-0.51434,1.00765,-0.41124,-0.21174,-0.4832,0.57114,1.31281,1.00312,-0.77851,-0.57674,-0.56951,0.89059,1
peptide_pm_278,-0.40943,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.48729,-0.51434,-0.6659,-1.28942,-0.67208,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_279,1.54526,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,1.3612,2.11672,-0.60323,-0.35002,-0.4832,0.76264,-0.73372,0.42545,0.03015,2.42305,-0.56951,0.91909,1
peptide_pm_280,-0.24036,-0.78441,-0.63213,-0.68066,-0.41977,0.50676,-0.68558,-0.22938,-0.51434,-0.44562,-0.61034,-1.07641,-0.4832,0.44812,0.38384,0.07738,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_281,-1.08917,2.73663,0.98714,-0.68066,0.12081,-0.56496,1.62334,0.02531,-0.51434,-1.01927,3.18505,2.74984,-0.4832,-0.83024,0.47743,1.53692,-0.13809,1.84715,-0.56951,0.59616,1
peptide_pm_282,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-1.14187,-0.66333,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_283,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,0.67569,-0.50368,-0.2485,-0.4832,-0.83024,-0.40404,-0.93464,-0.77851,-0.31989,-0.56951,-1.05964,1
peptide_pm_284,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.87877,-0.78936,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,1.75388,-0.56951,-1.05964,1
peptide_pm_285,-0.20585,-0.78441,2.20283,1.76057,2.2097,2.70782,-0.68558,1.16175,-0.51434,1.32584,0.19851,-0.02621,-0.4832,-0.83024,-0.73372,0.84664,1.65425,-0.57674,2.30343,2.11107,1
peptide_pm_286,0.14437,-0.78441,2.37047,-0.68066,-0.41977,-0.56496,-0.68558,2.24499,-0.51434,-1.01927,-0.5019,-0.28526,-0.4832,-0.83024,-0.73372,-0.93464,1.86184,2.45955,-0.56951,0.27323,1
peptide_pm_287,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-1.13654,-0.63883,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,0.51286,-0.56951,-1.05964,1
peptide_pm_288,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.10525,-0.51434,-0.38749,-0.68856,0.32386,-0.4832,1.0797,0.25252,0.59656,-0.77851,-0.57674,-0.56951,-0.07977,1
peptide_pm_289,0.29964,-0.78441,0.69036,-0.68066,-0.41977,-0.56496,-0.68558,0.55081,-0.51434,0.80113,0.30162,-0.56356,0.70182,-0.83024,-0.73372,-0.93464,-0.77851,0.83596,-0.56951,-1.05964,1
peptide_pm_290,1.78162,-0.24583,1.06661,1.29073,0.86762,-0.56496,-0.68558,0.8184,-0.51434,-1.01927,-1.28942,-1.07641,2.35956,1.76961,-0.73372,0.54537,0.56744,1.17528,-0.56951,0.08169,1
peptide_pm_291,0.12884,-0.78441,0.89649,-0.68066,-0.41977,-0.56496,-0.68558,-0.28418,-0.51434,1.13156,-0.74011,0.59691,-0.4832,-0.83024,-0.73372,-0.19317,0.1794,0.41147,-0.56951,-1.05964,1
peptide_pm_292,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.98543,-0.77711,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,0.03836,-0.56951,-1.05964,1
peptide_pm_293,0.10469,-0.00942,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.51792,-0.51434,-0.34312,-0.80944,-1.07641,-0.4832,0.57495,0.38384,-0.93464,-0.77851,-0.57674,-0.56951,-0.15892,1
peptide_pm_294,-1.08917,-0.32697,-0.63213,-0.68066,0.34891,-0.56496,-0.68558,-1.1224,-0.51434,-0.07847,-1.28942,0.16283,-0.4832,-0.10862,-0.73372,0.29675,0.72483,-0.57674,0.17527,-1.05964,1
peptide_pm_295,-1.08917,0.62568,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,0.67569,-0.5339,5e-05,-0.4832,-0.83024,-0.40404,-0.93464,-0.77851,-0.31989,-0.56951,-1.05964,1
peptide_pm_296,0.22545,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,0.25318,-1.1224,1.3612,2.11672,-0.11258,-0.35002,-0.4832,0.76264,-0.73372,2.43487,0.29608,2.42305,-0.56951,0.91909,1
peptide_pm_297,-1.08917,-0.21086,-0.63213,-0.68066,-0.07293,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,0.5025,-1.07641,-0.4832,-0.20755,-0.73372,-0.93464,-0.77851,-0.57674,0.38231,0.53601,1
peptide_pm_298,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.93388,-0.70534,-0.4832,-0.31027,-0.73372,-0.93464,-0.77851,-0.21174,-0.56951,-1.05964,1
peptide_pm_299,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,0.5643,0.17546,-0.13392,-0.53556,-0.4832,-0.24179,0.28745,-0.93464,-0.77851,1.0874,-0.56951,-1.05964,1
peptide_pm_300,-1.08917,-0.21366,-0.63213,-0.68066,-0.41977,0.50676,-0.68558,-0.00692,-0.51434,0.41564,-0.20858,-1.07641,-0.4832,-0.39271,-0.73372,-0.1025,-0.77851,0.35875,-0.56951,0.4252,1
peptide_pm_301,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-0.2957,-0.81477,-0.77711,-0.4832,-0.16189,-0.73372,-0.93464,-0.77851,-0.57674,0.43205,-1.05964,1
peptide_pm_302,-1.08917,0.59631,0.7748,-0.68066,-0.41977,-0.56496,-0.68558,-0.06979,-0.51434,-0.39666,-0.10369,-0.66333,-0.4832,-0.83024,-0.73372,0.09932,-0.77851,-0.57674,-0.56951,0.4252,1
peptide_pm_303,0.29791,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,0.92657,0.43139,-0.33252,-0.4832,1.39929,1.72212,0.42545,0.23367,2.42305,-0.56951,0.87793,1
peptide_pm_304,-1.08917,-0.25982,-0.63213,-0.68066,0.10831,-0.56496,-0.68558,0.70395,-0.51434,0.63439,0.23229,-1.07641,-0.4832,0.25535,-0.73372,-0.93464,-0.77851,-0.57674,0.41323,1.16603,1
peptide_pm_305,0.4066,0.26477,-0.63213,-0.68066,-0.41977,1.052,-0.68558,0.98443,-0.51434,-0.30947,0.04385,0.06131,-0.4832,-0.83024,-0.73372,-0.13029,-0.77851,0.30603,-0.56951,-1.05964,1
peptide_pm_306,1.32615,0.69982,-0.63213,0.95553,2.09408,-0.56496,-0.68558,-0.24388,-0.51434,-1.01927,0.59316,0.04031,-0.4832,1.39802,-0.73372,0.93292,-0.77851,0.95087,0.80579,0.01204,1
peptide_pm_307,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-1.03521,-0.77711,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,0.25871,-0.56951,-1.05964,1
peptide_pm_308,1.40034,-0.78441,2.20283,-0.68066,0.29267,-0.56496,2.46037,0.91189,-0.51434,1.3549,1.12647,1.34256,-0.4832,1.55782,1.5014,0.2675,1.23364,-0.57674,2.12328,0.13393,1
peptide_pm_309,0.10469,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.51792,-0.51434,-0.54658,0.5025,-0.10672,-0.4832,0.35935,-0.73372,0.10078,-0.77851,0.19247,-0.56951,-1.05964,1
peptide_pm_310,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.51792,-0.51434,-0.54658,-0.05925,-0.66333,-0.4832,0.57495,-0.73372,0.23533,-0.77851,0.19247,-0.56951,-1.05964,1
peptide_pm_311,0.23063,-0.78441,0.9474,-0.68066,-0.41977,-0.56496,-0.68558,-0.10525,-0.51434,0.21371,-0.11258,-0.29926,-0.4832,-0.83024,0.70234,-0.93464,-0.77851,-0.57674,-0.56951,0.42678,1
peptide_pm_312,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-0.2957,-0.82366,-0.79286,-0.4832,-0.16189,-0.73372,-0.93464,-0.77851,-0.57674,0.43205,-1.05964,1
peptide_pm_313,0.29791,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,2.11672,-0.42368,-0.31501,-0.4832,1.39929,1.91489,0.42545,0.23367,2.42305,-0.56951,0.91909,1
peptide_pm_314,1.19676,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,1.01178,0.6711,-0.20325,-0.51455,-0.4832,-0.15935,-0.73372,-0.30871,0.4494,-0.57674,-0.56951,-1.05964,1
peptide_pm_315,-1.08917,0.59631,0.5935,-0.68066,-0.41977,-0.56496,0.30984,-1.1224,-0.51434,0.16323,-0.31169,-0.59857,-0.4832,-0.06043,-0.73372,-0.93464,-0.77851,0.61155,-0.56951,-1.05964,1
peptide_pm_316,0.87587,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,0.78252,0.24736,-0.45568,-0.56531,-0.4832,-0.22023,-0.73372,0.2441,-0.77851,1.35372,-0.56951,-1.05964,1
peptide_pm_317,-1.08917,-0.78441,0.7748,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-0.39666,-1.28942,-0.66333,-0.4832,-0.83024,0.17849,-0.60559,-0.77851,-0.57674,-0.56951,0.35396,1
peptide_pm_318,0.60673,-0.78441,1.32738,0.83463,3.06744,-0.56496,-0.68558,0.04627,-0.51434,2.36607,-0.10192,-0.19424,-0.4832,0.79815,-0.73372,2.68933,1.83063,-0.57674,-0.56951,1.4383,1
peptide_pm_319,-0.02298,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.12621,-0.51434,-1.01927,-0.56056,-0.28876,-0.4832,-0.31027,-0.73372,-0.93464,-0.77851,-0.27663,-0.56951,-1.05964,1
peptide_pm_320,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.82366,-0.79286,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,0.69131,-0.56951,-1.05964,1
peptide_pm_321,0.50667,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,0.03337,-0.51434,0.1877,-0.27258,-0.21174,-0.4832,0.69796,-0.73372,-0.93464,1.29198,1.62004,-0.56951,0.30647,1
peptide_pm_322,-1.08917,2.07075,1.12373,2.32245,0.19893,-0.56496,2.12942,-0.02627,-0.51434,-1.01927,3.18505,-1.07641,-0.4832,-0.83024,0.58081,1.20348,-0.20322,1.4835,-0.56951,0.52334,1
peptide_pm_323,-0.42496,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-0.04635,0.2074,-0.06997,-0.4832,-0.83024,-0.73372,-0.30432,-0.77851,0.28304,-0.56951,-0.30456,1
peptide_pm_324,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.45827,0.56154,0.56861,-0.72056,0.57766,-0.4832,0.52041,-0.73372,-0.93464,-0.77851,1.53487,-0.56951,-1.05964,1
peptide_pm_325,-1.08917,0.13187,2.35432,1.49818,-0.41977,1.84642,1.07347,1.71143,-0.51434,0.54566,2.18776,0.23109,-0.4832,0.27818,3.1931,2.28716,3.47508,-0.57674,-0.56951,1.24835,1
peptide_pm_326,-1.08917,-0.78441,-0.63213,-0.68066,1.30665,-0.56496,-0.68558,-0.64849,-0.51434,0.80113,-0.56767,0.04731,1.72541,1.15072,-0.73372,1.14059,-0.77851,-0.57674,-0.56951,0.0247,1
peptide_pm_327,-1.08917,-0.78441,0.05581,-0.68066,-0.41977,-0.56496,-0.68558,-0.2052,-0.51434,-0.4961,0.03497,0.13482,-0.4832,0.57495,-0.73372,-0.23997,0.1604,0.19247,-0.56951,-1.05964,1
peptide_pm_328,0.82239,-0.00942,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.51792,-0.51434,-0.34312,-0.80944,-1.07641,-0.4832,-0.83024,0.38384,0.07738,-0.77851,-0.57674,-0.56951,-0.15892,1
peptide_pm_329,-0.29039,-0.78441,1.75455,-0.68066,-0.41977,-0.56496,1.2177,1.81621,1.23966,1.05966,1.13714,-0.03496,1.76769,-0.16569,-0.73372,2.14237,-0.77851,-0.57674,-0.56951,0.95075,1
peptide_pm_330,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.86988,-0.53556,-0.4832,-0.83024,0.42295,-0.93464,-0.77851,1.35372,-0.56951,-1.05964,1
peptide_pm_331,-1.08917,-0.53541,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-1.28942,-1.07641,-0.4832,-0.6045,-0.73372,-0.93464,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_332,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.51792,-0.51434,-0.54658,-0.70811,-0.70884,-0.4832,0.57495,-0.73372,-0.93464,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_333,0.18577,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,1.3612,2.11672,-0.11258,-0.34302,-0.4832,0.76264,-0.73372,0.42545,0.03015,2.42305,-0.56951,0.91909,1
peptide_pm_334,-1.08917,0.62568,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,0.67569,0.37806,-0.30276,-0.4832,-0.83024,-0.16377,-0.93464,-0.77851,-0.33611,-0.56951,-1.05964,1
peptide_pm_335,0.78443,-0.78441,-0.63213,2.34718,-0.41977,-0.56496,-0.68558,0.81195,-0.51434,0.66957,-0.39168,0.14008,-0.4832,0.58256,0.83226,0.52782,-0.77851,2.15538,-0.56951,-1.05964,1
peptide_pm_336,-1.08917,0.62568,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,0.67569,-0.50368,-0.47255,-0.4832,-0.83024,-0.40404,-0.93464,-0.77851,-0.06979,-0.56951,-1.05964,1
peptide_pm_337,0.98628,-0.78441,1.54966,2.20018,3.59396,2.36755,3.58199,0.06078,1.97164,1.09332,0.53094,-0.04196,3.53304,0.95541,-0.73372,1.25466,1.37339,-0.57674,-0.56951,0.87951,1
peptide_pm_338,0.12712,-0.04439,-0.63213,-0.68066,1.61912,-0.56496,-0.68558,0.42831,-0.51434,-1.01927,0.55583,-1.07641,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,1.62004,0.23712,-0.50085,1
peptide_pm_339,0.64469,-0.10594,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.35833,0.59745,-0.32629,1.65978,-1.07641,-0.4832,0.2414,-0.73372,0.69454,1.69495,-0.57674,-0.56951,0.55975,1
peptide_pm_340,0.67574,1.80916,0.75989,-0.68066,1.71287,-0.56496,-0.68558,1.0602,-0.51434,0.64357,-0.01836,0.63367,-0.4832,0.12092,0.50537,-0.93464,1.53349,-0.57674,-0.56951,-1.05964,1
peptide_pm_341,0.10986,0.22839,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,2.10958,0.1403,-0.27734,1.40202,0.7772,-0.4832,0.85015,-0.73372,-0.93464,0.65564,-0.57674,-0.56951,0.00887,1
peptide_pm_342,-0.30074,-0.78441,2.27982,-0.68066,-0.41977,-0.56496,-0.68558,1.32456,-0.51434,1.90256,3.18505,-0.42704,-0.4832,-0.83024,-0.73372,0.87735,0.90258,2.59339,-0.56951,0.2859,1
peptide_pm_343,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.51792,-0.51434,-0.26663,-0.93388,-0.10672,-0.4832,0.57495,0.38384,0.07738,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_344,-1.08917,2.73663,2.72437,-0.68066,0.12081,1.28243,1.62334,0.0366,-0.51434,2.10295,1.1798,3.02814,-0.4832,-0.83024,1.4064,1.53692,0.02472,1.84715,1.24809,2.40075,1
