,PAAC_Xc1.A,PAAC_Xc1.R,PAAC_Xc1.N,PAAC_Xc1.D,PAAC_Xc1.C,PAAC_Xc1.Q,PAAC_Xc1.E,PAAC_Xc1.G,PAAC_Xc1.H,PAAC_Xc1.I,PAAC_Xc1.L,PAAC_Xc1.K,PAAC_Xc1.M,PAAC_Xc1.F,PAAC_Xc1.P,PAAC_Xc1.S,PAAC_Xc1.T,PAAC_Xc1.W,PAAC_Xc1.Y,PAAC_Xc1.V,PAAC_Xc2.lambda1,PAAC_Xc2.lambda2,PAAC_Xc2.lambda3,y
peptide_pm_94,-0.34195,-0.72246,-0.63272,0.30486,-0.42851,-0.56687,-0.61951,-0.30495,-0.49941,-0.91171,0.7654,-0.5224,-0.51075,0.09246,-0.68437,0.68508,-0.74592,-0.59113,-0.52788,1.36581,-0.55374,-0.69118,-1.03929,1
peptide_pm_95,-0.38017,0.64626,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.35366,4.37965,1.25459,-0.75497,-0.55653,-0.51075,1.78568,0.16701,-0.8015,0.94573,-0.59113,-0.52788,1.19476,-0.28338,0.73019,-0.41136,1
peptide_pm_96,-0.85632,-0.72246,0.54484,0.34821,4.45048,-0.56687,0.18862,1.77957,-0.49941,1.53402,-0.69592,-0.50169,-0.51075,-0.86036,1.23803,1.52892,1.16394,-0.59113,2.0426,1.46959,-1.4967,-1.2539,-1.02697,1
peptide_pm_97,-0.00377,2.95362,0.30105,0.1402,-0.42851,1.33461,-0.61951,-0.41721,-0.49941,-0.26524,-0.80292,-0.98168,0.94887,-0.07073,-0.68437,0.43047,-0.74592,0.55828,0.49128,0.9716,1.12642,1.37498,0.84509,1
peptide_pm_98,0.04151,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.2309,-0.34955,0.62166,-0.51075,-0.86036,-0.68437,0.4959,-0.74592,0.61933,-0.52788,0.40332,0.94264,0.30135,0.7764,1
peptide_pm_99,3.60951,-0.72246,0.45424,0.2709,-0.42851,-0.56687,-0.61951,-0.3281,-0.49941,-0.91171,1.64968,0.79056,1.18832,-0.86036,-0.68437,-0.8015,0.13554,0.74684,-0.52788,1.28451,-0.70354,0.03295,-0.52957,1
peptide_pm_100,-0.85632,0.53129,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.25026,-0.79343,-0.59224,-0.51075,0.75549,1.65522,-0.8015,-0.74592,2.937,-0.52788,-0.93585,1.46097,-0.30345,1.87603,1
peptide_pm_101,0.61443,-0.72246,-0.63272,0.25977,-0.42851,-0.56687,-0.61951,0.28901,-0.49941,-0.16822,0.67263,0.7693,-0.51075,1.86405,-0.68437,2.03223,-0.74592,0.73079,-0.52788,-0.20461,-0.41822,-0.03989,-0.31189,1
peptide_pm_102,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,0.8458,0.93012,-0.51075,-0.86036,-0.68437,-0.8015,-0.74592,0.56353,-0.52788,-0.93585,1.32761,2.40361,-0.72708,1
peptide_pm_103,0.63332,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,0.77261,-0.15867,0.21944,0.79178,-0.51075,0.97924,-0.68437,4.22122,1.90026,0.74776,-0.52788,-0.19522,-0.02739,-0.11448,-1.03068,1
peptide_pm_104,-0.85632,-0.10067,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,-0.79683,1.336,-0.51075,1.54375,-0.68437,-0.8015,-0.74592,-0.59113,-0.52788,-0.93585,1.69559,2.07728,-0.98911,1
peptide_pm_105,-0.36881,-0.02176,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,0.28203,-0.49941,0.56696,0.6621,-0.98168,-0.51075,0.04271,0.18733,-0.09703,-0.74592,-0.59113,-0.52788,-0.93585,-0.2016,0.02758,-0.41677,1
peptide_pm_106,-0.40714,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,0.65126,-0.23051,0.08282,1.82581,-0.51075,1.6358,-0.68437,0.49666,0.052,0.62004,-0.52788,-0.93585,0.67543,0.93511,0.25133,1
peptide_pm_107,0.21519,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,1.08765,-0.49941,1.52578,0.84763,-0.5033,-0.51075,-0.86036,0.27359,-0.02731,1.1575,0.85348,-0.52788,0.66237,-0.77077,-1.18484,-1.69124,1
peptide_pm_108,-0.3428,-0.72246,-0.63272,-0.65651,1.12508,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,0.76212,0.39389,-0.51075,3.89585,1.15204,0.68262,-0.74592,-0.59113,-0.52788,-0.1699,-1.18647,-0.52181,-0.57204,1
peptide_pm_109,2.24957,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,-0.21738,1.79157,-0.51075,1.05742,-0.68437,-0.8015,-0.74592,0.80466,-0.52788,-0.93585,-0.85368,-0.7321,-0.92246,1
peptide_pm_110,-0.85632,1.73029,-0.63272,-0.65651,2.1529,-0.56687,-0.61951,1.21412,-0.49941,-0.2647,-0.80258,-0.98168,-0.51075,-0.07007,-0.68437,-0.8015,-0.74592,0.55923,0.49212,-0.29951,1.85196,0.85127,0.75028,1
peptide_pm_111,0.17021,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,0.34766,-0.49941,-0.13331,1.7481,-0.06509,-0.51075,-0.86036,-0.68437,0.68188,0.16584,-0.59113,-0.52788,-0.93585,-0.90507,-0.5665,-0.77372,1
peptide_pm_112,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,2.16256,2.153,-0.51075,-0.86036,-0.68437,-0.8015,-0.74592,0.59215,-0.52788,-0.93585,0.93078,1.97859,-0.55235,1
peptide_pm_113,0.65911,-0.72246,1.58035,-0.65651,0.33561,-0.56687,-0.61951,0.32696,2.08867,-0.91171,1.21557,-0.0796,-0.51075,-0.86036,-0.68437,-0.8015,-0.74592,0.77094,-0.52788,-0.1824,-0.43069,-0.51883,-0.73715,1
peptide_pm_114,-0.85632,-0.11049,-0.63272,1.73085,0.21556,-0.56687,0.66064,-0.96038,-0.49941,-0.26599,-0.39404,-0.6015,-0.51075,-0.07165,-0.68437,0.42904,-0.74592,2.8531,-0.52788,-0.30077,2.01853,0.33733,1.26814,1
peptide_pm_115,0.07757,-0.05133,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,0.82461,-0.49941,-0.20356,0.13406,0.26912,-0.51075,0.00461,-0.68437,-0.8015,0.91303,0.66794,-0.52788,1.15358,-0.40828,0.46838,0.6547,1
peptide_pm_116,-0.85632,1.11338,0.29994,-0.65651,-0.42851,-0.56687,-0.61951,-0.41786,0.59128,2.31675,-0.80341,0.53898,-0.51075,-0.86036,-0.68437,-0.8015,0.01041,-0.59113,0.49006,-0.93585,0.59436,2.32846,0.24318,1
peptide_pm_117,0.12705,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,0.91919,-0.49941,-0.16604,1.6236,0.33539,-0.51075,-0.86036,0.19479,-0.091,-0.74592,-0.59113,-0.52788,-0.20247,-0.25853,-0.0824,-0.51337,1
peptide_pm_118,-0.85632,1.13605,-0.63272,-0.65651,0.87549,-0.56687,-0.61951,-0.41116,-0.49941,-0.91171,-0.79836,-0.98168,-0.51075,-0.06193,-0.68437,-0.8015,0.78541,-0.59113,0.50263,0.34995,1.72702,-0.69293,2.43903,1
peptide_pm_119,-0.33678,-0.72246,0.50535,-0.65651,4.28685,-0.56687,0.16151,1.02566,-0.49941,0.6641,-0.71326,0.41,-0.51075,-0.86036,1.17355,2.20151,0.17698,0.80975,0.71425,2.16384,-1.04082,-1.22588,-0.27255,1
peptide_pm_120,-0.85632,0.57416,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.22764,0.08826,-0.57892,-0.51075,-0.86036,1.73522,-0.8015,-0.74592,3.05765,-0.52788,-0.93585,0.69328,0.15069,1.05378,1
peptide_pm_121,-0.85632,-0.1007,-0.63272,1.76905,0.22586,-0.56687,0.03081,-0.96038,-0.49941,-0.91171,0.8668,-0.59542,-0.51075,-0.05903,-0.68437,0.44873,-0.74592,2.90821,-0.52788,-0.93585,1.55467,0.84215,0.64269,1
peptide_pm_122,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,5.58374,1.9639,-0.51075,-0.86036,-0.68437,-0.8015,-0.74592,-0.59113,-0.52788,-0.93585,0.83514,0.52317,-0.91353,1
peptide_pm_123,-0.39698,0.59793,0.37347,-0.65651,-0.42851,-0.56687,-0.61951,-0.37508,-0.49941,-0.2151,-0.77114,4.35014,-0.51075,5.09572,0.95827,-0.13774,0.07004,-0.59113,-0.52788,1.11954,0.5064,0.60284,0.12383,1
peptide_pm_124,-0.35614,-0.00356,0.46294,-0.65651,4.11112,-0.56687,0.13241,0.95164,-0.49941,2.12245,-1.21276,-0.08847,-0.51075,-0.86036,1.10431,2.81237,-0.74592,0.75755,0.66796,0.55624,-0.77618,-0.86484,0.35564,1
peptide_pm_125,-0.85632,0.50203,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.2657,-0.80321,-0.60133,-0.51075,-0.86036,1.60063,-0.8015,-0.74592,5.15187,-0.52788,-0.93585,1.90231,-0.03171,1.81391,1
peptide_pm_126,-0.85632,2.37566,-0.63272,-0.65651,2.18,-0.56687,-0.61951,0.68761,-0.49941,-0.91171,-0.79828,-0.98168,-0.51075,-0.06178,0.08647,-0.8015,-0.74592,-0.59113,0.50283,0.3502,1.77051,0.35937,1.1185,1
peptide_pm_127,-0.33804,-0.72246,-0.63272,-0.65651,1.13947,-0.56687,-0.61951,-0.29997,-0.49941,-0.91171,2.77361,0.40663,-0.51075,2.01981,1.16905,-0.8015,-0.74592,-0.59113,-0.52788,-0.93585,-1.45217,-0.50007,-0.66529,1
peptide_pm_128,2.98704,-0.03196,3.57682,1.13932,-0.42851,1.57614,-0.61951,1.4883,-0.49941,2.7312,-0.28896,1.16316,-0.51075,0.02957,0.17465,4.05811,0.1075,1.9997,-0.52788,0.49731,-0.27003,0.02844,0.13259,1
peptide_pm_129,-0.85632,2.16813,-0.63272,-0.65651,2.00526,-0.56687,-0.61951,-0.44785,-0.49941,-0.30171,-1.21276,-0.62253,-0.51075,-0.11527,-0.68437,-0.8015,-0.74592,0.49344,1.39545,-0.3359,1.94374,0.94216,2.21683,1
peptide_pm_130,-0.40751,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,0.65033,-0.23106,0.08176,1.82353,-0.51075,1.63377,0.11813,-0.8015,-0.74592,0.61905,-0.52788,-0.93585,0.17746,0.93324,0.76177,1
peptide_pm_131,1.10112,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,0.11615,1.53386,0.7542,0.57257,0.19871,0.32917,-0.51075,0.04613,-0.68437,0.61279,-0.74592,-0.59113,-0.52788,0.52397,-0.29369,0.21253,-0.67719,1
peptide_pm_132,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.23661,0.49921,0.60824,-0.51075,0.78885,-0.68437,-0.8015,-0.74592,-0.59113,-0.52788,-0.93585,1.34692,1.84439,-1.22532,1
peptide_pm_133,1.6381,-0.72246,-0.63272,0.27591,-0.42851,0.54581,-0.61951,0.31101,-0.49941,1.35804,-0.25346,1.24559,-0.51075,0.06377,0.20766,-0.08059,1.02651,-0.59113,-0.52788,2.04062,-0.50621,-0.20732,-0.61339,1
peptide_pm_134,0.72216,-0.72246,0.51986,-0.65651,1.16331,-0.56687,-0.61951,-0.28993,-0.49941,1.48213,0.81073,0.42774,-0.51075,1.08895,1.19724,-0.04118,0.18875,-0.59113,-0.52788,-0.15105,-1.37155,-0.66909,-1.07707,1
peptide_pm_135,-0.35885,-0.72246,0.457,-0.65651,-0.42851,-0.56687,-0.61951,-0.3265,0.77496,-0.15728,0.70037,-0.09331,-0.51075,0.06114,-0.68437,-0.8015,0.13777,-0.59113,-0.52788,-0.19385,-1.05772,0.27257,-0.56162,1
peptide_pm_136,-0.30492,-0.72246,0.57515,-0.65651,-0.42851,0.66294,-0.61951,0.44485,-0.49941,-0.91171,1.96808,-0.98168,1.37731,0.16105,0.30157,-0.8015,-0.74592,-0.59113,-0.52788,-0.93585,-1.93034,-0.96728,-1.89711,1
peptide_pm_137,-0.42751,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.41397,-0.49941,-0.91171,-0.3882,0.16698,-0.51075,0.7283,-0.68437,-0.8015,-0.74592,1.72138,-0.52788,-0.93585,1.64545,0.68828,0.99866,1
peptide_pm_138,0.44392,0.52342,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,1.24871,0.61088,0.40288,-0.37935,1.72729,-0.51075,0.74535,-0.68437,-0.1752,-0.74592,-0.59113,0.50835,-0.28938,1.37862,1.05438,0.5007,1
peptide_pm_139,-0.40316,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,0.66147,-0.22446,0.09431,1.44609,-0.51075,1.65794,0.12591,-0.8015,-0.74592,0.63078,-0.52788,-0.93585,0.92687,1.4909,-0.93677,1
peptide_pm_140,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,0.86053,0.9438,-0.51075,-0.86036,-0.68437,-0.8015,-0.74592,0.57179,-0.52788,-0.93585,1.02505,2.12284,-0.30303,1
peptide_pm_141,0.58815,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,0.73404,-0.1815,0.17602,1.59785,-0.51075,0.92346,-0.68437,1.98159,1.82003,0.70716,-0.52788,0.5005,0.37988,0.26478,-0.85681,1
peptide_pm_142,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,0.08317,0.23083,-0.49941,1.2149,0.13544,-0.14696,-0.51075,0.00549,-0.68437,-0.12605,-0.74592,-0.59113,-0.52788,-0.93585,0.36774,1.05382,-0.83905,1
peptide_pm_143,-0.42498,1.75739,-0.63272,-0.65651,2.18142,-0.56687,-0.61951,-0.41075,-0.49941,-0.91171,-1.21276,-0.98168,-0.51075,-0.06134,-0.68437,-0.8015,-0.74592,-0.59113,0.5034,0.3509,-0.32587,0.6189,2.82283,1
peptide_pm_144,-0.85632,-0.72246,0.36359,-0.65651,-0.42851,0.44754,-0.61951,0.77828,-0.49941,0.46782,-0.77547,1.04888,-0.51075,3.3522,-0.68437,-0.14426,-0.74592,-0.59113,-0.52788,1.77775,0.5341,1.11048,-0.20897,1
peptide_pm_145,-0.35501,0.71858,-0.63272,-0.65651,-0.42851,1.6693,-0.61951,-0.3216,-0.49941,0.6088,0.23317,-0.08645,-0.51075,-0.86036,0.212,-0.8015,-0.74592,0.7606,-0.52788,-0.93585,-1.31362,-0.54507,0.41319,1
peptide_pm_146,-0.85632,0.47695,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.27893,-0.41044,0.136,-0.51075,-0.86036,1.55381,-0.8015,-0.74592,1.65901,-0.52788,-0.93585,0.60095,1.30472,2.05623,1
peptide_pm_147,0.08576,-0.04544,-0.63272,-0.65651,-0.42851,0.4837,0.0886,3.24112,-0.49941,-0.91171,0.59874,0.70068,2.71504,0.88474,0.15787,-0.12083,0.09083,-0.59113,-0.52788,-0.23327,0.10156,-0.02566,0.47794,1
peptide_pm_148,-0.39897,-0.72246,0.36912,-0.65651,-0.42851,-0.56687,-0.61951,-0.37761,0.67219,1.16906,-0.33333,-0.16495,-0.51075,-0.86036,-0.68437,-0.8015,-0.74592,0.64207,-0.52788,-0.93585,0.4292,0.80384,0.09131,1
peptide_pm_149,-0.85632,1.214,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,0.18414,1.80155,-0.23062,0.0826,1.02333,2.56482,-0.02844,-0.68437,0.49644,0.84964,-0.59113,0.54586,-0.26599,0.50879,0.85455,0.51568,1
peptide_pm_150,-0.44189,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,-0.41587,0.49848,-0.51075,0.675,-0.68437,-0.8015,-0.74592,1.6438,-0.52788,-0.93585,1.86588,1.181,1.17091,1
peptide_pm_151,-0.42235,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,-0.37828,-0.20669,-0.51075,0.74742,-0.68437,-0.8015,-0.74592,4.08955,-0.52788,-0.93585,2.01832,-0.53921,1.76907,1
peptide_pm_152,-0.36486,-0.01609,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.33415,-0.49941,0.57893,0.67727,-0.98168,-0.51075,0.05002,0.19439,-0.09132,-0.74592,-0.59113,-0.52788,-0.20281,-0.39194,0.07722,-0.56143,1
peptide_pm_153,0.52451,-0.72246,-0.63272,0.20375,-0.42851,-0.56687,-0.61951,-0.37388,-0.49941,-0.91171,0.55736,1.07322,-0.51075,0.84487,-0.68437,-0.8015,0.07171,-0.59113,-0.52788,0.43721,-0.05634,1.03289,0.08559,1
peptide_pm_154,-0.85632,0.04699,1.71269,-0.65651,4.43036,-0.56687,0.18528,2.45042,-0.49941,-0.91171,-0.69805,-0.50367,-0.51075,-0.86036,2.18733,-0.0279,3.05804,0.85239,-0.52788,1.45967,-1.46766,-1.47759,-0.63326,1
peptide_pm_155,0.08438,-0.04643,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.36105,-0.49941,1.22822,-0.30833,1.53817,-0.51075,-0.86036,-0.68437,0.55785,0.08961,-0.59113,-0.52788,-0.93585,0.37884,0.4644,-0.33683,1
peptide_pm_156,0.13596,-0.72246,-0.63272,0.27079,-0.42851,-0.56687,-0.61951,0.30402,0.77157,2.09798,-0.25874,-0.09567,1.1881,0.05869,1.08989,-0.08455,-0.74592,-0.59113,0.65832,-0.19582,-0.35105,0.16947,-1.03245,1
peptide_pm_157,-0.85632,0.48241,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.27605,-0.80977,-0.23317,-0.51075,0.69249,0.81455,-0.8015,-0.74592,2.79945,-0.52788,-0.93585,2.06425,-0.25004,2.38677,1
peptide_pm_158,-0.85632,1.00554,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.44973,-0.49941,-0.91171,-0.44215,1.52316,-0.51075,-0.86036,-0.68437,-0.22239,-0.74592,3.73127,-0.52788,-0.93585,2.61119,2.10356,0.2652,1
peptide_pm_159,0.0462,-0.72246,1.34429,-0.65651,-0.42851,-0.56687,0.73725,0.76465,-0.49941,-0.22735,0.08882,1.43589,2.57959,-0.86036,-0.68437,-0.8015,-0.74592,1.84243,-0.52788,-0.93585,0.39433,0.95266,0.36082,1
peptide_pm_160,0.22033,-0.72246,0.5465,0.34963,4.45737,-0.56687,0.18976,0.41152,-0.49941,0.72108,-0.69519,-0.50101,-0.51075,-0.86036,1.24074,1.53221,1.16663,0.86041,0.75917,2.27593,-1.54765,-1.39837,-0.8546,1
peptide_pm_161,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,3.0932,1.8176,-0.51075,-0.86036,-0.68437,-0.8015,-0.74592,0.61649,-0.52788,-0.93585,1.16641,1.58357,-0.91963,1
peptide_pm_162,0.60537,-0.72246,-0.63272,0.25413,-0.42851,-0.56687,-0.61951,-0.33954,-0.49941,4.99954,-1.21276,0.32346,1.15759,0.04218,-0.68437,-0.8015,0.11959,-0.59113,-0.52788,-0.20912,0.19071,0.22397,-1.01572,1
peptide_pm_163,-0.35981,-0.72246,0.45491,-0.65651,-0.42851,-0.56687,-0.61951,1.57031,-0.49941,-0.15873,1.17407,-0.09501,-0.51075,0.05937,-0.68437,-0.08402,0.13608,-0.59113,-0.52788,-0.93585,0.20425,-0.37911,-0.933,1
peptide_pm_164,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,1.77246,2.58282,-0.51075,-0.86036,0.10874,-0.8015,-0.74592,0.60489,-0.52788,-0.93585,0.97445,1.6857,-0.56317,1
peptide_pm_165,-0.85632,-0.09223,-0.63272,-0.65651,-0.42851,0.41109,-0.61951,-0.96038,-0.49941,-0.24673,0.05197,-0.59016,-0.51075,1.57636,-0.68437,-0.16788,-0.74592,0.5912,-0.52788,-0.28183,0.78562,1.49822,0.19352,1
peptide_pm_166,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,2.12813,2.50887,-0.51075,-0.86036,-0.68437,-0.8015,-0.74592,0.58008,-0.52788,-0.93585,1.02573,2.14262,-0.53731,1
peptide_pm_167,1.02972,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,0.60056,0.70236,1.10376,-0.86036,-0.68437,-0.8015,0.09167,0.68025,-0.52788,-0.23256,-0.4423,0.88591,-0.12889,1
peptide_pm_168,-0.85632,-0.72246,0.45962,-0.65651,-0.42851,0.54531,-0.61951,0.94585,4.61033,0.60077,-0.73333,-0.53643,-0.51075,3.75821,-0.68437,-0.08092,-0.74592,-0.59113,-0.52788,2.03928,-0.31399,-0.41544,-0.53291,1
peptide_pm_169,0.63546,-0.72246,0.45655,0.27288,1.07588,-0.56687,0.12802,0.9405,-0.49941,1.35065,0.2215,1.23833,1.19193,-0.86036,-0.68437,-0.8015,1.90407,-0.59113,-0.52788,0.54754,-0.20567,-0.52903,-0.40509,1
peptide_pm_170,-0.39899,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,0.67215,-0.21814,0.10634,1.46843,-0.51075,2.52828,0.13337,-0.8015,-0.74592,-0.59113,-0.52788,-0.93585,0.82469,1.38324,-0.9921,1
peptide_pm_171,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.28918,-0.49941,-0.91171,1.31945,-0.51134,1.29292,1.09115,0.25749,-0.8015,0.1898,-0.59113,-0.52788,-0.15017,-1.32761,-0.74165,-1.0724,1
peptide_pm_172,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,1.33692,0.59692,-0.51075,-0.86036,-0.68437,-0.8015,-0.74592,0.60065,-0.52788,-0.93585,0.77144,1.29278,0.21642,1
peptide_pm_173,0.69684,-0.72246,1.63546,0.31112,1.13778,0.58782,-0.61951,1.67841,-0.49941,-0.12656,1.77379,0.86741,-0.51075,-0.86036,-0.68437,2.19101,1.09343,-0.59113,-0.52788,1.38079,-0.98406,-0.83059,-0.68169,1
peptide_pm_174,-0.85632,2.2759,-0.63272,-0.65651,2.09601,-0.56687,-0.61951,-0.42874,-0.49941,-0.91171,-1.21276,-0.98168,-0.51075,-0.08749,-0.68437,-0.8015,-0.74592,-0.59113,0.46965,0.30879,0.12786,0.6869,3.26391,1
peptide_pm_175,3.49576,-0.72246,0.42655,1.15107,-0.42851,-0.56687,-0.61951,-0.34421,-0.49941,-0.91171,1.57677,0.74542,-0.51075,-0.86036,-0.68437,-0.8015,0.11308,0.71276,-0.52788,1.22796,-0.39286,0.30163,-0.29322,1
peptide_pm_176,-0.85632,0.7663,1.63627,-0.65651,4.27204,-0.56687,0.15906,2.33929,-0.49941,-0.91171,-0.71482,-0.98168,-0.51075,-0.86036,2.09376,0.69529,2.93409,-0.59113,-0.52788,1.38162,-1.38881,-0.86173,-0.26388,1
peptide_pm_177,-0.38656,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,0.59384,0.27667,1.09778,-0.86036,-0.68437,-0.8015,0.08856,0.67554,-0.52788,-0.23517,-0.53991,1.30107,-0.41698,1
peptide_pm_178,-0.85632,1.12748,-0.63272,-0.65651,2.16746,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,-0.80027,-0.98168,-0.51075,-0.06562,-0.68437,-0.8015,-0.74592,0.56572,0.49788,-0.29592,-0.17803,0.37338,3.13378,1
peptide_pm_179,0.16066,-0.72246,0.48115,-0.65651,-0.42851,-0.56687,-0.61951,0.33549,-0.49941,-0.14056,1.72055,-0.07362,-0.51075,-0.86036,-0.68437,-0.06671,0.15736,-0.59113,-0.52788,-0.93585,-0.83343,-0.18484,-0.97874,1
peptide_pm_180,-0.3529,0.0011,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,1.60551,4.65908,2.14211,0.23926,-0.98168,-0.51075,1.00469,-0.68437,-0.07404,-0.74592,-0.59113,-0.52788,1.31679,-0.43987,-0.38832,-0.76827,1
peptide_pm_181,-0.41893,-0.72246,0.3254,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,0.62107,1.07826,-0.37171,0.18996,-0.51075,-0.86036,-0.68437,-0.8015,-0.74592,0.58825,-0.52788,-0.93585,0.75684,0.96498,0.9408,1
peptide_pm_182,-0.85632,-0.10636,-0.63272,1.74696,0.2199,-0.56687,0.02489,-0.96038,-0.49941,-0.26163,-0.38851,-0.59894,-0.51075,-0.06632,-0.68437,1.05676,-0.74592,2.87634,-0.52788,-0.29649,1.83606,0.55181,0.98967,1
peptide_pm_183,-0.36353,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,0.76299,-0.16437,1.15619,0.33836,-0.51075,0.05249,-0.68437,-0.8015,0.12947,-0.59113,-0.52788,-0.20082,-0.5086,0.32443,-0.83822,1
peptide_pm_184,-0.85632,2.29379,-0.63272,-0.65651,2.11106,-0.56687,-0.61951,0.10925,-0.49941,-0.91171,-0.80923,-0.98168,-0.51075,-0.08288,-0.68437,-0.8015,-0.74592,-0.59113,1.47907,-0.30982,0.6765,1.11905,2.03906,1
peptide_pm_185,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,0.66871,-0.22018,0.10246,1.05408,-0.51075,1.67365,0.13097,-0.8015,-0.74592,0.6384,-0.52788,-0.93585,0.26358,1.67542,-0.70922,1
peptide_pm_186,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,0.04995,0.74196,-0.49941,0.439,-0.35646,-0.18642,-0.51075,-0.03544,-0.68437,-0.15799,-0.74592,0.60964,-0.52788,-0.27162,0.87838,1.51419,-0.38271,1
peptide_pm_187,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,1.20253,0.13987,-0.51075,-0.86036,-0.68437,-0.8015,-0.74592,1.66679,-0.52788,-0.93585,1.22241,1.04252,1.6717,1
peptide_pm_188,1.95585,-0.72246,0.39398,-0.65651,-0.42851,-0.56687,0.08508,2.02576,-0.49941,-0.20091,1.04036,1.5293,1.09412,-0.86036,-0.68437,-0.12422,-0.74592,0.67266,-0.52788,0.46233,-0.0821,0.45866,0.23039,1
peptide_pm_189,0.10444,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,0.26386,0.7312,2.00238,-0.28904,0.73405,1.13414,0.0295,1.03353,-0.8015,-0.74592,-0.59113,0.62064,-0.21933,-0.15105,0.72994,-0.82851,1
peptide_pm_190,0.62,-0.72246,-0.63272,0.26324,-0.42851,-0.56687,-0.61951,1.54786,-0.49941,-0.1654,0.67977,0.77593,-0.51075,1.87436,-0.68437,2.04296,-0.74592,0.73579,-0.52788,-0.20184,-0.43369,-0.14177,-0.30039,1
