,AAC_A,AAC_R,AAC_N,AAC_D,AAC_C,AAC_Q,AAC_E,AAC_G,AAC_H,AAC_I,AAC_L,AAC_K,AAC_M,AAC_F,AAC_P,AAC_S,AAC_T,AAC_W,AAC_Y,AAC_V,y
peptide_pm_233,3.23524,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,-0.17281,1.91207,-0.49469,1.01837,-0.7232,-0.86606,-0.75343,0.55562,-0.55741,-1.01459,1
peptide_pm_234,1.54678,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,-1.12354,2.46657,-0.49469,4.06249,-0.7232,-0.86606,-0.75343,0.44441,-0.55741,-1.01459,1
peptide_pm_235,-0.9492,-0.7064,-0.63081,-0.65388,1.77689,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,2.91705,1.36477,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,0.782,-0.55741,-1.01459,1
peptide_pm_236,1.62817,-0.16702,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,2.90761,-0.4973,-0.26014,-0.06947,-0.96126,1.05941,0.54686,-0.7232,0.56952,0.09417,-0.50082,-0.55741,-0.2757,1
peptide_pm_237,0.38156,0.05313,-0.1521,-0.45895,-0.11341,1.06774,0.36309,0.32491,-0.22043,-0.60193,-0.54631,-0.13054,-0.12995,-0.162,-0.32697,0.31317,0.2412,0.41548,0.21396,0.19931,1
peptide_pm_238,0.12861,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-0.38378,-0.4973,1.11599,0.34576,-0.22116,-0.49469,1.30592,1.04184,1.38519,0.1327,-0.50082,-0.55741,-0.24211,1
peptide_pm_239,-0.9492,0.67201,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,0.05351,0.50766,-0.35556,0.37297,1.14939,-0.49469,1.48697,0.71498,-0.25461,-0.75343,-0.50082,-0.55741,-0.38516,1
peptide_pm_240,-0.38464,-0.7064,-0.63081,-0.65388,1.04177,0.52003,-0.62828,3.28722,-0.4973,-0.19879,0.80055,-0.18592,-0.49469,-0.78908,-0.7232,0.70624,-0.75343,-0.50082,-0.55741,-0.20532,1
peptide_pm_241,-0.15881,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-0.05967,-0.4973,0.08341,-0.04605,2.29518,-0.49469,0.23514,-0.7232,-0.86606,-0.75343,0.69647,-0.55741,1.25135,1
peptide_pm_242,-0.9492,1.15445,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-0.31433,0.8594,-0.16351,-0.71948,1.07401,-0.49469,0.74725,0.24757,-0.86606,0.22131,1.29512,1.96241,-1.01459,1
peptide_pm_243,1.87363,-0.7064,0.48619,-0.65388,-0.42846,-0.57537,-0.62828,0.37688,-0.4973,0.50671,1.18537,0.58942,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,-0.50082,0.6425,-1.01459,1
peptide_pm_244,0.87478,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,1.36298,1.54369,-0.49469,-0.78908,-0.7232,-0.86606,0.74617,0.88067,-0.55741,0.29268,1
peptide_pm_245,0.47351,0.78228,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,1.3664,3.84414,1.46618,-0.47705,-0.30997,-0.49469,0.43999,-0.7232,-0.86606,-0.75343,0.21755,-0.55741,-1.01459,1
peptide_pm_246,-0.9492,3.17037,-0.63081,-0.65388,3.43089,-0.57537,-0.62828,0.83162,-0.4973,-0.90428,-0.61847,-0.96126,-0.49469,1.13134,-0.7232,-0.86606,-0.75343,-0.50082,1.01748,0.04757,1
peptide_pm_247,-0.4103,0.42139,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-0.38378,4.43615,1.11599,-0.75622,-0.59121,-0.49469,1.30592,0.15932,-0.86606,1.01882,-0.50082,-0.55741,1.30285,1
peptide_pm_248,0.47351,-0.7064,-0.63081,0.11026,-0.42846,-0.57537,-0.62828,0.75522,-0.4973,-0.31167,0.16945,0.34131,-0.49469,1.05452,-0.7232,1.77541,-0.75343,0.21755,-0.55741,-0.33481,1
peptide_pm_249,-0.15881,0.94769,-0.63081,-0.65388,-0.42846,2.49176,-0.62828,-1.07829,-0.4973,1.0711,0.49269,0.12422,-0.49469,-0.78908,0.57116,0.23455,-0.75343,0.69647,-0.55741,-1.01459,1
peptide_pm_250,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,2.43218,3.27211,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,0.21755,-0.55741,-1.01459,1
peptide_pm_251,-0.9492,3.17037,-0.63081,-0.65388,3.43089,-0.57537,-0.62828,0.83162,-0.4973,0.02168,-0.61847,-0.96126,-0.49469,0.17113,-0.7232,-0.86606,-0.75343,-0.50082,1.01748,0.04757,1
peptide_pm_252,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,4.01903,1.25904,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,1.13186,-0.55741,-1.01459,1
peptide_pm_253,-0.9492,1.20217,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,0.23536,0.11972,-0.33502,-0.49469,-0.78908,3.75728,-0.86606,-0.75343,3.64367,1.38091,-1.01459,1
peptide_pm_254,-0.9492,3.17037,-0.63081,-0.65388,3.43089,-0.57537,-0.62828,0.83162,-0.4973,-0.90428,-0.61847,-0.96126,-0.49469,0.17113,-0.7232,-0.86606,0.46499,-0.50082,1.01748,0.04757,1
peptide_pm_255,2.21237,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,1.03144,1.2097,-0.49469,-0.78908,-0.7232,-0.86606,0.54622,0.69647,-0.55741,0.11838,1
peptide_pm_256,-0.9492,2.83808,-0.63081,-0.65388,3.98223,-0.57537,-0.62828,0.01309,-0.4973,-0.90428,-0.54631,-0.96126,-0.49469,0.3083,-0.7232,-0.86606,-0.75343,-0.50082,1.24246,1.4132,1
peptide_pm_257,-0.9492,-0.27861,0.17805,-0.65388,2.76549,-0.57537,-0.06993,1.55607,-0.4973,-0.90428,-0.84488,-0.68053,-0.49469,-0.78908,1.28529,-0.29678,2.60773,0.11847,-0.55741,0.74347,1
peptide_pm_258,0.68609,-0.7064,1.79577,0.66361,0.63619,-0.57537,-0.62828,-0.55142,-0.4973,-0.39341,-0.28756,0.44238,0.73787,-0.25931,-0.7232,-0.86606,1.26327,-0.50082,-0.55741,0.74347,1
peptide_pm_259,0.08175,-0.7064,1.40892,-0.65388,-0.42846,-0.57537,0.07573,0.91466,-0.4973,-0.26014,-0.06947,1.51646,2.61351,-0.78908,-0.7232,-0.86606,-0.75343,1.06087,-0.55741,-1.01459,1
peptide_pm_260,-0.2518,-0.7064,2.12883,0.46986,-0.42846,-0.57537,-0.62828,-0.17951,-0.4973,2.58169,-0.64818,0.4754,-0.49469,1.01837,-0.7232,0.10507,-0.75343,-0.50082,-0.55741,-0.01491,1
peptide_pm_261,0.16229,-0.7064,-0.63081,-0.0569,-0.42846,0.14349,-0.62828,-0.12334,-0.4973,0.02168,-0.36593,1.58283,-0.49469,0.17113,-0.7232,0.16577,-0.75343,-0.50082,-0.55741,2.17189,1
peptide_pm_262,-0.9492,1.20217,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,0.23536,-0.50191,0.91745,-0.49469,-0.78908,3.75728,-0.86606,-0.75343,3.64367,-0.55741,-1.01459,1
peptide_pm_263,-0.35641,1.15445,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,1.97757,-0.4973,0.57725,0.08864,-0.55421,-0.49469,-0.02091,0.24757,-0.0406,-0.75343,-0.50082,-0.55741,1.53459,1
peptide_pm_264,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,4.71287,1.30015,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,-0.50082,-0.55741,-1.01459,1
peptide_pm_265,0.10466,-0.43071,-0.63081,-0.22936,-0.42846,-0.06418,0.81104,0.95895,-0.4973,-0.90428,0.13353,1.02878,0.29963,-0.10626,-0.29175,0.23455,-0.75343,-0.10172,0.00255,-0.63693,1
peptide_pm_266,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,2.10893,3.27211,-0.49469,-0.78908,0.05342,-0.86606,-0.75343,0.21755,-0.55741,-1.01459,1
peptide_pm_267,0.82918,-0.7064,-0.63081,-0.65388,1.11528,-0.57537,-0.62828,-1.07829,-0.4973,-0.16351,1.30081,0.2599,-0.49469,1.51542,0.24757,-0.0406,-0.75343,-0.50082,-0.55741,-1.01459,1
peptide_pm_268,-0.9492,1.20217,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,0.09704,-0.4973,0.23536,0.11972,-0.33502,-0.49469,2.7563,-0.7232,0.40388,-0.75343,0.88067,-0.55741,0.29268,1
peptide_pm_269,3.23524,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,-0.17281,1.91207,-0.49469,1.01837,-0.7232,-0.86606,-0.75343,0.55562,-0.55741,-1.01459,1
peptide_pm_270,0.53279,-0.7064,0.83525,-0.65388,-0.42846,-0.57537,-0.62828,-0.12334,-0.4973,0.02168,1.9069,0.56519,-0.49469,-0.78908,-0.7232,0.16577,0.46499,-0.50082,-0.55741,-1.01459,1
peptide_pm_271,-0.35641,-0.7064,-0.63081,-0.65388,1.11528,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,1.70487,-0.14715,-0.49469,1.51542,1.21834,0.78486,-0.75343,-0.50082,-0.55741,-0.16486,1
peptide_pm_272,0.7445,-0.7064,-0.63081,-0.65388,0.30666,1.61544,0.14278,-0.35071,-0.4973,-0.19879,0.41573,-0.96126,-0.49469,-0.78908,-0.7232,-0.86606,2.03153,0.35439,1.84242,0.60394,1
peptide_pm_273,3.00277,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,2.01914,1.30015,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,-0.50082,-0.55741,-1.01459,1
peptide_pm_274,-0.4103,0.42139,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,0.31074,4.43615,1.11599,-0.75622,-0.59121,-0.49469,1.30592,-0.7232,-0.86606,1.01882,-0.50082,-0.55741,1.30285,1
peptide_pm_275,-0.9492,5.49644,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,0.89675,-0.96126,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,-0.50082,5.74213,-1.01459,1
peptide_pm_276,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,3.72517,2.29518,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,-0.50082,-0.55741,-1.01459,1
peptide_pm_277,0.23639,1.15445,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,0.44964,-0.4973,-0.16351,0.49269,0.2599,-0.49469,-0.02091,0.24757,-0.0406,-0.75343,-0.50082,-0.55741,0.68487,1
peptide_pm_278,1.02678,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,1.46826,-0.4973,4.03417,-1.12354,1.75244,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,-0.50082,-0.55741,-1.01459,1
peptide_pm_279,-0.49321,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,0.54631,-0.33446,0.43053,1.23057,-0.49469,0.39272,-0.7232,1.67382,1.49596,0.18992,-0.55741,-0.36095,1
peptide_pm_280,0.87478,-0.7064,-0.63081,-0.65388,-0.42846,1.19413,-0.62828,0.09704,-0.4973,1.375,0.74135,-0.96126,-0.49469,1.57451,0.77029,0.40388,-0.75343,-0.50082,-0.55741,-1.01459,1
peptide_pm_281,-0.9492,-0.27861,0.98691,-0.65388,2.76549,-0.57537,-0.06993,1.55607,-0.4973,-0.90428,-0.84488,-0.68053,-0.49469,-0.78908,1.28529,-0.29678,2.60773,0.11847,-0.55741,0.15745,1
peptide_pm_282,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,4.26391,1.75244,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,-0.50082,-0.55741,-1.01459,1
peptide_pm_283,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,0.23536,0.11972,0.91745,-0.49469,-0.78908,3.75728,-0.86606,-0.75343,5.02517,-0.55741,-1.01459,1
peptide_pm_284,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,2.33982,3.30312,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,0.35439,-0.55741,-1.01459,1
peptide_pm_285,1.42198,-0.7064,0.15109,-0.0171,0.08612,0.19141,-0.62828,-0.56898,-0.4973,1.0711,-0.04605,0.12422,-0.49469,-0.78908,-0.7232,0.78486,0.54622,-0.50082,0.28253,-0.4481,1
peptide_pm_286,2.86163,-0.7064,0.20694,-0.65388,-0.42846,-0.57537,-0.62828,-0.5326,-0.4973,-0.90428,0.60814,0.78326,-0.49469,-0.78908,-0.7232,-0.86606,-0.05719,0.14059,-0.55741,0.80626,1
peptide_pm_287,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,4.26391,1.30015,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,0.49692,-0.55741,-1.01459,1
peptide_pm_288,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,0.71927,-0.4973,1.71019,1.25328,-0.48237,-0.49469,0.11465,1.56096,0.10507,-0.75343,-0.50082,-0.55741,0.98477,1
peptide_pm_289,0.17993,-0.7064,1.60318,-0.65388,-0.42846,-0.57537,-0.62828,-0.35071,-0.4973,-0.19879,0.03091,2.14011,2.90953,-0.78908,-0.7232,-0.86606,-0.75343,1.2096,-0.55741,-1.01459,1
peptide_pm_290,-0.03721,2.63359,1.17357,0.08087,0.75903,-0.57537,-0.62828,-0.49063,-0.4973,-0.90428,-1.12354,-0.96126,0.88009,-0.19818,-0.7232,1.03885,0.74617,0.18992,-0.55741,0.94632,1
peptide_pm_291,-0.20821,-0.7064,0.83525,-0.65388,-0.42846,-0.57537,-0.62828,0.83162,-0.4973,0.02168,1.9069,-0.45244,-0.49469,-0.78908,-0.7232,1.19759,0.46499,0.62164,-0.55741,-1.01459,1
peptide_pm_292,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,2.54972,2.73924,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,1.13186,-0.55741,-1.01459,1
peptide_pm_293,-0.03721,0.24789,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,1.27237,-0.4973,1.375,1.36298,-0.96126,-0.49469,0.39272,0.77029,-0.86606,-0.75343,-0.50082,-0.55741,0.29268,1
peptide_pm_294,-0.9492,2.15645,-0.63081,-0.65388,1.94653,-0.57537,-0.62828,-1.07829,-0.4973,0.23536,-1.12354,0.29121,-0.49469,0.39272,-0.7232,1.67382,0.74617,-0.50082,1.38091,-1.01459,1
peptide_pm_295,-0.9492,1.20217,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,0.23536,0.11972,-0.33502,-0.49469,-0.78908,3.75728,-0.86606,-0.75343,5.02517,-0.55741,-1.01459,1
peptide_pm_296,0.41879,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,1.24007,-1.07829,0.54631,-0.33446,-0.1911,1.23057,-0.49469,0.39272,-0.7232,0.40388,0.74617,0.18992,-0.55741,-0.36095,1
peptide_pm_297,-0.9492,2.39502,-0.63081,-0.65388,4.71734,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,-0.45011,-0.96126,-0.49469,1.77147,-0.7232,-0.86606,-0.75343,-0.50082,1.54244,0.40162,1
peptide_pm_298,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,1.08042,1.99914,-0.49469,2.00425,-0.7232,-0.86606,-0.75343,2.76454,-0.55741,-1.01459,1
peptide_pm_299,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,1.19857,0.02168,0.39168,2.09165,-0.49469,2.09154,0.49026,-0.86606,-0.75343,0.62164,-0.55741,-1.01459,1
peptide_pm_300,-0.9492,1.20217,-0.63081,-0.65388,-0.42846,1.19413,-0.62828,0.09704,-0.4973,0.23536,0.11972,-0.96126,-0.49469,2.7563,-0.7232,0.40388,-0.75343,0.88067,-0.55741,0.29268,1
peptide_pm_301,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,0.44257,1.08042,2.73924,-0.49469,0.60759,-0.7232,-0.86606,-0.75343,-0.50082,1.73333,-1.01459,1
peptide_pm_302,-0.9492,0.12065,0.93299,-0.65388,-0.42846,-0.57537,-0.62828,-0.05967,-0.4973,1.0711,-0.5848,1.75244,-0.49469,-0.78908,-0.7232,0.23455,-0.75343,-0.50082,-0.55741,2.38432,1
peptide_pm_303,0.41879,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,0.23536,-0.50191,1.23057,-0.49469,-0.19818,0.02355,1.67382,1.49596,0.18992,-0.55741,0.29268,1
peptide_pm_304,-0.9492,3.17037,-0.63081,-0.65388,3.43089,-0.57537,-0.62828,0.83162,-0.4973,0.02168,-0.61847,-0.96126,-0.49469,0.17113,-0.7232,-0.86606,-0.75343,-0.50082,1.01748,0.04757,1
peptide_pm_305,-0.15881,0.94769,-0.63081,-0.65388,-0.42846,2.49176,-0.62828,-0.05967,-0.4973,1.0711,-0.04605,0.12422,-0.49469,-0.78908,-0.7232,1.33517,-0.75343,0.69647,-0.55741,-1.01459,1
peptide_pm_306,0.59722,-0.16702,-0.63081,0.17671,0.24273,-0.57537,-0.62828,1.57898,-0.4973,-0.90428,-0.42083,0.10062,-0.49469,-0.12111,-0.7232,0.56952,-0.75343,0.28002,1.63373,0.4632,1
peptide_pm_307,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,2.54972,2.73924,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,1.13186,-0.55741,-1.01459,1
peptide_pm_308,-0.55401,-0.7064,0.15109,-0.65388,2.65902,-0.57537,-0.08854,-0.05967,-0.4973,0.08341,-0.5848,-0.14715,-0.49469,-0.27697,0.57116,1.33517,-0.1036,-0.50082,0.28253,0.68487,1
peptide_pm_309,-0.03721,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,1.27237,-0.4973,2.51465,0.11972,-0.33502,-0.49469,0.39272,-0.7232,1.67382,-0.75343,0.88067,-0.55741,-1.01459,1
peptide_pm_310,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,1.27237,-0.4973,2.51465,0.11972,0.91745,-0.49469,0.39272,-0.7232,0.40388,-0.75343,0.88067,-0.55741,-1.01459,1
peptide_pm_311,0.36812,-0.7064,0.67235,-0.65388,-0.42846,-0.57537,-0.62828,1.46826,-0.4973,-0.08121,1.57019,0.39559,-0.49469,-0.78908,0.35543,-0.86606,-0.75343,-0.50082,-0.55741,-0.07045,1
peptide_pm_312,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,0.44257,1.81507,1.99914,-0.49469,0.60759,-0.7232,-0.86606,-0.75343,-0.50082,1.73333,-1.01459,1
peptide_pm_313,0.41879,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.33446,0.11972,1.23057,-0.49469,-0.19818,0.02355,1.67382,1.49596,0.18992,-0.55741,-0.36095,1
peptide_pm_314,-0.35641,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,0.8594,-0.16351,-0.31542,1.88812,-0.49469,2.28358,-0.7232,1.61032,0.22131,-0.50082,-0.55741,-1.01459,1
peptide_pm_315,-0.9492,0.12065,0.93299,-0.65388,-0.42846,-0.57537,0.45121,-1.07829,-0.4973,0.08341,-0.04605,1.75244,-0.49469,1.25936,-0.7232,-0.86606,-0.75343,1.89377,-0.55741,-1.01459,1
peptide_pm_316,-0.29054,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,1.01014,-0.08121,0.22332,2.20472,-0.49469,1.77147,-0.7232,0.05112,-0.75343,0.49692,-0.55741,-1.01459,1
peptide_pm_317,-0.9492,-0.7064,0.93299,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,1.0711,-1.12354,1.75244,-0.49469,-0.78908,0.57116,3.53639,-0.75343,-0.50082,-0.55741,1.25135,1
peptide_pm_318,0.16229,-0.7064,0.10222,0.54009,0.53638,-0.57537,-0.62828,1.3091,-0.4973,0.02168,0.13914,0.56519,-0.49469,0.17113,-0.7232,-0.35015,0.46499,-0.50082,-0.55741,-0.48351,1
peptide_pm_319,0.12861,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,0.31074,-0.4973,-0.90428,0.34576,0.51894,-0.49469,2.00425,-0.7232,-0.86606,-0.75343,4.39721,-0.55741,-1.01459,1
peptide_pm_320,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,2.60624,2.79617,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,0.88067,-0.55741,-1.01459,1
peptide_pm_321,-0.35641,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,1.2136,-0.4973,0.57725,0.08864,1.07401,-0.49469,-0.02091,-0.7232,-0.86606,1.19605,0.39715,-0.55741,0.68487,1
peptide_pm_322,-0.9492,-0.27861,0.17805,0.00486,2.76549,-0.57537,-0.06993,1.55607,-0.4973,-0.90428,-0.84488,-0.96126,-0.49469,-0.78908,1.28529,-0.29678,2.60773,0.11847,-0.55741,0.74347,1
peptide_pm_323,0.7445,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,0.15396,0.60814,0.78326,-0.49469,-0.78908,-0.7232,1.4924,-0.75343,0.782,-0.55741,1.4132,1
peptide_pm_324,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,2.55963,3.37898,-0.19879,1.57019,-0.18592,-0.49469,0.6741,-0.7232,-0.86606,-0.75343,0.35439,-0.55741,-1.01459,1
peptide_pm_325,-0.9492,0.97004,0.00316,0.37874,-0.42846,0.04634,0.68461,-0.25238,-0.4973,0.29696,-0.2499,0.35892,-0.49469,0.87182,-0.19846,0.02633,-0.22654,-0.50082,-0.55741,-0.09596,1
peptide_pm_326,-0.9492,-0.7064,-0.63081,-0.65388,1.04177,-0.57537,-0.62828,3.28722,-0.4973,-0.19879,0.41573,0.20175,1.20742,-0.05749,-0.7232,-0.07991,-0.75343,-0.50082,-0.55741,0.60394,1
peptide_pm_327,-0.9492,-0.7064,1.17357,-0.65388,-0.42846,-0.57537,-0.62828,0.09704,-0.4973,1.375,0.74135,-0.33502,-0.49469,0.39272,-0.7232,1.67382,0.74617,0.88067,-0.55741,-1.01459,1
peptide_pm_328,-0.03721,0.24789,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,1.27237,-0.4973,1.375,1.36298,-0.96126,-0.49469,-0.78908,0.77029,0.40388,-0.75343,-0.50082,-0.55741,0.29268,1
peptide_pm_329,1.62817,-0.7064,0.38906,-0.65388,-0.42846,-0.57537,0.07573,0.25034,0.68243,0.38401,-0.77219,0.45458,1.05941,1.21483,-0.7232,-0.14827,-0.75343,-0.50082,-0.55741,-0.2757,1
peptide_pm_330,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,2.4681,2.657,-0.49469,-0.78908,0.35543,-0.86606,-0.75343,0.49692,-0.55741,-1.01459,1
peptide_pm_331,-0.9492,5.49644,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,-1.12354,-0.96126,-0.49469,6.89257,-0.7232,-0.86606,-0.75343,-0.50082,-0.55741,-1.01459,1
peptide_pm_332,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,1.27237,-0.4973,2.51465,0.74135,1.54369,-0.49469,0.39272,-0.7232,-0.86606,-0.75343,-0.50082,-0.55741,-1.01459,1
peptide_pm_333,0.87478,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,0.54631,-0.33446,-0.1911,0.91745,-0.49469,0.39272,-0.7232,1.67382,1.49596,0.18992,-0.55741,-0.36095,1
peptide_pm_334,-0.9492,1.20217,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,0.23536,-0.50191,0.29121,-0.49469,-0.78908,2.26378,-0.86606,-0.75343,6.40667,-0.55741,-1.01459,1
peptide_pm_335,0.53279,-0.7064,-0.63081,0.1421,-0.42846,-0.57537,-0.62828,0.19498,-0.4973,-0.28697,0.22332,0.39559,-0.49469,1.13134,0.08578,1.88547,-0.75343,0.24749,-0.55741,-1.01459,1
peptide_pm_336,-0.9492,1.20217,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,0.23536,0.11972,0.91745,-0.49469,-0.78908,3.75728,-0.86606,-0.75343,2.26217,-0.55741,-1.01459,1
peptide_pm_337,-0.30834,-0.7064,0.00316,-0.13757,0.406,0.04634,-0.19065,1.39943,0.23605,-0.10345,-0.03149,0.35892,0.47137,0.04137,-0.7232,0.02633,0.30034,-0.50082,-0.55741,-0.09596,1
peptide_pm_338,0.17993,2.24733,-0.63081,-0.65388,1.04177,-0.57537,-0.62828,-0.35071,-0.4973,-0.90428,-0.73872,-0.96126,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,1.2096,3.04233,3.03173,1
peptide_pm_339,-0.4103,0.98529,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,1.69976,3.20279,1.78942,-0.75622,-0.96126,-0.49469,1.30592,-0.7232,-0.11564,0.1327,-0.50082,-0.55741,-0.24211,1
peptide_pm_340,0.53279,-0.18949,0.34656,-0.65388,0.85799,-0.57537,-0.62828,-0.44165,-0.4973,0.33033,0.56004,0.05638,-0.49469,1.13134,0.89475,-0.86606,0.05885,-0.50082,-0.55741,-1.01459,1
peptide_pm_341,0.12861,0.42139,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-0.38378,4.43615,1.11599,-0.75622,-0.59121,-0.49469,1.30592,-0.7232,-0.86606,1.01882,-0.50082,-0.55741,1.30285,1
peptide_pm_342,2.73022,-0.7064,0.17805,-0.65388,-0.42846,-0.57537,-0.62828,-0.02455,-0.4973,-0.39341,-0.84488,0.7231,-0.49469,-0.78908,-0.7232,0.27251,0.59104,0.11847,-0.55741,1.32949,1
peptide_pm_343,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,1.27237,-0.4973,1.375,1.98461,-0.33502,-0.49469,0.39272,0.77029,0.40388,-0.75343,-0.50082,-0.55741,-1.01459,1
