,formula_C,formula_H,formula_N,formula_O,formula_S,y
NP00910,140,206,42,39,2,1
NP07293,56,99,21,19,0,1
NP04784,169,252,44,63,5,1
NP02965,53,88,16,23,2,1
NP01243,344,524,90,122,8,1
NP01978,72,116,20,24,1,1
NP06978,92,150,28,35,0,1
NP04313,167,266,50,55,0,1
NP01251,337,519,87,116,6,1
NP03793,291,464,86,83,1,1
NP07799,87,131,27,27,0,1
NP06685,154,232,40,51,3,1
NP07185,132,164,36,38,0,1
NP04961,144,215,37,39,2,1
NP06402,67,96,20,23,1,1
NP03591,62,109,23,21,1,1
NP02013,214,349,65,77,0,1
NP04278,184,277,55,60,1,1
NP07497,268,416,72,95,0,1
NP09330,54,86,18,19,0,1
NP11302,386,641,107,115,5,1
NP05269,53,86,12,17,1,1
NP07225,128,211,31,34,0,1
NP05894,67,96,20,19,0,1
NP03852,107,157,29,31,1,1
NP06428,124,213,47,40,5,1
NP11032,146,225,43,46,1,1
NP07001,59,94,18,17,0,1
NP08247,352,571,95,115,7,1
NP09038,450,711,129,142,2,1
NP09806,131,211,41,35,1,1
NP09526,69,105,19,15,0,1
NP04283,162,249,49,53,0,1
NP07598,208,317,57,63,2,1
NP04700,93,140,24,25,1,1
NP10978,52,76,14,17,1,1
NP04299,192,305,59,63,1,1
NP07119,53,88,18,15,0,1
NP04280,194,296,56,57,0,1
NP09642,73,118,22,18,0,1
NP04938,151,231,43,42,2,1
NP11177,417,647,125,140,16,1
NP07219,84,124,26,24,0,1
NP06986,147,243,49,54,0,1
NP05908,133,221,33,33,0,1
NP08170,179,289,59,79,1,1
NP07856,175,274,50,57,0,1
NP06139,61,96,18,15,1,1
NP07796,71,115,19,19,2,1
NP05167,295,487,93,101,8,1
NP05311,80,123,29,21,0,1
NP03254,68,103,17,21,0,1
NP06891,61,95,19,19,0,1
NP07379,68,104,22,38,0,1
NP07248,84,124,20,22,3,1
NP02900,116,173,35,32,1,1
NP07363,65,106,22,20,0,1
NP10740,61,98,18,13,1,1
NP07657,193,294,52,58,2,1
NP00757,71,112,22,20,1,1
NP03033,52,80,16,15,0,1
NP05883,58,96,14,20,0,1
NP05221,169,265,49,48,4,1
NP09401,82,118,22,26,0,1
NP06328,102,165,25,33,0,1
NP00754,61,90,18,18,0,1
NP06912,122,187,31,42,1,1
NP08264,73,106,18,31,0,1
NP01719,109,179,37,26,0,1
NP00593,101,133,25,27,0,1
NP03426,61,99,17,16,0,1
NP02686,53,80,14,17,0,1
NP07083,66,91,15,22,0,1
NP02792,50,82,18,15,0,1
NP05884,57,89,17,19,1,1
NP09716,74,109,21,25,1,1
NP03847,60,77,15,20,0,1
NP09272,96,166,30,29,0,1
NP09894,136,213,43,45,1,1
NP10780,48,77,15,13,2,1
NP11295,351,570,106,105,4,1
NP04094,65,87,17,20,1,1
NP07341,65,89,17,22,1,1
NP02829,75,111,17,30,0,1
NP04932,156,230,38,47,2,1
NP11326,462,758,132,126,7,1
NP06337,63,89,17,19,0,1
NP02961,96,139,25,34,0,1
NP09636,62,93,19,20,1,1
NP07402,133,216,36,54,0,1
NP08469,71,99,19,25,0,1
NP06104,109,183,31,40,0,1
NP07817,56,96,20,16,0,1
NP07016,61,99,19,19,0,1
NP03849,64,78,14,20,0,1
NP04466,147,238,42,43,2,1
NP05498,110,184,36,32,0,1
NP02942,68,99,19,23,1,1
NP03369,85,143,23,32,0,1
NP01402,178,296,54,54,1,1
NP11327,461,748,136,128,7,1
NP01723,64,98,18,14,0,1
NP09670,79,118,22,25,2,1
NP00059,112,177,35,27,0,1
NP06717,171,268,54,50,2,1
NP10792,58,93,13,18,1,1
NP03543,62,94,16,17,2,1
NP01008,101,148,28,32,1,1
NP05149,94,141,23,34,4,1
NP00122,62,96,16,19,1,1
NP05854,124,205,39,31,4,1
NP07488,152,243,41,58,0,1
NP09985,59,96,12,18,0,1
NP04373,221,358,64,71,1,1
NP10895,79,128,24,24,0,1
NP09928,189,307,59,62,4,1
NP01399,225,347,61,71,1,1
NP07118,75,126,22,19,2,1
NP01129,58,83,17,17,1,1
NP05729,69,117,17,24,0,1
NP04928,155,228,40,41,2,1
NP10704,77,121,25,18,1,1
NP04986,160,237,37,39,2,1
NP05528,116,175,31,34,0,1
NP06834,141,202,40,39,0,1
NP07028,301,482,88,93,7,1
NP10355,140,212,42,41,2,1
NP04282,160,229,43,50,2,1
NP09897,207,346,66,62,3,1
NP04148,79,107,23,28,1,1
NP04761,134,201,41,44,2,1
NP07299,75,111,15,18,2,1
NP05459,60,88,18,30,0,1
NP07370,60,98,18,18,0,1
NP00853,57,79,15,20,1,1
NP04440,130,219,43,42,0,1
NP09854,208,343,59,64,2,1
NP03569,61,108,20,15,1,1
NP01804,215,354,70,62,3,1
NP11315,349,572,102,98,6,1
NP07296,101,157,29,27,2,1
NP01888,55,74,18,17,2,1
NP09918,194,338,62,55,1,1
NP05192,170,271,51,49,3,1
NP06327,62,101,19,29,0,1
NP03532,177,274,50,53,1,1
NP11372,377,606,106,106,6,1
NP07404,88,148,26,28,0,1
NP11359,353,534,94,100,6,1
NP05682,56,94,16,16,1,1
NP00809,69,90,20,17,0,1
NP03949,334,541,103,108,2,1
NP07121,57,87,19,16,1,1
NP06878,150,230,46,61,2,1
NP07078,56,79,13,21,0,1
NP09310,78,122,22,27,1,1
NP11316,364,578,104,98,6,1
NP01896,127,186,34,38,0,1
NP00791,88,135,25,41,2,1
NP06944,60,107,21,18,1,1
NP07849,82,130,24,23,0,1
NP01738,58,86,14,18,0,1
NP04238,152,225,41,49,1,1
NP09296,70,105,19,20,0,1
NP05093,86,145,23,35,5,1
NP05832,141,229,47,44,1,1
NP04022,289,407,77,82,1,1
NP04762,92,152,24,31,4,1
NP07350,72,110,16,20,0,1
NP05698,288,439,75,76,3,1
NP11152,395,626,120,131,14,1
NP04697,91,130,22,24,0,1
NP04844,97,151,25,34,4,1
NP00902,46,79,17,17,0,1
NP06048,104,178,28,32,1,1
NP11298,355,579,97,100,4,1
NP07552,142,225,37,49,1,1
NP09749,66,101,17,17,1,1
NP05141,179,282,50,53,4,1
NP07427,229,309,53,73,2,1
NP00626,88,126,22,27,0,1
NP04766,87,140,22,33,5,1
NP06700,155,246,48,53,4,1
NP09203,103,152,24,35,1,1
NP08539,156,245,41,57,0,1
NP00764,72,106,18,23,0,1
NP02354,62,80,16,20,0,1
NP06218,156,231,39,49,0,1
NP01510,350,538,102,111,11,1
NP05240,64,94,18,19,1,1
NP07142,56,70,14,16,0,1
NP09054,407,633,113,127,3,1
NP06715,145,235,45,48,3,1
NP09794,432,697,125,134,12,1
NP07566,139,217,35,47,2,1
NP00025,445,694,114,136,3,1
NP05150,104,177,31,30,3,1
NP03039,107,155,31,30,0,1
NP10647,221,349,55,76,1,1
NP09924,371,590,106,122,2,1
NP05124,177,282,58,52,4,1
NP07476,82,133,25,34,0,1
NP07304,99,151,23,35,3,1
NP05327,252,403,79,72,2,1
NP07399,180,292,50,74,2,1
NP05200,130,213,39,37,2,1
NP06141,89,139,25,25,0,1
NP04393,180,274,54,58,1,1
NP02080,225,351,83,89,0,1
NP03417,64,107,17,15,0,1
NP04996,104,157,27,36,4,1
NP06393,118,182,36,38,0,1
NP09039,431,682,126,132,2,1
NP07004,93,136,22,38,0,1
NP08275,67,92,16,24,0,1
NP01017,62,91,17,18,1,1
NP09800,383,624,114,127,13,1
NP04967,148,222,38,43,3,1
NP05524,110,173,31,31,0,1
NP05942,60,101,17,17,1,1
NP02025,212,333,61,82,1,1
NP08510,57,89,15,24,0,1
NP02053,78,129,23,24,0,1
NP07393,86,146,28,22,1,1
NP08983,208,317,55,61,1,1
NP02045,65,95,21,26,0,1
NP02193,98,163,29,36,0,1
NP07319,68,89,15,22,1,1
NP04461,148,232,42,43,1,1
NP08331,62,91,17,23,1,1
NP09410,108,171,37,30,0,1
NP03770,146,212,42,41,0,1
NP09762,110,162,30,30,1,1
NP08049,148,218,34,51,2,1
NP01791,164,270,50,50,2,1
NP07307,80,136,20,22,1,1
NP00908,103,145,29,27,2,1
NP06859,68,98,20,23,0,1
NP04405,222,364,64,74,1,1
NP07636,187,279,45,57,0,1
NP05201,138,234,42,40,2,1
NP07543,152,224,38,52,0,1
NP11355,345,524,90,108,5,1
NP09954,225,355,51,64,2,1
NP01965,107,170,32,26,1,1
NP03794,281,443,81,78,0,1
NP02966,48,74,12,22,2,1
NP08052,68,111,19,30,0,1
NP01154,61,87,19,19,0,1
NP09707,75,112,22,25,1,1
NP07460,121,200,40,29,1,1
NP05930,63,103,23,15,0,1
NP02595,123,178,30,41,5,1
NP08445,165,241,43,54,1,1
NP02486,438,672,126,133,2,1
NP11121,182,308,58,57,0,1
NP04142,61,88,18,19,1,1
NP11377,380,615,99,107,7,1
NP07085,62,85,15,20,0,1
NP01190,65,102,18,18,2,1
NP07258,85,120,16,29,2,1
NP00788,69,101,19,18,0,1
NP04633,356,545,101,107,4,1
NP02295,138,231,39,50,0,1
NP09048,439,684,122,135,2,1
NP07306,89,127,21,24,2,1
NP08260,86,118,20,30,0,1
NP06422,130,218,44,40,0,1
NP06698,180,284,56,56,2,1
NP09037,102,165,37,34,0,1
NP09729,73,106,18,20,1,1
NP08556,441,711,139,136,1,1
NP02824,86,141,21,26,0,1
NP02851,51,82,14,14,0,1
NP11376,394,644,114,111,5,1
NP04793,145,214,38,48,5,1
NP02968,87,131,23,36,1,1
NP11333,382,592,108,101,4,1
NP07711,191,294,52,58,1,1
NP06430,107,182,42,36,3,1
NP11324,493,806,140,147,10,1
NP07547,152,241,41,52,1,1
NP02240,73,105,19,28,1,1
NP09349,65,90,20,21,2,1
NP06499,151,247,53,45,3,1
NP06092,67,112,22,22,1,1
NP05914,260,390,78,81,13,1
NP11335,454,726,130,122,6,1
NP03841,121,199,33,32,1,1
NP09528,77,112,20,24,1,1
NP04481,54,87,13,23,2,1
NP05281,82,129,25,19,1,1
NP06716,142,231,39,50,3,1
NP03046,67,98,18,18,0,1
NP11403,376,627,107,102,5,1
NP05477,177,305,61,55,3,1
NP07704,192,288,52,57,0,1
NP05180,107,183,27,33,5,1
NP01182,62,89,15,16,0,1
NP06679,154,240,38,51,2,1
NP08918,48,78,14,16,1,1
NP08156,92,141,23,28,2,1
NP07537,122,183,33,31,0,1
NP10687,103,174,34,28,1,1
NP04876,97,158,30,36,5,1
NP03462,59,92,18,19,1,1
NP02933,61,92,16,20,1,1
NP06162,77,125,23,27,1,1
NP05888,64,91,17,18,0,1
NP11166,400,629,117,133,15,1
NP06191,101,157,35,35,1,1
NP06130,93,156,34,27,0,1
NP03749,65,100,16,16,0,1
NP02648,91,139,23,37,1,1
NP10718,70,109,19,23,1,1
NP10806,85,135,23,25,0,1
NP04960,142,211,41,44,3,1
NP07430,62,103,17,18,0,1
NP00026,439,692,118,135,2,1
NP10659,57,85,15,16,1,1
NP09400,68,109,23,17,1,1
NP10796,48,78,16,14,0,1
NP05622,113,173,31,41,0,1
NP11238,99,159,29,26,0,1
NP03178,58,98,20,15,0,1
NP04900,90,140,24,32,3,1
NP01325,368,555,99,113,6,1
NP00760,75,118,24,23,0,1
NP07549,143,223,39,51,0,1
NP10882,58,96,18,14,2,1
NP09893,55,92,18,17,0,1
NP05570,69,103,19,20,1,1
NP03551,91,140,28,26,1,1
NP10753,60,99,17,14,1,1
NP00062,108,165,33,28,0,1
NP09804,197,301,55,67,0,1
NP06702,150,246,46,48,2,1
NP05168,381,595,115,125,9,1
NP07482,133,181,35,41,1,1
NP09903,122,211,37,36,1,1
NP06858,59,82,16,18,1,1
NP03210,56,85,17,17,1,1
NP04366,155,242,44,55,1,1
NP05767,245,395,77,70,0,1
NP07517,70,116,22,18,0,1
NP03590,61,95,15,21,0,1
NP06361,178,280,54,62,0,1
NP04189,183,293,47,59,0,1
NP11341,365,563,95,106,5,1
NP06395,129,187,31,41,1,1
NP01967,304,471,81,114,2,1
NP02024,216,344,70,86,0,1
NP05122,170,273,51,55,4,1
NP01530,124,196,40,32,2,1
NP07154,96,133,29,33,0,1
NP03483,142,215,39,54,0,1
NP01609,58,85,15,15,0,1
NP02261,169,272,50,59,0,1
NP06272,58,104,22,20,0,1
NP01370,147,243,45,54,2,1
NP06876,113,190,36,41,1,1
NP03571,65,92,16,15,0,1
NP06992,82,129,27,26,0,1
NP02823,62,98,20,16,0,1
NP03798,116,184,30,31,0,1
NP04797,119,191,31,40,4,1
NP00748,65,84,12,22,0,1
NP04698,88,127,21,22,0,1
NP04382,143,226,38,36,0,1
NP01926,64,107,21,22,0,1
NP07235,76,127,21,20,0,1
NP03410,71,104,20,21,0,1
NP06917,104,160,24,28,0,1
NP04877,101,163,33,31,4,1
NP09009,258,401,63,95,2,1
NP06745,469,788,146,139,4,1
NP07338,111,142,26,33,0,1
NP01890,58,83,19,18,2,1
NP03116,88,137,29,25,1,1
NP07627,169,264,44,49,1,1
NP03850,56,77,15,21,1,1
NP09207,75,130,20,24,0,1
NP07374,63,107,21,21,1,1
NP11067,65,90,14,18,2,1
NP00040,431,687,113,130,8,1
NP03748,109,176,28,34,0,1
NP07070,66,98,16,20,1,1
NP07970,209,312,58,60,2,1
NP07477,92,144,28,29,0,1
NP06340,74,106,20,20,0,1
NP08627,97,146,24,25,0,1
NP08707,49,80,14,15,0,1
NP04905,103,153,29,36,4,1
NP09340,131,212,40,36,0,1
NP05186,113,178,36,34,5,1
NP00962,62,94,16,17,0,1
NP08614,60,92,16,16,1,1
NP00911,99,138,26,26,2,1
NP00990,108,161,27,28,2,1
NP01188,59,77,17,17,0,1
NP03843,79,136,20,21,0,1
NP09900,214,360,64,66,1,1
NP08249,368,567,97,117,7,1
NP02263,74,129,21,28,0,1
NP00919,237,388,64,81,1,1
NP07473,63,96,24,26,1,1
NP09342,68,98,20,22,1,1
NP05108,168,270,50,49,2,1
NP04965,161,238,40,41,3,1
NP09309,148,227,39,39,0,1
NP05820,76,130,18,20,0,1
NP07582,202,312,58,55,0,1
NP05030,155,244,52,44,2,1
NP06953,109,169,31,41,0,1
NP07009,112,166,30,31,0,1
NP04832,98,153,25,35,4,1
NP02685,56,85,15,19,0,1
NP05113,147,235,43,43,3,1
NP10732,66,96,14,29,1,1
NP10373,158,244,48,44,2,1
NP05684,70,109,19,22,1,1
NP05487,135,229,45,38,0,1
NP06536,46,74,14,15,0,1
NP04217,122,191,33,42,0,1
NP07518,70,117,23,18,0,1
NP03424,58,95,17,19,0,1
NP04860,99,155,25,35,4,1
NP08545,143,224,42,53,0,1
NP06398,85,123,25,23,0,1
NP04801,161,262,46,60,6,1
NP00925,57,82,16,15,0,1
NP09898,205,352,64,61,4,1
NP10943,50,74,14,15,1,1
NP00014,79,128,22,23,1,1
NP08079,160,235,41,48,0,1
NP06113,332,515,107,113,14,1
NP06355,384,620,102,111,4,1
NP04952,165,252,44,50,2,1
NP09429,127,183,31,47,0,1
NP04977,148,229,43,43,2,1
NP03676,55,85,11,20,0,1
NP04634,344,551,101,110,1,1
NP01567,61,86,16,14,1,1
NP01326,372,579,113,109,8,1
NP06983,129,203,33,40,0,1
NP09473,89,138,24,30,1,1
NP01677,387,619,117,106,4,1
NP06851,165,249,49,37,1,1
NP10759,59,92,14,16,1,1
NP09911,284,430,86,93,0,1
NP07049,107,167,27,39,1,1
NP04205,342,532,104,117,1,1
NP10321,110,169,31,34,3,1
NP06153,282,442,76,98,1,1
NP07719,75,110,16,23,0,1
NP08658,53,94,16,17,1,1
NP04804,157,239,45,57,4,1
NP06423,164,280,58,45,4,1
NP01394,394,622,112,113,8,1
NP10945,47,76,14,14,1,1
NP04370,219,364,72,67,1,1
NP04457,225,361,77,66,1,1
NP04717,131,203,37,41,3,1
NP02312,62,81,17,19,0,1
NP01321,366,556,98,116,8,1
NP02461,62,109,15,20,1,1
NP06699,185,296,58,53,2,1
NP06412,103,174,26,31,1,1
NP01016,63,93,15,18,0,1
NP05091,101,148,24,38,4,1
NP11309,376,622,106,112,6,1
NP00890,88,128,24,22,2,1
NP07381,68,116,18,17,0,1
NP11072,62,86,14,17,2,1
NP04156,83,116,24,29,0,1
NP07959,114,172,32,36,1,1
NP05228,81,121,25,21,0,1
NP05828,207,331,55,67,1,1
NP01661,59,87,17,16,0,1
NP06621,98,166,32,30,5,1
NP06547,49,79,15,13,0,1
NP00597,69,100,16,26,0,1
NP01355,386,591,97,116,8,1
NP07364,57,89,15,18,0,1
NP04243,154,222,42,49,1,1
NP05183,101,161,33,28,4,1
NP05826,145,225,43,42,1,1
NP10867,53,88,18,15,1,1
NP10837,74,125,23,21,0,1
NP04346,160,242,42,48,1,1
NP00871,64,92,16,16,0,1
NP06538,43,68,14,15,0,1
NP11245,250,350,62,71,0,1
NP02006,376,564,122,123,1,1
NP06211,384,590,102,114,3,1
NP01515,71,112,24,19,1,1
NP02522,104,171,25,25,1,1
NP09359,118,181,41,40,1,1
NP07041,65,98,18,20,1,1
NP06936,104,118,24,29,0,1
NP06314,59,89,17,14,0,1
NP07848,81,125,19,28,1,1
NP07961,94,157,29,25,1,1
NP00875,73,110,22,18,0,1
NP01478,365,562,104,121,12,1
NP06653,91,151,29,28,3,1
NP02687,53,80,14,18,0,1
NP06125,57,88,16,24,0,1
NP08140,79,119,19,21,1,1
NP04644,298,476,88,90,3,1
NP04703,305,475,73,87,8,1
NP01500,365,594,110,108,11,1
NP06705,193,323,61,62,4,1
NP09434,168,260,46,56,2,1
NP06908,102,159,27,37,2,1
NP05140,152,240,42,43,4,1
NP06335,50,89,15,15,1,1
NP07978,180,283,49,50,2,1
NP03430,68,107,17,16,0,1
NP06975,82,124,26,28,0,1
NP05213,136,213,43,33,2,1
NP06795,168,264,48,60,0,1
NP04645,350,545,103,102,5,1
NP05692,101,145,23,28,0,1
NP06856,60,83,17,18,1,1
NP00815,63,85,17,16,0,1
NP06670,100,180,32,25,0,1
NP01320,372,581,99,111,6,1
NP09369,98,159,27,29,0,1
NP07025,516,809,149,152,8,1
NP04455,220,365,69,64,1,1
NP07072,62,94,16,23,2,1
NP06036,67,94,16,23,0,1
NP01811,171,282,50,49,5,1
NP07125,73,109,21,18,0,1
NP06052,63,93,17,17,1,1
NP05001,98,150,26,34,4,1
NP07396,83,136,26,20,0,1
NP11158,406,636,118,139,18,1
NP01203,88,137,25,27,1,1
NP04179,116,191,31,32,1,1
NP07131,57,82,16,20,0,1
NP03588,107,179,35,35,0,1
NP00818,64,87,17,18,0,1
NP09780,96,146,26,32,0,1
NP03758,133,202,38,36,0,1
NP02101,144,237,43,54,0,1
NP01493,414,660,130,114,12,1
NP09633,61,92,18,16,0,1
NP07960,125,186,38,39,1,1
NP06188,63,107,25,21,0,1
NP01131,67,87,17,16,0,1
NP03546,184,291,51,50,1,1
NP08456,74,105,19,25,0,1
NP03714,77,114,22,19,0,1
NP02169,115,176,32,31,2,1
NP03070,155,244,46,64,0,1
NP04066,317,533,97,102,3,1
NP01156,79,112,24,20,0,1
NP07641,186,286,52,57,2,1
NP06325,63,92,18,22,0,1
NP06875,121,164,32,34,3,1
NP06407,107,165,31,32,0,1
NP02973,52,94,18,18,1,1
NP08405,69,97,17,21,0,1
NP05114,95,150,26,34,4,1
NP07678,186,295,51,56,2,1
NP01174,63,85,19,18,0,1
NP05282,84,122,24,23,0,1
NP06729,95,156,26,27,3,1
NP03641,63,105,19,17,0,1
NP08616,63,106,18,19,0,1
NP05778,57,84,20,16,0,1
NP06972,77,127,21,23,1,1
NP05075,342,542,96,100,8,1
NP05132,180,277,47,53,0,1
NP03422,64,105,19,20,0,1
NP06786,165,257,45,59,0,1
NP04935,201,309,51,53,2,1
NP04992,158,236,40,41,2,1
NP00950,175,253,45,63,0,1
NP01660,73,121,21,25,0,1
NP08145,89,137,29,23,0,1
NP02149,54,86,12,20,1,1
NP04710,92,151,23,30,4,1
NP05119,129,197,35,39,5,1
NP09793,393,637,121,130,13,1
NP09616,165,252,44,58,0,1
NP05935,51,77,13,16,0,1
NP08509,55,86,14,23,0,1
NP07440,52,89,17,18,0,1
NP07411,94,147,23,40,0,1
NP08229,99,148,30,45,1,1
NP01246,336,518,84,121,6,1
NP07367,81,126,18,33,2,1
