,QSO3_SC_A,QSO3_SC_R,QSO3_SC_N,QSO3_SC_D,QSO3_SC_C,QSO3_SC_Q,QSO3_SC_E,QSO3_SC_G,QSO3_SC_H,QSO3_SC_I,QSO3_SC_L,QSO3_SC_K,QSO3_SC_M,QSO3_SC_F,QSO3_SC_P,QSO3_SC_S,QSO3_SC_T,QSO3_SC_W,QSO3_SC_Y,QSO3_SC_V,QSO3_G_A,QSO3_G_R,QSO3_G_N,QSO3_G_D,QSO3_G_C,QSO3_G_Q,QSO3_G_E,QSO3_G_G,QSO3_G_H,QSO3_G_I,QSO3_G_L,QSO3_G_K,QSO3_G_M,QSO3_G_F,QSO3_G_P,QSO3_G_S,QSO3_G_T,QSO3_G_W,QSO3_G_Y,QSO3_G_V,QSO3_SC1,QSO3_SC2,QSO3_SC3,QSO3_G1,QSO3_G2,QSO3_G3,y
peptide_pm_53,1.1273,0.0,0.0,0.0,0.0,1.1273,0.0,0.5637,0.0,1.691,1.691,0.0,0.0,1.691,0.5637,1.1273,0.5637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.1464,0.1888,0.1012,0.1464,0.1888,0.1012,1
peptide_pm_54,0.0,1.3528,0.0,0.0,1.0822,0.0,0.0,0.2706,0.0,0.0,0.0,0.5411,0.0,0.5411,0.0,0.0,0.0,0.2706,0.5411,0.2706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2716,0.2062,0.2516,0.2716,0.2062,0.2516,1
peptide_pm_55,0.0,0.4346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6077,0.0,1.3038,0.4346,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0002,0.0001,0.0,0.0,0.0,0.0,0.0,0.2176,0.26,0.0878,0.2176,0.26,0.0878,1
peptide_pm_56,0.0,0.3732,0.7463,0.0,2.2389,0.0,0.3732,1.8658,0.0,0.0,0.3732,0.0,0.0,0.0,1.1195,0.3732,1.8658,0.3732,0.0,1.1195,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2217,0.2069,0.1982,0.2217,0.2069,0.1982,1
peptide_pm_57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4859,2.7621,0.0,0.0,0.2762,0.0,0.0,0.2762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2318,0.3198,0.1722,0.2318,0.3198,0.1722,1
peptide_pm_58,0.0,0.3293,0.3293,0.3293,1.9757,0.0,0.3293,1.6464,0.0,0.3293,0.3293,0.0,0.0,0.3293,0.9878,0.3293,1.6464,0.3293,0.0,0.3293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1957,0.2334,0.2416,0.1957,0.2334,0.2416,1
peptide_pm_59,0.0,0.2918,0.0,0.8755,0.2918,0.0,0.2918,0.0,0.0,0.2918,1.1673,0.2918,0.0,0.2918,0.0,0.5837,0.0,0.8755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253,0.2581,0.1971,0.253,0.2581,0.1971,1
peptide_pm_60,0.8298,0.0,0.4149,0.0,0.0,0.0,0.0,0.4149,0.0,0.4149,2.4893,0.8298,0.0,0.0,0.0,0.8298,0.4149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.2208,0.1813,0.183,0.2208,0.1813,1
peptide_pm_61,0.9739,0.0,0.1948,0.0,0.3896,0.1948,0.3896,0.9739,0.0,0.5844,0.9739,1.1687,0.1948,0.1948,0.0,0.0,0.7791,0.0,0.0,0.1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2624,0.2972,0.2456,0.2624,0.2972,0.2456,1
peptide_pm_62,0.2801,1.6803,0.0,0.0,0.5601,0.0,0.0,0.2801,0.0,0.0,0.2801,0.0,0.0,0.0,0.0,0.0,0.0,0.5601,0.8402,1.4003,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.2809,0.2111,0.2279,0.2809,0.2111,0.2279,1
peptide_pm_63,0.0,0.5295,0.0,0.0,0.0,0.0,0.0,1.5884,0.0,0.5295,1.0589,0.0,0.0,0.0,0.0,1.5884,0.5295,0.0,0.0,0.5295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.1534,0.1795,0.1377,0.1534,0.1795,0.1377,1
peptide_pm_64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0699,2.0699,0.0,0.0,0.0,0.0,0.0,0.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2026,0.2761,0.1073,0.2026,0.2761,0.1073,1
peptide_pm_65,0.4341,0.4341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4341,2.6048,0.0,0.8683,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.2229,0.2547,0.0882,0.2229,0.2547,0.0882,1
peptide_pm_66,5.4479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3348,0.0,1.5566,0.0,0.0,0.0,0.3891,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.1557,0.247,0.2082,0.1557,0.247,0.2082,1
peptide_pm_67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644,1.0576,0.0,0.0,0.0,0.0,0.0,1.0576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.1806,0.1485,0.1421,0.1806,0.1485,0.1421,1
peptide_pm_68,0.0,0.4165,0.0,0.0,0.0,0.4165,0.0,0.4165,0.0,0.0,2.4991,0.4165,0.0,0.0,0.0,0.4165,0.0,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.1933,0.244,0.1462,0.1933,0.244,0.1462,1
peptide_pm_69,0.4417,0.8834,0.0,0.0,0.0,0.8834,0.0,0.4417,0.0,0.8834,1.3251,0.8834,0.0,0.0,0.0,0.4417,0.0,0.4417,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149,0.2136,0.1957,0.149,0.2136,0.1957,1
peptide_pm_70,0.3102,0.0,0.3102,0.3102,1.8614,0.0,0.3102,1.2409,0.0,0.6205,0.3102,0.6205,0.0,0.3102,0.6205,1.2409,0.3102,0.0,0.6205,0.9307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.2232,0.2465,0.22,0.2232,0.2465,1
peptide_pm_71,0.2903,0.2903,0.0,0.0,1.7417,0.0,0.2903,0.2903,0.0,0.2903,0.0,0.8708,0.0,0.5806,0.5806,1.1611,0.5806,0.0,0.5806,0.2903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2678,0.2004,0.2415,0.2678,0.2004,0.2415,1
peptide_pm_72,1.734,0.0,0.0,0.0,0.6936,0.3468,0.0,0.3468,0.0,1.3872,0.3468,1.3872,0.0,0.6936,0.3468,0.3468,0.0,0.0,0.0,0.6936,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1933,0.2528,0.2071,0.1933,0.2528,0.2071,1
peptide_pm_73,0.4559,0.0,0.0,0.0,0.0,0.0,0.0,0.4559,0.0,0.0,0.9117,0.9117,0.0,0.9117,0.0,0.4559,0.0,0.9117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.1886,0.1879,0.1677,0.1886,0.1879,0.1677,1
peptide_pm_74,0.2987,1.1949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5975,0.5975,0.5975,0.0,0.2987,0.0,0.0,0.2987,1.4937,0.2987,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.3027,0.2961,0.1025,0.3027,0.2961,0.1025,1
peptide_pm_75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4279,1.2838,2.1396,0.0,0.4279,0.0,0.0,0.0,0.4279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0003,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.1812,0.2831,0.1078,0.1812,0.2831,0.1078,1
peptide_pm_76,0.2613,1.8294,0.0,0.0,0.0,0.2613,0.0,0.5227,0.0,0.0,1.8294,0.0,0.0,0.2613,0.2613,0.0,0.0,0.0,0.0,0.2613,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2301,0.3202,0.1884,0.2301,0.3202,0.1884,1
peptide_pm_77,0.9679,1.6939,0.484,0.242,0.0,0.0,0.0,0.242,0.0,0.0,0.0,0.0,0.242,0.242,0.0,0.726,0.484,0.242,0.0,0.726,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3065,0.2724,0.1791,0.3065,0.2724,0.1791,1
peptide_pm_78,0.0,0.6415,0.0,0.0,0.6415,0.0,0.0,0.3208,0.0,0.0,0.3208,0.6415,0.0,0.3208,0.9623,0.3208,0.3208,0.3208,0.3208,0.6415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2352,0.239,0.205,0.2352,0.239,0.205,1
peptide_pm_79,1.479,0.0,0.2958,0.0,0.0,0.0,0.2958,0.8874,0.0,0.2958,0.8874,1.1832,0.0,0.5916,0.2958,0.2958,0.5916,0.2958,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2397,0.2943,0.1702,0.2397,0.2943,0.1702,1
peptide_pm_80,0.0,1.8433,0.0,0.0,1.2288,0.0,0.0,0.9216,0.0,0.0,0.3072,0.0,0.0,0.3072,0.0,0.0,0.0,0.0,0.3072,0.6144,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2015,0.2404,0.2509,0.2015,0.2404,0.2509,1
peptide_pm_81,0.0,0.0,0.3898,0.0,0.0,0.0,0.0,0.0,0.0,1.5591,1.1693,1.9489,0.0,0.7796,0.0,0.3898,0.0,0.0,0.0,0.3898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.2013,0.2402,0.1687,0.2013,0.2402,0.1687,1
peptide_pm_82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0497,0.0,0.5249,2.6243,0.5249,0.0,0.5249,0.5249,0.5249,0.0,0.0,0.0,0.5249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1412,0.1951,0.1389,0.1412,0.1951,0.1389,1
peptide_pm_83,0.0,1.4917,0.0,0.0,1.1934,0.5967,0.0,0.2983,0.0,0.0,0.2983,0.2983,0.0,0.0,0.0,0.0,0.2983,0.0,0.5967,0.2983,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2548,0.1953,0.2515,0.2548,0.1953,0.2515,1
peptide_pm_84,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.608,3.216,0.0,1.072,0.0,0.0,0.0,0.536,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.1262,0.178,0.1598,0.1262,0.178,0.1598,1
peptide_pm_85,0.4439,0.0,0.4439,0.0,0.0,0.0,0.0,0.8877,0.0,0.4439,2.6631,0.4439,0.0,0.0,0.0,0.8877,0.4439,0.4439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1831,0.24,0.133,0.1831,0.24,0.133,1
peptide_pm_86,0.6764,0.3382,0.0,0.0,0.0,0.0,0.0,1.0146,0.0,0.3382,1.0146,1.0146,0.0,0.3382,0.0,0.0,0.3382,0.6764,0.0,1.0146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.222,0.2392,0.2007,0.222,0.2392,0.2007,1
peptide_pm_87,0.0,1.0473,0.0,0.0,0.0,0.0,0.0,0.3491,0.0,0.3491,0.6982,0.0,0.0,1.0473,0.0,0.3491,0.0,0.3491,0.0,0.3491,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.218,0.2721,0.1609,0.218,0.2721,0.1609,1
peptide_pm_88,0.0,0.2988,0.2988,0.5977,1.793,0.0,0.2988,1.4942,0.0,0.2988,0.2988,0.0,0.0,0.2988,1.1953,0.0,1.793,0.2988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2184,0.2322,0.2506,0.2184,0.2322,0.2506,1
peptide_pm_89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5681,0.0,1.7043,2.2724,0.5681,0.0,0.0,0.0,1.1362,0.5681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.165,0.1879,0.0789,0.165,0.1879,0.0789,1
peptide_pm_90,0.0,1.5314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7657,0.7657,0.0,0.3828,0.0,0.0,0.0,0.0,0.7657,0.3828,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0001,0.3318,0.0769,0.2084,0.3318,0.0769,0.2084,1
peptide_pm_91,0.7979,1.5957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989,0.0,0.0,0.7979,0.0,0.0,0.0,1.1968,0.0,0.3989,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.1687,0.2338,0.1985,0.1687,0.2338,0.1985,1
peptide_pm_92,0.4982,0.2491,0.0,0.0,0.0,0.0,0.4982,1.7435,0.0,0.0,0.9963,0.9963,0.4982,0.4982,0.2491,0.2491,0.2491,0.0,0.0,0.2491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2563,0.2573,0.2373,0.2563,0.2573,0.2373,1
peptide_pm_93,0.0,0.0,0.3433,0.0,0.0,0.0,0.0,0.3433,0.0,0.3433,0.3433,1.7165,0.0,0.0,0.0,0.6866,0.0,0.3433,0.0,1.0299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.2451,0.2441,0.1676,0.2451,0.2441,0.1676,1
peptide_pm_94,0.4842,0.0,0.0,0.4842,0.0,0.0,0.0,0.4842,0.0,0.0,1.9369,0.4842,0.0,0.4842,0.0,0.9685,0.0,0.0,0.0,1.4527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.214,0.178,0.1238,0.214,0.178,0.1238,1
peptide_pm_95,0.2784,0.5569,0.0,0.0,0.0,0.0,0.0,0.2784,1.1137,0.8353,0.2784,0.2784,0.0,0.8353,0.2784,0.0,0.5569,0.0,0.0,0.8353,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.2337,0.3043,0.1835,0.2337,0.3043,0.1835,1
peptide_pm_96,0.0,0.0,0.3499,0.3499,2.0996,0.0,0.3499,1.3997,0.0,1.0498,0.3499,0.3499,0.0,0.0,0.6999,1.0498,0.6999,0.0,0.6999,1.0498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1791,0.2537,0.2172,0.1791,0.2537,0.2172,1
peptide_pm_97,0.4709,1.4128,0.2355,0.2355,0.0,0.4709,0.0,0.2355,0.0,0.2355,0.2355,0.0,0.2355,0.2355,0.0,0.4709,0.0,0.2355,0.2355,0.7064,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2529,0.2861,0.2255,0.2529,0.2861,0.2255,1
peptide_pm_98,0.7627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3813,0.7627,1.5253,0.0,0.0,0.0,0.7627,0.0,0.3813,0.0,0.7627,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.233,0.1855,0.2002,0.233,0.1855,0.2002,1
peptide_pm_99,2.5383,0.0,0.282,0.282,0.0,0.0,0.0,0.282,0.0,0.0,1.6922,1.1281,0.282,0.0,0.0,0.0,0.282,0.282,0.0,0.8461,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2172,0.2901,0.2108,0.2172,0.2901,0.2108,1
peptide_pm_100,0.0,0.8921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4461,0.4461,0.4461,0.0,0.8921,1.3382,0.0,0.0,1.3382,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0,0.2007,0.1659,0.1873,0.2007,0.1659,0.1873,1
peptide_pm_101,0.9475,0.0,0.0,0.3158,0.0,0.0,0.0,0.6317,0.0,0.3158,1.2633,1.2633,0.0,0.9475,0.0,1.2633,0.0,0.3158,0.0,0.3158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.2153,0.257,0.2118,0.2153,0.257,0.2118,1
peptide_pm_102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1319,2.1319,0.0,0.0,0.0,0.0,0.0,0.4264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0003,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.2087,0.2844,0.0806,0.2087,0.2844,0.0806,1
peptide_pm_103,0.8022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2674,0.2674,0.8022,1.0696,0.0,0.5348,0.0,1.8717,0.8022,0.2674,0.0,0.2674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.2654,0.2665,0.2007,0.2654,0.2665,0.2007,1
peptide_pm_104,0.0,0.4339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4339,2.6031,0.0,1.3016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0004,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.2282,0.261,0.077,0.2282,0.261,0.077,1
peptide_pm_105,0.5134,0.5134,0.0,0.0,0.0,0.0,0.0,1.0269,0.0,1.0269,2.0537,0.0,0.0,0.5134,0.5134,0.5134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1652,0.1812,0.1402,0.1652,0.1812,0.1402,1
peptide_pm_106,0.2669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2669,0.2669,0.8007,1.8684,0.0,0.8007,0.0,0.5338,0.2669,0.2669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.2444,0.2822,0.2065,0.2444,0.2822,0.2065,1
peptide_pm_107,0.9592,0.0,0.0,0.0,0.0,0.0,0.0,1.4387,0.0,1.4387,1.9183,0.4796,0.0,0.0,0.4796,0.4796,0.9592,0.4796,0.0,0.9592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2025,0.1812,0.1367,0.2025,0.1812,0.1367,1
peptide_pm_108,0.407,0.0,0.0,0.0,0.814,0.0,0.0,0.0,0.0,0.0,1.628,1.221,0.0,2.035,0.814,0.814,0.0,0.0,0.0,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.1833,0.2299,0.1798,0.1833,0.2299,0.1798,1
peptide_pm_109,3.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0496,3.1488,0.0,1.0496,0.0,0.0,0.0,0.5248,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.1411,0.1692,0.1649,0.1411,0.1692,0.1649,1
peptide_pm_110,0.0,1.3249,0.0,0.0,1.3249,0.0,0.0,1.3249,0.0,0.3312,0.3312,0.0,0.0,0.3312,0.0,0.0,0.0,0.3312,0.3312,0.3312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2504,0.2258,0.1925,0.2504,0.2258,0.1925,1
peptide_pm_111,0.8898,0.0,0.0,0.0,0.0,0.0,0.0,0.8898,0.0,0.4449,2.6694,0.8898,0.0,0.0,0.0,0.8898,0.4449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1942,0.2031,0.1579,0.1942,0.2031,0.1579,1
peptide_pm_112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4974,2.4974,0.0,0.0,0.0,0.0,0.0,0.3122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2302,0.3297,0.128,0.2302,0.3297,0.128,1
peptide_pm_113,1.0355,0.0,0.6903,0.0,0.3452,0.0,0.0,0.6903,0.6903,0.0,1.7258,0.6903,0.0,0.0,0.0,0.0,0.0,0.3452,0.0,0.3452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1958,0.2463,0.2128,0.1958,0.2463,0.2128,1
peptide_pm_114,0.0,0.2815,0.0,0.8444,0.2815,0.0,0.5629,0.0,0.0,0.2815,0.5629,0.2815,0.0,0.2815,0.0,0.5629,0.0,0.8444,0.0,0.2815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853,0.1991,0.2341,0.2853,0.1991,0.2341,1
peptide_pm_115,0.7032,0.3516,0.0,0.0,0.0,0.0,0.0,1.0548,0.0,0.3516,1.0548,1.0548,0.0,0.3516,0.0,0.0,0.7032,0.3516,0.0,1.0548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.1891,0.2526,0.2067,0.1891,0.2526,0.2067,1
peptide_pm_116,0.0,0.8525,0.2842,0.0,0.0,0.0,0.0,0.2842,0.2842,1.4209,0.2842,1.1367,0.0,0.0,0.0,0.0,0.2842,0.0,0.2842,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2223,0.3334,0.1601,0.2223,0.3334,0.1601,1
